,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.B_top_CO2_scaled,feature_importance.B_top_CO2_fd3_scaled,feature_importance.B_low_CO2_scaled,feature_importance.B_top_CO2_fd2_scaled,feature_importance.B_low_CO2_fd3_scaled,feature_importance.B_low_CO2_fd2_scaled,feature_importance.B_top_CO2_fd1_scaled,feature_importance.B_low_CO2_fd1_scaled
172,172,0.9042638777152051,0.9033476728732891,0.8850440464081921,0.9630849150389895,0.585766443093469,0.47446843514567555,-1.1891091200714872,3.9906986524400363,2.320879098491153,0.13427192276749797,0.10884955752212384,0.11295253419147219,0.07900241351568782,0.06484312148028962,0.041190667739340256,0.046017699115044206,0.021560740144810863
173,173,0.9227674979887369,0.9226214323813511,0.9107940737270518,0.9749275319884051,0.4908190037343641,0.6005412272294268,-0.8246702280682228,3.373641955484957,2.534147819443294,0.16427996781979085,0.12670957361222845,0.11979082864038612,0.09195494770716013,0.08141592920353984,0.040466613032984676,0.056717618664521297,0.03145615446500401
174,174,0.919549477071601,0.9194443992654886,0.9069124423963133,0.9626934893063925,0.9691322688161217,-0.12495186498806807,-0.9011849497028571,3.1212064696826807,3.347112169182182,0.14625905068382944,0.13298471440064358,0.10136765888978276,0.10667739340305708,0.09694288012872082,0.06315366049879323,0.06194690265486724,0.03925985518905868
175,175,0.9251810136765889,0.9252528164500926,0.9155973059198865,0.9701790145338531,0.7481750265278718,0.033834140554326084,-0.6691578605108863,3.388886730628359,2.7955880513762166,0.1406275140788415,0.12333065164923569,0.1055510860820595,0.09074818986323414,0.06283185840707964,0.0332260659694288,0.05044247787610616,0.025261464199517338
176,176,0.9219629927594529,0.9218881016946158,0.9103471817598625,0.9650287503457693,0.6887076719519267,0.224881218072556,-0.8227718129942297,3.3510401746219527,2.8600406249263877,0.16854384553499596,0.131053901850362,0.14706355591311343,0.10522928399034588,0.08165728077232504,0.06677393403057119,0.06347546259050682,0.03298471440064358
177,177,0.909895414320193,0.9099489106643424,0.8994323202492791,0.9555535531578458,0.7903912220757319,-0.4487089705437558,-0.6972377421035868,3.5238808812479947,3.346042766075951,0.12349155269509249,0.1301689460981496,0.08680611423974254,0.08020917135961383,0.07763475462590508,0.03193885760257435,0.05382139983909893,0.028801287208366787
178,178,0.919549477071601,0.9194130594582938,0.9092497563213118,0.9712229803336965,0.8204365338104793,0.033974330906162795,-1.047856800219427,3.6771739317542043,2.8061179999959305,0.15703942075623495,0.1222847948511665,0.10265486725663715,0.0921158487530169,0.07345132743362832,0.042638777152051444,0.0565567176186645,0.03161705551086079
179,179,0.9251810136765889,0.9254014719510115,0.9202009632475202,0.9748322917263919,0.33239400427587684,0.14061680724651934,-0.765382851037153,3.643334087877908,2.9787647617763557,0.18551890587288816,0.14320193081255028,0.151005631536605,0.07884151246983107,0.08149637972646824,0.04070796460176986,0.06009654062751406,0.02831858407079648
180,180,0.9211584875301689,0.9211584875301689,0.9116905901116428,0.9738494997825141,0.9844613784209033,-0.004132314249695703,-0.7611094579624108,3.125149402843454,3.0105713016354034,0.13395012067578438,0.12855993563958162,0.09943684633950121,0.10410297666934834,0.07771520514883348,0.05470635559131132,0.05301689460981494,0.022687047465808564
181,181,0.918744971842317,0.9181645758082683,0.9026431679872393,0.9617987528246383,0.6884707313338884,-0.28543727637815886,-0.6497251520975103,3.540950435254407,3.0755631508914165,0.13765084473049075,0.12373290426387769,0.09686242960579243,0.09082864038616253,0.08302493966210782,0.040627514078841465,0.05044247787610616,0.029283990345937216
182,182,0.9211584875301689,0.9212972142107347,0.9132726025486001,0.9676948655938983,0.2155869021050231,-0.39879136174134744,-0.7675216854467055,4.062490840061386,3.2881677777589347,0.13483507642799678,0.12695092518101364,0.10884955752212386,0.08045052292839905,0.08173773129525344,0.046500402252614606,0.05156878519710375,0.02204344328238137
183,183,0.9259855189058729,0.9257747534292716,0.9112784441037665,0.9713770403102174,0.9556793333753859,0.1154159414066948,-1.0262037144608802,3.5561274369527336,2.7483354047848008,0.17152051488334674,0.12284794851166529,0.12051488334674172,0.09171359613837493,0.07337087691069992,0.06331456154465002,0.05148833467417535,0.025020112630732137
184,184,0.9058728881737731,0.9056608690518599,0.8909381869908186,0.963324242032376,0.44919775589828925,0.2572507315853094,-1.1400381674224138,4.325084749236308,2.377507566306142,0.12043443282381332,0.11053901850362022,0.10651649235720026,0.07795655671761866,0.060498793242156054,0.03588093322606591,0.04070796460176986,0.01737731295253413
185,185,0.909895414320193,0.9096011964630781,0.8944108974698519,0.9582428447834455,0.39349674349420927,0.059157602927516074,-0.799541127710565,3.8173359511124274,2.854680312100877,0.16194690265486722,0.12300884955752209,0.11753821399839096,0.06894609814963797,0.06942880128720837,0.05229283990345934,0.04971842316975057,0.022365245374094865
186,186,0.913113435237329,0.9122813738073761,0.8925384714858399,0.9583602741497479,0.07441189306908755,0.3787800173536052,-0.8850249367522656,3.847249913052912,2.9017727412490357,0.15454545454545457,0.11399839098954138,0.11842316975060334,0.08238133547868061,0.07642799678197909,0.049959774738535766,0.06259050683829444,0.017216411906677397
187,187,0.9259855189058729,0.9257631222126371,0.9143768442978649,0.9719030260950066,0.2210877213194728,0.024216691417296925,-0.31506089900001,3.9176044233602667,2.443319178297368,0.12703137570394205,0.12968624296057923,0.09959774738535802,0.08069187449718425,0.07723250201126308,0.029847144006436056,0.05301689460981494,0.025261464199517338
188,188,0.9018503620273531,0.9013641113687003,0.8853429027113238,0.9526025808322458,0.19157371329157594,-0.16231555854370805,-0.7652731772238803,3.9261195755391975,3.2400153661251383,0.1121480289621882,0.12115848753016892,0.08744971842316968,0.07522123893805309,0.08270313757039417,0.04078841512469826,0.04971842316975057,0.01705551086082051
189,189,0.9050683829444891,0.904803421639022,0.8926336941133488,0.9605225601680596,1.0709908314008103,-0.0641430635929303,-0.696514484915896,3.3593137690459014,2.7641239138331377,0.09541432019308119,0.1337087691069992,0.05969428801287206,0.082059533386967,0.06838294448913917,0.02284794851166525,0.047385358004826995,0.021641190667739264
190,190,0.9243765084473049,0.9243765084473049,0.9119476095737626,0.9620244770000602,1.190475169011075,0.2621222650180027,-1.0973622020891414,3.4692813198264805,2.538305703525009,0.15639581657280774,0.1221238938053097,0.11448109412711178,0.09493161705551088,0.085679806918745,0.03877715205148828,0.06757843925985518,0.03966210780370068
191,191,0.909895414320193,0.9096655001471216,0.8954753067961279,0.9602440297151033,0.9450400408841487,0.1960583833687793,-0.7408442367172923,3.2645677003947045,2.706055566585689,0.1313757039420756,0.12807723250201125,0.08423169750603378,0.08640386162510054,0.09629927594529358,0.03620273531777951,0.06427996781979081,0.03129525341914717
192,192,0.9211584875301689,0.9209608514739014,0.9086037993761171,0.9645707008750716,0.5225832945739015,-0.011752460971657917,-0.8276973019932697,3.791911382411197,2.873715175645596,0.13451327433628318,0.12075623491552692,0.10128720836685438,0.08543845534995978,0.07401448109412712,0.052775543041029736,0.04754625905068379,0.026387771520514903
193,193,0.9227674979887369,0.9223109054835191,0.9069365534467291,0.9621877070470762,0.11602529977333569,-0.20580499105684172,-1.075264642536697,3.7396231143567107,3.7396570248533125,0.14384553499597746,0.1333065164923572,0.11609010458567977,0.10305711987127916,0.08809332260659697,0.07232502011263073,0.06653258246178599,0.03016894609814962
194,194,0.9219629927594529,0.9214838712089987,0.9080251151348723,0.9685345690666208,-0.020083502783556306,-0.062275446719044995,-0.660234454411948,3.8129994725154277,3.1508856958454636,0.16460176991150444,0.12839903459372484,0.11512469831053898,0.0936444086886565,0.07417538213998391,0.0467417538213998,0.06146419951729685,0.024376508447304934
195,195,0.9227674979887369,0.9227674979887369,0.9131831674524183,0.9662184971771143,0.6721934919342697,0.05683784213126845,-0.8127449167511325,3.5155123856296093,2.9203833925281217,0.1411906677393403,0.1316170555108608,0.11102172164119062,0.08905872888173776,0.08004827031375705,0.04127111826226866,0.0660498793242156,0.02397425583266295
196,196,0.917940466613033,0.9180761727020776,0.9106142362128709,0.9653288970871332,0.8670448757299031,0.0018249710382309894,-0.6814701403290395,3.1651760829833218,3.008601006826111,0.16572807723250202,0.14497184231697507,0.11834271922767495,0.08696701528559936,0.07240547063555913,0.03459372485921153,0.06629123089300079,0.02276749798873693
197,197,0.917135961383749,0.9171115863056428,0.9070008920916652,0.969040364251454,0.6642849263888886,-0.14243122884736348,-1.1902081521599952,3.942578406204539,3.0951652724072076,0.17481898632341103,0.12453740949316168,0.12389380530973448,0.09340305711987128,0.08793242156074015,0.03853580048270309,0.04835076427996778,0.029123089300080406
198,198,0.913917940466613,0.9136969426512772,0.9021816409609541,0.9636660741929935,0.13165814504420872,0.5177233131181853,-0.930523312843888,3.6850776337022193,2.8449813539083446,0.13620273531777954,0.13258246178600158,0.11118262268704741,0.09557522123893802,0.08559935639581659,0.06355591311343523,0.057683024939662084,0.028640386162510013
199,199,0.9227674979887369,0.92239556456563,0.9067885947095227,0.9616339426765966,0.8710164608876917,0.2515398757247761,-1.1253165577719815,3.3552676844765816,2.964352693764159,0.16226870474658087,0.12847948511665325,0.10321802091713592,0.09887369267900244,0.08632341110217219,0.05510860820595331,0.06902654867256637,0.034674175382139946
200,200,0.9050683829444891,0.9044532165341278,0.8840742403831762,0.9590570273911092,0.6116853576932045,0.016490896143451093,-0.6979713653711036,3.504159120164858,3.0434886781696235,0.16001609010458565,0.11045856798069183,0.1424778761061947,0.06991150442477875,0.0751407884151247,0.04408688656476263,0.04947707160096537,0.020434432823813298
201,201,0.9300080450522928,0.9300315051865049,0.9197330447330447,0.966852706522128,1.1563614533239817,0.47886925739264535,-1.3253194121758651,3.344603894607453,2.6040214696845934,0.17361222847948515,0.11938857602574413,0.11263073209975864,0.09300080450522932,0.09066773934030574,0.05044247787610616,0.07144006436041835,0.02381335478680615
202,202,0.9332260659694288,0.9329875591375538,0.9232688744131055,0.9722838011436628,0.6430740742818702,0.02300136590251021,-1.0349233028459008,3.4409351318143546,3.1339893736426245,0.16588897827835886,0.13338696701528557,0.12839903459372484,0.10040225261464204,0.08865647626709576,0.06114239742558325,0.06629123089300079,0.024296057924376547
203,203,0.917135961383749,0.9168886676781768,0.9062466285467687,0.9727700143659396,0.43984374167647017,0.3983074330198593,-0.5709027841296856,3.279262323978341,2.7233217406510217,0.13419147224456957,0.1231697506033789,0.12308930008045049,0.08495575221238941,0.08672566371681416,0.05261464199517294,0.05800482703137568,0.028399034593724802
204,204,0.9219629927594529,0.9216932169519474,0.9087210828787304,0.9670935558213484,0.45243247694747063,-0.34489643241796186,-0.791831148259995,3.747941996820639,3.323581539138704,0.13620273531777954,0.11882542236524533,0.10917135961383743,0.09050683829444894,0.08455349959774741,0.0559935639581657,0.053097345132743334,0.02445695897023332
205,205,0.913917940466613,0.9135599560295389,0.8987621069623807,0.9599973095639155,0.53149237139455,0.07432722308490837,-0.6911934513866387,3.7424938851827507,2.880158521448449,0.14923572003218022,0.12719227674979885,0.09340305711987126,0.08045052292839905,0.08833467417538213,0.040627514078841465,0.054143201930812526,0.02308930008045047
206,206,0.913113435237329,0.913113435237329,0.9024480280904101,0.9670466700772021,0.8493629054286465,0.49286937774711564,-1.157574761950827,3.429487252262389,2.6686906669806976,0.1408688656476267,0.1213998390989541,0.09316170555108606,0.09227674979887367,0.08407079646017698,0.06411906677393402,0.0563958165728077,0.025261464199517237
207,207,0.9227674979887369,0.9224987733634984,0.9075576188201576,0.9663064246477191,0.6170492333201315,-0.20867605833341277,-0.7692840762101717,3.68214448893214,3.020641817092981,0.16001609010458567,0.11971037811745773,0.10917135961383746,0.07707160096540629,0.06436041834271922,0.034271922767497964,0.05012067578439257,0.025422365245374123
208,208,0.9090909090909091,0.9087150727697686,0.8934594534599791,0.9623246059841343,0.3785278935503341,-0.3200860494930557,-0.5454417817877826,3.7839982162044374,3.1853266394596864,0.13089300080450522,0.12365245374094928,0.0822204344328238,0.07192276749798873,0.07079646017699115,0.03901850362027348,0.053660498793242126,0.02582461786001603
209,209,0.9251810136765889,0.9248825356407114,0.9123604465709729,0.9726257793243439,0.8173359334650697,-0.06690693856467296,-0.7981176874135797,3.6720953886234717,2.7683846789110578,0.13740949316170553,0.13000804505229283,0.10442477876106193,0.08704746580852778,0.07731295253419149,0.04497184231697502,0.05349959774738533,0.02091713596138378
210,210,0.919549477071601,0.9197811781677823,0.90818747331829,0.969820698908337,-0.014230747360761431,-0.16614932634351465,-0.7359661889563713,4.053180174610326,3.213781967585837,0.178841512469831,0.12847948511665325,0.17546259050683824,0.09678197908286404,0.07103781174577635,0.047144006436041795,0.05993563958165726,0.028559935639581625
211,211,0.9074818986323411,0.9076878538661861,0.8965694713116936,0.9560875763867936,0.6569074585688175,0.3030428402616424,-1.274926234017286,3.7149130807206285,2.975288495680529,0.15132743362831858,0.12148028962188251,0.11890587288817374,0.09887369267900234,0.07135961383748994,0.05406275140788412,0.06267095736122283,0.024135156878519637
212,212,0.9275945293644409,0.9276879985558261,0.9184743011829097,0.9742301017053565,0.08384905001744025,0.19910413876060487,-0.7393803113011965,3.8342796216831263,2.833016208943709,0.1610619469026549,0.130249396621078,0.13459372485921156,0.085679806918745,0.07932421560740147,0.05044247787610616,0.0654867256637168,0.031617055510860845
213,213,0.9211584875301689,0.9209501202075432,0.9074574618929457,0.9665780456103037,1.0382305899076998,-0.395818550178857,-1.105010766888615,3.9450780378609447,2.936362430103148,0.15060337892196302,0.12518101367658888,0.11898632341110213,0.07095736122284795,0.0565567176186645,0.03901850362027348,0.05076427996781976,0.0256637168141593
214,214,0.9203539823008849,0.9205052396159437,0.9137463448196779,0.9701192592167881,0.8167565395707552,0.09347351997777409,-1.1748710854951396,3.793275888316668,2.8221501417126142,0.14674175382139984,0.12687047465808526,0.09823008849557521,0.09991954947707157,0.07924376508447306,0.049074818986323376,0.07111826226870474,0.025905068382944485
215,215,0.913917940466613,0.9137088774332578,0.898218567081009,0.9611815632604497,1.293493893142329,0.32864121626594206,-1.0134880672580482,3.3134093366026907,2.4393886902362603,0.14931617055510862,0.1301689460981496,0.1028962188254223,0.09267900241351565,0.08720836685438456,0.05720032180209169,0.05977473853580047,0.02485921158487525
216,216,0.915526950925181,0.9149219804268459,0.8969999055924662,0.9653937384203258,0.8971006637021829,0.19203928169317283,-0.5890378357037049,3.2696190772428095,2.5305853898648074,0.11745776347546255,0.11810136765888975,0.09267900241351565,0.07707160096540629,0.0749798873692679,0.023008849557522103,0.037489943684633896,0.023169750603378902
217,217,0.917135961383749,0.9166585847781665,0.9022862249899095,0.9616444675085049,0.39362531260303013,-0.08385131145121755,-0.5833952774088772,3.705005091360907,2.933035601266884,0.11665325824617856,0.12638777152051486,0.08680611423974256,0.0758648431214803,0.07135961383748994,0.05172968624296055,0.04859211584875298,0.014481094127111849
218,218,0.9219629927594529,0.921615027837275,0.9061961776479113,0.9699366900663983,0.9608841571094974,0.4274147117310929,-1.1445517967147465,3.4801655471559285,2.563621629295609,0.16041834271922767,0.13129525341914722,0.11649235720032178,0.09517296862429607,0.08133547868061144,0.053097345132743334,0.06975060337892196,0.016090104585679832
219,219,0.9267900241351569,0.9266862521511174,0.9174458717913394,0.9710790053726409,1.5958165140302785,0.3918300617430589,-1.085995108982378,3.1040847890025063,2.2863937764463746,0.12896218825422362,0.13765084473049075,0.09967819790828643,0.09662107803700729,0.07908286403861627,0.052775543041029736,0.059855189058728865,0.02300884955752216
220,220,0.917940466613033,0.9176533128362729,0.9018433152170664,0.9634894441355312,0.3711292836429207,0.6474518829702738,-0.8641236776649912,3.4423297355613434,2.6183640614432773,0.13845534995977474,0.11464199517296858,0.11142397425583261,0.08061142397425584,0.08278358809332262,0.05261464199517294,0.06524537409493161,0.03081255028157679
221,221,0.9211584875301689,0.9208274161169633,0.9050259732505375,0.9646196560783378,0.9009147223664085,-0.3768185837306251,-1.0198205928386181,3.3191405580745563,3.527295553422007,0.1794851166532582,0.11753821399839096,0.1408688656476267,0.09123089300080453,0.07666934835076429,0.06395816572807722,0.06476267095736121,0.027031375703942075
222,222,0.9243765084473049,0.9247598147171064,0.9156666421261872,0.9693888193575302,0.46790937601193877,-0.02901248787297642,-0.6818747830824607,3.843509727591322,2.780125760936156,0.12783588093322604,0.13636363636363635,0.10981496379726466,0.09131134352373294,0.08077232502011264,0.02944489139179407,0.055913113435237305,0.024456958970233346
223,223,0.913917940466613,0.9137989346875348,0.9036308618975233,0.958308093218886,0.4048328981411877,-0.08736525591223299,-0.6772100858647908,3.78442501895246,2.9842820561390266,0.09766693483507638,0.12735317779565564,0.08101367658889784,0.07337087691069992,0.0762670957361223,0.03041029766693477,0.05929203539823007,0.03169750603378916
224,224,0.9275945293644409,0.92735655377658,0.9173501926946557,0.9705899071200391,1.033964963115352,0.20502173436658103,-0.9412914943987503,3.363176281187698,2.555338323361699,0.11399839098954141,0.1222847948511665,0.09308125502815771,0.10378117457763474,0.08431214802896221,0.036846339501206735,0.06283185840707964,0.02670957361222852
225,225,0.9235720032180209,0.9236547801724255,0.9113352913633849,0.9650321372323671,0.03798676794663383,0.2906608402215119,-0.7852487515221294,4.179534071812427,2.460083382301301,0.15945293644408692,0.12968624296057923,0.15494770716009656,0.07980691874497185,0.07715205148833468,0.04465004022526142,0.052855993563958134,0.0320193081255028
226,226,0.9090909090909091,0.9093744004670871,0.9015194522325463,0.9592563199480965,1.3972578079236477,-0.040851501957258216,-1.1817011724452653,3.632092273292964,2.7442630011677114,0.14408688656476265,0.12960579243765083,0.11705551086082056,0.09203539823008844,0.08527755430410294,0.048270313757039385,0.0464199517296862,0.020675784392598495
227,227,0.919549477071601,0.9195022911258303,0.9095165769831626,0.9663976161546027,0.9449966750635318,0.009681577553739135,-0.9686686287373282,3.768964663376732,2.5693095908099686,0.13668543845534994,0.12405470635559128,0.11954947707160093,0.08101367658889784,0.07666934835076429,0.038938053097345084,0.05036202735317776,0.030329847144006404
228,228,0.917135961383749,0.9163989894167661,0.8984159397882086,0.9620175617725137,1.1208143122038958,0.43039446428836076,-1.1741675804694403,3.4439633196169184,2.4248774788476664,0.14473049074818986,0.1222847948511665,0.10539018503620268,0.07103781174577635,0.07232502011263073,0.04111021721641186,0.048028962188254185,0.025824617860016063
229,229,0.919549477071601,0.919549477071601,0.908555067064522,0.9694634249695429,0.6851319679323475,0.3708734083562444,-0.6773487615650673,3.7710698629538095,2.0718107420105434,0.11882542236524533,0.1213998390989541,0.08986323411102173,0.0915526950925181,0.07095736122284795,0.03539823008849552,0.06057924376508446,0.0255832662912309
230,230,0.913113435237329,0.9128877905598201,0.8987028503157535,0.959311051079683,1.0186793779048693,-0.017289659282330325,-0.9042048598267863,3.1257674475775428,3.1540899380615928,0.15374094931617055,0.12421560740144807,0.10603378921962987,0.0975060337892196,0.07216411906677393,0.0371681415929203,0.065728077232502,0.029042638777151984
231,231,0.9283990345937249,0.9279513169860661,0.914763856362217,0.9679994948799191,0.49372450625107367,0.2120983526019103,-1.0926652514105608,3.524476823933061,3.083530815203667,0.13403057119871278,0.1403861625100563,0.10530973451327434,0.0951729686242961,0.07860016090104587,0.060981496379726455,0.0659694288012872,0.034271922767498
232,232,0.913113435237329,0.913007102153328,0.901004061700553,0.963832217385477,1.0560823760613431,0.5428204682999226,-0.714577547058082,3.4136044742255107,1.9884635351044622,0.1327433628318584,0.1218020917135961,0.09774738535800478,0.09686242960579239,0.0838294448913918,0.034111021721641134,0.05526950925181011,0.018262268704746565
233,233,0.9275945293644409,0.9276815541574462,0.9196286356078065,0.9657720470258759,0.7718204620590019,0.0425358642425349,-0.6412795302255416,3.3721982652486533,2.8417305925416954,0.14609814963797266,0.12534191472244569,0.11600965406275136,0.09010458567980695,0.07779565567176187,0.04006436041834268,0.06065969428801286,0.030651649235720068
234,234,0.910699919549477,0.9108304607672002,0.9013418804907648,0.9605361715470239,0.1753703252434751,-0.21086140253858518,-0.5124446872826541,3.7857274791409647,3.1352896855666965,0.12896218825422362,0.13427192276749797,0.10868865647626705,0.07787610619469025,0.07337087691069992,0.04223652453740945,0.058487530168946075,0.019951729686242915
235,235,0.9050683829444891,0.9048951581524352,0.8916234536322203,0.9641079899544229,1.0148670808365632,0.5747612238135007,-1.0677583482362534,3.062024928263602,2.6476155176777305,0.15317779565567172,0.1225261464199517,0.11069991954947703,0.09018503620273526,0.07578439259855188,0.04577634754625901,0.05317779565567173,0.02477876106194683
236,236,0.9219629927594529,0.9216479349036908,0.9085012440703191,0.967784973490838,0.732500784036716,0.3351825643265408,-1.1958789996226784,3.4704415565692774,2.9647142875471437,0.1600160901045857,0.1222847948511665,0.11987127916331453,0.09388576025744169,0.08415124698310542,0.05438455349959772,0.06387771520514882,0.033547868061142364
237,237,0.9235720032180209,0.9233885007015671,0.9096320346320346,0.9669123346809296,1.3536046607301515,0.15985245337650716,-1.3561599613080804,3.5781466443107943,2.561954991898718,0.14271922767497988,0.12984714400643602,0.11061946902654862,0.08230088495575223,0.07683024939662109,0.0464199517296862,0.0559935639581657,0.0190667739340306
238,238,0.9211584875301689,0.9204585185960755,0.9037363304981774,0.9717901984609154,0.4051466622065036,-0.08912127219817273,-0.817749355413433,3.6880278643161635,3.1736757223930674,0.1220434432823813,0.12992759452936442,0.08270313757039423,0.07417538213998391,0.07707160096540629,0.04593724859211581,0.046339501206757804,0.022606596942880162
239,239,0.9227674979887369,0.9230376307635203,0.9167060016433279,0.9676025477410068,0.24260968915878156,0.10646299269124493,-0.8161625298351891,4.075485335500414,2.6575069069193678,0.14006436041834272,0.12992759452936442,0.12823813354786803,0.07892196299275947,0.08181818181818183,0.041432019308125456,0.058487530168946075,0.025985518905872907
240,240,0.9259855189058729,0.9257658017781162,0.9146039103855546,0.9670815269784276,0.4161566368210867,0.34415220242215233,-0.5957229942167722,3.7038148288330013,2.438259005978354,0.13757039420756234,0.12598551890587287,0.10128720836685438,0.09106999195494773,0.06307320997586482,0.050040225261464163,0.04835076427996778,0.03041029766693486
241,241,0.9219629927594529,0.9216474308740444,0.9108343711083438,0.9716913845805502,0.8862384247910321,0.3120443443888419,-0.8481483719769549,3.5595801686598905,2.3868925159146803,0.12453740949316168,0.12670957361222845,0.0997586484312148,0.08125502815768304,0.07393403057119871,0.041432019308125456,0.04762670957361219,0.020193081255028188
242,242,0.9251810136765889,0.9258449292097353,0.9205983889528193,0.9650006461419173,0.5686196736495118,0.08634002068681784,-0.735700912864985,3.3607775970867078,3.0526252654115535,0.16419951729686244,0.1403861625100563,0.11255028157683022,0.09050683829444894,0.085679806918745,0.042558326629123046,0.06878519710378117,0.03097345132743363
243,243,0.9203539823008849,0.9201193009119834,0.9099944468998968,0.9636753589682567,0.3318928012059113,-0.05051686300682427,-0.7247466105673742,3.6966829098582688,2.9854916127811184,0.11922767497988733,0.13636363636363635,0.09106999195494773,0.09702333065164923,0.07924376508447306,0.04191472244569585,0.04899436846339498,0.026790024135156864
244,244,0.917135961383749,0.9167800323288021,0.9063346883468835,0.964792044614661,0.820869726935961,-0.033172443895096645,-0.6120841277525345,3.3016368784994823,2.8859756635731904,0.14505229283990345,0.131858407079646,0.09026548672566373,0.09324215607401448,0.09388576025744166,0.0565567176186645,0.06733708769106998,0.028157683024939616
245,245,0.913917940466613,0.9135564196584066,0.9012933416119349,0.9624216048714632,0.39720197099287324,0.2699837121052459,-0.6117557148258927,3.560482791218869,2.7871174375625767,0.13443282381335478,0.11021721641190663,0.11118262268704741,0.0755430410297667,0.08487530168946097,0.04859211584875298,0.04352373290426383,0.02687047465808523
246,246,0.9066773934030571,0.9062918981062692,0.8923558176326765,0.9616971091615131,0.6318663718634104,0.1527071648046355,-0.6793912864333145,3.158685252422632,3.0650660223478123,0.15349959774738534,0.12912308930008043,0.11609010458567977,0.09887369267900235,0.08632341110217213,0.06693483507642799,0.06371681415929202,0.022445695897023266
247,247,0.917135961383749,0.9165404752322596,0.9035559860736748,0.9674500224618149,0.7191752086319069,0.02425598378394876,-0.7249214914719121,3.6534964680861717,2.701009075417201,0.13958165728077232,0.11777956556717614,0.09155269509251811,0.06524537409493161,0.06878519710378117,0.030490748189863193,0.052212389380530945,0.022928399034593695
248,248,0.917940466613033,0.917781568987678,0.9048237018203649,0.9655937520231179,0.6059722764090745,-0.18842431857703384,-1.0209040969220342,3.705289075538135,3.3159497748117,0.1688656476267095,0.13000804505229283,0.13708769106999194,0.10635559131134346,0.08020917135961385,0.0560740144810941,0.06894609814963797,0.03443282381335473
249,249,0.914722445695897,0.9146721224182375,0.9040074611302917,0.9659296290288945,0.6377848826174496,0.2929425221544565,-0.5407521943251121,3.250395388945405,2.7544125821937997,0.113917940466613,0.11649235720032176,0.08616251005631538,0.09605792437650841,0.07835880933226066,0.03266291230892996,0.06854384553499597,0.02252614641995171
