,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backlow_CO2_scaled,feature_importance.backtop_temperature_scaled,feature_importance.back_CO2_vd_scaled,feature_importance.backlow_temperature_scaled,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_humidity_scaled,feature_importance.back_CO2_vd_fd3_scaled,feature_importance.backtop_temperature_fd2_scaled,feature_importance.backtop_humidity_fd1_scaled,feature_importance.back_CO2_vd_fd1_scaled,feature_importance.backlow_temperature_fd2_scaled,feature_importance.backtop_temperature_fd1_scaled,feature_importance.backtop_temperature_fd3_scaled,feature_importance.backlow_temperature_fd3_scaled,feature_importance.backlow_humidity_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.back_CO2_vd_fd2_scaled,feature_importance.backlow_humidity_fd2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backlow_temperature_fd1_scaled,feature_importance.backlow_humidity_fd1_scaled,feature_importance.backlow_humidity_fd3_scaled,feature_importance.backtop_humidity_fd2_scaled,feature_importance.backtop_humidity_fd3_scaled
123,123,0.9506172839506173,0.9510691519406117,0.956524959265294,0.9845948748333581,1.4230424298597246,2.0077745477628386,0.450173466912762,2.107084421897405,1.2154967601105569,0.018518518518518535,0.016872427983539117,0.04074074074074072,0.025514403292181076,0.00658436213991771,0.003292181069958833,-0.004115226337448541,0.003703703703703687,0.003703703703703687,-0.0004115226337448541,-0.0008230452674897082,0.003703703703703687,0.004115226337448541,0.0028806584362139785,0.003292181069958833,-0.0008230452674897082,0.0012345679012345622,0.0,0.0004115226337448541,0.0004115226337448541,0.0008230452674897082,0.003292181069958833,0.0012345679012345622,0.004115226337448541,0.0012345679012345622,-0.003703703703703687,0.0024691358024691245,0.0016460905349794165
124,124,0.934156378600823,0.9349932504466348,0.9413346462657173,0.9854567489774277,2.2667140238930776,1.6531973706216048,1.0932745553787908,1.952644729241316,0.5387069476399604,0.02757201646090531,0.05637860082304522,0.030452674897119326,0.01687242798353906,0.00987654320987653,0.004938271604938249,0.004526748971193395,0.004115226337448541,0.0024691358024691245,0.0028806584362139785,-0.0004115226337448652,0.0028806584362139785,0.010699588477366207,0.005349794238683103,0.0016460905349794165,0.0020576131687242705,-1.1102230246251566e-17,-0.0024691358024691358,-0.0028806584362139898,-0.004115226337448574,-0.00452674897119344,0.005761316872427957,-0.0008230452674897082,0.0024691358024691245,-0.0037037037037037424,0.000411522633744843,-0.0020576131687242705,-0.0016460905349794165
125,125,0.9423868312757202,0.9428412678383876,0.9446536144578312,0.9844126506024096,2.509874197235917,0.9868897878383142,1.472818454647628,2.734637160010358,0.34904757808699693,0.05226337448559677,0.018106995884773724,0.011522633744856025,0.008641975308642014,0.006584362139917743,0.0032921810699588993,-0.004115226337448541,-0.003703703703703687,-0.003703703703703687,-0.0028806584362139785,-0.003703703703703687,-0.0024691358024691245,0.0016460905349794607,-0.0028806584362139785,-0.0020576131687242705,-0.003292181069958833,-0.006172839506172811,-0.003703703703703687,-0.003292181069958833,0.0,-0.0004115226337448541,-0.004526748971193395,0.0,-0.0028806584362139785,-0.007407407407407374,-0.0016460905349794165,-0.0004115226337448541,-0.0020576131687242705
126,126,0.9465020576131687,0.9466823060921825,0.9459360863855246,0.9878885159784037,1.4870829334800915,1.6063617398774166,1.5941281427093261,1.4299240405000289,1.6026395621236866,0.017283950617283973,0.03251028806584364,0.03209876543209881,0.02469135802469139,0.012757201646090566,0.0024691358024691358,0.003292181069958855,-0.0024691358024691245,-0.0024691358024691245,-0.0016460905349794165,0.0,-0.0020576131687242705,0.0012345679012345846,0.0028806584362139898,0.0008230452674897415,0.004938271604938316,-0.0004115226337448541,0.0008230452674897082,0.0004115226337448541,-0.004526748971193395,-0.0016460905349794165,-0.0008230452674897082,0.003703703703703709,-0.0020576131687242705,0.0,-0.000411522633744843,-0.0020576131687242705,-0.0020576131687242705
127,127,0.9588477366255144,0.9591301541192608,0.9628647214854111,0.9851900972590628,2.0427912623729085,2.1701528562817622,1.19503755838437,1.0657031668928312,0.8341721648352225,0.028806584362139887,0.04526748971193415,0.043209876543209846,0.051028806584362096,0.026748971193415617,0.013168724279835342,0.011522633744855926,0.011522633744855914,0.013168724279835342,0.003703703703703687,0.0012345679012345622,0.012345679012345623,0.010699588477366207,0.009876543209876498,0.00905349794238679,0.009465020576131643,0.010288065843621363,0.006995884773662519,0.008230452674897082,0.004115226337448541,0.00905349794238679,0.005761316872427957,0.007818930041152227,0.010699588477366207,0.003292181069958833,0.009465020576131643,0.008641975308641936,0.004115226337448541
128,128,0.9300411522633745,0.930337039539025,0.9312588904694168,0.9830725462304409,2.065831012895629,1.450419397025206,1.5191789329086873,2.130142489388965,0.6754066172585518,0.0251028806584362,0.025514403292181076,0.03251028806584362,0.013168724279835375,0.010288065843621397,-0.0024691358024691358,-0.004115226337448552,0.0008230452674897082,0.0,-0.0004115226337448541,-0.004526748971193395,-0.0012345679012345622,0.0004115226337448541,-0.0012345679012345622,-0.0028806584362139785,0.003292181069958833,-0.005761316872427968,-0.003292181069958833,-0.003703703703703687,0.0020576131687242705,-0.0012345679012345622,-0.0004115226337448541,-0.0020576131687242705,-0.0028806584362139785,-0.003703703703703687,-0.004526748971193406,-0.0020576131687242705,-0.0028806584362139785
129,129,0.9382716049382716,0.9392095198129332,0.9477076258104353,0.9776937326335289,1.122115154857595,0.6224931071926648,1.7386584000180911,2.781587038643497,1.9024283860631357,0.018930041152263332,0.012757201646090477,0.02921810699588472,0.0518518518518518,0.010699588477366217,0.013168724279835342,0.005761316872427957,0.0,0.0024691358024691245,0.004526748971193395,-0.0037037037037037646,0.006995884773662519,0.004938271604938249,0.006995884773662519,0.005349794238683092,0.003703703703703687,-0.0004115226337448763,0.006172839506172811,0.003703703703703687,0.0,0.004115226337448541,0.0032921810699588216,0.003703703703703687,0.000411522633744843,0.003292181069958833,0.005349794238683103,0.005349794238683103,0.0028806584362139676
130,130,0.9423868312757202,0.9429140105973803,0.9475262924011258,0.9833358021033921,2.177336494763735,1.129859545529329,0.8779903729129236,1.8785696104211949,1.5528097236735472,0.026748971193415693,0.09341563786008233,0.014403292181070004,0.005761316872428035,0.020576131687242837,0.004526748971193484,0.004938271604938327,0.0016460905349794607,0.0032921810699589214,0.008641975308642047,0.0024691358024691913,0.002057613168724326,0.007407407407407474,0.00823045267489717,0.009876543209876609,0.007407407407407474,0.004938271604938349,0.0024691358024691913,0.0037037037037037867,0.0016460905349794607,0.0,0.004938271604938349,0.0032921810699589214,0.0032921810699589214,0.004115226337448652,0.0032921810699588993,0.0008230452674897303,0.0024691358024691913
131,131,0.934156378600823,0.9344911273391477,0.933060312732688,0.9827252419955324,2.5791038890295193,1.4299044033114245,1.603944595023145,1.8284617703039237,0.5062220765341325,0.03621399176954728,0.031275720164609035,0.024691358024691346,0.005349794238683115,0.006584362139917666,-0.0004115226337448763,-0.0012345679012345846,0.000411522633744843,0.003292181069958833,-0.0008230452674897082,-0.002880658436214001,0.0020576131687242705,-0.0024691358024691358,0.004115226337448541,0.004938271604938249,0.0008230452674897082,0.0004115226337448541,0.0,0.0,0.002057613168724259,0.0024691358024691245,-0.0012345679012345733,-0.0020576131687242926,-0.0004115226337448541,-0.0004115226337448541,-0.0016460905349794165,0.0008230452674897082,0.0016460905349794165
132,132,0.9670781893004116,0.9673466135946487,0.9721633085896076,0.9894712922284502,1.4747048847179194,1.5968541725622158,1.1419477232612265,2.367086629418737,1.0845842087316842,0.015637860082304566,0.03127572016460909,0.04403292181069962,0.05061728395061732,0.027983539094650234,0.0004115226337448652,0.0028806584362140565,0.0012345679012346067,0.004526748971193484,0.0004115226337448652,0.004938271604938349,0.002880658436214034,-0.0024691358024691136,0.0004115226337448652,0.0016460905349794496,0.0032921810699588993,-0.0012345679012345622,0.0004115226337448652,0.0004115226337448652,0.0016460905349794607,0.0004115226337448652,-0.000823045267489686,0.0028806584362140453,0.0028806584362140453,0.0037037037037037867,0.00246913580246918,0.0004115226337448652,1.1102230246251566e-17
133,133,0.9670781893004116,0.9670781893004116,0.9647058823529412,0.9931735657225854,2.0944947082180065,1.082326646593274,1.4132269450994768,1.353857925519817,1.9431485654697338,0.012757201646090566,0.03703703703703707,0.035802469135802525,0.05020576131687245,0.020987654320987693,3.3306690738754695e-17,0.007818930041152328,0.00246913580246918,0.0020576131687243147,0.0016460905349794496,0.0016460905349794607,0.0004115226337448652,0.0012345679012345956,-0.0004115226337448208,-0.0004115226337448208,0.007407407407407462,0.004115226337448608,1.1102230246251566e-17,-0.000411522633744843,0.0008230452674897303,0.00246913580246918,0.002469135802469169,-0.0008230452674897082,0.0004115226337448763,0.0008230452674897415,-0.001234567901234529,0.0012345679012345956,-0.0024691358024691245
134,134,0.9382716049382716,0.9386310591340343,0.9392130857648099,0.984526967285588,1.8776338579179659,1.726049436444518,1.3044221894302688,1.5973589111440083,1.059485317912615,0.03292181069958844,0.0275720164609053,0.03744855967078185,0.02551440329218103,0.02181069958847731,0.006995884773662519,0.008230452674897082,-0.0004115226337448985,0.0004115226337448319,0.0012345679012345622,0.004115226337448541,-1.1102230246251566e-17,0.0016460905349794052,-0.002057613168724326,-0.0028806584362140565,0.013991769547325039,0.004938271604938249,-0.00246913580246918,0.0032921810699588216,-0.0016460905349794607,0.0008230452674897082,0.003292181069958833,0.003292181069958833,-0.0028806584362140674,-2.2204460492503132e-17,-2.2204460492503132e-17,-0.0008230452674897303,-0.005761316872428058
135,135,0.9259259259259259,0.9268124358262216,0.9285547785547785,0.9862470862470862,2.352015982504697,1.7705623647419142,1.351108775806796,1.3822520283340956,0.7411040246985365,0.00864197530864198,0.023045267489711953,0.023456790123456805,0.01563786008230452,0.007407407407407418,0.00864197530864198,-0.0004115226337448541,0.0016460905349794165,0.0004115226337448541,0.0,0.0,0.003292181069958833,0.0008230452674897082,0.006172839506172834,0.006172839506172811,0.0024691358024691358,-0.0008230452674897082,0.0008230452674897082,0.0,0.0024691358024691245,0.0020576131687242705,0.004526748971193406,0.004526748971193406,0.0024691358024691245,0.0008230452674897082,0.0016460905349794165,0.0016460905349794165,0.0024691358024691245
136,136,0.9300411522633745,0.9306957379731908,0.9322451143766095,0.9847750340857446,2.1643349246327914,1.4269810795969016,1.1041539048220796,2.139298678779372,0.8780097577816667,0.021399176954732514,0.06790123456790123,0.01728395061728394,0.009465020576131666,0.003292181069958833,-0.0008230452674897082,0.0,-0.003292181069958833,0.0,0.0016460905349794165,-0.003292181069958833,-0.005761316872427957,0.0012345679012345622,-0.005349794238683103,0.0,0.0020576131687242705,-0.0004115226337448541,0.0004115226337448541,-0.0008230452674897082,-0.0020576131687242705,0.004115226337448541,0.0028806584362139785,0.0032921810699588216,0.006172839506172811,-0.0008230452674897082,0.004115226337448541,0.0020576131687242705,0.0008230452674897082
137,137,0.9465020576131687,0.9465643630071009,0.9435648621041879,0.9908069458631256,1.623512962273759,1.2097083291608568,1.6548449956432743,1.756738774890495,1.0748851274908453,0.013580246913580275,0.037860082304526796,0.022222222222222244,0.01111111111111115,0.012345679012345701,0.0024691358024691245,0.007407407407407474,0.0012345679012345622,-0.0016460905349794165,0.0020576131687242705,0.0028806584362139785,-0.003703703703703687,-0.004115226337448541,0.0008230452674897082,-0.0012345679012345622,0.00823045267489717,-0.0008230452674897082,0.0028806584362139785,0.0028806584362139785,0.0004115226337448541,-0.004526748971193395,0.004115226337448552,-0.0008230452674897082,0.0004115226337448541,-0.0012345679012345622,-0.002057613168724259,-0.0004115226337448541,-0.0012345679012345622
