,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_temperature_scaled,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.right_CO2_vd_fd3_scaled,feature_importance.rightlow_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.right_CO2_vd_scaled,feature_importance.rightlow_temperature_fd3_scaled,feature_importance.righttop_temperature_fd3_scaled,feature_importance.right_CO2_vd_fd1_scaled,feature_importance.right_CO2_vd_fd2_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.rightlow_temperature_fd1_scaled,feature_importance.righttop_humidity_fd3_scaled,feature_importance.rightlow_temperature_fd2_scaled,feature_importance.rightlow_humidity_fd2_scaled,feature_importance.rightlow_humidity_fd3_scaled,feature_importance.rightlow_humidity_fd1_scaled,feature_importance.righttop_temperature_fd1_scaled
126,126,0.9745454545454545,0.9746485680178586,0.9599394273127753,0.9972466960352423,2.718663402991021,2.4141797541022387,1.8819171815439848,0.7397050012075349,1.7993535479459772,0.011636363636363578,-0.0036363636363636598,-0.001818181818181841,0.003636363636363582,-0.005090909090909123,0.005090909090909057,0.00036363636363633266,-0.001818181818181841,-0.006909090909090953,-0.003272727272727294,0.0010909090909090313,0.003272727272727227,-0.01090909090909098,-0.004000000000000026,-0.0007272727272727653,-0.002181818181818207,-0.0021818181818181958,-0.00036363636363638817,-0.0025454545454545617,-0.004000000000000026,-0.000727272727272732,0.0021818181818181294,-0.005090909090909123,0.00036363636363633266,-0.0007272727272727431,-0.004000000000000026,0.0010909090909090424,-0.005090909090909123
127,127,0.9781818181818182,0.978319633647776,0.9732818284242717,0.9968614196040559,2.1327429190057363,2.574913883279625,1.6079736255680046,0.5604068017171963,1.7067236906764984,0.02763636363636359,0.0,0.014181818181818151,0.01599999999999998,0.010909090909090879,0.01672727272727269,0.0,0.010909090909090868,0.008363636363636306,0.0032727272727272718,0.014181818181818162,0.027272727272727237,0.0010909090909090979,0.004363636363636347,0.013818181818181795,0.003999999999999981,0.005090909090909068,0.0036363636363636264,0.003999999999999992,-0.002545454545454573,0.0040000000000000036,0.0014545454545454527,0.005818181818181811,0.0018181818181818188,0.007999999999999952,0.0072727272727272415,0.007272727272727231,0.004727272727272735
128,128,0.9709090909090909,0.9709090909090909,0.9563006515175592,0.9968218655649135,2.6962465243178078,1.974327849128631,2.055140961615982,1.5104046754400156,1.3158558051901545,0.02400000000000002,-0.0032727272727271937,0.01381818181818183,0.014545454545454573,0.00872727272727276,0.017454545454545466,0.002909090909090928,-0.0014545454545454195,0.002909090909090928,-0.0036363636363635488,0.002181818181818207,-0.003636363636363571,1.1102230246251566e-17,0.003272727272727294,-0.0007272727272726986,0.000727272727272732,0.0007272727272727431,3.3306690738754695e-17,0.00036363636363637706,0.005818181818181856,0.005818181818181856,0.003272727272727294,0.00545454545454549,-0.0007272727272727098,-0.0018181818181817633,0.0036363636363636598,-0.002909090909090839,0.0010909090909091202
129,129,0.9854545454545455,0.9854545454545455,0.9772727272727273,0.9989256198347107,2.623658834820405,2.4263610508060416,1.1889516653916816,1.2390666556369656,1.8675404756611578,0.026909090909090928,-0.0018181818181818299,0.003272727272727294,0.012000000000000033,0.0025454545454545617,0.01890909090909092,-0.0010909090909090979,0.0025454545454545617,0.0010909090909090979,0.000363636363636366,-0.0029090909090909167,0.0061818181818182215,0.000727272727272732,0.0007272727272727431,-0.005090909090909079,-0.0029090909090909054,-0.004727272727272724,-0.000727272727272732,-0.0032727272727272605,0.000727272727272732,-0.0003636363636363549,-0.0036363636363636155,0.004727272727272758,-0.004727272727272702,-0.008363636363636328,0.004727272727272758,-0.0018181818181818188,-0.0036363636363636377
130,130,0.9854545454545455,0.9855337139164153,0.9849880203653788,0.9989517819706498,3.243820802974067,2.035748975898535,1.821770134361246,1.0738342614332832,1.0490444045272795,0.03963636363636366,0.000363636363636366,0.01054545454545459,0.019272727272727285,0.0043636363636363916,0.026909090909090917,0.000727272727272732,-0.0018181818181818299,0.003272727272727294,0.000363636363636366,0.005818181818181856,0.004727272727272758,0.000727272727272732,0.00036363636363637706,0.0010909090909090979,-0.0025454545454545396,0.001454545454545464,0.006909090909090953,0.0032727272727273047,0.0010909090909090979,0.002909090909090928,0.0,0.001454545454545464,-0.000363636363636366,0.000363636363636366,-0.000363636363636366,0.0036363636363636598,-0.0010909090909090979
131,131,0.9818181818181818,0.9820748663101604,0.9883720930232558,0.9968217054263565,2.6942926924285966,1.8873178225883438,1.8942199714018109,1.6030360916898907,1.2177021864514983,0.01636363636363637,0.003272727272727294,0.01018181818181818,0.013090909090909065,0.009454545454545438,0.016727272727272723,0.0,0.001454545454545464,0.0010909090909090979,0.00545454545454549,0.003272727272727294,0.004727272727272747,0.0043636363636363916,0.000363636363636366,0.002909090909090928,0.001454545454545464,0.001454545454545464,0.000727272727272732,0.000727272727272732,0.000727272727272732,0.0036363636363636598,0.0018181818181818299,0.004000000000000026,0.0,0.0025454545454545617,0.0010909090909090979,0.0036363636363636598,0.0025454545454545617
132,132,0.9818181818181818,0.9817614769115923,0.969946641556811,0.9990583804143126,3.0134854314922617,1.8912622479386414,0.9053952425398702,1.7438173011870841,1.5468534759506625,0.02472727272727271,-0.0036363636363636598,0.0032727272727272826,0.00690909090909092,0.005454545454545478,0.01963636363636364,-0.0043636363636363916,-0.006909090909090953,-0.0043636363636363916,-0.007636363636363675,0.0018181818181818299,0.013090909090909097,-0.004000000000000026,-0.004727272727272758,0.002909090909090928,0.000363636363636366,-0.001454545454545464,-0.0043636363636363916,-0.0021818181818181958,-0.003272727272727294,0.000363636363636366,-0.007636363636363675,0.004000000000000015,-0.00618181818181821,-0.0021818181818181958,-0.001454545454545464,0.0036363636363636598,-0.004000000000000026
133,133,0.9854545454545455,0.9854545454545455,0.9802669345579793,0.9984931113662457,2.40723474844938,2.0944111195019257,1.333890397881082,1.8148123826256124,1.9388058705372015,0.059272727272727296,0.001454545454545464,0.0010909090909090979,0.004727272727272747,-0.0018181818181818299,0.00981818181818186,-0.0025454545454545617,0.000363636363636366,0.000363636363636366,0.0010909090909090979,-0.000363636363636366,0.007636363636363686,-0.004000000000000015,0.0010909090909090979,0.001454545454545464,0.01309090909090913,-0.000363636363636366,-0.002181818181818185,0.01709090909090909,0.0,0.0,-0.000727272727272732,0.0,-0.000363636363636366,0.006545454545454588,0.0,0.0061818181818182215,0.0
134,134,0.9890909090909091,0.9890501549014613,0.978527078302863,0.9988789237668162,2.4709871142183073,1.700004369304358,1.3707049680394543,2.0962022050008664,1.8980652640983335,0.06036363636363643,0.013454545454545542,0.0061818181818182215,0.012000000000000066,0.010545454545454613,0.008000000000000052,0.007636363636363686,0.009454545454545516,0.011272727272727346,0.008000000000000052,0.0036363636363636598,0.013454545454545497,0.011272727272727346,0.007636363636363686,0.004000000000000026,0.004727272727272758,0.003272727272727294,1.1102230246251566e-17,0.004000000000000026,0.004727272727272758,0.000727272727272732,0.0036363636363636598,0.008000000000000052,0.004000000000000026,0.003272727272727294,0.011636363636363712,0.006909090909090953,0.002909090909090928
135,135,0.9781818181818182,0.9780714434818913,0.9657573174197215,0.9980107985223075,3.0810160983887873,1.969737008713045,1.6449090546519332,0.763370518835988,1.2654893034000556,0.021454545454545414,0.0014545454545454527,0.009090909090909049,0.015636363636363615,0.008727272727272695,0.013818181818181785,0.000363636363636366,-0.000363636363636366,0.000727272727272732,0.000363636363636366,0.006909090909090865,0.00836363636363634,-0.001454545454545464,-0.0025454545454545617,0.002181818181818185,-1.1102230246251566e-17,0.0010909090909090979,0.0029090909090909054,-0.0010909090909091202,0.0032727272727272718,0.0018181818181818188,0.000727272727272732,0.0029090909090909054,0.0025454545454545396,0.0010909090909090868,0.002545454545454551,-0.0014545454545454861,0.0018181818181818299
136,136,0.9563636363636364,0.9558521943813809,0.9270739742437856,0.9953578915843067,2.384164484724685,1.81041165241001,1.6770496115272568,0.473708531279799,3.122767313629881,0.02109090909090914,0.000727272727272732,0.01345454545454552,0.0065454545454545765,-0.0007272727272727098,0.014909090909090972,-0.006909090909090842,-0.011999999999999955,-0.01563636363636358,-0.007999999999999941,0.0007272727272727541,0.014545454545454594,-0.003272727272727205,-0.0014545454545454085,0.004000000000000026,3.3306690738754695e-17,-0.0003636363636363549,-0.0010909090909090424,-0.005090909090909024,0.008000000000000052,0.005090909090909123,0.0010909090909090979,0.002545454545454573,0.0010909090909090979,0.000727272727272732,0.005818181818181856,-0.00618181818181811,0.000363636363636366
