,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.right_CO2_vd_fd3_scaled,feature_importance.right_CO2_vd_fd2_scaled,feature_importance.right_CO2_vd_scaled,feature_importance.right_CO2_vd_fd1_scaled
111,111,0.9127272727272727,0.9100938086303939,0.810064935064935,0.9129279811097993,1.3799629843744654,0.698268370937171,0.2412672684323703,2.4520098547628004,1.278345384836617,0.06872727272727272,0.022545454545454535,0.022545454545454525,0.014545454545454539
112,112,0.8945454545454545,0.8910172126222351,0.8247252747252747,0.9661538461538461,1.6219300123740057,0.30363119330338756,0.22565748331737084,2.2065503651564633,1.6231999779627677,0.08436363636363636,0.04036363636363636,0.038545454545454536,0.006181818181818166
113,113,0.8981818181818182,0.8974108734402851,0.8266212487064506,0.9285960676095204,1.5229002470114452,1.152311232343407,-0.09280571389452369,1.9717114717158568,1.323837597673153,0.08072727272727273,0.060363636363636376,0.030181818181818188,0.020000000000000007
114,114,0.9127272727272727,0.9097790898910718,0.8252801120448179,0.9248074229691877,1.768171845037691,0.4893296674246368,0.32112724806893,1.7905413027264092,1.8343474405591307,0.08436363636363636,0.043636363636363626,0.04981818181818182,0.01527272727272726
115,115,0.8836363636363637,0.8828630730000593,0.8164735232576854,0.9259616932238854,1.5328193025159673,0.4039598156823462,0.6112283794315057,2.388123752865761,1.3838141987088572,0.06472727272727277,0.03272727272727277,0.03672727272727274,0.014545454545454561
116,116,0.88,0.8770991699432067,0.7976322898458605,0.9190370252661688,1.7628014553816527,0.510495732715189,0.10415098055088841,2.377207807688331,1.3462367427172406,0.08072727272727273,0.03563636363636365,0.04290909090909093,0.01381818181818183
117,117,0.8763636363636363,0.8755206611570248,0.8027560339204175,0.9252283105022832,1.6383559153897482,0.4474111867752323,0.15195696834581998,2.8803754981864302,1.0757813444913347,0.0818181818181818,0.034909090909090904,0.03636363636363634,0.011999999999999978
118,118,0.8872727272727273,0.8867616918410259,0.7896135265700484,0.9142995169082125,2.057652881765091,0.9724897829166445,-0.14105171689087964,2.228302067090515,0.920471659039553,0.07709090909090915,0.03381818181818186,0.02290909090909097,0.0032727272727273047
119,119,0.8981818181818182,0.8943229851349985,0.824792654028436,0.9488299763033176,1.2090679238621653,1.163388738604223,-0.0739880328540037,2.2093814116011807,1.31317285457544,0.08690909090909092,0.029454545454545466,0.0301818181818182,0.024
120,120,0.8727272727272727,0.8698045438897184,0.7924418604651162,0.9162015503875969,1.2479954049135704,1.2341143800184629,0.5119567494933158,2.3223625039180753,0.8303620707021744,0.09999999999999996,0.04799999999999995,0.04072727272727268,-0.003636363636363693
121,121,0.8836363636363637,0.8836363636363637,0.8102794066919627,0.9206622973439116,1.521641735797552,0.75782124235398,0.16849875521220384,2.0855160530323023,1.680745266577503,0.07200000000000004,0.038545454545454584,0.03454545454545456,0.0294545454545455
122,122,0.88,0.8735037593984963,0.7644126026478968,0.9286073403720463,1.212901328243566,0.5053662772337989,0.1216363746470807,2.1744927710783446,2.1145190998894874,0.06545454545454546,0.03636363636363636,0.022545454545454546,0.009090909090909094
123,123,0.8981818181818182,0.8981818181818182,0.8430365296803652,0.925228310502283,1.522625866488438,0.6909422820359071,0.3284632968949605,2.0815126611831403,1.5263137705606558,0.09890909090909092,0.030545454545454563,0.04254545454545459,0.03890909090909093
124,124,0.8763636363636363,0.8729033929033929,0.7890116001906882,0.9269823613538853,1.4679527333341678,1.379212433316064,-0.03802425899150508,2.5461277754824825,0.440977905162875,0.08472727272727272,0.03418181818181817,0.030909090909090886,0.004727272727272714
125,125,0.8981818181818182,0.9016528925619836,0.8677777777777778,0.9413333333333332,1.2966570114689473,0.8182794119328427,0.027335886846697056,2.063056706258898,1.861775131699054,0.10472727272727274,0.07345454545454547,0.034545454545454546,0.028000000000000014
126,126,0.92,0.9206393353801698,0.8694016152716593,0.9640234948604993,1.4369612286197486,0.6051568451362627,0.02919608600018432,2.3082030925694057,1.5879469407575204,0.09018181818181824,0.040000000000000015,0.034909090909090945,0.016000000000000035
127,127,0.88,0.880383808095952,0.8206582971189442,0.9295026557218735,1.2514877541831675,0.7697689286682962,0.025670825296174128,2.225376227578196,1.6921954425832464,0.0912727272727273,0.04327272727272728,0.031272727272727265,0.013090909090909097
128,128,0.8727272727272727,0.8686675194807935,0.7803909105355157,0.9212617193707294,1.6885116862545426,1.5172038524411167,0.2469951315096635,1.5341261219926237,1.0197968379095006,0.07018181818181815,0.030909090909090865,0.01745454545454541,0.009818181818181781
129,129,0.9054545454545454,0.9009210763951598,0.8113636363636363,0.9531404958677686,1.73078887490632,-0.15382741394389055,0.7027083251792419,2.35550577985904,1.73550036389818,0.09272727272727267,0.033454545454545404,0.053090909090909036,0.02254545454545448
130,130,0.9018181818181819,0.8983639089546136,0.8303384246780473,0.9162923030847558,1.323374219186653,0.6007064399487889,0.38369548199705716,2.0569639201228087,1.8179368181225397,0.10109090909090912,0.05090909090909094,0.0643636363636364,0.033818181818181844
131,131,0.8763636363636363,0.8730771511593429,0.7947674418604651,0.9013953488372093,0.9427119768938472,1.1692468693980564,0.10816614781458887,2.6878532831565036,1.0997595810132856,0.11018181818181819,0.05309090909090908,0.026909090909090883,0.029454545454545435
132,132,0.9090909090909091,0.9075997209084833,0.8497332077840553,0.9550376647834276,1.1736550729246487,0.8739938265899095,0.12363776682379093,2.3274042699926665,1.3556127646050111,0.07927272727272724,0.05090909090909088,0.0407272727272727,0.013090909090909065
133,133,0.8909090909090909,0.8897502497502497,0.8418843283582089,0.957089552238806,1.4284783308317048,0.18595074249758548,0.08066399890928505,2.061787226719073,2.522463609982342,0.10981818181818179,0.044727272727272706,0.0596363636363636,0.04072727272727269
134,134,0.9018181818181819,0.9006880376233614,0.8288634011728182,0.9376509141083132,1.1565189054564615,0.8528975649494185,0.10812430719944165,2.1877115263592777,1.607917401202961,0.07163636363636368,0.046909090909090935,0.04145454545454548,0.02254545454545457
135,135,0.8727272727272727,0.8679388850520399,0.7969593634555272,0.9327934072179596,1.5418998823289636,0.587868836067389,-0.040302356022291104,2.612228317143196,1.3188076999878902,0.08981818181818177,0.03636363636363634,0.031636363636363594,0.008363636363636318
136,136,0.8654545454545455,0.8642863893403678,0.8011755016471998,0.9247529200359388,1.3885071405112064,1.234920759378012,0.12471018183247157,2.2166653625724995,1.0729329314357237,0.07272727272727274,0.022909090909090955,0.031272727272727306,0.03345454545454547
137,137,0.8945454545454545,0.8915854584214861,0.8256214435459719,0.9058101227912548,1.3705254416957404,0.6657025232214282,-0.20208461410453465,2.587175217468864,1.7016822423129043,0.11236363636363636,0.026181818181818185,0.05454545454545454,0.0247272727272727
138,138,0.92,0.92,0.875,0.9428099173553719,1.5217331062765962,0.6952980230144009,-0.15859831136041624,2.360288304795112,1.6334579629377215,0.09090909090909095,0.06072727272727276,0.038545454545454584,0.06400000000000003
139,139,0.9054545454545454,0.9043185341789992,0.8532106618203847,0.941163107678328,1.8166660723947137,0.057960291663604835,-0.080987826623908,2.494065785730862,1.7419568323144587,0.11090909090909087,0.03999999999999996,0.05709090909090906,0.022909090909090858
140,140,0.92,0.9194101414280786,0.8642699303076662,0.9558048614652388,1.1933162466048717,0.6581509185203612,0.43955095564202745,2.3101347443732827,1.4781808698524717,0.10909090909090913,0.046909090909090935,0.04800000000000004,0.02872727272727278
141,141,0.8981818181818182,0.8965979797979798,0.8192480165574336,0.9178164884442912,1.8301086484215197,0.39096693920914727,0.22192267108724592,2.8427965608022174,0.9469841029715341,0.09890909090909093,0.02472727272727273,0.04654545454545454,0.016363636363636358
142,142,0.8763636363636363,0.8757069597069597,0.8253588516746412,0.916267942583732,1.0949005227686905,0.6453978774984633,0.5493726643334501,1.888132593179026,2.018629432816778,0.10581818181818178,0.022181818181818157,0.024727272727272688,0.029454545454545445
143,143,0.9054545454545454,0.9042897905609769,0.8513482457484296,0.9446912823655584,1.041594546226496,0.19708913035122752,0.2701013328043246,1.6875320142781454,2.917619899343666,0.12254545454545451,0.08945454545454538,0.032727272727272674,0.041090909090909046
144,144,0.8727272727272727,0.8752357275638872,0.7965658827920865,0.9064016424038821,1.5419264219714424,0.4644171915294018,0.5146735561718297,2.769764968929451,1.1934025108031903,0.08581818181818177,0.04109090909090905,0.036363636363636334,0.016363636363636323
145,145,0.9090909090909091,0.9054866701925526,0.8122222222222222,0.9240888888888888,1.2598719067085378,1.2050185204554178,0.46076124342124464,1.4677359558184317,1.6532161268307801,0.0836363636363636,0.02981818181818178,0.0236363636363636,0.023272727272727233
146,146,0.8654545454545455,0.8621165261185514,0.7726138741348785,0.8994849509093835,2.004922954962749,0.5943886617273045,0.43943752344596576,2.7483439962890595,0.45505059862526853,0.06690909090909093,0.02072727272727275,0.019272727272727296,0.00945454545454547
147,147,0.9127272727272727,0.9102202030503918,0.8413004989538065,0.9577498792853694,1.4254897738755785,0.44071137343947997,0.49499370797089376,1.8223974082441787,1.8783876184006052,0.092,0.033454545454545445,0.03527272727272727,0.02363636363636361
148,148,0.8945454545454545,0.891996240253121,0.819481964087081,0.9453360877165105,1.3416284301816546,0.7745275593420379,0.17906839617401962,2.266295252199371,1.3764602892072668,0.08909090909090908,0.03454545454545453,0.030545454545454542,0.005454545454545423
149,149,0.9272727272727272,0.9257160918177868,0.8365645194913487,0.938503231186158,1.5795063816290356,0.2153496957879358,0.06432140651734884,2.4208204323258364,1.9447996698438783,0.07163636363636364,0.03054545454545452,0.027636363636363605,0.029818181818181765
150,150,0.8909090909090909,0.8894591709660203,0.8234943588113777,0.9311139361194978,1.3375490721451904,1.0524591935392762,0.007594401830462453,1.9603521762990586,1.6487821169281773,0.10727272727272723,0.05199999999999997,0.041818181818181775,0.026909090909090883
151,151,0.9018181818181819,0.899773910300226,0.8155555555555556,0.9230222222222222,1.671589468863593,0.22665596918984202,0.18051144840195263,2.966947739660101,1.1280022047632008,0.07454545454545457,0.033090909090909115,0.043636363636363674,0.016727272727272757
152,152,0.88,0.8811514242878561,0.8249755381604696,0.9324037834311807,1.0204348213092247,1.3133418742349772,0.40299149190895667,2.0482275146791165,1.1765959875264855,0.04800000000000001,0.0290909090909091,0.03345454545454546,0.03381818181818186
153,153,0.8836363636363637,0.8813164917274506,0.808890458254865,0.9072504708097928,1.0844775599601764,1.0190846871514156,0.6271481007705398,1.9422222897089951,1.4636064660101142,0.10036363636363639,0.03927272727272729,0.03563636363636367,0.04472727272727278
154,154,0.9236363636363636,0.9243160145639484,0.8959510357815442,0.9516635279347144,1.5878959413674665,0.6072785496817844,-0.1606412717224327,2.4202070336207875,1.4899661094437837,0.1174545454545454,0.06690909090909085,0.05127272727272721,0.022909090909090858
155,155,0.9163636363636364,0.9161274866310161,0.8788185085354896,0.9528301886792453,1.4317805582997878,0.7617625506027977,0.13047889872744725,1.9760402631539713,1.5763991648437328,0.11490909090909092,0.040727272727272744,0.047272727272727286,0.054181818181818185
156,156,0.9127272727272727,0.9105766920304365,0.8328518907563025,0.9505427170868348,1.860871570456624,0.11715276803051262,0.4618372705779824,2.406110001298667,1.3996088945980916,0.08799999999999998,0.026909090909090883,0.03563636363636361,0.021454545454545438
157,157,0.88,0.8796527103444337,0.8253445403604422,0.9282144479781917,1.5287717382090185,1.047572312145015,-0.33074421160869616,1.7520987672133777,1.8950893246569802,0.08327272727272728,0.04618181818181821,0.040000000000000015,0.039999999999999994
158,158,0.8872727272727273,0.8875989690703805,0.8396660027577754,0.9271487666615597,1.4981402306462814,1.0390946773558531,0.20871170404551062,2.294841809272715,1.0419421261328832,0.07163636363636369,0.04400000000000006,0.046909090909090956,0.0236363636363637
159,159,0.9018181818181819,0.9044551849394293,0.8563363195222098,0.9521276595744681,1.771289957980088,1.031943708509017,0.021127110063167247,2.2319531993139763,1.0357241702938833,0.07709090909090913,0.029454545454545476,0.04145454545454551,0.007272727272727308
160,160,0.8909090909090909,0.8909090909090909,0.8295454545454546,0.9235537190082644,1.8772522274381098,0.779974562676004,-0.11136352823477899,1.837293063188361,1.675909324569146,0.0698181818181818,0.06254545454545453,0.03709090909090905,0.038545454545454515
161,161,0.9127272727272727,0.9120664629488159,0.8503363228699552,0.950327699206623,1.4594387673350107,0.939162096468991,-0.017698299146423686,2.2900472748031833,1.3620934196170773,0.09781818181818183,0.03672727272727272,0.05345454545454546,0.02654545454545455
162,162,0.8872727272727273,0.8843248409026736,0.8,0.9400000000000001,1.1177075051191876,1.2211633459155218,-0.30014434964418824,2.0272323737799396,1.624147740106935,0.07236363636363642,0.037090909090909154,0.0378181818181819,0.029090909090909146
163,163,0.8872727272727273,0.8868625905929277,0.8152728199898012,0.9056603773584906,1.297147216634824,0.6509625247836395,-0.1926717672613332,2.0844010864040006,2.107890401444707,0.07927272727272733,0.04654545454545458,0.029818181818181876,0.018909090909090952
164,164,0.8654545454545455,0.8668484508065111,0.7945775964643889,0.9139044705082441,1.3287339722891518,1.2385835070896258,0.4131913920682298,1.8768433969416702,1.174070702780588,0.06400000000000002,0.01054545454545457,0.02909090909090911,0.025454545454545487
165,165,0.8618181818181818,0.8642475312338956,0.8113777212776101,0.8845542666454791,1.5228531604418534,1.258304022089601,-0.4174965747110803,2.2498472762785777,1.4097799694108821,0.07745454545454544,0.04472727272727273,0.028727272727272723,0.02218181818181819
166,166,0.88,0.8773133433283359,0.8056917419947909,0.927531791021909,1.1096748123384885,0.5870650405323868,0.2240541467948206,2.28768674685802,1.91443089305405,0.08800000000000001,0.029454545454545466,0.03236363636363637,0.05927272727272729
167,167,0.8763636363636363,0.8763636363636363,0.8305422647527911,0.8923444976076556,1.7525145362190544,0.31393134811349194,0.3202501014660241,2.5086150965250744,1.3967732485209188,0.0967272727272727,0.05236363636363635,0.04872727272727271,0.03418181818181817
168,168,0.9018181818181819,0.9014960851707778,0.8473764686946725,0.9303074199259617,1.5612120125807765,1.1893323717136146,0.11499796221753374,1.8388051306944335,1.3989714285196637,0.08690909090909095,0.02509090909090913,0.054181818181818206,0.03236363636363641
169,169,0.8727272727272727,0.8679573058520428,0.7593135563987582,0.9065194894791307,1.2726458912111724,0.6312509331510437,-0.27688271130630004,1.855687887306686,2.6371321880294523,0.05818181818181813,0.0396363636363636,0.01599999999999995,0.01745454545454541
170,170,0.9054545454545454,0.9031878109248527,0.8237323214901691,0.9153156260779579,1.7889222774132785,0.7371525029568887,0.06775580718659394,1.887731832561397,1.6095993554542785,0.08727272727272721,0.04218181818181813,0.03672727272727265,0.02799999999999995
171,171,0.9054545454545454,0.9072920416136254,0.8712083123847829,0.927853192559075,1.21029199309466,1.4519555269277518,0.33083128922398325,2.427665448397344,0.36307947373663224,0.08872727272727268,0.04836363636363632,0.06509090909090902,0.02945454545454541
172,172,0.9018181818181819,0.9002480577892872,0.8410852713178294,0.9424031007751937,1.1110914239088039,-0.13307059907124974,0.17497694133472527,2.429677179542324,2.6336690377044865,0.07527272727272732,0.037454545454545504,0.041818181818181865,0.024727272727272744
173,173,0.9163636363636364,0.9149562235667019,0.8585730176386461,0.9489909423168599,1.3401112884999802,0.48198781970396437,0.22348825010243192,3.050703041347855,1.1032718526911272,0.1189090909090909,0.05309090909090911,0.04690909090909092,0.020363636363636382
174,174,0.9018181818181819,0.8975225131944948,0.8222777525367257,0.9398000908677873,1.0429647693072304,0.16731827535783467,0.36435040954780473,2.6925420673362637,1.960282190716755,0.09818181818181823,0.046909090909090956,0.045090909090909126,0.01745454545454548
175,175,0.9272727272727272,0.9255290853268098,0.8593049327354261,0.9469644705070713,1.2622753578286245,0.6220205942415082,-0.07180286682016779,1.4060002613741651,2.5338948919084934,0.0796363636363636,0.05854545454545451,0.03927272727272726,0.02472727272727272
176,176,0.9127272727272727,0.9109421487603305,0.8499523279834738,0.9400127125377403,1.4116328669866822,0.9332267798786378,0.3745739483745271,2.277136510179082,1.0157969841878713,0.09636363636363636,0.04399999999999997,0.06981818181818182,0.024363636363636344
177,177,0.8909090909090909,0.8882208650380456,0.7967436974789917,0.9050245098039216,1.337764850590704,0.2986636942990363,0.28542919962814917,2.3421004252579154,2.0593532670537495,0.08072727272727269,0.04327272727272724,0.02181818181818178,0.012727272727272688
178,178,0.8872727272727273,0.8885361071456073,0.8222222222222222,0.9132444444444444,1.2571074602705492,0.7280078050857935,0.23769522099976387,1.8391026149136032,2.069696050021034,0.07709090909090913,0.04327272727272732,0.04000000000000005,0.041818181818181865
179,179,0.92,0.9192192928673616,0.8389133921411387,0.9097834803528468,1.580772846145493,0.2683087295654864,0.32070529168389544,2.405186814750334,1.7714347434521363,0.0745454545454546,0.009454545454545504,0.04545454545454549,0.03672727272727276
180,180,0.8981818181818182,0.8989130468375752,0.8413677130044843,0.9132459468782339,1.735897300281679,0.6047783910427612,0.12588848211422515,2.316003015157832,1.5006979222972254,0.10654545454545454,0.03236363636363637,0.04472727272727275,0.024727272727272754
181,181,0.9018181818181819,0.9014204584246231,0.8283817951959545,0.9439227018240924,1.3848415959466123,1.0678614901945493,-0.13204301397875257,2.1115371641114478,1.3729658728715313,0.06872727272727278,0.04218181818181822,0.032000000000000015,0.016363636363636403
182,182,0.88,0.8720706744236157,0.753314635390107,0.9122046574876763,1.0625189292204456,0.08934107450709983,0.5561214647588597,2.389743948072076,2.394566500567643,0.06981818181818182,0.013454545454545464,0.04145454545454545,0.043636363636363654
183,183,0.88,0.8795746925170356,0.8063934975699683,0.9242500418971007,1.5972082844703965,0.5157494776508901,-0.12867691585878283,2.400175383099788,1.6790330602397432,0.07054545454545454,0.04290909090909092,0.0290909090909091,0.021818181818181827
184,184,0.8836363636363637,0.8854464646464647,0.8145190895741556,0.9236417033773863,1.883672412447813,0.9868867455290804,0.32319634156985855,2.3767926610962435,0.58699682393772,0.06836363636363639,0.03854545454545457,0.029818181818181855,0.009454545454545483
185,185,0.8945454545454545,0.8923554682232369,0.8333086492890995,0.9329828199052133,1.3971347525909046,1.1110407002824185,-0.4861018873870222,2.2184341996399732,1.5249548972639222,0.11381818181818182,0.04581818181818181,0.0469090909090909,0.03890909090909091
186,186,0.8945454545454545,0.8934529341344545,0.8274624918460535,0.9214774951076321,1.298923169792585,0.4683771712647728,-0.02609625744139133,2.6086951726602208,1.6816402840979658,0.08945454545454544,0.03927272727272727,0.04945454545454545,0.0178181818181818
187,187,0.88,0.8771157495256168,0.7584541062801933,0.934975845410628,1.5875801232962428,0.9692235813609371,0.06929642109504563,2.1118473795499235,1.2463238421509841,0.052727272727272734,0.019272727272727285,0.0029090909090909054,0.009090909090909104
188,188,0.8654545454545455,0.8615718002779162,0.7991231703949185,0.9286799226732947,1.2945692398156348,1.7430497969162995,-0.21305439386232872,1.7118904908159656,1.0540711037016164,0.09018181818181822,0.0570909090909091,0.03963636363636367,0.020363636363636407
189,189,0.9163636363636364,0.9134754900879845,0.8386363636363636,0.9334710743801653,1.1392358100935667,0.004937870615597139,0.19226030194056892,2.265877415935573,2.6481352756445067,0.09963636363636366,0.041818181818181845,0.03781818181818183,0.020363636363636372
190,190,0.9090909090909091,0.907106237360279,0.8498409813721035,0.9387399666818113,1.1038609854879107,0.20981356363366702,0.21518004736826268,2.4032044137212054,2.084143043532671,0.1007272727272727,0.04618181818181817,0.05890909090909089,0.02945454545454542
191,191,0.9054545454545454,0.9005748063595598,0.8166195856873824,0.9504080351537978,1.1792571138599346,0.8683044675124669,-0.0369734417836704,2.2709069910911364,1.3221946301611152,0.07745454545454541,0.03781818181818177,0.030181818181818133,0.010909090909090846
192,192,0.8909090909090909,0.8874066611354746,0.7599632127529123,0.9100756182301246,1.1560437074753016,0.6542758186820855,-0.013492067652146443,2.4244768763735847,1.85046635124573,0.04109090909090908,0.021454545454545393,0.022545454545454514,0.021454545454545414
193,193,0.9127272727272727,0.912083790648813,0.852583715791263,0.9445860955294918,1.284407502306037,0.6043640846672151,0.702950279220768,2.4273797760228577,1.1051822149025075,0.1021818181818182,0.008363636363636361,0.046545454545454536,0.014181818181818174
194,194,0.8909090909090909,0.8891654489631734,0.8043154761904762,0.9054621848739496,1.2054863172413506,0.24631248029214828,0.37311044839779023,2.6151454089741173,1.8901101314631041,0.06436363636363633,0.059272727272727255,0.032727272727272716,0.02981818181818179
195,195,0.9163636363636364,0.9130477365771483,0.8244444444444445,0.9538666666666666,1.5126260414488157,0.45486505819216017,0.18928892319344837,2.0139971319105885,1.863617345306139,0.08981818181818184,0.026181818181818205,0.04800000000000002,0.01745454545454548
196,196,0.8909090909090909,0.888734210994485,0.8196798493408664,0.9296924042686755,1.0881941900098393,0.8335680279145079,-0.13115357039399933,2.2140292680105786,1.8929340736524483,0.09490909090909087,0.03381818181818179,0.04218181818181817,0.030181818181818143
197,197,0.9090909090909091,0.9065130722808064,0.8259744739565367,0.9114349775784754,1.5254291153418027,0.7761452506144945,0.1852646834591212,2.2023686930312754,1.3138938435884355,0.07927272727272724,0.03636363636363634,0.04509090909090907,0.02290909090909088
198,198,0.9090909090909091,0.9072495970836928,0.8306197478991597,0.9318102240896359,1.4719132959024033,0.5266331787893553,-0.0362135350553683,2.1203472051277816,1.9848718523001738,0.09672727272727269,0.027636363636363605,0.03418181818181813,0.021454545454545428
199,199,0.9018181818181819,0.9008010076424232,0.8386741682974559,0.9492009132420092,1.1338856314048409,0.8467798593490631,0.10457342703372492,2.2346707934044807,1.6173403948970435,0.08218181818181822,0.04109090909090914,0.0574545454545455,0.026181818181818205
200,200,0.8836363636363637,0.8816405765974143,0.8228937728937729,0.9324542124542124,1.5624085852419929,1.111833206993129,-0.1368082702877626,1.8341463624694272,1.4333898631886224,0.09345454545454548,0.0512727272727273,0.0403636363636364,0.024727272727272754
201,201,0.9127272727272727,0.9071074380165289,0.8025647759103641,0.9481792717086834,1.492144240979238,0.09355401837910172,0.1534314218801389,2.732365500759742,1.7252133409768706,0.06654545454545455,0.012727272727272731,0.02799999999999999,0.012
202,202,0.8872727272727273,0.8854236539265194,0.8173650345260515,0.9281230382925298,1.5968310849086387,0.4198062238609683,-0.09729397158303324,2.1522153049325126,2.269205704107896,0.07054545454545459,0.06000000000000005,0.046909090909090956,0.020000000000000063
203,203,0.8872727272727273,0.8884713210883545,0.8272680234563643,0.9270438082097275,1.3925818856579733,1.0061450841286623,-0.21218162231574955,2.1984463781108468,1.74595897490768,0.06545454545454549,0.04327272727272733,0.026545454545454594,0.032727272727272785
204,204,0.8836363636363637,0.88153911205074,0.8185459718478586,0.9329140461215932,0.813534150142738,1.2198355218658792,0.15638355477817362,2.152272349593405,1.407791721336312,0.0952727272727273,0.035636363636363674,0.022181818181818212,0.01054545454545457
205,205,0.88,0.877758519580374,0.7923998659292777,0.9393329981565275,1.304010147448242,0.5708299353248781,-0.15473448667167136,1.8142705505420007,2.5460190493379593,0.06654545454545455,0.03272727272727276,0.025818181818181806,0.016000000000000004
206,206,0.92,0.9205745368009519,0.8769403242497413,0.9486029665401863,1.552756799944684,0.7360909458934214,-0.09400382678474067,2.2196188859217654,1.6236826828263276,0.09527272727272731,0.029090909090909122,0.07090909090909096,0.01563636363636369
207,207,0.88,0.8743242375601926,0.7819365976145638,0.9388731952291274,1.0477445105022234,1.1068353567141496,0.5018222595455585,1.8591909814070202,1.3695855011860116,0.09272727272727274,0.006545454545454554,0.03672727272727272,0.008000000000000007
208,208,0.8872727272727273,0.8839443952495531,0.8103646391910526,0.926382717940861,1.4560552670360378,0.02411640289955108,0.05583593759705875,2.586824300476495,2.0747768547363052,0.0814545454545455,0.04000000000000005,0.04218181818181825,0.02181818181818187
209,209,0.9018181818181819,0.8997159852923247,0.8123984106917104,0.9049124074408524,1.3741800983238643,1.0283617498281987,0.2866062907891809,2.150891829370003,1.2672580933425674,0.06836363636363642,0.05163636363636368,0.03200000000000004,0.017818181818181844
210,210,0.9018181818181819,0.8989562016930438,0.8110119047619048,0.9286589635854341,1.2270837337331912,1.2535214808362514,-0.36542356988231356,2.160645267095016,1.5466716370190878,0.06690909090909095,0.03527272727272729,0.02763636363636366,0.03490909090909093
211,211,0.8909090909090909,0.8916925501831162,0.8295101759227319,0.9157468092445671,1.1879607150543219,1.0462643212720775,0.24804278020380016,2.303965348162067,1.1647551576368562,0.0698181818181818,0.04290909090909088,0.047999999999999966,0.020363636363636327
212,212,0.8909090909090909,0.8925611153552331,0.8297363193064837,0.9323640960809103,1.570197890241252,0.936397527630297,0.7912880016642942,2.0352760262040466,0.8952828005237977,0.10581818181818177,0.04836363636363632,0.022545454545454514,0.019636363636363598
213,213,0.9090909090909091,0.9086787837427629,0.8294685990338164,0.9457004830917874,0.8814820050250542,0.5577278784533043,0.18851655813157472,2.1636395690786436,2.1126043581636016,0.04836363636363635,0.03999999999999998,0.028727272727272678,0.017818181818181778
214,214,0.9090909090909091,0.9072941176470588,0.8572567783094098,0.9441786283891548,1.3436590867489233,1.1903850737798578,0.19306752599076818,2.520576038093871,0.5523214475513946,0.12072727272727271,0.05018181818181816,0.0738181818181818,0.02290909090909088
215,215,0.9127272727272727,0.9088684396804532,0.841941391941392,0.9387545787545788,1.645902785771369,0.7499135136732504,0.11940611308951327,2.0419090067411414,1.3183145108354328,0.12436363636363637,0.050545454545454546,0.05709090909090908,0.020727272727272716
216,216,0.9018181818181819,0.9006880376233614,0.8288634011728182,0.9409279061745428,1.8342453226806243,0.6935514481546122,-0.2402840395691998,1.5674736550755684,2.2033142476201495,0.09709090909090912,0.05818181818181824,0.02072727272727276,0.029454545454545476
217,217,0.9163636363636364,0.9152261704027528,0.8368615910385419,0.9414277577368521,0.9607324653459226,0.5992261391482313,0.4705492950125752,2.541361198111571,1.4712868041847538,0.07818181818181821,0.03672727272727274,0.03781818181818182,0.024363636363636355
218,218,0.9127272727272727,0.9098598317981579,0.8282166264229045,0.9304932735426009,1.5341817425803836,0.2986205616343963,0.3608724050267993,2.0024768962956543,1.9786392577280516,0.10654545454545454,0.043272727272727275,0.036727272727272706,0.02036363636363635
219,219,0.9054545454545454,0.9067775797187562,0.8605984822352535,0.9537771645394963,1.3484282041596152,1.1911568155501375,0.4334600027066767,1.8064477088052826,1.2483927879897325,0.11127272727272723,0.054909090909090866,0.03563636363636356,0.0465454545454545
220,220,0.8909090909090909,0.8880092510229496,0.8160852713178295,0.913953488372093,1.7460732386939959,0.5408554463908982,0.22997830069550554,2.346920389836933,1.459375733245336,0.09345454545454542,0.05090909090909089,0.05090909090909089,0.01854545454545451
221,221,0.8836363636363637,0.88153911205074,0.8185459718478586,0.9367325546570829,1.4352222558323375,0.25487703541426554,0.06599510334804079,2.085935367855743,2.344133412205702,0.12181818181818187,0.05563636363636367,0.03818181818181822,0.024727272727272744
222,222,0.8981818181818182,0.8941220423412204,0.8199303346963501,0.9316219900045434,0.82799874025864,0.6812300178463878,0.4558926716372254,2.0107325122782838,2.2551246450610907,0.06472727272727276,0.053818181818181855,0.05672727272727274,0.03345454545454547
223,223,0.8872727272727273,0.883243044039064,0.7581168831168832,0.8960055096418733,1.3903662575388847,0.8427910261356412,-0.15558743807497663,2.577199791152221,1.499188025425475,0.06545454545454552,0.020363636363636417,0.028000000000000035,0.04945454545454553
224,224,0.8909090909090909,0.8862052730696799,0.8141945773524721,0.9221400608960417,1.2713077807950304,0.3777486618876115,0.013833103817754246,2.152055227800313,2.352886972663011,0.09527272727272726,0.025454545454545396,0.03818181818181813,0.02945454545454541
225,225,0.9090909090909091,0.9081961961814538,0.8539647227077705,0.9416017797552836,1.5682554341210484,0.12066163364227682,0.30863785331760685,2.232660415006812,1.9626322875319664,0.11599999999999996,0.05309090909090906,0.037818181818181786,0.03309090909090906
226,226,0.8945454545454545,0.8917877543928238,0.8113636363636363,0.9226446280991736,1.9225963102599368,0.7716532181278544,0.4221118801826726,2.0874051685407657,0.8713066092431117,0.08945454545454545,0.03927272727272725,0.04945454545454544,0.009454545454545448
