,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.lefttop_CO2_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.leftlow_CO2_fd1_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.lefttop_CO2_fd3_scaled
81,81,0.9636363636363636,0.9638780169602087,0.95,0.993801652892562,2.7505274544049985,1.212592672580294,2.1051429537082726,1.2166263051083201,1.2324248235550859,0.1858181818181818,-0.005454545454545467,-0.011272727272727257,-0.0036363636363636598,-0.004727272727272758,-0.000363636363636366,0.0,-0.006909090909090953
82,82,0.96,0.9591435495635398,0.9117301787971825,0.9926855698031425,1.8152915839654111,1.3113898832756146,1.62458060401549,1.2260057796810384,1.9596445267037559,0.23127272727272724,0.005090909090909035,0.00363636363636356,0.0021818181818181403,0.002909090909090839,0.010181818181818136,0.0018181818181817744,0.002909090909090839
83,83,0.9527272727272728,0.9528948180993496,0.9276304606493286,0.9896311405745368,2.678343636943171,2.2509107070357577,1.5787039237441494,0.5346766792337141,1.2911776854806325,0.16181818181818186,0.0025454545454545617,0.006545454545454588,0.000363636363636366,-0.0025454545454545396,-0.0036363636363636485,-0.0029090909090909167,0.001454545454545464
84,84,0.9672727272727273,0.9669740986459971,0.943810326336755,0.9935651907461315,2.64668658916412,1.6390183778460437,1.634338706392277,0.6202932186849859,1.5985737401365319,0.2458181818181818,-0.0010909090909090979,-0.001454545454545464,-0.001454545454545464,0.000727272727272732,-0.001454545454545464,-0.001454545454545464,-0.001454545454545464
85,85,0.9418181818181818,0.9405646469797414,0.890370189171559,0.988747553816047,2.4992144331160397,1.3457891556967843,1.6684153389895735,1.0634587931804935,1.8613759066750402,0.19854545454545452,-0.002181818181818207,-0.002545454545454573,-0.004000000000000026,-0.001090909090909109,-0.002909090909090928,-0.002909090909090939,-0.003272727272727294
86,86,0.96,0.9594352941176472,0.9313186813186813,0.9957509157509158,2.4129338468023542,1.6641558371895633,1.840191329365111,0.6011342398798551,1.4356251663014048,0.24654545454545448,0.0,0.006545454545454477,-0.000727272727272732,0.00036363636363633266,-0.0036363636363636598,-0.0036363636363636598,0.005090909090909024
87,87,0.9709090909090909,0.97107540649567,0.9637275930749196,0.996093151524437,1.999194615182166,1.6834214893238937,1.6798934868098276,1.7677233306346207,1.3064534471564708,0.27381818181818185,0.0043636363636363916,0.006909090909090953,0.000363636363636366,0.002909090909090928,0.004000000000000026,0.004000000000000026,0.009454545454545504
88,88,0.9709090909090909,0.9705224455909388,0.94366756713809,0.9942793580168441,1.650786187920855,1.2988194960002832,1.9599243851284016,1.314086126670397,1.8313638999863342,0.27527272727272734,0.000727272727272732,0.006909090909090953,0.002909090909090928,0.0,0.0021818181818181958,0.0061818181818182215,0.001454545454545464
89,89,0.9563636363636364,0.9566392672955522,0.9400853050056333,0.9936423627877032,2.137932446185459,1.4018143055505905,1.6732135722925248,1.4404371608874882,1.5753976852858287,0.218909090909091,0.0040000000000000365,0.006545454545454588,-0.008363636363636306,0.0021818181818181958,-0.0018181818181817744,-0.010545454545454514,0.002909090909090939
90,90,0.9527272727272728,0.9510948422236433,0.8954545454545455,0.9900000000000001,2.4773670714394735,1.6231182320186057,1.751630420350855,1.0482424513766366,1.5469428786364525,0.20145454545454547,0.000727272727272732,-0.0018181818181818188,-0.000363636363636366,-0.0003636363636363549,-0.000363636363636366,0.000727272727272732,-0.0010909090909090979
91,91,0.9563636363636364,0.9557172750523134,0.9292667771333886,0.9930958298812482,2.631263950373805,1.6952352544448415,2.0303961228707434,0.731297126140785,1.3104218333842126,0.26400000000000007,-0.0010909090909090534,0.0036363636363636598,-0.005818181818181745,-0.002909090909090839,-0.006545454545454477,-0.0018181818181817854,2.2204460492503132e-17
92,92,0.9527272727272728,0.9520083519592185,0.9180296834772073,0.9946993790701197,2.608226715845705,1.2006579592714268,1.8711312234104003,0.8444149425536871,1.4061272214474194,0.20545454545454547,-0.0021818181818181958,-0.003272727272727294,-0.0036363636363636598,-0.003272727272727294,0.0,-0.000727272727272732,-0.0036363636363636598
93,93,0.9672727272727273,0.9669059395676975,0.9366394696583376,0.9942206357300697,2.852767980930004,1.2291643133128511,1.7052688165702277,0.5288465145320786,1.9510633960142834,0.23963636363636365,-0.004363636363636347,-0.003272727272727294,-0.0025454545454545617,-0.002909090909090928,-0.003999999999999992,-0.002909090909090928,-0.002181818181818185
94,94,0.9818181818181818,0.981634606235973,0.962618702720103,0.9961371318203767,2.0955975929992507,1.5895442293629323,1.7407405172837864,1.0416455248871275,1.631634523139583,0.2269090909090909,0.008363636363636373,0.004727272727272758,0.005090909090909123,0.001454545454545464,0.0072727272727273196,0.005454545454545478,0.0036363636363636598
95,95,0.96,0.9592723381487428,0.9204545454545454,0.9939669421487602,1.769451375128144,1.8454942391681974,2.1373970290003186,1.4401267566568305,0.8185073903095366,0.20218181818181816,0.009090909090909038,0.003636363636363571,0.010181818181818136,0.0003636363636363438,0.00363636363636356,0.002545454545454484,0.0072727272727272085
96,96,0.9490909090909091,0.9480495867768595,0.9045765135865247,0.9939615445733354,2.28464832346804,1.3011365443637768,2.2881695765312435,1.7105999511338001,0.6470799270093388,0.2018181818181818,-0.004727272727272735,0.000727272727272732,-0.0072727272727273196,0.003272727272727294,-0.00872727272727275,-0.010909090909090868,-0.0036363636363636598
97,97,0.9527272727272728,0.9525357762785222,0.9152970922882426,0.9891638071157667,2.0829247967112208,1.4422797557266995,1.3565039989729688,1.2549917771975991,2.0082731326772407,0.22763636363636364,0.0036363636363636598,0.022909090909090945,-0.0032727272727272826,-0.0018181818181818078,-0.0065454545454544984,-0.003272727272727294,0.000363636363636366
98,98,0.9709090909090909,0.9702438285627744,0.9393939393939394,0.9973176743511671,2.277856316075453,1.462497585785282,1.4445714207610933,0.7731208552310038,1.943308955063728,0.29345454545454547,0.0007272727272727541,-0.004363636363636292,0.004727272727272758,0.002181818181818207,0.000363636363636366,-0.002909090909090839,-0.0010909090909090647
99,99,0.9309090909090909,0.9306936122640509,0.8944209039548023,0.9872096672944131,2.415961045703002,1.808945974007806,1.2909648584579074,2.096963718839779,1.0156474172638943,0.17163636363636361,0.0010909090909090979,-0.002545454545454551,-0.0021818181818181958,0.0,0.002909090909090928,-0.0018181818181818299,-0.008000000000000007
100,100,0.96,0.9592326181393196,0.9177715451300357,0.9931157572667006,2.0316273707032884,1.9900021765708023,1.248037614049088,1.2520689112576966,1.4395587727816237,0.21818181818181817,-0.004000000000000048,-0.001090909090909109,-0.005090909090909123,-0.013454545454545474,-0.002909090909090928,-0.0036363636363636598,-0.0021818181818181958
101,101,0.9745454545454545,0.9740943708514014,0.9441454664057404,0.9980430528375734,2.270602681480923,1.6190606058313026,1.7998511983261154,0.6636597635225873,1.917282778523608,0.24036363636363628,-0.005818181818181856,-0.0061818181818182215,-0.006545454545454588,-0.006909090909090953,-0.006545454545454588,-0.000363636363636366,-0.004727272727272758
102,102,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9970679544670575,2.025747859978495,1.7075972057750564,1.4875617965597359,1.6471906346686562,1.1227690989889805,0.20727272727272722,0.0018181818181817744,0.005090909090909012,0.0014545454545454195,0.0007272727272727098,0.0003636363636363549,0.0003636363636363549,-1.1102230246251566e-17
103,103,0.9563636363636364,0.9551423739659034,0.9091848085174004,0.9922930239949149,2.255961094737754,1.7666902097172694,1.582647330818657,1.0407327788667313,1.3969985302844974,0.21381818181818185,0.0061818181818182215,-0.0010909090909090424,0.000363636363636366,0.0010909090909090979,-0.0018181818181817523,-0.002909090909090839,0.00036363636363637706
104,104,0.9745454545454545,0.9748024603605471,0.9701692642869113,0.9968158203452322,2.875756667876958,0.7236635157771779,1.4770108760221594,1.3862834232182326,1.6950874300855847,0.2785454545454545,-0.00036363636363637706,0.0,-0.000363636363636366,0.0047272727272726685,0.0036363636363635488,-1.1102230246251566e-17,0.002909090909090839
105,105,0.9490909090909091,0.9483785060255648,0.9082273320287019,0.9927429876060013,1.9719517965608455,1.6930395011616624,2.072601062859206,0.9628969483895196,1.424197242797773,0.19818181818181818,-0.000727272727272732,0.0043636363636363916,0.000363636363636366,0.000363636363636366,0.0,0.0,0.000363636363636366
106,106,0.9563636363636364,0.9552328694965104,0.9133598896889843,0.9947142638271794,2.9031633805101613,1.3505269862737734,1.8686792260067429,0.9080435511093022,1.3318730470003632,0.18109090909090914,0.0003636363636363993,-0.0039999999999999255,-0.0003636363636363438,-0.004363636363636292,-0.0007272727272727098,-0.006909090909090842,-0.0072727272727272085
107,107,0.9563636363636364,0.9558646896038991,0.928021327014218,0.9942239336492891,2.643052499657683,1.2853032089355114,1.832947227914682,0.2962195829408244,1.9921118828599387,0.2454545454545455,0.0003636363636363993,0.001818181818181841,0.003272727272727294,0.002545454545454573,0.00036363636363637706,0.0,0.002181818181818207
108,108,0.9709090909090909,0.9705595489781536,0.9469180675450553,0.9962138421929425,2.610456197554706,1.1510741913029388,1.6989436267286895,1.2210969556422477,1.19270274111069,0.24400000000000005,0.000727272727272732,0.00981818181818186,0.0025454545454545617,-0.0010909090909090647,-0.004727272727272647,-0.0003636363636363549,-0.0010909090909090758
109,109,0.9854545454545455,0.9853578841250074,0.9713906325446644,0.9983904715918236,2.6476730368185706,1.1799096318578568,1.4030553555395309,1.588335333420873,1.2691715675680364,0.28072727272727277,0.0018181818181818299,0.008000000000000052,-0.000363636363636366,0.0021818181818181958,0.003272727272727294,0.0010909090909090979,0.0061818181818182215
110,110,0.9781818181818182,0.9781818181818182,0.964427388754743,0.9964642980338048,2.5722132222716394,1.2056514045453297,1.9995062188236874,0.5550792025818445,1.6908598315054113,0.21599999999999991,-0.000727272727272732,0.0040000000000000036,0.000363636363636366,0.000727272727272732,0.006181818181818144,0.002545454545454551,0.000727272727272732
111,111,0.9636363636363636,0.9632919005613473,0.9231601731601732,0.9921290830381739,2.302851536123416,0.9427888951938461,2.0229752124024287,1.4883175735194543,1.5505795952197836,0.20109090909090907,0.0003636363636363549,-0.0043636363636363916,0.000363636363636366,0.0032727272727272718,0.0025454545454545617,0.004727272727272702,0.0010909090909090979
112,112,0.9709090909090909,0.9704101441493534,0.9437728937728938,0.9978021978021978,2.91311126525304,1.2983087860965734,1.5443096492431734,0.7395248817112984,1.438437813355431,0.28181818181818186,-0.002909090909090839,0.0010909090909090979,-0.002909090909090839,-0.0032727272727271937,-0.002909090909090839,-0.0036363636363635488,-0.0018181818181817633
113,113,0.9636363636363636,0.9636363636363636,0.9407123145912384,0.9947395653673681,1.8775777395906514,1.787751584614926,1.5438327638327343,1.4304975037883938,1.1871631387584274,0.21090909090909088,-0.0021818181818181958,0.004363636363636359,-0.0036363636363636598,0.0,-0.000727272727272732,-0.004000000000000026,-0.004000000000000026
114,114,0.96,0.9598465236278639,0.930015756302521,0.9929096638655461,1.399689202816903,1.4340282131071203,1.6955206224378558,1.3554494782472526,2.432331063967201,0.23672727272727262,0.0010909090909090534,0.0,0.003272727272727205,0.002909090909090839,0.002909090909090839,0.00290909090909085,-0.004000000000000026
115,115,0.9527272727272728,0.9522499762135298,0.9183566714952519,0.9917109286978916,2.3977449428746516,1.7072268917781628,1.4390961637753823,0.6087291297883848,1.9089944733133049,0.22727272727272735,0.0021818181818181958,-0.0010909090909090979,-0.0014545454545454417,-0.0072727272727272415,-0.0010909090909090979,-0.001454545454545464,0.0010909090909090979
116,116,0.96,0.9603649905437813,0.9493882091212458,0.99467662482123,2.2939139607708796,1.7148816011054808,2.0982133664431597,1.5983794018088684,0.6147394734037346,0.20763636363636362,0.0014545454545454195,0.0018181818181817854,-0.00545454545454549,-0.0061818181818182215,-0.00545454545454549,-0.00909090909090915,-0.005090909090909123
117,117,0.96,0.9598653779063803,0.9350130463144162,0.995433789954338,2.3992377585091016,1.0642441901162172,2.32693373941349,1.4045321390537975,0.9819316192966538,0.22436363636363638,-0.0036363636363636598,-0.00909090909090915,-0.0072727272727273196,0.00618181818181811,-0.000727272727272732,-0.0010909090909090979,-0.005818181818181856
118,118,0.9818181818181818,0.9820517592099438,0.9801932367149758,0.998743961352657,2.843457022033228,1.7613279016511645,1.5547890034538987,0.6188116951480153,1.2619939515008494,0.19418181818181818,0.0032727272727272826,0.00618181818181821,-0.003272727272727294,0.0025454545454545617,0.0,-0.0025454545454545617,-0.003272727272727294
119,119,0.9636363636363636,0.9627625088090205,0.9273178317535544,0.9973341232227488,2.5687545229591207,0.8244199919239825,1.9566521934630845,0.5375468438249166,1.9791625595110753,0.22654545454545455,-0.0010909090909090979,0.0,0.007636363636363585,0.0065454545454544984,0.000727272727272732,-0.0025454545454545617,0.001454545454545464
120,120,0.9563636363636364,0.955515561213292,0.9180232558139535,0.9903875968992248,2.3633249330851176,1.979687762138917,1.583293609338192,0.5472347464732398,1.623613646889085,0.22981818181818187,0.0021818181818181958,0.013818181818181896,0.001454545454545475,0.008363636363636417,0.002909090909090928,-0.002909090909090839,0.0010909090909090979
121,121,0.96,0.9601455323702515,0.9384701621248707,0.9939634356674716,2.2728998381139194,1.2675849546270097,1.6761489347224179,0.96481777465957,2.083337135650097,0.23927272727272725,-4.4408920985006264e-17,0.0014545454545454306,-0.010181818181818247,-0.0025454545454545617,-0.002909090909090928,-0.000727272727272732,0.0007272727272727098
122,122,0.9854545454545455,0.9853500842180086,0.9699597787833082,0.9984917043740573,1.9683763592265848,1.5634966923695583,1.354470992791114,1.0111691178100504,1.883527942076431,0.29345454545454547,0.000363636363636366,-0.0021818181818181958,0.0036363636363636598,0.001454545454545464,-0.000363636363636366,-0.000363636363636366,-0.0025454545454545617
123,123,0.9672727272727273,0.9675867520785063,0.9595156555772995,0.9946183953033269,2.537987777099056,1.4307648852362715,1.3228866586175476,1.5030368767577167,1.588553525862993,0.2836363636363636,0.005090909090909102,0.006909090909090943,0.004000000000000026,0.0018181818181818299,-0.0018181818181818299,-0.003272727272727294,0.003272727272727294
124,124,0.9490909090909091,0.9487611020879971,0.917209597965994,0.9881614492293024,2.8165181182901544,1.2861477623815487,1.5363600729626505,1.5562408008230801,1.124861230362021,0.2614545454545455,0.0010909090909090979,0.004727272727272747,0.0010909090909090868,0.0,0.004000000000000026,0.000363636363636366,0.004000000000000026
125,125,0.9781818181818182,0.978503559221048,0.9788888888888889,0.9977777777777778,2.8245489354523166,1.9040551715174323,1.3732480216102732,1.183010676817501,0.9011484852465644,0.20909090909090908,0.009090909090909061,0.011636363636363601,0.005454545454545412,0.0072727272727272415,0.007999999999999974,0.00509090909090909,0.005454545454545445
126,126,0.96,0.960162035456635,0.9347008076358296,0.9952276064610865,2.888247135459301,1.4566693272207887,1.4099522349231397,1.0792147478013898,1.4069133052542209,0.20399999999999996,-0.0025454545454545842,-0.005818181818181856,-0.0032727272727273047,-0.003272727272727294,0.0007272727272727098,-0.0061818181818182215,-0.00545454545454549
127,127,0.9672727272727273,0.9667076305084168,0.9340093352647674,0.9931595042652502,2.470032623700565,1.5246579083912812,1.9909405511577047,-0.008789123582885068,1.8328425622730833,0.19927272727272732,0.005090909090909113,0.0036363636363636598,0.002909090909090928,0.0036363636363636598,0.006545454545454588,0.0010909090909090979,0.004727272727272758
128,128,0.9563636363636364,0.955783668386408,0.9218178928968694,0.9939615445733354,1.5996805294808651,1.4479747736744362,1.7272626889428209,1.8545454419248737,1.3643601143577209,0.24254545454545456,2.2204460492503132e-17,-0.006909090909090842,0.000363636363636366,-0.0007272727272727098,-0.0032727272727271937,0.0025454545454545617,0.000727272727272732
129,129,0.9636363636363636,0.9628320110382891,0.9227272727272727,0.9950413223140496,1.6451017328534197,1.2659688718595754,2.1033012591482882,1.7441668376876733,1.3827191400698589,0.23745454545454545,-0.000363636363636366,-0.000363636363636366,0.004000000000000015,-0.002909090909090928,-0.002909090909090928,-0.001454545454545464,-0.004000000000000026
130,130,0.9672727272727273,0.9665759271436902,0.9341494459418987,0.9966307277628031,2.3107172428807425,1.0920535631086314,1.871317932558699,1.075254808648801,1.6018103514090138,0.24000000000000005,0.0018181818181818299,0.004000000000000026,0.0021818181818181958,0.000727272727272732,0.000363636363636366,-0.000363636363636366,0.0018181818181818299
131,131,0.9745454545454545,0.9744680323088948,0.9596899224806201,0.9962015503875968,2.7888745416688785,1.5256905756914698,1.2806608939548734,0.3817535505804814,2.0659771550350334,0.24145454545454542,0.005090909090909012,0.0007272727272727098,-0.000363636363636366,-0.0007272727272727541,0.0043636363636362805,0.0036363636363635488,0.0003636363636363549
132,132,0.9709090909090909,0.9707253369544804,0.9506826741996234,0.996939736346516,2.52951923748845,1.171195688866697,2.1676925030768124,0.4026970913915619,1.787211007517182,0.2043636363636364,-0.011636363636363601,-0.0043636363636362805,-0.010181818181818136,-0.007999999999999941,-0.0018181818181817744,-0.004363636363636303,-0.007999999999999941
133,133,0.9781818181818182,0.9780687255328404,0.965341561423651,0.9977037887485649,2.6435093915814485,1.6495399689095316,2.0928760307786294,0.3525023602473837,1.272926052455407,0.24290909090909088,-0.002545454545454573,-0.003272727272727294,-0.0061818181818182215,0.0003636363636363549,-0.002909090909090928,-0.000363636363636366,0.000727272727272732
134,134,0.9709090909090909,0.9706888209829385,0.9451966195239738,0.9957744049672301,2.495459827884754,1.096551478601357,2.3409949567580712,1.121317073246988,1.392982901641891,0.19418181818181826,0.0018181818181818299,0.008727272727272773,0.004000000000000026,2.2204460492503132e-17,-0.00290909090909085,-0.002909090909090861,0.003272727272727294
135,135,0.96,0.9592472702498664,0.9289926115373686,0.9918300653594772,2.316403342924928,1.509420376533555,1.6487094025106044,0.7535878316472606,1.8788314715634056,0.2661818181818182,0.0007272727272726986,0.0036363636363635488,0.0,0.0003636363636363549,0.00363636363636356,0.00363636363636356,0.00290909090909085
136,136,0.9527272727272728,0.952316839497967,0.9247154836777478,0.9886942198262952,1.9831633716904775,1.3579627276660282,2.145318985295267,1.7714565763775911,0.8775657331596697,0.22218181818181826,-0.0018181818181818188,0.00545454545454549,0.013454545454545464,0.0036363636363636598,0.002909090909090928,0.0021818181818181958,0.002909090909090928
137,137,0.9745454545454545,0.9744735828877005,0.961178496555855,0.9970050913447139,2.7533197184779366,1.1775724476389704,1.9182238225125228,0.5596371580046565,1.5065135422928118,0.23127272727272724,0.004363636363636292,0.0036363636363635488,0.003999999999999915,0.0032727272727271937,0.0072727272727272085,0.0032727272727271937,0.0036363636363635488
138,138,0.9636363636363636,0.9636363636363636,0.9431818181818181,0.9949586776859504,2.6996242791412914,-0.004287677495696234,2.3180278374352654,2.33847730952621,1.3630028331957555,0.22836363636363632,0.007272727272727253,-0.006909090909090953,0.002545454545454551,-0.004000000000000026,-0.000363636363636366,0.005090909090909079,-0.004000000000000026
139,139,0.9527272727272728,0.9510213534465778,0.9008783886112373,0.9928820233227321,2.407715710536019,1.9586160565090485,1.6539010288262754,1.6835243686804193,0.7500612534413239,0.21527272727272734,-0.000363636363636366,0.0072727272727273196,0.0036363636363636598,0.0,0.0,0.0,0.0036363636363636598
140,140,0.9636363636363636,0.9633682461036721,0.9343872174060853,0.9917559068502465,2.730885742558176,1.2792907157882785,1.8412325094196118,0.7114353438361668,1.486728976065227,0.20690909090909093,0.006545454545454532,0.0036363636363636485,0.005090909090909079,0.0032727272727272826,0.0021818181818181958,0.0036363636363636485,0.000363636363636366
141,141,0.96,0.9595395708835918,0.9237236978268368,0.9960331148671956,2.6115499409549403,1.10832039720067,1.5693252911614373,0.6928126156425153,2.1120169145206855,0.20654545454545453,-0.00909090909090915,-0.013090909090909097,-0.0072727272727273196,-0.0061818181818182215,-0.008727272727272783,-0.00545454545454549,-0.011272727272727334
142,142,0.96,0.9598950609411722,0.9425837320574162,0.9902131361461505,2.569663596204508,1.4977751083157187,1.760102146658006,1.9249345992547247,1.0587441968826106,0.2712727272727272,0.004727272727272658,-0.0018181818181818299,0.0039999999999999255,0.0007272727272727098,0.0021818181818181403,0.003636363636363571,0.0018181818181817854
143,143,0.9709090909090909,0.970550704787993,0.9461467749348859,0.9941780297226903,2.90401600532395,1.2894922497571817,1.652926843552527,0.6063226763367647,1.6024122389077677,0.2334545454545455,2.2204460492503132e-17,0.002909090909090928,0.0025454545454545617,0.004727272727272758,0.012727272727272743,0.000363636363636366,0.004727272727272758
144,144,0.9745454545454545,0.9746514538093485,0.9593131765584173,0.9935610302351623,2.0298928067483604,0.9611328151969554,2.2921397438500453,1.7346946500216522,1.1149741203958858,0.22799999999999992,0.005818181818181745,0.008363636363636306,-0.002909090909090939,-0.001818181818181852,-0.002909090909090928,-2.2204460492503132e-17,0.005090909090909012
145,145,0.9709090909090909,0.9704311840875717,0.9355555555555556,0.9962666666666666,2.6801623577159934,1.376415967547181,1.6412528883482194,1.4532989001377359,1.0920429670939988,0.2061818181818182,0.001454545454545464,0.002909090909090928,0.0036363636363636598,0.0072727272727273196,1.1102230246251566e-17,0.0072727272727273196,-0.0036363636363635488
146,146,0.9636363636363636,0.9633947103125186,0.9381941091260261,0.9938033156285209,2.888802649569999,1.593354698917327,1.2804081451185743,1.0221528271494085,1.5458053732607508,0.25345454545454543,0.0025454545454545396,0.0,-0.000363636363636366,-0.003272727272727294,-0.000727272727272732,-0.0010909090909090979,0.002909090909090928
147,147,0.9781818181818182,0.9777238447826684,0.9473684210526316,0.9961371318203767,2.4333317323643686,0.7044875830149085,1.9471301230158187,1.3808575505898792,1.8236263921304634,0.28545454545454546,0.000363636363636366,0.002909090909090928,0.0,0.0036363636363636598,0.000363636363636366,0.000363636363636366,0.0069090909090908535
148,148,0.9636363636363636,0.9640732910500351,0.9580088987764183,0.9959478785952646,2.7733746983102323,1.1934663863084094,1.5334036558873738,1.1599752005419663,1.414070105576428,0.23854545454545456,-0.000727272727272732,0.0065454545454544984,0.0065454545454544984,-0.002909090909090928,-0.003272727272727294,0.00436363636363637,0.0018181818181818299
149,149,0.9818181818181818,0.9819082442286179,0.9691994996873046,0.9953095684803002,2.593186175584342,1.25719676368659,2.178629049656985,1.1817190023810398,1.0608518016253121,0.1709090909090909,0.00436363636363638,0.00945454545454547,0.010545454545454525,0.008363636363636384,0.006909090909090953,0.004727272727272758,0.0043636363636363916
150,150,0.9454545454545454,0.9441359863378211,0.8959558239313523,0.9899888765294772,2.5795046805259805,1.3345742669080507,1.1816470695545502,1.6846381531054664,1.5511919693255192,0.2643636363636363,-0.00872727272727274,-0.011636363636363667,-0.00800000000000004,-0.006545454545454588,-0.004000000000000026,-0.014181818181818174,-0.01381818181818184
151,151,0.9709090909090909,0.970676605316302,0.9433333333333334,0.9946666666666667,2.402235512886277,0.9740842973894324,2.0984751079555974,1.487148386201389,1.2819371568049744,0.21127272727272728,0.004727272727272747,0.0036363636363636598,0.004727272727272758,0.0043636363636363916,0.0010909090909090979,0.0036363636363636598,0.0021818181818181958
152,152,0.9672727272727273,0.967783071432032,0.9661611219830397,0.9957599478147423,1.8731097775820715,1.9236841421364832,1.104184797572277,1.58649964119878,1.4350151512407554,0.2163636363636364,0.0061818181818182,0.00872727272727274,0.001454545454545464,-0.0032727272727272826,0.0,0.0043636363636363916,0.001454545454545464
153,153,0.9381818181818182,0.9383698436134631,0.9113700564971752,0.9884651600753296,2.8690325816003996,1.3814616210816577,1.7774861225700438,0.22912997983735373,1.9402197950067384,0.1916363636363637,-0.00472727272727268,-0.0043636363636362805,-0.0032727272727271937,-0.002545454545454506,-0.010181818181818136,-0.0021818181818181403,-0.003636363636363571
154,154,0.9636363636363636,0.9638548273431994,0.9522128060263653,0.9962335216572505,2.434304046774923,0.9441112629383849,2.3749932451227864,0.3073883679952787,1.8009133632277647,0.24181818181818185,0.001454545454545464,0.001454545454545464,0.002909090909090928,0.00727272727272722,0.006909090909090865,0.0007272727272727208,-0.003272727272727294
155,155,0.9636363636363636,0.9632101619844842,0.9373689727463312,0.9934112009583708,2.474637182382818,1.3488414234628527,1.949075280094546,0.9872002150350773,1.4823416099415931,0.26036363636363635,-0.001454545454545464,0.000727272727272732,0.0,0.0003636363636363549,-0.000363636363636366,-1.1102230246251566e-17,-0.000363636363636366
156,156,0.9672727272727273,0.967147155695525,0.9420518207282913,0.9956232492997199,2.0962697673245434,1.2040839730048944,1.4802780546798586,1.470572362426332,1.9866414260029506,0.24581818181818185,-0.003999999999999971,-0.002909090909090928,-0.000363636363636366,0.000363636363636366,-0.0021818181818181958,-0.006181818181818144,-0.000363636363636366
157,157,0.9636363636363636,0.9640322059457131,0.9593745267302741,0.9950022716946842,2.3139024843348692,1.3890219030223474,1.599466277483874,1.012232847838973,1.8139561457396467,0.2621818181818182,-0.001454545454545464,-0.0029090909090909167,-0.008727272727272717,-0.008727272727272728,-0.004000000000000026,-0.0043636363636363916,-0.0036363636363636598
158,158,0.9527272727272728,0.9525870272977712,0.9286042592308871,0.9914968592002452,2.083261036639179,1.7047040042384156,1.4203070947864083,1.7924628608832378,1.321511977664869,0.2763636363636364,-0.0003636363636363549,0.0018181818181818299,0.0010909090909090979,-0.0029090909090909054,-0.000727272727272732,0.0018181818181818299,0.0010909090909090979
159,159,0.9781818181818182,0.9783610332398879,0.9699514744307578,0.9969204927211646,2.5058199188076715,1.607113555560602,1.8977633659427302,0.7023701640639449,1.1304124600348842,0.16799999999999998,0.0025454545454545287,0.002545454545454551,0.0018181818181818188,0.0036363636363636264,0.007999999999999952,0.011636363636363601,0.0058181818181818005
160,160,0.9745454545454545,0.9742748043290226,0.95,0.9929752066115702,2.6460895591453477,1.556773127751347,1.5272081049881034,1.203941291106014,1.2048793395285897,0.2167272727272727,0.004363636363636303,0.0072727272727272085,0.009090909090909038,0.006909090909090842,0.0010909090909090647,0.003999999999999948,0.012727272727272665
161,161,0.9781818181818182,0.9780166157372039,0.9570541566057261,0.9972404277337014,2.757580914898695,0.9657493693409535,1.942262063825246,0.2612190799134605,1.9031804229786629,0.24327272727272725,0.0,0.000363636363636366,0.000727272727272732,-0.004000000000000026,-0.0043636363636363916,-0.000363636363636366,0.0032727272727272718
162,162,0.9709090909090909,0.9707055471761354,0.9477272727272728,0.9958677685950412,2.4211973216892537,1.3750987329777133,1.9461401987494567,1.161035502495877,1.2538911952802587,0.24327272727272736,0.0,0.005090909090909123,0.002909090909090928,0.001818181818181841,-0.0010909090909090647,-0.005454545454545379,0.001454545454545475
163,163,0.96,0.9595517039160747,0.9249532551419344,0.9905660377358491,2.7732467112431523,1.572114011658081,0.5661152415539952,1.2445805340836085,1.73973821625365,0.2396363636363636,0.004363636363636292,0.006545454545454488,0.004727272727272647,0.0032727272727271937,0.003272727272727205,0.00363636363636356,0.005090909090909024
164,164,0.96,0.9601417691609883,0.9393166751657318,0.9934557198708142,2.233711130906052,2.0648110829791224,1.372786326332146,0.7127379028240062,1.6095766235245077,0.196,0.00036363636363632155,0.0010909090909090647,0.0,-0.000363636363636366,0.0039999999999999255,0.00363636363636356,-2.2204460492503132e-17
165,165,0.9527272727272728,0.953428499874781,0.9447799141903702,0.9912601303035118,2.7141354732537346,1.4371368836655836,1.4674196893897866,1.4285111597796551,1.239813795294751,0.25563636363636366,0.005818181818181856,0.005818181818181856,0.0036363636363636598,0.0018181818181818299,0.0043636363636363916,0.007636363636363686,0.003272727272727294
166,166,0.9636363636363636,0.9636363636363636,0.9473341504519688,0.9956335222920177,2.665779337302587,1.748641040846201,2.0120073209416534,0.13971539918379128,1.515175200124549,0.21818181818181817,-0.002909090909090928,0.000727272727272732,-0.007636363636363652,-0.0036363636363636598,-0.003272727272727294,-0.002909090909090928,-0.005090909090909113
