,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backtop_CO2_scaled,feature_importance.backlow_CO2_scaled,feature_importance.back_CO2_vd_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.back_CO2_vd_fd1_scaled,feature_importance.back_CO2_vd_fd3_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.back_CO2_vd_fd2_scaled
131,131,0.9053497942386831,0.9046528513472092,0.8891660461653016,0.9441548771407298,3.4067724897070306,0.35198285399589035,0.7021461560834508,1.0684681206904618,0.49028225866243413,0.11440329218106995,0.04732510288065841,0.041152263374485576,0.016049382716049398,0.0004115226337448541,0.0008230452674897082,0.008641975308641959,-0.003292181069958833,0.011111111111111094,0.007407407407407374,0.0041152263374485635,-0.005349794238683103
132,132,0.9218106995884774,0.9216918911774359,0.9110740796848962,0.9652325405241631,3.082747555820184,0.745980915086469,0.9836565864391783,1.6756289656658274,-0.6026859898990325,0.07901234567901236,0.04855967078189303,0.03868312757201649,0.018518518518518545,-0.011111111111111072,0.008641975308642014,-0.0012345679012345622,-0.000411522633744843,0.014814814814814847,0.0024691358024691466,0.005349794238683136,0.0012345679012345846
133,133,0.934156378600823,0.9338329531877918,0.9248366013071896,0.9738562091503268,3.3861152758131627,0.4048182105996486,0.7621038309684178,1.679188523875259,-0.13288414279606708,0.1316872427983539,0.05596707818930038,0.05308641975308639,0.03333333333333329,0.013580246913580219,0.01481481481481478,0.004526748971193395,0.011111111111111072,0.02016460905349793,0.010699588477366217,0.005349794238683103,0.010288065843621363
134,134,0.9012345679012346,0.901477136961008,0.8951149425287357,0.943633952254642,3.171353048501583,0.5015605405601272,0.0526190124194247,1.8451475681937652,0.5920258493638533,0.10370370370370371,0.06831275720164609,0.054320987654320994,0.01810699588477368,0.0024691358024691466,0.0032921810699588438,-0.0028806584362139785,0.003292181069958833,0.009053497942386834,0.0028806584362139785,0.0032921810699588438,-0.006995884773662519
135,135,0.8930041152263375,0.8945550721404135,0.8941724941724942,0.9451437451437451,3.9592511456123844,-0.08801884520549225,0.4934043852503348,1.3296582129109051,0.5358015560313518,0.0843621399176955,0.046090534979423926,0.032510288065843676,0.022222222222222254,0.00246913580246918,0.0024691358024691913,0.0037037037037037646,0.0008230452674897526,0.01399176954732515,0.017283950617283994,0.0012345679012346177,-0.0024691358024691136
136,136,0.9053497942386831,0.9062354101990229,0.904635661263445,0.9484926526283896,3.385280772193877,0.7702075914123545,0.6777622562097864,1.7568989764846563,-0.6332415514878184,0.10864197530864197,0.054320987654320974,0.025514403292181055,0.008641975308641959,0.0004115226337448541,-0.0020576131687242705,-0.006995884773662564,-0.006584362139917699,-1.1102230246251566e-17,-0.0028806584362139785,-0.007407407407407407,-0.0016460905349794165
137,137,0.9218106995884774,0.9217163457620798,0.914599445498322,0.9717641908653144,3.0109017872703383,0.0349677459282507,0.35482304197560927,2.1640424008122086,0.1924934703155623,0.09917695473251031,0.059259259259259275,0.05226337448559674,0.009465020576131711,0.007818930041152305,-0.0016460905349794165,0.0004115226337448763,0.004526748971193428,0.010288065843621408,-0.004526748971193395,0.005349794238683159,0.0016460905349794275
138,138,0.9012345679012346,0.9024474132001015,0.9047063253012049,0.9459337349397591,4.255597732115975,-0.06152323125542834,0.7146315105751246,1.1386922711928584,0.1948936477122823,0.12510288065843622,0.051851851851851836,0.07325102880658438,0.005349794238683103,0.0020576131687242817,0.0012345679012345622,0.00493827160493826,0.004115226337448541,0.018930041152263388,0.0024691358024691245,0.0028806584362139785,-0.004526748971193395
139,139,0.9135802469135802,0.9140655867731857,0.9030620467365028,0.9605962933118453,2.9522225512549167,0.8187659809872048,0.2696306442292465,1.9515050314683422,-0.06509922660460543,0.07160493827160488,0.09547325102880652,0.05349794238683123,0.0028806584362139564,0.001646090534979383,0.006172839506172811,0.0012345679012345401,-4.4408920985006264e-17,0.001646090534979383,-0.0012345679012346177,0.0028806584362139676,-0.0008230452674897526
140,140,0.8930041152263375,0.8924966927463807,0.8813982070561018,0.944838056680162,2.7765464521002463,0.670854077002038,0.38948751542618487,2.4545687309219866,-0.5730372189161226,0.1267489711934157,0.07736625514403295,0.04444444444444449,0.019753086419753107,0.006995884773662619,0.007407407407407462,0.0037037037037037533,0.008641975308642047,0.012345679012345711,0.0012345679012346177,0.001646090534979472,4.4408920985006264e-17
141,141,0.8888888888888888,0.8896562737863393,0.8832373882745039,0.9574306923193456,3.599918273373935,0.6539164575212131,1.0571284489583839,1.3793369025972855,-0.8211928376576828,0.03868312757201642,0.03497942386831272,0.032098765432098705,-0.005349794238683181,-0.0008230452674897526,-0.009876543209876599,-0.008641975308642025,-0.007818930041152328,-0.007407407407407462,-0.0037037037037037646,-0.002057613168724326,-0.009053497942386902
142,142,0.9012345679012346,0.9012345679012346,0.8874652670577339,0.9722908305032418,2.891577997966721,0.5953348527398482,0.1118808713093048,1.6795071747180297,0.4202791608537108,0.10534979423868314,0.040740740740740744,0.026748971193415638,0.0004115226337448541,0.00864197530864198,-0.006172839506172811,-0.0037037037037036978,-0.011111111111111082,0.0024691358024691358,-0.004115226337448552,0.0,-0.0012345679012345622
143,143,0.9176954732510288,0.9172493071302595,0.9100378787878788,0.962682379349046,3.2898041136232417,0.15407972060545896,0.17966893330197478,1.4976079859539002,0.4402266121395311,0.10534979423868318,0.11934156378600828,0.052263374485596745,0.011111111111111172,0.007407407407407462,0.002880658436214034,0.00905349794238689,0.0008230452674897415,0.013168724279835443,0.005349794238683203,0.0028806584362140453,0.0008230452674897415
144,144,0.9176954732510288,0.9171555006689308,0.9012345679012346,0.9672306050906874,2.4878314828067776,0.42096465835038094,0.42100199481882905,1.7292005267065507,0.5956594586354509,0.09876543209876548,0.04403292181069964,0.053909465020576176,0.008641975308642025,-0.0032921810699587995,0.0032921810699589106,0.00246913580246918,-0.008641975308641924,0.012345679012345723,0.004115226337448585,0.002880658436214034,-0.003292181069958833
145,145,0.9053497942386831,0.9050425382550398,0.896774193548387,0.969247311827957,3.314396260088984,0.3303329177708274,0.3990492276507716,1.5392901557909628,0.4263221423851116,0.14567901234567895,0.035390946502057596,0.013168724279835365,-0.007407407407407418,-0.010288065843621397,-0.005761316872427991,-0.013991769547325117,-0.011934156378600836,-0.012345679012345678,-0.005349794238683125,-0.011934156378600836,-0.0016460905349794275
146,146,0.9218106995884774,0.921465258329225,0.909366576819407,0.972072476789458,3.586091219256118,0.371597804342888,0.21220370997757315,1.527344349835778,0.48301108055693387,0.11646090534979425,0.07901234567901237,0.03456790123456793,0.011522633744856015,0.002880658436214012,1.1102230246251566e-17,-0.004938271604938249,0.0016460905349794275,0.004115226337448574,0.0041152263374485635,0.0024691358024691466,0.0004115226337448652
147,147,0.9012345679012346,0.9017029578827331,0.897656940760389,0.9534335396404362,3.6533387242768347,0.6018590244014603,0.17795872765505233,1.254654869298384,0.3293451463709305,0.11851851851851851,0.07530864197530865,0.06049382716049384,0.011111111111111127,0.0020576131687242705,0.00864197530864197,0.007407407407407418,0.00781893004115225,0.010288065843621418,-0.0028806584362139676,0.0020576131687242817,0.003703703703703709
148,148,0.8477366255144033,0.8482878505001995,0.8381962864721486,0.9486442676097848,3.3323846915611224,0.2985973765402312,0.04219120666615684,1.7852102155990586,0.8219602155765209,0.08600823045267492,0.0403292181069959,0.04032921810699593,-0.012345679012345633,-0.01975308641975305,-0.013168724279835353,0.0008230452674897303,-0.009053497942386801,-0.0016460905349794052,-0.010699588477366217,-0.005761316872427957,-0.005761316872427957
149,149,0.9382716049382716,0.938351403044503,0.9338246185750259,0.9768182491482744,3.2791247424457066,0.6768336268298912,0.9814242921834291,1.6309854317547012,-0.8166032410604821,0.09341563786008224,0.1004115226337448,0.04979423868312753,0.01563786008230449,-0.007818930041152328,0.0012345679012345178,0.008230452674897082,0.000823045267489686,0.017283950617283904,-0.004938271604938316,-0.006584362139917754,-0.007818930041152328
150,150,0.9053497942386831,0.9058368355469569,0.8952883706271668,0.9690356129845572,2.7718259174906184,0.6854514973518314,0.6001975344587317,2.146857239768124,-0.6088253392668179,0.05555555555555556,0.03539094650205762,0.03744855967078188,0.0008230452674897082,0.0032921810699588216,0.0037037037037036978,0.0012345679012345622,0.0008230452674897082,0.014403292181069938,-0.0020576131687242817,-0.0020576131687242705,-0.0028806584362139898
151,151,0.9053497942386831,0.9057045694702,0.9004591912309288,0.9558583913494298,3.891149124167384,0.23672442256791285,0.21772830718405722,1.7030916534870955,0.14496857073990244,0.12757201646090535,0.04855967078189298,0.05679012345679011,0.006172839506172811,-0.003292181069958833,0.0028806584362139785,0.003703703703703687,-0.0008230452674897082,0.01275720164609052,-0.0041152263374485635,-0.003703703703703709,0.0004115226337448541
152,152,0.8888888888888888,0.8893493198273591,0.880835843373494,0.9479668674698795,4.003190498771314,-0.0368290299826602,0.5540171400858519,0.9862481796449432,0.8321956666427017,0.09094650205761313,0.04320987654320981,0.048148148148148086,-0.010699588477366318,-3.3306690738754695e-17,-0.0028806584362140565,-0.004115226337448629,0.005761316872427957,0.0004115226337447986,-0.0012345679012345956,-0.007407407407407474,-2.2204460492503132e-17
153,153,0.9135802469135802,0.9139501097653757,0.9078548704741706,0.9650810483260112,3.118599226650248,0.46255993117411154,0.4037991873864624,1.747993709665697,0.20102284757421685,0.08559670781893,0.09465020576131683,0.05226337448559666,0.016460905349794174,0.007818930041152227,0.0008230452674896971,0.0037037037037036757,0.0008230452674896748,0.01563786008230448,0.002057613168724215,-0.0037037037037037646,0.001646090534979383
154,154,0.9135802469135802,0.9137075147459364,0.9048628995606727,0.974094834116043,3.410368216314245,0.4106485847747002,0.390022761353037,1.4418410463707259,0.25899041460124667,0.1078189300411522,0.05308641975308638,0.046090534979423815,0.009465020576131643,-0.00246913580246918,0.008641975308641936,-0.0016460905349794607,0.007407407407407374,0.007407407407407363,0.006995884773662508,-0.0008230452674897637,0.003292181069958833
155,155,0.9135802469135802,0.9134448160535117,0.9012345679012346,0.960524310318549,3.7766238445951212,0.2705335895118928,0.4174319344412853,1.568236063260775,0.056106933445940824,0.08559670781893,0.06255144032921807,0.04197530864197526,0.006995884773662519,0.002469135802469091,0.004115226337448541,-0.0024691358024691913,-0.0024691358024691913,0.00823045267489706,-3.3306690738754695e-17,-0.0024691358024691913,-0.0008230452674897526
156,156,0.8641975308641975,0.8655701923582249,0.8633535772478151,0.9177899570434009,3.4538466208238674,0.354884885015547,0.8272115749858172,1.8663372191868168,-0.32798179328605853,0.11563786008230448,0.05967078189300408,0.07942386831275715,0.008230452674897071,-0.0032921810699589106,0.003292181069958833,0.004526748971193384,0.0032921810699588216,0.01316872427983532,-2.2204460492503132e-17,0.004115226337448518,0.0004115226337448319
157,157,0.8683127572016461,0.8699891438814411,0.8611723920579892,0.9448471478096439,3.571215856282312,0.25409882153808644,-0.03879380717481332,1.5352446092355387,0.8663852077748289,0.09012345679012349,0.06790123456790127,0.04485596707818936,0.0004115226337448874,0.00823045267489717,-0.0037037037037036535,-0.0037037037037036757,-0.0012345679012345512,-0.0004115226337448208,0.00246913580246918,0.0008230452674897637,-0.0020576131687242705
158,158,0.9053497942386831,0.9069318220278141,0.9096281121966593,0.9562716671919319,3.608751158526043,0.16540858116114387,0.7177148768187437,1.5631208544779591,0.054248049176417706,0.08600823045267489,0.0465020576131687,0.04897119341563787,-0.0012345679012345622,0.003703703703703687,0.0020576131687242705,-1.1102230246251566e-17,-0.006172839506172834,0.005349794238683115,0.003703703703703687,-0.009465020576131699,-0.0012345679012345622
159,159,0.8847736625514403,0.8844807574054062,0.8728372434017595,0.9276392961876833,4.361417406199307,0.24551402324560653,0.4037179114243586,1.2762273677225928,0.1951959993385355,0.1448559670781893,0.03580246913580243,0.04814814814814813,0.003292181069958833,0.005761316872427957,0.0008230452674897082,0.0,0.004526748971193395,0.026748971193415617,0.009465020576131656,0.0008230452674897082,0.0028806584362139785
160,160,0.8847736625514403,0.8863315011463159,0.8791779945626099,0.9533024148408764,3.6656010830543315,0.43911423930458565,0.4136974090183393,1.6235977702714426,-0.16556456849774792,0.11893004115226335,0.04032921810699584,0.033333333333333326,0.015226337448559646,-0.005349794238683148,0.0016460905349794165,-0.0012345679012345733,0.004115226337448541,0.013580246913580219,0.004526748971193395,0.004526748971193384,0.0028806584362139785
161,161,0.8806584362139918,0.8810605289748684,0.8750182401867794,0.9458631256384065,3.1465960773361425,0.6961808624139049,0.904159421158613,1.707358456428644,-0.5116591613631841,0.0794238683127572,0.07078189300411522,0.04156378600823044,0.024279835390946504,-0.005349794238683125,0.0008230452674896971,-0.002880658436214001,-0.0024691358024691358,0.00781893004115224,0.01275720164609052,-0.0020576131687242705,0.000411522633744843
162,162,0.9012345679012346,0.9012345679012346,0.8925729442970822,0.9554966106690244,2.56229816899954,1.0162308985375184,0.925902373418845,1.7497424016737397,-0.3471822934980828,0.08436213991769548,0.09670781893004116,0.045267489711934186,0.0004115226337448652,0.003703703703703709,0.000411522633744843,0.007407407407407407,0.003292181069958855,0.010288065843621397,0.00781893004115225,0.004526748971193417,0.004115226337448541
163,163,0.897119341563786,0.8976332170381349,0.8864027538726333,0.9519636989516508,3.2397756369125865,0.2654804228169363,0.3421219900441476,2.18517561677642,0.10617249183212822,0.09300411522633747,0.06502057613168725,0.045267489711934186,-0.0008230452674896971,0.004526748971193451,-0.0028806584362139785,-0.005349794238683103,-0.0016460905349794165,0.006172839506172856,-0.0028806584362139785,0.004115226337448574,-0.0008230452674897082
164,164,0.9176954732510288,0.9179340820070405,0.9109604605362824,0.9669747008029086,3.5926875671405956,0.36635013479725914,0.5756860449406256,1.651834049689905,-0.07266985990940611,0.0872427983539095,0.07695473251028809,0.040329218106995926,0.005761316872428068,0.010699588477366318,0.009876543209876609,0.001646090534979472,0.0004115226337448985,0.005349794238683192,0.005349794238683181,0.004115226337448619,0.006172839506172922
165,165,0.897119341563786,0.8967468922490589,0.8862745098039215,0.9443718228031953,3.1643158986244666,0.14938000663966036,-0.002381143687408207,1.561856063785268,1.0893550169476012,0.12057613168724282,0.03497942386831278,0.03662551440329222,-0.0012345679012345622,0.006584362139917721,-0.009465020576131643,-0.01481481481481477,-0.004115226337448541,0.005349794238683136,-0.0012345679012345512,-0.0024691358024691245,-0.006584362139917666
166,166,0.8641975308641975,0.8639911794134413,0.8466520224208454,0.9369034994697774,3.8486019744241866,0.33791768513510384,0.5475743052187287,1.5850250542326445,-0.20957858355109532,0.08436213991769542,0.06172839506172835,0.03991769547325098,0.0016460905349793941,0.006172839506172811,-0.0008230452674897526,0.0032921810699588216,-3.3306690738754695e-17,0.016460905349794185,0.016049382716049332,-0.0004115226337448985,-0.0028806584362140453
167,167,0.9094650205761317,0.9103559753365936,0.905452253387961,0.9658840214308225,2.8774072403857067,0.25235665752267994,0.8503779637970562,2.291686666426892,-0.3347278180481418,0.1082304526748971,0.06378600823045263,0.04855967078189297,0.003292181069958833,0.0008230452674896971,0.015226337448559635,-1.1102230246251566e-17,0.0016460905349794165,0.009053497942386812,-0.0020576131687242926,-0.0008230452674897082,-0.003292181069958855
168,168,0.8930041152263375,0.8924966927463807,0.8813982070561018,0.9446934644303066,3.5782281954886113,0.5739879701277117,-0.12820565685317276,1.6997487534058726,0.4996993044579401,0.08024691358024696,0.08641975308641978,0.03662551440329222,-0.011522633744855926,0.002880658436214023,0.004938271604938349,-0.009876543209876498,-0.0032921810699587995,0.007818930041152316,0.008641975308642014,0.00823045267489717,0.0008230452674897637
169,169,0.9135802469135802,0.9131301844480139,0.9045519203413941,0.972475106685633,4.015564406084749,0.5872089348097063,0.949368944229163,1.0044161896707409,-0.7410515925265164,0.10329218106995879,0.027983539094650157,0.03045267489711929,0.002057613168724237,-0.002880658436214023,-0.002880658436214034,-0.005349794238683181,-0.004938271604938327,0.010288065843621363,-0.005349794238683181,-0.005349794238683192,0.0024691358024691024
170,170,0.8930041152263375,0.8924414794820824,0.8792888563049854,0.9634897360703812,3.5390758744074415,0.17324312940666126,0.8713918396919865,2.0210178235307437,-0.5646827349489566,0.0864197530864198,0.03909465020576135,0.04444444444444449,0.002057613168724348,-0.0024691358024691024,0.0008230452674897526,4.4408920985006264e-17,0.008641975308642047,-0.0032921810699587995,-0.0008230452674896748,0.010699588477366318,-0.003703703703703687
171,171,0.897119341563786,0.8975183320949428,0.8909903201787044,0.962993298585257,3.5350110208719943,0.21732905741173245,0.27594895583210294,1.6843030566152488,0.18395809041341446,0.10864197530864199,0.05555555555555558,0.02757201646090538,-0.0028806584362139785,-0.013991769547325051,0.0,0.003292181069958855,0.0004115226337448541,0.015226337448559713,-0.004526748971193395,0.005349794238683159,-0.004115226337448541
172,172,0.9465020576131687,0.9462348423665072,0.9346625766871166,0.9617331288343559,4.156811063000514,0.32958403975850353,0.4602029975290203,0.8782132014966463,-0.07542508111925542,0.11646090534979425,0.08600823045267493,0.05761316872427987,0.01111111111111115,0.0069958847736625975,0.003292181069958866,0.007407407407407441,0.009876543209876599,0.016049382716049408,0.008230452674897137,0.008230452674897148,0.003292181069958855
173,173,0.9176954732510288,0.9176954732510288,0.9125395911315866,0.9623524330549956,3.9358046781822056,0.3059909634310169,0.6021888896498772,1.4488228536211303,-0.33516260117091257,0.12921810699588482,0.061316872427983594,0.04567901234567906,0.012345679012345734,0.00246913580246918,-0.0037037037037036757,0.0028806584362140453,0.006584362139917754,0.01028806584362144,0.00823045267489717,0.014403292181070004,0.001646090534979472
174,174,0.8847736625514403,0.8833838712006354,0.8539285714285714,0.9561111111111111,3.0630916404813706,0.6309260155869066,0.022219114951162623,2.165326589180694,0.05365048483686444,0.1090534979423868,0.026748971193415606,0.021810699588477322,-0.010288065843621453,0.002057613168724259,-0.00452674897119344,-0.023868312757201658,-0.0024691358024691358,0.01563786008230449,-0.0012345679012345846,0.0008230452674896971,0.005349794238683103
175,175,0.8765432098765432,0.8740325943391077,0.855298719772404,0.9537695590327169,3.7750720035049667,0.6994815636737745,0.10526294012086512,0.9673173688947633,0.40815226555575845,0.018930041152263377,0.04032921810699589,0.04115226337448562,0.004938271604938283,-0.003703703703703687,-0.0020576131687242705,0.003292181069958833,0.0024691358024691245,0.0028806584362139898,-0.004526748971193395,0.0024691358024691466,0.003703703703703709
176,176,0.8930041152263375,0.8930041152263375,0.8876600284495022,0.9592460881934566,3.648755382903847,0.5176134736853373,0.7219442362248711,1.4706637033893895,-0.5801858353428794,0.09917695473251034,0.03127572016460909,0.04279835390946505,-0.015226337448559613,0.0032921810699588884,-0.0008230452674896638,-0.0008230452674896748,-0.006172839506172823,0.0032921810699588884,-0.0028806584362139785,-0.00041152263374480966,-0.0016460905349793941
177,177,0.8806584362139918,0.8815966526560373,0.8790893015030946,0.9336870026525199,3.527645306782832,0.686296853067685,0.6304668439975343,1.6509695859672247,-0.364437924842238,0.0744855967078189,0.102880658436214,0.04320987654320987,0.023045267489711908,-0.006172839506172844,-0.0020576131687242705,-0.003703703703703687,-0.003292181069958855,0.01646090534979421,0.005761316872427968,-0.0024691358024691245,0.0024691358024691245
178,178,0.9547325102880658,0.9548056445395189,0.9500617474529176,0.9797005248533498,3.474719872448613,0.3697549638393745,0.42085569997441746,1.5409742768455352,-0.05242630826430789,0.13292181069958847,0.046090534979423836,0.06296296296296294,0.02304526748971194,0.004938271604938249,0.003292181069958833,0.004526748971193395,0.004938271604938249,0.011934156378600813,0.004115226337448541,0.008230452674897082,0.004526748971193395
179,179,0.9218106995884774,0.9217196378588841,0.9150326797385621,0.9668845315904139,3.7019083782120314,0.3825646911973611,0.8244511503646362,1.0324351733839998,0.19916962696531004,0.11769547325102883,0.059259259259259275,0.05925925925925929,0.009465020576131722,0.00452674897119344,0.009876543209876599,-0.0028806584362139785,-0.0016460905349794052,0.011522633744856015,0.011934156378600857,0.004115226337448574,-0.004115226337448541
180,180,0.9176954732510288,0.9179046912124817,0.9126425714708932,0.9639312694415642,3.005861229073276,0.513301900733424,0.5489070761268431,2.0963738837941572,-0.4304837590610222,0.06913580246913584,0.08888888888888893,0.0473251028806585,0.018106995884773713,3.3306690738754695e-17,3.3306690738754695e-17,0.0032921810699588993,0.0020576131687243147,0.009465020576131754,0.0008230452674897637,-0.0012345679012345178,-0.00411522633744853
181,181,0.9094650205761317,0.9102276130578018,0.9074074074074074,0.9677640603566531,3.5143298086214356,0.14925944275672412,0.33633926026232963,1.8587418130260214,0.06698896304700255,0.08395061728395059,0.028806584362139877,0.04814814814814811,-0.0057613168724280125,0.010699588477366207,0.0024691358024691136,-0.0016460905349794386,-0.010699588477366295,0.006584362139917666,-0.014403292181069994,-0.013580246913580285,0.0008230452674896971
182,182,0.9218106995884774,0.9213222409363889,0.9104575163398694,0.9735657225853305,4.285402671862396,0.19330813846849373,0.5731006938388765,1.2606537002542497,-0.29418020020850744,0.11934156378600828,0.04979423868312759,0.03703703703703705,0.006584362139917732,0.009465020576131744,0.0024691358024691466,0.0016460905349794386,0.0012345679012345733,0.0057613168724280125,0.0008230452674897082,-0.008230452674897082,-0.007407407407407374
183,183,0.8724279835390947,0.8718096666859,0.8518518518518519,0.9455875628715135,3.049087696907634,0.44480817249687415,0.6986274460627685,1.953373310829797,-0.027064872067742586,0.04897119341563788,0.0843621399176955,0.029218106995884795,0.005349794238683148,0.0016460905349794496,2.2204460492503132e-17,0.0,0.0004115226337448652,-0.0004115226337448208,-0.003292181069958833,-0.003703703703703687,-0.003703703703703687
184,184,0.9218106995884774,0.9215176243972243,0.9122282212169852,0.9687728002334743,3.1274644340234588,0.09348669418162235,0.830231270437702,1.5399205626055645,0.25546881686181633,0.05596707818930045,0.07201646090534981,0.03662551440329222,0.020164609053497973,-0.0028806584362139785,0.004938271604938283,0.006995884773662564,0.002880658436214023,0.03333333333333336,0.006995884773662575,0.004115226337448574,0.004938271604938283
185,185,0.897119341563786,0.8969581143494187,0.882716049382716,0.960524310318549,3.414386519660277,0.49619998024459344,0.5709281314865103,1.705803721688623,-0.04609252773642753,0.061728395061728426,0.03909465020576134,0.026748971193415672,0.01399176954732515,-0.005761316872427957,-0.004526748971193384,-0.0012345679012345512,0.0016460905349794386,0.002469135802469158,-0.000411522633744843,0.0004115226337448763,0.0012345679012345956
186,186,0.9218106995884774,0.9219656707977063,0.9082602339181287,0.9669428200129955,2.5327577090444744,0.49989268614231164,0.9046072246630814,2.1314844714180965,-0.20733966990983727,0.12674897119341563,0.04897119341563788,0.042386831275720196,0.0004115226337448763,0.008230452674897148,0.0057613168724280125,0.0069958847736625975,0.0024691358024691466,0.008641975308642014,-0.0012345679012345622,0.0024691358024691466,0.006995884773662575
187,187,0.9176954732510288,0.918376177247233,0.9075462268865567,0.968015992003998,3.804830688919753,0.7980344757764002,0.047975318440805166,1.727912873608013,-0.35593813905966964,0.09835390946502062,0.08189300411522638,0.05432098765432103,0.01316872427983543,-0.0032921810699588216,0.0012345679012346067,0.0032921810699589106,0.0004115226337448985,0.007407407407407451,-0.002057613168724237,0.004526748971193473,-0.006172839506172811
188,188,0.8847736625514403,0.885752406275809,0.8851173020527859,0.9525659824046921,3.2471719580379808,0.13223802959140507,0.7570951145506662,2.3121947711643065,-0.3792503841860652,0.10658436213991766,0.034156378600823024,0.04156378600823042,-0.0008230452674897303,-0.008641975308642002,-0.0016460905349794275,-0.0057613168724280125,-0.0028806584362139898,0.0024691358024691136,-0.0041152263374485964,-0.007407407407407429,-0.005761316872428002
189,189,0.8930041152263375,0.8961629548316111,0.9078447563996697,0.9474814203137902,3.6809337495145655,0.3454036145356344,-0.08477959688731633,1.869471057672808,0.295131843103315,0.08765432098765435,0.07242798353909471,0.055555555555555594,0.007818930041152305,0.01111111111111116,0.0008230452674897415,0.0061728395061728895,-0.005349794238683092,0.01111111111111115,-0.0032921810699588104,0.0004115226337449096,-0.0032921810699588216
190,190,0.8930041152263375,0.8932227089694235,0.8884249928016124,0.9514828678376044,4.0400369499366064,0.43007299678845173,0.90295145795456,1.4231910467993931,-0.7439355440832245,0.10699588477366259,0.03909465020576136,0.0312757201646091,0.005761316872428024,-0.004938271604938249,-0.0012345679012345401,-0.002057613168724237,-0.0016460905349794052,0.0069958847736625975,0.0008230452674897415,0.0061728395061729,0.00246913580246918
191,191,0.9135802469135802,0.9147991246541971,0.9156161361487551,0.9642294358651119,3.234564485037946,0.5328424266869912,0.4628510373876426,1.5293809330597983,0.23111440562174365,0.08353909465020572,0.0444444444444444,0.051028806584362096,0.01604938271604932,0.003703703703703665,0.008230452674897082,0.011111111111111049,0.001646090534979383,0.016460905349794164,0.014814814814814748,0.007407407407407374,0.010699588477366207
192,192,0.8641975308641975,0.8647065561963739,0.8554658569100875,0.9391941934528218,3.0421694114021625,0.6512143659197033,0.6451372344979139,2.2441981290082578,-0.37109628495218283,0.09629629629629625,0.01893004115226332,0.020164609053497873,-0.005761316872428058,-0.0024691358024691913,-0.002880658436214034,-0.007818930041152316,-0.004938271604938316,0.007407407407407351,-0.001646090534979472,-0.009053497942386902,-0.0037037037037037646
193,193,0.9135802469135802,0.9138821884380208,0.9101539589442815,0.9447214076246335,3.346165054372182,0.9195030440217961,0.5251185948030315,2.108180535073765,-1.2273566807845675,0.08477366255144028,0.10905349794238677,0.05802469135802465,0.009876543209876498,0.006995884773662508,0.008230452674897082,0.0020576131687242484,0.0024691358024691245,0.03004115226337445,0.009876543209876498,0.01604938271604931,0.0004115226337448208
194,194,0.9094650205761317,0.9092943821013996,0.9034863945578231,0.9562783446712018,2.9609198286569494,0.39694003206189216,0.5802922667679422,1.7831956667390851,0.23829249028558921,0.07448559670781889,0.05720164609053493,0.04156378600823042,0.006995884773662519,-0.0008230452674897193,0.006995884773662519,0.003703703703703687,0.0028806584362139676,0.023868312757201617,0.015226337448559623,0.0012345679012345622,0.0012345679012345622
195,195,0.8724279835390947,0.8726279052849101,0.8571702453987731,0.9374233128834355,3.9924194620791127,0.29051672101556414,0.5972575382026726,1.405794644754876,0.10619183495915589,0.1168724279835391,0.06296296296296298,0.06296296296296298,0.011522633744855992,0.0004115226337448652,0.004115226337448608,0.004526748971193428,-0.000411522633744843,0.011522633744856004,-0.008641975308641936,0.0012345679012345846,0.012757201646090576
196,196,0.9300411522633745,0.9299348500008636,0.9202772307226178,0.9580366611119527,3.6856728712549316,0.18829342729536597,1.1197689983653984,1.538841898427469,-0.35789590265204724,0.102880658436214,0.07983539094650205,0.05555555555555556,0.023456790123456785,0.01646090534979424,0.008230452674897092,0.0020576131687242705,0.013991769547325084,0.028806584362139887,0.018106995884773668,0.004115226337448541,0.006995884773662531
197,197,0.8930041152263375,0.8927855214832514,0.8852634585177781,0.9521633585606168,3.2987994685050546,0.19704229401362594,0.721461755945965,2.0291027365988903,-0.2881846680926958,0.07407407407407411,0.06831275720164615,0.053497942386831324,0.0037037037037037424,0.004115226337448608,0.0037037037037037533,-0.004526748971193384,-0.0024691358024691024,0.020164609053497984,-0.0020576131687242262,-0.0004115226337448208,-0.0016460905349793941
198,198,0.9176954732510288,0.917926561881838,0.9114081325301204,0.9695030120481928,2.811220849282315,0.13206404599539948,0.6511588228457548,1.980467504416696,0.29175989119663787,0.11358024691358026,0.06049382716049388,0.06625514403292186,0.010288065843621463,-0.006172839506172811,-0.004526748971193384,0.004115226337448619,-0.001234567901234529,0.015226337448559713,0.001646090534979472,-0.005349794238683103,-0.00041152263374480966
