,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.left_CO2_vd_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd3_scaled,feature_importance.left_CO2_vd_fd1_scaled,feature_importance.left_CO2_vd_fd2_scaled,feature_importance.left_CO2_vd_fd3_scaled,feature_importance.leftlow_CO2_fd1_scaled
204,204,0.9709090909090909,0.9710674278328307,0.9643980233602875,0.9957322551662174,2.8119684435819234,0.3817579908667586,1.9727263021807364,1.5065471294679051,1.5450901975639815,0.14218181818181821,0.014545454545454573,-0.0003636363636363549,0.002181818181818207,0.0,0.000727272727272732,0.0,0.002909090909090928,0.0,-0.0007272727272726875,0.0,0.001454545454545464
205,205,0.9709090909090909,0.9709090909090909,0.9539131892073068,0.993547846489023,2.6437007585790564,0.8349773197913366,2.37860387933562,1.2886460489402418,0.9515011354113607,0.13090909090909092,0.007272727272727308,0.0,0.0072727272727273196,-0.0003636363636363549,0.000363636363636366,0.0,-0.002909090909090839,0.000727272727272732,-0.0021818181818181294,0.0036363636363636598,0.006909090909090953
206,206,0.9781818181818182,0.9778424242424242,0.9496809244567093,0.997412901000345,2.8227129890654226,0.20051487911984475,2.052420327891138,1.3506760560038733,1.5255128315554578,0.11709090909090909,0.0025454545454545396,0.003272727272727294,0.0,-0.001454545454545464,0.0,0.0,0.003272727272727294,-0.000363636363636366,0.0,-0.000363636363636366,0.0
207,207,0.9527272727272728,0.9522736813411475,0.9206293157564345,0.9901914626490897,3.3468485497809564,-0.11920294724366404,2.236424271031821,1.1018028582037567,1.8024044219753013,0.15454545454545457,0.003272727272727294,0.0036363636363636598,-0.004363636363636336,0.0,0.003272727272727294,0.0036363636363636598,-0.0010909090909090979,0.001454545454545464,0.000363636363636366,0.0,0.0072727272727273196
208,208,0.9490909090909091,0.9490909090909091,0.9262678106327562,0.9921863030488739,3.3276968948679655,0.7895180381733944,2.079589164788007,0.9814415139027876,1.1471359202975224,0.12327272727272728,0.011272727272727268,-0.005454545454545478,-0.007272727272727264,0.0010909090909090979,-0.000363636363636366,-0.0043636363636363916,-0.012363636363636332,-0.003272727272727294,-0.0061818181818182,-0.0036363636363636598,-0.0025454545454545617
209,209,0.9454545454545454,0.9447731216152269,0.8948889290229366,0.9893444103305038,2.529630967561778,0.6664631392886367,2.4781679689526164,1.3734654223069418,1.1359582510120199,0.10654545454545454,0.003999999999999981,0.0032727272727272826,0.0,-0.000727272727272732,-0.0061818181818182215,-0.005818181818181856,-0.00545454545454549,-0.000363636363636366,-0.0018181818181818299,-0.004727272727272758,-0.00436363636363638
210,210,0.9672727272727273,0.967147155695525,0.9420518207282913,0.9940476190476191,3.0072694180965547,0.7134741759496702,2.242266126479351,1.0894713569155958,1.2423195194498031,0.09381818181818183,0.007272727272727264,0.0,0.002909090909090928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,211,0.9709090909090909,0.9711180133821641,0.9599430838220075,0.9974991376336667,3.1860087672157538,0.5800399599268288,2.264430794225365,0.2673669925330024,1.8336251571641073,0.07345454545454548,0.012363636363636387,0.006545454545454588,-0.002909090909090861,-0.0018181818181817744,-0.0014545454545454195,-0.002909090909090839,0.0032727272727273047,0.0043636363636363916,-0.003272727272727205,-0.005090909090909024,-0.007636363636363575
212,212,0.9709090909090909,0.9706701374983314,0.9423424236951418,0.9925049665884053,3.4740261648511894,0.39409288787549673,2.170962977807176,0.762891511233935,1.1721642688897134,0.09890909090909093,0.0181818181818182,0.006909090909090953,0.007272727272727297,-0.0003636363636363549,0.0,0.003272727272727294,0.0036363636363636598,0.004727272727272758,-0.0003636363636363549,0.004000000000000026,0.000363636363636366
213,213,0.96,0.9601762072350307,0.9314009661835749,0.9932367149758454,3.284023966284321,0.2425909565631802,2.466998125391386,1.0089882986957832,1.1760499360440178,0.0825454545454545,0.00472727272727268,0.002545454545454484,0.003272727272727205,0.0025454545454544953,0.004727272727272658,0.0,0.0032727272727271937,-0.0010909090909090979,0.0,0.0010909090909090647,0.002909090909090839
214,214,0.9636363636363636,0.9632405213270142,0.9397926634768741,0.9909380890242134,2.9447703045301017,0.24630288868339156,2.3857434661363257,1.3810728826404195,0.925167457568173,0.14181818181818184,0.011272727272727257,0.0,0.000727272727272732,0.0,0.000363636363636366,0.0025454545454545617,0.0,0.000363636363636366,-0.004000000000000026,0.0,0.0
215,215,0.9490909090909091,0.9472093819551446,0.8976190476190476,0.9917948717948718,2.495637159671048,0.5964717149831407,3.0903489431664,1.096327597779168,1.2404168119158268,0.1101818181818182,0.016727272727272736,0.0,0.0021818181818181958,0.0,-0.0010909090909090979,0.002909090909090928,0.0,0.0,-0.000363636363636366,0.0,0.0036363636363636598
216,216,0.9672727272727273,0.9668960125411206,0.9355812349085891,0.9960331148671956,3.763982174588418,0.14782246512976077,2.328122926711152,0.6952066341747257,1.1762775962669076,0.10036363636363635,0.007272727272727287,0.002909090909090928,0.0007272727272727431,-0.0018181818181818299,0.000363636363636366,-0.000363636363636366,0.001454545454545464,-0.0021818181818181958,-0.005454545454545423,-0.000363636363636366,-0.000363636363636366
217,217,0.9672727272727273,0.9674128737077843,0.9456047085627491,0.9963926333776343,2.884903817145128,0.16958390406578155,2.2724838267349483,1.1488228397245117,1.6026534663124257,0.07999999999999999,0.005454545454545457,-0.003272727272727294,0.0,0.0,-0.003272727272727294,-0.001454545454545464,-0.00436363636363637,-0.0018181818181818188,-0.0036363636363636598,-0.000363636363636366,-0.0036363636363636598
218,218,0.9745454545454545,0.9744503614367431,0.9548120041393584,0.9956881683339083,3.00679493009112,0.35389348972271695,2.376996394671498,0.6549401215356553,1.6146677293343692,0.1065454545454545,0.00472727272727268,-0.0036363636363636598,0.0032727272727272163,0.0003636363636363549,-0.000363636363636366,0.0,0.0003636363636363549,0.0,-0.0036363636363636598,0.0,-0.003272727272727294
219,219,0.9709090909090909,0.9715041322314049,0.9746895481200414,0.9975853742669886,3.97116907896979,0.0950816198655042,1.6491526130309864,1.1877603356842326,0.9827704171063628,0.14872727272727276,-0.0018181818181817854,-0.003999999999999915,0.003272727272727294,-0.0036363636363635488,-0.0036363636363635488,-0.005090909090909012,-0.0036363636363635488,-0.0014545454545454195,-0.0021818181818181294,-0.006545454545454477,-0.006545454545454477
220,220,0.96,0.9598783364854061,0.9383720930232557,0.9911627906976744,2.5848310762036664,1.1224891340619332,1.7525262526314245,1.28595343401922,1.6384577201977304,0.13018181818181812,0.02545454545454543,0.0,0.00727272727272722,-0.000363636363636366,0.0003636363636363438,0.0047272727272726685,0.0,0.0032727272727271937,0.0,0.0,0.0
221,221,0.9672727272727273,0.9675366714708261,0.9620395327942497,0.9982030548068284,2.905615598319144,0.5146687271726456,1.7548481251648322,1.2866412320898375,1.4257210869610586,0.14290909090909093,-0.0007272727272727098,0.0,-0.002545454545454551,-0.0036363636363636598,-0.009454545454545405,-0.009090909090909038,-0.000363636363636366,-0.0010909090909090979,-0.0010909090909090868,-0.0021818181818181958,-0.009818181818181771
222,222,0.9636363636363636,0.9631994362226919,0.9365061335756475,0.9968196274420718,2.70084840788537,0.6246275148302785,2.225325410602233,1.5296887757172983,0.8927502326416127,0.12981818181818178,1.1102230246251566e-17,0.0036363636363636598,-0.0018181818181818299,0.0,-0.001454545454545464,-0.003272727272727294,0.0,0.0,-0.002909090909090928,0.0,0.0
223,223,0.9490909090909091,0.9480972818311872,0.8869047619047619,0.9887839433293979,2.356541083799627,0.9481828134163972,2.4125874539568946,1.0850752125353076,1.3006095343970507,0.01636363636363637,0.011272727272727278,-0.0036363636363636598,0.0029090909090909054,-0.0010909090909090979,-0.000363636363636366,-0.000363636363636366,-0.0036363636363636598,-0.00618181818181821,-0.003272727272727294,-0.003272727272727294,-0.000363636363636366
224,224,0.9563636363636364,0.9547906976744186,0.9090909090909092,0.997027693199942,2.4782267780439664,0.8637559852242431,2.34166303718139,0.034651852167356445,2.2843857356192587,0.0916363636363637,0.013454545454545507,-0.0007272727272727098,-0.0010909090909090313,0.0,0.0,-0.0007272727272727098,0.0,-0.002545454545454484,-0.0010909090909090647,-0.0010909090909090647,0.002909090909090928
225,225,0.96,0.9596063263198394,0.9304385825520419,0.9934848244080725,2.5800602750263426,0.8532630368935051,2.2094192434908178,0.8012442940537519,1.669717364325578,0.046909090909090866,0.013818181818181775,0.0007272727272726986,0.012727272727272688,-0.008727272727272783,-0.004000000000000026,-0.003272727272727294,-0.0032727272727273047,-0.002181818181818207,0.0014545454545454195,0.0007272727272727098,-0.0061818181818182215
226,226,0.9636363636363636,0.9628320110382891,0.9227272727272727,0.9917355371900826,2.5797242595392236,0.5167266342387837,2.3609508720346164,1.6655704627167724,0.8341238362560677,0.12763636363636363,0.008727272727272684,0.005454545454545445,0.0025454545454545287,-0.000363636363636366,0.0018181818181818299,0.0,0.0065454545454544984,0.000363636363636366,0.0,0.000363636363636366,-0.003272727272727294
227,227,0.9527272727272728,0.9519518548724113,0.9144695543000627,0.9934871311989957,3.0260800589978305,0.4834142955433662,2.613293307688041,0.2593613025791608,1.7861513719584405,0.052363636363636404,0.00872727272727275,0.000727272727272732,0.002909090909090928,0.0,-0.000363636363636366,-0.004363636363636359,-0.0018181818181818299,-0.0032727272727272826,-0.002909090909090928,-0.004000000000000015,0.002909090909090928
228,228,0.9672727272727273,0.9669587024669483,0.942208097928437,0.9948210922787194,3.043364878037163,0.5505642911895513,2.3850802032207805,1.0507058086440881,1.0344306825178666,0.057454545454545466,0.01709090909090909,0.0036363636363636598,0.0010909090909090979,0.0,0.0,0.0,0.003272727272727294,0.0,0.0,0.0,0.0
229,229,0.9418181818181818,0.940723471650301,0.9089686701627,0.9934113217695307,1.9433449263306164,0.6540365768637185,2.206632923727154,2.1898482985343457,1.2521094363709853,0.16399999999999998,0.039636363636363595,-0.005818181818181856,-0.002181818181818207,-0.00036363636363637706,-0.003636363636363671,-0.0043636363636363916,-0.006545454545454588,-0.001454545454545464,-0.005090909090909123,-0.005090909090909123,-0.0036363636363636598
230,230,0.96,0.9596611764705884,0.935833827014218,0.9914099526066351,2.729234234873304,1.0463194686477237,2.576842610026294,0.6354296656497549,1.1679026685459502,0.11490909090909088,0.015272727272727226,0.003636363636363571,-0.0036363636363636598,-0.0007272727272727541,0.0,0.0,-0.0014545454545454861,-0.002909090909090928,-0.0025454545454545617,-0.0072727272727273196,-0.003272727272727294
231,231,0.9418181818181818,0.9404965622612682,0.886835930953578,0.9902798726328138,3.3646848432906364,0.9263069134902907,2.3626710648971567,0.45009691670254043,0.9474736071129314,0.09127272727272724,0.0014545454545454085,-0.006545454545454588,-0.002909090909090939,-0.0072727272727273196,-0.0072727272727273196,-0.010545454545454613,-0.008727272727272783,-0.0036363636363636598,-0.0072727272727273196,-0.0072727272727273196,-0.006545454545454588
232,232,0.9818181818181818,0.9818708014629647,0.9765972115826567,0.9982380879423932,3.551191995652895,0.41512481110538835,2.0230699940386048,0.8530630627872541,1.0499590107298205,0.1541818181818182,0.008000000000000007,0.0,-0.000363636363636366,0.0,0.0025454545454545617,0.0,0.0,0.000363636363636366,0.000363636363636366,0.0,0.0
233,233,0.9672727272727273,0.9671868680427772,0.9525518341307815,0.9944178628389155,3.4983516220671227,0.01605562974759181,2.3795718957050687,1.5219299649376994,0.3186865114220878,0.09745454545454547,0.004000000000000015,0.004727272727272758,0.0065454545454545765,0.0,0.0021818181818181958,0.0,0.0036363636363636598,-0.001454545454545464,0.0,0.0010909090909090979,0.0
234,234,0.9418181818181818,0.9418181818181818,0.9051397033459814,0.9869782683684029,2.838608486629993,0.6836670833117348,1.603928590359918,1.4805051560665548,1.615745923184293,0.0996363636363636,-0.0014545454545454972,0.0007272727272727098,0.0018181818181817744,0.0003636363636363438,-0.0021818181818181958,0.0003636363636363549,0.0,-0.0007272727272727541,-0.003636363636363671,-0.0007272727272727541,-0.0018181818181818299
235,235,0.9781818181818182,0.9778514132925897,0.9505779364269931,0.9977052524222335,3.71046982815807,-0.42735943871403237,2.706524724277475,0.2817346609950765,1.8507144483500622,0.061090909090909064,0.015272727272727226,0.010545454545454502,0.014545454545454528,0.0040000000000000036,0.0069090909090908535,0.0069090909090908535,0.012727272727272698,0.0,0.0029090909090909167,0.0,0.0036363636363636485
236,236,0.9563636363636364,0.9563636363636364,0.9216821720144295,0.9924055439529144,3.3511051180035314,0.6148310583008492,2.440942893909229,1.371215100808008,0.6483443228775242,0.06618181818181823,0.003636363636363671,0.0,-0.0007272727272726875,0.0,-0.0018181818181817744,1.1102230246251566e-17,0.0,-0.0036363636363635488,-0.0003636363636363438,0.0,0.0
237,237,0.9454545454545454,0.9445127175140281,0.9008128118461292,0.9880090133590858,2.499465373499848,0.4500177697994256,2.2496839501350667,1.8827174497209318,1.1646708722616226,0.08618181818181817,0.0036363636363636264,0.002181818181818185,0.0018181818181818078,-0.004727272727272758,-0.002909090909090928,-0.000363636363636366,0.0,-0.0025454545454545617,-0.007636363636363686,-0.006545454545454588,-0.008000000000000052
238,238,0.9745454545454545,0.9742361141282423,0.9455555555555556,0.9967111111111111,3.5412343576312852,-0.03016878778547627,2.0001311360751135,0.9631291023270944,1.2630977929939389,0.059999999999999956,0.0010909090909090758,0.0018181818181817744,0.002545454545454506,-0.002909090909090928,-0.003272727272727294,-0.002909090909090928,-1.1102230246251566e-17,0.0018181818181817744,0.0003636363636363549,0.0003636363636363549,-0.003272727272727294
239,239,0.9636363636363636,0.9626328217237308,0.9105076521089959,0.9946808510638298,2.8245382209157692,0.824258903719957,2.0409237937230795,1.1018848551516947,1.2275622419653676,0.10254545454545452,0.006909090909090887,0.002909090909090928,0.0003636363636363438,0.0,-0.000727272727272732,-0.000727272727272732,0.003272727272727294,-0.000727272727272732,0.0,0.0,0.0
240,240,0.96,0.9598783364854061,0.9383720930232557,0.9935658914728682,3.6089386679442534,-0.09669533775790369,2.4091452862042675,0.4765210604670068,1.71384942122696,0.05418181818181818,0.007636363636363585,0.0007272727272727098,0.007999999999999952,-0.0036363636363636598,-0.0032727272727273047,-0.0010909090909090979,-0.003272727272727294,-0.0043636363636363916,-0.004000000000000026,-0.001454545454545475,0.0003636363636363438
241,241,0.9527272727272728,0.9522959202664404,0.9227439865175425,0.9909606250957561,3.2896165372534534,0.20504370971187466,2.5288531665723815,0.8881565014543682,1.5735943099828424,0.08436363636363639,0.012727272727272764,-0.0025454545454545617,0.001090909090909109,-0.0025454545454545617,0.003272727272727294,0.0,0.000363636363636366,0.000363636363636366,0.000363636363636366,0.004000000000000026,0.0
242,242,0.9709090909090909,0.9707253369544804,0.9506826741996234,0.9958411801632141,2.7581501242943434,0.384349909973367,2.1002502546773165,1.5131912990379244,1.4287464815865856,0.1465454545454546,0.0032727272727273047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003636363636363549,0.0,0.0
243,243,0.9745454545454545,0.9742817427221097,0.9507909328114807,0.9965753424657534,2.8976942577164975,0.3429520031930111,2.377979504463045,0.7347607464387746,1.7002280402290197,0.08690909090909085,0.009454545454545415,-0.0061818181818182215,0.0069090909090908535,-0.0036363636363636598,-1.1102230246251566e-17,-0.00545454545454549,-0.006909090909090953,0.0,0.0,0.0,-0.003272727272727294
244,244,0.9527272727272728,0.951720783651997,0.9135594489368074,0.9894429469901168,3.005074244103888,1.3751457040816955,1.6664122841323326,0.8590788676453425,1.072717353142208,0.1276363636363637,0.016363636363636393,-0.0029090909090909167,0.0007272727272727541,-0.0036363636363636485,0.0,0.000363636363636366,-0.000363636363636366,0.0,-0.000727272727272732,-0.000727272727272732,-0.000727272727272732
245,245,0.9527272727272728,0.9525760755985644,0.9258302876211664,0.9942793580168441,2.907254418614746,0.2241493601275752,2.441249201941526,1.0435538501270447,1.5338250276979895,0.13163636363636363,-0.0003636363636363438,-0.000363636363636366,-0.0010909090909090758,0.0036363636363636598,-0.0010909090909090979,0.0,-0.0036363636363636598,-0.005818181818181789,-0.0036363636363636485,0.0,0.0021818181818181958
246,246,0.9818181818181818,0.9817484198308473,0.9661239495798319,0.9968487394957983,3.2967814049290105,0.14228007826031003,2.229072102183211,1.1679819163391685,1.4758469034408686,0.13890909090909093,0.00872727272727274,0.0072727272727273196,0.0,0.0,0.0,-0.000363636363636366,0.0018181818181818299,0.0,0.0,0.000727272727272732,0.0
247,247,0.9745454545454545,0.9744680323088948,0.9596899224806201,0.9941860465116279,3.443088148473971,0.22619191708153275,2.436657334908234,0.8879984294930334,1.0614849056841265,0.14363636363636362,0.013454545454545408,0.0036363636363635488,0.00545454545454539,0.0,0.0,0.003999999999999915,0.0010909090909090647,0.002545454545454484,0.0014545454545454195,0.0003636363636363549,0.005454545454545379
248,248,0.9418181818181818,0.9404606060606061,0.8849651538330784,0.9898011218765936,3.5617385662557446,0.22319254674010375,2.2321534494490183,1.1457095623840696,0.9921059175049396,0.10109090909090904,-0.00290909090909095,0.00036363636363632155,0.0021818181818181515,-0.0036363636363636598,-0.0036363636363636598,0.0,0.0,-0.0007272727272727431,0.0,0.0,0.0
249,249,0.9672727272727273,0.9671597079198653,0.9454545454545454,0.9933057851239669,3.5472974557293875,-0.2096004180992884,2.554936090334289,1.6714334396382171,0.6583427952174012,0.07054545454545455,0.0018181818181818299,0.0036363636363636598,0.00436363636363638,0.000363636363636366,-0.002545454545454551,-0.002909090909090928,0.0043636363636363916,0.004727272727272747,-0.002909090909090928,0.0018181818181818299,-0.0036363636363636598
