,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.A_low_CO2_scaled,feature_importance.A_low_CO2_fd1_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_top_CO2_fd3_scaled
222,222,0.9248979591836735,0.9201388888888888,0.9258447304907482,0.9587905604719764,0.005551020408163132,0.014448979591836553,0.012408163265306138,-0.0052244897959182746,0.003918367346938845,0.025306122448979673,0.04089795918367345,0.03191836734693876
223,223,0.9371428571428572,0.9334485738980121,0.9384821668007509,0.9670555108608205,0.02114285714285713,0.020408163265306256,0.016000000000000014,0.011102040816326486,0.05061224489795901,0.018285714285714127,0.025306122448979562,0.023755102040816323
224,224,0.9314285714285714,0.9270833333333334,0.9324148565299007,0.9731697506033788,0.0315918367346939,0.010204081632652962,0.017469387755101873,-0.0017142857142856682,0.06048979591836734,0.0065306122448981485,0.0077551020408164195,0.010040816326530755
225,225,0.926530612244898,0.9233390119250426,0.9288884419415393,0.9658407079646019,0.016163265306122332,0.012979591836734583,0.009387755102040929,0.002367346938775605,0.004163265306122432,0.006204081632652958,0.01665306122448984,0.010367346938775612
226,226,0.9183673469387755,0.9143835616438356,0.9202936444086887,0.9577232502011263,0.029877551020408233,0.02293877551020418,-0.001224489795918382,-0.0053061224489795444,0.07053061224489787,0.025224489795918292,0.006285714285714339,0.0092244897959185
227,227,0.9257142857142857,0.921619293712317,0.9272392062215071,0.9576253687315633,0.01787755102040811,0.010938775510204057,0.014857142857142902,0.004244897959183591,-0.0015510204081631285,0.016163265306122443,0.04685714285714271,0.0007346938775509848
228,228,0.9077551020408163,0.9043183742591024,0.9104451595602038,0.9539259855189057,0.001224489795918271,0.011020408163265327,0.004408163265306242,0.00024489795918380963,-0.01077551020408185,0.025959183673469388,0.016244897959183824,0.006367346938775609
229,229,0.9044897959183673,0.9017632241813602,0.9077969965138106,0.9482649503888442,0.06024489795918375,0.009795918367346834,0.03281632653061217,0.012979591836734583,0.037061224489795874,0.04097959183673472,0.005714285714285672,0.023183673469387656
230,230,0.889795918367347,0.8883374689826302,0.894160632877447,0.9438348082595871,0.10457142857142865,0.021877551020408226,0.03624489795918373,0.06840816326530619,0.052081632653061205,0.04351020408163264,0.058285714285714385,0.11232653061224496
231,231,0.9257142857142857,0.9229466553767993,0.9285130061678735,0.9672459104317511,0.05436734693877543,0.027510204081632628,0.025142857142857022,0.009714285714285675,0.012326530612244868,0.01681632653061227,0.06326530612244907,0.017551020408163365
232,232,0.9363265306122449,0.9326424870466321,0.9377245910431751,0.9606328774470367,0.05387755102040814,0.023510204081632624,0.029142857142857248,0.0027755102040816215,0.0017142857142856682,0.009632653061224405,0.02261224489795921,0.0065306122448979265
233,233,0.9322448979591836,0.9280138768430182,0.9332998122821132,0.9594422097076966,0.005061224489795735,0.02114285714285702,0.006285714285714228,0.0026938775510204627,0.010612244897958978,0.012979591836734805,0.014122448979591695,0.024897959183673435
234,234,0.923265306122449,0.9189655172413793,0.9247117189595065,0.9653285063019575,0.049061224489795885,0.020244897959183605,0.0026938775510203516,0.006122448979591688,0.07771428571428574,0.0077551020408161975,0.007510204081632721,0.0065306122448978154
235,235,0.8857142857142857,0.8846787479406919,0.8903727540895683,0.9585545722713864,0.1025306122448979,0.03583673469387749,0.03599999999999981,0.0011428571428571122,0.02702040816326534,0.055102040816326525,0.08261224489795915,0.01844897959183678
236,236,0.9175510204081633,0.9131556319862425,0.919153928667203,0.9467283454009117,0.002612244897959193,0.013061224489796075,0.010122448979591803,0.006448979591836768,-0.014040816326530536,0.025061224489795864,0.041551020408163275,0.04497959183673472
237,237,0.9224489795918367,0.91928632115548,0.9249731831590239,0.957857334406007,0.10122448979591825,0.02865306122448985,0.010857142857142787,0.00742857142857134,0.12008163265306115,0.03036734693877563,0.03012244897959182,0.03942857142857137
238,238,0.9395918367346939,0.9366438356164384,0.9416465540359346,0.9626226870474657,0.05053061224489808,0.01518367346938776,0.028489795918367422,0.01371428571428579,0.08114285714285718,0.02563265306122464,0.033877551020408236,0.00040816326530623837
239,239,0.9306122448979591,0.9272882805816938,0.932676320729418,0.9537624027889513,0.011673469387755042,0.013795918367346949,0.007918367346938737,0.010367346938775612,-0.006775510204081736,0.046122448979591724,0.017877551020408,0.01191836734693863
240,240,0.916734693877551,0.9129692832764505,0.9189058728881738,0.9560391525878252,-0.0058775510204081005,0.011836734693877693,0.02138775510204094,0.011836734693877471,-0.023346938775510084,0.008244897959183706,0.0716734693877551,0.007346938775510181
241,241,0.9191836734693878,0.9136878814298169,0.9197774202198981,0.9567578439259854,-0.01191836734693863,0.008000000000000007,0.008244897959183706,0.003673469387755257,0.006938775510204054,0.00914285714285723,-0.0017142857142857792,0.009959183673469485
242,242,0.8040816326530612,0.817351598173516,0.8146151783319925,0.9463958165728077,0.029224489795918296,0.0679183673469389,0.030612244897959218,0.020571428571428574,-0.09893877551020402,0.074938775510204,0.03428571428571425,0.04726530612244895
243,243,0.9306122448979591,0.9265341400172861,0.9319120407615983,0.969493161705551,0.04848979591836733,0.00889795918367342,0.010040816326530533,0.007346938775510181,0.06955102040816319,0.01975510204081632,0.011020408163265216,0.013714285714285457
244,244,0.9363265306122449,0.9327586206896552,0.9378519710378117,0.9678492893537142,0.013061224489795964,0.015836734693877585,0.01346938775510198,0.00734693877551007,0.03355102040816338,0.008734693877550992,0.05020408163265311,0.0003265306122449685
245,245,0.9257142857142857,0.9213483146067416,0.9269844462322339,0.953952802359882,0.06383673469387763,0.017224489795918396,0.008163265306122436,0.010367346938775501,0.026857142857142913,0.018530612244897826,0.048897959183673345,0.006775510204081625
246,246,0.9175510204081633,0.9137489325362937,0.9196634486457496,0.9600697237865379,0.012734693877550995,0.0015510204081632395,0.001224489795918382,0.0026938775510204627,-0.002367346938775605,0.007020408163265324,0.016489795918367522,-0.005469387755102084
247,247,0.8228571428571428,0.8319132455460883,0.8320394207562349,0.9560176991150443,0.056408163265306066,0.04351020408163253,0.03902040816326535,0.01224489795918382,-0.0765714285714284,0.07689795918367348,0.06546938775510214,0.007183673469387752
248,248,0.8122448979591836,0.8236196319018405,0.82219093590775,0.9505872888173773,0.09828571428571431,0.027510204081632628,0.017714285714285682,0.03755102040816327,0.038448979591836796,0.1178775510204082,0.11118367346938773,-0.03910204081632673
249,249,0.923265306122449,0.9193825042881647,0.9250938589434164,0.9588683293108071,0.05306122448979589,0.027755102040816326,0.029306122448979344,0.024897959183673435,0.02538775510204072,0.0058775510204082115,0.03787755102040813,0.10955102040816322
