,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.left_CO2_vd_scaled,feature_importance.left_CO2_vd_fd1_scaled,feature_importance.left_CO2_vd_fd2_scaled,feature_importance.left_CO2_vd_fd3_scaled
177,177,0.8326693227091634,0.7920792079207921,0.8404429860541427,0.9149576155318567,0.021912350597609653,0.1254980079681275,0.12669322709163344,0.13625498007968118
178,178,0.8725099601593626,0.8504672897196262,0.8970809406617446,0.9163932184850971,0.2721115537848605,0.3749003984063745,0.36414342629482066,0.36932270916334664
179,179,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9289718348372984,0.31474103585657387,0.2605577689243027,0.296812749003984,0.2872509960159362
180,180,0.8446215139442231,0.8097560975609757,0.8567473338802297,0.913111840306262,0.015139442231075773,0.22709163346613537,0.20039840637450201,0.246613545816733
181,181,0.8446215139442231,0.8097560975609757,0.8567473338802297,0.9117445993984141,0.23904382470119512,0.20717131474103578,0.23466135458167325,0.23784860557768917
182,182,0.8605577689243028,0.8372093023255814,0.8853568498769484,0.9332786436970194,0.1856573705179282,0.3282868525896415,0.32470119521912355,0.30000000000000004
183,183,0.8087649402390438,0.7525773195876289,0.8055441618813235,0.9009433962264151,0.12589641434262933,0.07290836653386445,0.09402390438246999,0.07768924302788838
184,184,0.8605577689243028,0.8372093023255814,0.8853568498769484,0.9263740771123872,0.10239043824701188,0.2613545816733067,0.30478087649402397,0.2864541832669323
185,185,0.8725099601593626,0.8279569892473119,0.86501914137271,0.9276729559748429,0.0031872509960160222,0.19203187250996,0.17609561752988034,0.1864541832669322
186,186,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9276045939294504,0.21633466135458168,0.3250996015936256,0.34382470119521913,0.3342629482071714
187,187,0.8804780876494024,0.8571428571428571,0.9010801203171999,0.9403199343724364,0.20557768924302777,0.3856573705179282,0.3673306772908368,0.3398406374501992
188,188,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9145474432595023,0.2641434262948207,0.34780876494023905,0.354183266932271,0.352988047808765
189,189,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9200847689362865,0.17529880478087645,0.34860557768924305,0.33386454183266945,0.3282868525896414
190,190,0.852589641434263,0.8262910798122066,0.874487284659557,0.9254853705222861,0.11673306772908365,0.25537848605577684,0.3087649402390439,0.31872509960159356
191,191,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9226825266611978,0.24980079681274892,0.31832669322709173,0.32868525896414347,0.36254980079681287
192,192,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9142739950779326,0.30916334661354583,0.3657370517928288,0.3760956175298804,0.40597609561752995
193,193,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9276045939294504,0.27928286852589634,0.29163346613545815,0.3250996015936255,0.28525896414342633
194,194,0.8685258964143426,0.8465116279069768,0.8939362865736943,0.9226141646158054,0.1772908366533864,0.27768924302788833,0.3103585657370519,0.33545816733067746
195,195,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9054552912223133,0.2334661354581673,0.31314741035856575,0.32709163346613546,0.29561752988047807
196,196,0.848605577689243,0.819047619047619,0.8667623735302161,0.9120180475799836,0.04661354581673316,0.3151394422310757,0.2665338645418327,0.2768924302788843
197,197,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9230926989335522,0.13984063745019915,0.298804780876494,0.37649402390438247,0.3729083665338646
198,198,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9293820071096527,0.0824701195219123,0.39920318725099607,0.39721115537848606,0.39163346613545824
199,199,0.8446215139442231,0.8078817733990148,0.8544572053595844,0.9075745146294778,0.2860557768924302,0.21912350597609553,0.1549800796812748,0.16733067729083662
200,200,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9262373530216024,0.009960159362549792,0.3302788844621515,0.36095617529880475,0.3442231075697211
201,201,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9175553732567678,0.15737051792828682,0.3513944223107571,0.36653386454183257,0.3537848605577688
202,202,0.8286852589641435,0.7700534759358288,0.8189773038009298,0.8865873666940114,0.1625498007968127,0.13426294820717122,0.1410358565737051,0.10756972111553786
203,203,0.8844621513944223,0.8527918781725888,0.8904840032813781,0.9345091605140827,0.028286852589641365,0.20318725099601587,0.18605577689243014,0.19999999999999984
204,204,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9163932184850971,0.11314741035856568,0.3645418326693227,0.3900398406374502,0.38685258964143426
205,205,0.896414342629482,0.865979381443299,0.8999179655455292,0.9370385561936012,0.1649402390438246,0.21792828685258947,0.22231075697211145,0.18924302788844616
206,206,0.8446215139442231,0.8097560975609757,0.8567473338802297,0.9172819250751983,0.015936254980079778,0.1872509960159362,0.1649402390438246,0.12071713147410357
207,207,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9153677878042111,0.20756972111553784,0.2517928286852589,0.24900398406374502,0.24382470119521904
208,208,0.8366533864541833,0.7783783783783784,0.8252666119770304,0.9157095980311731,0.06414342629482073,0.09721115537848601,0.0832669322709163,0.07808764940239044
209,209,0.8605577689243028,0.8372093023255814,0.8853568498769484,0.9197429587093245,0.14063745019920315,0.2250996015936254,0.3111553784860558,0.34023904382470116
210,210,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9161197703035275,0.25936254980079687,0.3749003984063745,0.40119521912350603,0.4051792828685259
211,211,0.852589641434263,0.8262910798122066,0.874487284659557,0.9142056330325403,0.19482071713147409,0.3394422310756974,0.36733067729083657,0.3705179282868525
212,212,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9119496855345911,0.16733067729083662,0.29601593625498,0.3127490039840638,0.2888446215139443
213,213,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9165983046212743,0.27848605577689245,0.3984063745019921,0.35936254980079674,0.349003984063745
214,214,0.852589641434263,0.8262910798122066,0.874487284659557,0.9276045939294504,0.09840637450199197,0.27689243027888444,0.30478087649402386,0.3203187250996016
215,215,0.8725099601593626,0.8431372549019608,0.885630298058518,0.9349193327864369,0.02589641434262946,0.3450199203187252,0.3904382470119523,0.39561752988047805
216,216,0.8167330677290837,0.7604166666666666,0.8118334700574241,0.9159830462127427,0.019521912350597637,0.09760956175298807,0.08764940239043828,0.1071713147410358
217,217,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9276729559748428,0.19322709163346607,0.3318725099601594,0.3398406374501992,0.38804780876494016
218,218,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9185808039376538,0.28565737051792817,0.35099601593625496,0.37211155378486066,0.3577689243027887
219,219,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9202214930270715,0.20597609561752983,0.27768924302788833,0.25936254980079676,0.25219123505976093
220,220,0.8007968127490039,0.7422680412371134,0.7969647251845775,0.877768662838392,0.0,0.1286852589641433,0.12350597609561742,0.08047808764940223
221,221,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9321164889253486,0.12430278884462143,0.3322709163346613,0.3537848605577688,0.3350597609561753
222,222,0.8406374501992032,0.8095238095238095,0.8581829368334701,0.9228192507519825,0.04980079681274907,0.2713147410358566,0.24143426294820725,0.29561752988047807
223,223,0.7928286852589641,0.7373737373737373,0.7929655455291222,0.8458435876401422,-0.0063745019920319335,0.038645418326693104,0.027888446215139417,0.02908366533864537
224,224,0.8366533864541833,0.7980295566502463,0.8458777686628385,0.9055920153130982,0.19003984063745016,0.23107569721115528,0.25617529880478096,0.2434262948207171
225,225,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9254853705222861,0.25856573705179275,0.3577689243027887,0.345816733067729,0.37171314741035855
226,226,0.8565737051792829,0.8285714285714286,0.875341810226962,0.9136587366694012,0.021513944223107595,0.30398406374501985,0.2880478087649402,0.20159362549800786
227,227,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9292452830188679,0.26613545816733064,0.2689243027888445,0.33705179282868536,0.32988047808764953
228,228,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9219305441618812,0.2442231075697211,0.2442231075697211,0.21752988047808763,0.22828685258964143
229,229,0.8446215139442231,0.7845303867403315,0.8292657916324857,0.9118813234891988,0.042231075697211184,0.12430278884462143,0.07729083665338643,0.06015936254980081
230,230,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9253486464315013,0.13705179282868518,0.2912350597609562,0.32629482071713156,0.3458167330677292
231,231,0.8565737051792829,0.8317757009345794,0.8799220672682526,0.9254853705222861,0.12749003984063745,0.2741035856573705,0.300398406374502,0.30079681274900405
232,232,0.8406374501992032,0.801980198019802,0.8490224227508887,0.9138638228055783,0.2872509960159363,0.29402390438247017,0.3179282868525898,0.3167330677290837
233,233,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9153677878042111,0.19282868525896402,0.3394422310756974,0.3418326693227093,0.33147410358565754
234,234,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9290401968826908,0.011155378486055856,0.31792828685258956,0.34860557768924305,0.3414342629482072
235,235,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9203582171178561,0.31992031872509963,0.2697211155378485,0.2928286852589641,0.26015936254980077
236,236,0.8406374501992032,0.7701149425287356,0.816960623461854,0.8645747880776592,0.19760956175298805,0.006772908366533881,0.02270916334661366,0.02390438247011961
237,237,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9209051134809954,0.12390438247011948,0.3366533864541833,0.3334661354581674,0.35856573705179295
238,238,0.8645418326693227,0.8425925925925926,0.890791632485644,0.927194421657096,0.2729083665338644,0.30637450199203187,0.32868525896414347,0.3358565737051793
239,239,0.8605577689243028,0.8309178743961353,0.876196335794367,0.9191277003007929,0.07450199203187247,0.3119521912350598,0.3617529880478087,0.3653386454183268
240,240,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9282882143833743,0.1071713147410358,0.34223107569721123,0.3621513944223108,0.3561752988047808
241,241,0.796812749003984,0.7411167512690355,0.7961101996171726,0.889253486464315,-0.01912350597609569,0.04980079681274896,0.02749003984063736,-0.007171314741035939
242,242,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9172135630298058,0.22151394422310755,0.3450199203187252,0.33864541832669315,0.36254980079681265
243,243,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9254170084768937,0.21354581673306772,0.29920318725099604,0.32549800796812756,0.3310756972111554
244,244,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9197429587093247,0.15776892430278877,0.36095617529880475,0.38087649402390444,0.39721115537848606
245,245,0.8247011952191236,0.7684210526315789,0.8181227782335248,0.9104457205359585,0.18764940239043826,0.10239043824701188,0.09721115537848601,0.12191235059760952
246,246,0.8645418326693227,0.8411214953271028,0.8885015039649986,0.9325950232430954,0.32549800796812756,0.26454183266932274,0.27011952191235056,0.28764940239043824
247,247,0.8326693227091634,0.776595744680851,0.8244120864096254,0.8920563303254033,0.030278884462151434,0.09920318725099597,0.08486055776892432,0.03784860557768932
248,248,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9384057971014492,0.08645418326693222,0.2517928286852589,0.27011952191235056,0.31394422310756964
249,249,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9292452830188679,0.3027888446215139,0.30239043824701206,0.3103585657370519,0.29681274900398413
