,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.right_CO2_vd_scaled,feature_importance.right_CO2_vd_fd1_scaled,feature_importance.right_CO2_vd_fd2_scaled,feature_importance.right_CO2_vd_fd3_scaled
194,194,0.7836734693877551,0.7195767195767195,0.774793975561239,0.8338306337027565,-0.017551020408163254,0.061224489795918324,0.16693877551020397,0.16530612244897946
195,195,0.7714285714285715,0.6888888888888889,0.7519892014776925,0.7615799943165673,0.00897959183673469,0.06489795918367347,0.1579591836734694,0.12326530612244901
196,196,0.8244897959183674,0.7839195979899497,0.8291418016481955,0.8591929525433363,-0.0016326530612243983,0.08000000000000007,0.1640816326530612,0.19551020408163267
197,197,0.6244897959183674,0.0,0.5,0.7504262574595056,0.004081632653061162,0.0,-0.0008163265306122547,-0.0008163265306121437
198,198,0.7428571428571429,0.6272189349112426,0.70961210571185,0.8202614379084967,0.004897959183673528,0.04653061224489807,0.038775510204081765,0.08938775510204078
199,199,0.7918367346938775,0.7213114754098361,0.7769963057686843,0.8581273088945723,-0.0016326530612245094,0.04938775510204074,0.061224489795918324,0.1110204081632653
200,200,0.763265306122449,0.6741573033707865,0.7411196362603012,0.8541489059391874,-0.014285714285714235,0.05428571428571427,0.13591836734693885,0.055102040816326636
201,201,0.6530612244897959,0.23423423423423423,0.5510443307757886,0.8736857061665246,-0.004489795918367401,-0.00040816326530612734,-0.009795918367346945,0.016734693877551
202,202,0.7183673469387755,0.5369127516778524,0.6618357487922705,0.8733304916169365,-0.008163265306122547,0.02408163265306118,0.07061224489795925,0.056734693877550924
203,203,0.7183673469387755,0.5174825174825175,0.6553353225348111,0.8388746803069054,-0.017551020408163254,0.0273469387755102,0.09020408163265303,0.08693877551020401
204,204,0.7428571428571429,0.6134969325153374,0.7031116794543905,0.8616794543904518,-0.012653061224489726,0.11755102040816312,0.02408163265306129,0.012244897959183598
205,205,0.6244897959183674,0.0,0.5,0.7562517760727478,0.0,0.0,0.0,0.0
206,206,0.636734693877551,0.21238938053097345,0.5358056265984654,0.7464478545041205,-0.030612244897959218,-0.004897959183673528,0.0020408163265305257,0.014285714285714346
207,207,0.8040816326530612,0.7446808510638298,0.7954674623472577,0.7620062517760728,0.004897959183673417,0.153469387755102,0.1840816326530612,0.06816326530612238
208,208,0.7877551020408163,0.717391304347826,0.7737283319124751,0.8143648763853366,0.004081632653061162,0.029795918367346963,0.10081632653061223,0.10081632653061234
209,209,0.8122448979591836,0.7604166666666666,0.8085038363171355,0.8539357772094345,0.004897959183673417,0.07469387755102042,0.13428571428571423,0.10367346938775512
210,210,0.8,0.7379679144385026,0.7900326797385622,0.7899261153736857,-0.0077551020408163085,0.09918367346938783,0.1457142857142858,0.10040816326530622
211,211,0.7428571428571429,0.6480446927374302,0.7204461494742824,0.7355072463768116,0.00612244897959191,0.07183673469387764,0.08326530612244898,0.11428571428571432
212,212,0.8,0.7407407407407407,0.7921994884910486,0.8746092639954531,0.0008163265306122547,0.08000000000000007,0.13061224489795908,0.1763265306122449
213,213,0.7877551020408163,0.7142857142857143,0.7715615231599886,0.8648053424268258,-0.0008163265306121437,0.08040816326530609,0.11428571428571432,0.11061224489795929
214,214,0.7346938775510204,0.6242774566473989,0.7052429667519182,0.7314578005115089,-0.006938775510204054,0.033877551020408236,0.09918367346938783,0.05183673469387762
215,215,0.7183673469387755,0.543046357615894,0.664002557544757,0.8278630292696789,0.01346938775510198,0.04775510204081623,0.07999999999999985,0.04081632653061218
216,216,0.7918367346938775,0.7437185929648241,0.7943307757885762,0.8689968741119636,-0.001224489795918271,0.07183673469387752,0.09510204081632656,0.04938775510204074
217,217,0.7551020408163265,0.6629213483146067,0.7324168797953964,0.7462347257743678,0.0,0.06408163265306122,0.06816326530612238,0.06734693877551023
218,218,0.7877551020408163,0.7045454545454546,0.7650610969025291,0.8549303779482808,-0.001224489795918271,0.037142857142857144,0.17714285714285716,0.10408163265306125
219,219,0.726530612244898,0.588957055214724,0.6857061665245808,0.8108127308894573,0.010612244897959311,0.052244897959183745,0.028163265306122565,0.07836734693877556
220,220,0.7306122448979592,0.5217391304347826,0.662972435350952,0.8880363739698778,0.0008163265306121437,0.04816326530612247,0.07632653061224492,0.04571428571428571
221,221,0.689795918367347,0.36666666666666664,0.5999573742540495,0.8851236146632566,-0.0020408163265306367,0.017551020408163254,0.04081632653061229,0.04285714285714293
222,222,0.6244897959183674,0.0,0.5,0.8315572605853936,0.0,0.00040816326530612734,0.0,0.0
223,223,0.8,0.7262569832402235,0.781365444728616,0.8655868144359192,0.0,0.09346938775510205,0.0759183673469388,0.13387755102040833
224,224,0.7510204081632653,0.6432748538011696,0.7204816709292412,0.8530122193805058,-0.0077551020408163085,0.03755102040816327,0.06326530612244907,0.17306122448979588
225,225,0.7551020408163265,0.6511627906976745,0.725916453537937,0.783816425120773,-0.0257142857142858,0.07020408163265301,0.05469387755102029,0.1522448979591836
226,226,0.7795918367346939,0.7032967032967034,0.7628587666950839,0.8473287865870986,-0.00040816326530612734,0.0379591836734694,0.12081632653061225,0.09183673469387754
227,227,0.6244897959183674,0.0,0.5,0.8750355214549588,0.0,0.0,0.0,0.0
228,228,0.7836734693877551,0.7039106145251397,0.7639599317988065,0.8564222790565501,-0.002448979591836653,0.10244897959183674,0.12448979591836729,0.1567346938775509
229,229,0.6244897959183674,0.0,0.5,0.8785876669508383,0.0,0.0,0.0,0.0
230,230,0.7020408163265306,0.535031847133758,0.6530974708724069,0.8107416879795396,-0.011020408163265327,0.027755102040816326,0.025306122448979673,0.0546938775510204
231,231,0.7836734693877551,0.7103825136612022,0.7682935493037795,0.7753623188405797,-0.0020408163265305257,0.06489795918367347,0.1383673469387754,0.10857142857142865
232,232,0.7510204081632653,0.6514285714285715,0.7248152884342143,0.8233873259448707,-0.009387755102040818,0.01510204081632649,0.07836734693877556,0.08163265306122447
233,233,0.8326530612244898,0.7918781725888325,0.8356777493606138,0.8702756464904802,0.014285714285714235,0.03591836734693876,0.05102040816326536,0.14530612244897956
234,234,0.6775510204081633,0.3130434782608696,0.581486217675476,0.8777351520318273,0.014693877551020473,0.024897959183673435,0.029795918367346963,0.04122448979591842
235,235,0.7224489795918367,0.5277777777777778,0.6607701051435066,0.8746803069053708,-0.0106122448979592,-0.00040816326530612734,0.023265306122449037,0.05632653061224491
236,236,0.7795918367346939,0.7065217391304348,0.7650255754475703,0.856990622335891,-0.015918367346938744,0.037142857142857144,0.1277551020408163,0.1412244897959184
237,237,0.7306122448979592,0.6162790697674418,0.6998081841432224,0.785024154589372,-0.026530612244897944,0.05387755102040814,0.07061224489795903,0.04326530612244894
238,238,0.7795918367346939,0.7032967032967034,0.7628587666950839,0.7939045183290707,-0.03428571428571414,0.19510204081632643,0.08244897959183684,0.055102040816326525
239,239,0.7183673469387755,0.5548387096774193,0.6683361750497301,0.8216822961068486,-0.0151020408163266,0.0640816326530611,0.06489795918367336,0.07346938775510203
240,240,0.7551020408163265,0.6341463414634146,0.7172492185279908,0.8175262858766695,0.005714285714285783,0.030612244897959218,0.032653061224489854,0.052244897959183634
241,241,0.710204081632653,0.5170068027210885,0.6509661835748792,0.8633844842284739,-0.0008163265306122547,0.024489795918367308,0.02571428571428569,0.04979591836734687
242,242,0.8204081632653061,0.7777777777777778,0.8237070190394999,0.8622477976697925,-0.009795918367347056,0.06979591836734678,0.16979591836734687,0.21387755102040817
243,243,0.6244897959183674,0.0,0.5,0.7708155726058539,0.0,0.0,0.0,0.0
244,244,0.7959183673469388,0.75,0.7997655583972719,0.7605143506678033,-0.004489795918367401,0.12367346938775514,0.25306122448979584,0.13959183673469377
245,245,0.6244897959183674,0.0,0.5,0.7856635407786303,0.0,0.0,0.0,0.0
246,246,0.6244897959183674,0.0,0.5,0.682225063938619,0.0,0.0,0.0,0.0
247,247,0.7918367346938775,0.7243243243243244,0.7791631145211708,0.8025007104290992,-0.012653061224490059,0.07387755102040805,0.17142857142857149,0.10612244897959178
248,248,0.8163265306122449,0.7643979057591623,0.8117718101733447,0.8529411764705883,0.011428571428571344,0.0640816326530611,0.15755102040816338,0.15142857142857147
249,249,0.7877551020408163,0.7142857142857143,0.7715615231599886,0.8733304916169367,-0.001224489795918271,0.046122448979591835,0.05877551020408167,0.11918367346938785
