,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.left_CO2_vd_scaled,feature_importance.left_CO2_vd_fd1_scaled,feature_importance.left_CO2_vd_fd2_scaled,feature_importance.left_CO2_vd_fd3_scaled,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd3_scaled
83,83,0.8410041841004184,0.8155339805825242,0.8544809228039041,0.9522330671398994,-0.001255230125522866,-0.0020920502092051096,-0.015062761506276057,-0.012970711297071058,0.00878661087866106,0.0029288702928871313,-0.0008368200836819106,-0.009623430962343082,-0.001255230125522866,0.01087866108786606,-0.025523012552301272,-0.007531380753138084
84,84,0.8619246861924686,0.8023952095808383,0.8369195504288672,0.9563738538893818,0.0167364016736401,0.004602510460251175,-0.0033472803347279756,-0.009205020920502016,0.006694560669456173,0.022175732217573296,0.028033472803347337,0.012552301255230103,0.01589958158995819,0.009205020920502127,0.0020920502092049986,0.00794979079497915
85,85,0.8702928870292888,0.8516746411483254,0.8884575569358177,0.9564477965099083,0.10920502092050222,0.0029288702928871313,-0.0029288702928869093,0.006694560669456062,0.22928870292887027,0.020083682008368298,0.0158995815899583,0.001255230125523088,0.005439330543933085,0.012552301255230214,0.00041841004184106634,0.01004184100418426
86,86,0.8619246861924686,0.8450704225352113,0.8836882579118603,0.9617716651878142,-0.0016736401673640433,0.002510460251046176,0.005857740585774152,-0.0016736401673640433,0.09999999999999998,0.0016736401673641543,0.006694560669456173,0.018410041841004143,1.1102230246251565e-16,0.002510460251046176,1.1102230246251565e-16,0.001255230125523199
87,87,0.8744769874476988,0.8514851485148515,0.8857586512866016,0.9594055013309671,0.021338912133891275,0.004602510460251064,0.0016736401673639323,0.011297071129707126,0.22510460251046038,-0.007531380753137862,0.009205020920502127,-0.0033472803347278646,-0.009205020920502127,-0.006694560669455951,0.0033472803347280866,-0.0033472803347278646
88,88,0.8661087866108786,0.8504672897196262,0.889123040520556,0.95829636202307,0.0033472803347279756,0.005439330543933196,0.004184100418410108,0.0029288702928870203,0.02677824267782436,0.002510460251045954,0.004184100418410108,0.01380753138075319,0.0,0.033891213389121266,0.00502092050209213,0.0020920502092049986
89,89,0.8744769874476988,0.8543689320388349,0.8898254954155576,0.967687074829932,0.041004184100418395,-0.0029288702928869093,-0.0046025104602509526,-0.0046025104602509526,0.2523012552301256,0.009623430962343082,-0.003765690376569042,0.018410041841004254,-0.0020920502092051096,-0.00794979079497904,-0.010460251046025104,0.00794979079497904
90,90,0.8451882845188284,0.821256038647343,0.8599157054125999,0.9690919846199348,-0.01966527196652723,-0.003765690376569042,-0.02092050209205021,-0.01882845188284521,-0.015481171548117234,-0.011715481171548081,-0.020083682008368187,-0.00878661087866106,-0.010460251046025104,-0.009623430962343082,-0.0071129707112970175,-0.049790794979079345
91,91,0.891213389121339,0.8470588235294118,0.8708961845607808,0.9712363206152026,0.002510460251046176,0.0008368200836821327,0.010460251046025104,0.0033472803347279756,0.07698744769874477,-0.010460251046024993,0.0008368200836821327,0.00041841004184117736,-0.0046025104602508415,-0.002510460251045843,-0.002510460251045843,0.005857740585774152
92,92,0.8744769874476988,0.8275862068965517,0.8572907423839101,0.9553386572020112,0.014225941422594257,-0.004184100418409886,0.014225941422594257,-0.0004184100418409553,0.05564853556485361,0.03556485355648542,0.008368200836820106,0.006694560669456062,0.0188284518828451,0.00878661087866106,0.01673640167364021,0.011297071129707237
93,93,0.9037656903765691,0.8770053475935828,0.9014344868382136,0.9727891156462585,0.005857740585774263,-0.001255230125522977,0.012133891213389258,0.0033472803347281976,0.09790794979079487,0.004184100418410219,0.0029288702928872423,0.020083682008368187,-0.0071129707112971285,-0.01004184100418426,0.005020920502092241,0.017991631799163188
94,94,0.8619246861924686,0.847926267281106,0.8877551020408163,0.9621413782904467,0.021338912133891275,0.005857740585774152,-0.006276150627614996,0.0020920502092051096,-0.0071129707112970175,0.006694560669456173,-0.016317991631799145,-0.0334728033472802,0.002510460251046176,0.004602510460251175,-0.0029288702928870203,0.002510460251046176
95,95,0.8661087866108786,0.84,0.8748890860692102,0.9628808044957113,-0.007531380753137973,-0.0071129707112970175,-0.022175732217573185,-0.026359832635983405,0.0828451882845187,-0.0016736401673640433,-0.01171548117154797,-0.022175732217573185,-0.023430962343096162,-0.014225941422594035,-0.023430962343096162,-0.014644351464435212
96,96,0.8577405857740585,0.8333333333333334,0.8701197870452528,0.9378142561372375,-0.002510460251045954,-0.008786610878661172,0.00794979079497904,0.003765690376569042,0.0058577405857740406,-0.01757322175732212,-0.00502092050209213,-0.015062761506276168,0.0029288702928870203,-0.0020920502092049986,-0.017154811715481166,0.00878661087866106
97,97,0.895397489539749,0.8520710059171598,0.8742975451049986,0.9721236320615203,0.007531380753137973,0.007949790794978928,0.013389121338912124,0.002510460251046176,0.012552301255230103,0.005857740585774152,0.013389121338912124,0.0033472803347280866,0.008368200836819994,0.012552301255230103,-0.00376569037656882,0.02468619246861925
98,98,0.8661087866108786,0.8431372549019608,0.8789559301981662,0.9639160011830818,0.022175732217573296,-0.005439330543932974,-0.0016736401673640433,0.009623430962343194,0.203765690376569,-0.016317991631799034,0.0,0.009623430962343194,0.0016736401673641543,0.002510460251045954,0.015481171548117123,-0.009205020920502016
99,99,0.8535564853556485,0.8341232227488151,0.8728186926944691,0.9591836734693877,-0.006276150627614996,-0.008368200836819994,-0.008368200836819994,0.0029288702928870203,0.003765690376569042,-0.005439330543932974,0.004602510460251064,-0.0058577405857739295,-0.011297071129707126,-0.0058577405857739295,-0.04309623430962328,-0.009623430962343082
100,100,0.8702928870292888,0.8050314465408805,0.8376220053238687,0.9775214433599526,0.015062761506276279,-0.0020920502092048876,0.01882845188284521,0.006694560669456284,0.02384937238493723,-0.013389121338912124,-0.012552301255230103,0.007531380753138084,0.00878661087866106,0.00041841004184106634,0.0058577405857740406,-0.004184100418409886
101,101,0.8661087866108786,0.8490566037735849,0.8870896184560781,0.9494232475598935,0.0167364016736401,0.007531380753138195,0.009205020920502127,0.0016736401673639323,0.1815899581589958,0.0029288702928870203,0.004184100418410108,-0.0008368200836822437,0.003765690376569153,0.008368200836820106,-0.007531380753137973,0.0004184100418409553
102,102,0.8828451882845189,0.8390804597701149,0.8661268855368234,0.9593315587104407,-0.006694560669455951,0.011297071129707237,0.003765690376569153,0.024267782426778406,0.03974895397489553,0.01966527196652723,0.028451882845188403,0.008786610878661172,0.03138075313807531,0.020502092050209364,0.03179916317991638,0.012133891213389147
103,103,0.8200836820083682,0.7225806451612903,0.7805383022774327,0.9461697722567287,-0.003765690376569153,0.006694560669456062,-0.011297071129707126,0.011715481171548081,0.009205020920502016,0.01380753138075308,0.01380753138075308,0.01380753138075308,-0.00502092050209213,0.008368200836820106,-0.00794979079497915,0.00878661087866106
104,104,0.899581589958159,0.8695652173913043,0.8939662821650399,0.9682786157941438,0.0071129707112971285,-0.0071129707112970175,0.0033472803347280866,0.004184100418410108,0.011297071129707126,0.011297071129706904,0.009623430962343082,0.01966527196652712,0.016317991631799145,0.014644351464435101,0.005439330543933085,0.0029288702928871313
105,105,0.8702928870292888,0.8502415458937198,0.8864241348713399,0.9679089026915113,0.14267782426778242,-0.0033472803347280866,-0.01589958158995808,0.001255230125523088,0.20251046025104613,-0.003765690376568931,0.00041841004184106634,-0.0004184100418409553,0.001255230125523088,0.016317991631799256,-0.0020920502092048876,-0.001255230125522866
106,106,0.8493723849372385,0.8252427184466019,0.8633170659568175,0.9449127477077788,0.0058577405857740406,-0.023012552301255096,-0.017991631799163077,-0.004184100418409997,-0.01171548117154797,-0.017154811715481166,-0.014225941422594146,0.006694560669456173,-0.008368200836819994,0.019246861924686165,0.01966527196652723,-0.007531380753137973
107,107,0.8786610878661087,0.8379888268156425,0.8667923691215617,0.9677610174504584,0.001255230125523088,0.004184100418410108,0.011297071129707126,-0.0016736401673640433,0.10125523012552295,0.003765690376569042,-0.00502092050209213,0.009623430962343082,-0.010460251046025215,-0.002510460251045954,-0.014644351464435101,-0.00041841004184106634
108,108,0.9079497907949791,0.8777777777777778,0.8987355811889974,0.9492014196983141,0.02092050209205021,0.004184100418410108,0.00711297071129724,0.008368200836820217,0.026359832635983182,0.01966527196652701,0.008368200836820217,0.02384937238493723,0.024267782426778184,0.03347280334728042,0.011297071129707237,0.02845188284518818
109,109,0.8451882845188284,0.8262910798122066,0.8660159716060337,0.9602188701567583,0.01087866108786606,-0.010460251046025104,-0.01589958158995819,0.00502092050209213,0.24016736401673644,-0.012133891213389036,-0.0029288702928870203,-0.002510460251046065,-0.005439330543933085,-0.019246861924686276,0.004184100418410108,0.001255230125523088
110,110,0.8577405857740585,0.8365384615384616,0.8741866311742088,0.9615498373262348,0.05648535564853552,0.00041841004184106634,-0.006694560669455951,0.0020920502092049986,-0.004184100418409997,-0.023430962343096162,0.0020920502092049986,-0.0046025104602509526,-0.010041841004184149,-0.0046025104602509526,0.009205020920502016,-0.02384937238493734
111,111,0.8744769874476988,0.8529411764705882,0.8877920733510796,0.954673173617273,0.029288702928870203,0.006276150627615107,0.011297071129707126,0.0029288702928871313,0.10083682008368211,0.02092050209205021,0.020083682008368298,0.008368200836820106,0.011715481171548081,0.07196652719665253,0.06317991631799158,0.011715481171548081
112,112,0.8619246861924686,0.8450704225352113,0.8836882579118603,0.9486838213546288,0.11087866108786615,-0.001255230125522977,0.004184100418410108,0.0020920502092051096,0.1376569037656904,0.0033472803347281976,0.0029288702928871313,-0.005020920502092019,0.0008368200836821327,0.005857740585774152,-0.005439330543932974,-0.0033472803347279756
113,113,0.8577405857740585,0.839622641509434,0.8782534753031648,0.9486838213546288,0.0029288702928870203,-0.0033472803347279756,-0.0029288702928869093,-0.0033472803347279756,0.18995815899581592,0.10251046025104604,0.048953974895397545,0.03221757322175722,-0.0029288702928869093,0.001255230125523088,0.02259414225941425,-0.014225941422594146
114,114,0.8828451882845189,0.8444444444444444,0.8722271517302573,0.9588139603667554,-0.00502092050209213,0.012133891213389147,-0.007531380753137973,-0.004184100418410108,0.026359832635983405,0.003765690376569042,0.008368200836820217,0.010460251046025215,0.01380753138075319,0.008786610878661172,-0.008368200836819994,-0.0029288702928870203
115,115,0.8619246861924686,0.8465116279069768,0.8857216799763383,0.9580745341614907,0.05020920502092052,-0.0033472803347279756,0.00502092050209213,0.00041841004184117736,-0.0016736401673638213,0.006694560669456173,0.005439330543933196,-0.0008368200836820217,0.005439330543933196,0.0029288702928871313,0.0016736401673641543,0.008786610878661172
116,116,0.8786610878661087,0.8449197860962567,0.8749260573794735,0.9475007394262052,0.013389121338912124,-0.006276150627615107,0.0058577405857740406,0.01673640167364021,0.038912133891213396,-0.001255230125523088,-0.014225941422594035,0.02175732217573223,0.02259414225941425,0.02677824267782425,-0.007531380753138306,-0.0033472803347280866
117,117,0.8451882845188284,0.8195121951219512,0.8578822833481219,0.9620674356699201,-0.0029288702928870203,-0.019246861924686276,-0.006276150627615107,-0.0326359832635984,0.0020920502092048876,-0.004184100418410108,-0.010041841004184038,0.004184100418410108,-0.013389121338912013,-0.006276150627615107,-0.05523012552301243,-0.010460251046025104
118,118,0.9037656903765691,0.8700564971751412,0.8912673765158238,0.958444247264123,0.014225941422594257,0.014225941422594257,0.024267782426778406,0.0033472803347281976,0.03723849372384935,0.014225941422594257,0.01004184100418426,0.011297071129707237,0.01004184100418426,0.012552301255230214,0.01380753138075319,0.017573221757322233
119,119,0.8661087866108786,0.8504672897196262,0.889123040520556,0.9314551907719609,0.025941422594142338,0.0033472803347281976,-0.00041841004184106634,0.033054393305439356,0.019665271966527342,0.0008368200836820217,0.009623430962343194,0.0188284518828451,0.0008368200836820217,0.015481171548117123,0.01966527196652712,0.026359832635983294
120,120,0.8702928870292888,0.8502415458937198,0.8864241348713399,0.9563738538893818,0.002510460251046065,-0.004184100418409886,-0.008368200836819883,0.00041841004184106634,0.003765690376569042,0.006276150627615107,0.0158995815899583,0.017573221757322233,0.0029288702928871313,0.020083682008368298,-0.0016736401673639323,0.012552301255230214
121,121,0.8535564853556485,0.8325358851674641,0.8707852706299911,0.9514196983141082,0.12635983263598316,-0.0004184100418409553,0.0029288702928870203,-0.0008368200836819106,0.298326359832636,-0.00794979079497915,-0.0020920502092049986,-0.005020920502091908,0.002510460251046065,0.005439330543933085,0.06234309623430956,0.07280334728033466
122,122,0.8661087866108786,0.813953488372093,0.8464211771665189,0.9578527062999113,-0.0029288702928870203,-0.006694560669456062,-0.015481171548117234,-0.026359832635983182,0.01087866108786617,-0.0029288702928870203,-0.0029288702928870203,-0.005020920502092019,-0.0020920502092049986,-0.003765690376569042,-0.012552301255229992,-0.005439330543932974
123,123,0.8577405857740585,0.8380952380952381,0.8762200532386868,0.9572611653356995,0.24058577405857728,-0.0016736401673639323,0.0020920502092049986,0.0058577405857740406,0.17447698744769868,-0.003765690376568931,0.01589958158995819,0.0058577405857740406,0.010041841004184038,0.005020920502092019,0.010041841004184038,0.003765690376569042
124,124,0.8577405857740585,0.8349514563106796,0.8721532091097308,0.9484619934930494,0.05271966527196659,-0.01380753138075308,-0.008368200836820106,0.006276150627614996,0.0008368200836820217,-0.010460251046025104,-0.013389121338912124,-0.010041841004184149,0.046861924686192324,-0.009205020920502127,-0.016317991631799145,-0.002510460251046176
125,125,0.891213389121339,0.8488372093023255,0.8729296066252588,0.9713842058562555,-0.0020920502092048876,-0.0016736401673638213,0.008786610878661172,0.006276150627614996,0.006694560669456173,0.009623430962343082,0.0033472803347279756,0.004602510460251175,0.012133891213389258,-0.007949790794978817,-0.007531380753137862,0.00041841004184117736
126,126,0.8493723849372385,0.8269230769230769,0.8653504880212954,0.9581484767820171,0.06108786610878658,0.002510460251046065,-0.0004184100418409553,-0.014644351464435101,0.05941422594142265,0.013389121338912235,-0.005439330543932974,0.005439330543933085,0.014644351464435212,0.042259414225941594,-0.016317991631799145,-0.007531380753137973
127,127,0.8619246861924686,0.8450704225352113,0.8836882579118603,0.9540076900325347,0.09121338912133903,0.0071129707112971285,-0.001255230125522866,-0.011297071129707015,-0.0033472803347279756,-0.01464435146443499,1.1102230246251565e-16,0.012552301255230103,0.10794979079497902,0.013389121338912124,-0.02092050209205021,0.006276150627615107
128,128,0.8242677824267782,0.7083333333333334,0.7737725524992606,0.9763383614315291,-0.003765690376569153,0.0016736401673640433,0.014644351464435101,0.0016736401673640433,0.03430962343096222,0.0033472803347280866,0.007531380753138084,0.023430962343096273,-0.00878661087866106,-0.0020920502092051096,-0.00041841004184106634,0.005439330543933085
129,129,0.8535564853556485,0.8309178743961353,0.8687518485655132,0.9619195504288671,0.03849372384937233,-0.0046025104602509526,-0.005439330543932974,0.006694560669456062,0.029707112970711158,0.0058577405857740406,0.0016736401673640433,-0.002510460251045954,-0.0046025104602509526,-0.0008368200836819106,-0.005439330543932974,0.0016736401673640433
130,130,0.8451882845188284,0.8229665071770335,0.8619491274770779,0.9605885832593907,0.15271966527196656,-0.010041841004184038,-0.0071129707112970175,-0.016317991631799256,0.0460251046025103,-0.014225941422594257,-0.017573221757322233,0.0033472803347280866,0.02677824267782425,0.0033472803347280866,-0.006276150627615107,-0.015062761506276057
131,131,0.8786610878661087,0.8432432432432433,0.8728926353149955,0.9640638864241349,0.0029288702928871313,-0.005857740585774263,-0.007949790794979261,0.0058577405857740406,0.035983263598326265,-0.004184100418409886,-0.006276150627615107,-0.024267782426778295,-0.0020920502092051096,-0.011715481171548081,-0.015481171548117123,-0.013389121338912124
132,132,0.8661087866108786,0.8476190476190476,0.8850561963916002,0.9666518781425613,-0.01087866108786606,-0.020502092050209142,-0.0058577405857740406,-0.012133891213389147,0.04435146443514648,0.012552301255230103,-0.0020920502092049986,0.007531380753138195,-0.00878661087866106,-0.03179916317991638,-0.03054393305439318,0.003765690376569153
133,133,0.891213389121339,0.8631578947368421,0.8912304052055604,0.9724933451641526,0.0029288702928869093,-0.0020920502092048876,1.1102230246251565e-16,1.1102230246251565e-16,0.006694560669456173,-0.0058577405857738185,-0.007949790794978817,-0.00376569037656882,-0.004184100418409886,0.004602510460251175,0.003765690376568931,0.0033472803347280866
134,134,0.8577405857740585,0.826530612244898,0.8619860987873411,0.940550133096717,-0.0016736401673639323,0.0071129707112970175,-0.005020920502091908,0.0008368200836820217,0.010460251046024993,0.01673640167364021,0.012133891213389258,0.01589958158995819,0.0016736401673640433,-0.02259414225941425,-0.03179916317991627,-0.0016736401673639323
135,135,0.895397489539749,0.8677248677248677,0.8946317657497782,0.9758947057083702,-0.0046025104602508415,0.009205020920502127,0.00502092050209213,0.010878661087865948,0.07782426778242679,-0.007531380753137862,-0.012970711297071058,0.00041841004184117736,0.0071129707112969065,-0.004184100418409886,-0.00794979079497904,0.006276150627615107
136,136,0.8828451882845189,0.8585858585858586,0.890527950310559,0.9508281573498965,0.030125523012552335,0.003765690376569153,-0.009623430962342971,-0.006694560669455951,0.05020920502092052,0.01380753138075319,-0.00878661087866095,0.012133891213389147,-0.004602510460251175,0.01673640167364021,0.014225941422594146,0.016317991631799145
137,137,0.8744769874476988,0.8584905660377359,0.8959257616089914,0.95201123927832,0.08912133891213392,0.013807531380753302,0.01087866108786606,0.010460251046025215,0.3380753138075313,0.004184100418409886,0.0058577405857740406,0.010041841004184038,0.0020920502092051096,0.01380753138075308,0.034309623430962444,0.00794979079497904
138,138,0.8870292887029289,0.8363636363636363,0.8613945578231292,0.9754510499852114,0.0020920502092049986,0.005439330543933196,-0.0016736401673641543,0.005020920502092241,0.015481171548117234,0.002510460251046065,0.0016736401673640433,0.010460251046025215,-0.0033472803347279756,-0.012133891213388925,0.007531380753138195,-0.00041841004184117736
139,139,0.8451882845188284,0.8195121951219512,0.8578822833481219,0.9534900916888495,0.03430962343096222,-0.01966527196652723,-0.006276150627615107,-0.005439330543933085,0.12050209205020912,-0.017573221757322233,-0.020502092050209253,0.012970711297071058,-0.0058577405857740406,0.01087866108786606,-0.01087866108786606,-0.0020920502092051096
140,140,0.9037656903765691,0.8700564971751412,0.8912673765158238,0.9538598047914818,0.012552301255230214,0.007531380753138195,0.004602510460251286,0.028870292887029247,0.054811715481171586,0.014644351464435212,0.02008368200836841,0.020083682008368187,0.013389121338912235,0.009205020920502238,0.006276150627615218,0.0167364016736401
141,141,0.8410041841004184,0.8173076923076923,0.8565143448683821,0.9469831410825199,0.00794979079497915,-0.010460251046025104,-0.006276150627615107,-0.009205020920502016,0.14476987447698753,-0.0020920502092048876,-0.009205020920502016,-0.0016736401673639323,-0.0029288702928870203,-0.010460251046025104,-0.00878661087866106,0.0008368200836821327
142,142,0.8828451882845189,0.8541666666666666,0.884427684117125,0.9591097308488612,0.002510460251046065,-0.002510460251045954,-0.002510460251045954,-0.0033472803347281976,0.004602510460251175,0.0016736401673640433,0.0,-0.006276150627614996,-0.0058577405857739295,-0.004184100418409997,0.0,-0.013389121338912013
143,143,0.891213389121339,0.8555555555555555,0.8810632948831707,0.958444247264123,0.011297071129707348,0.005020920502091908,0.0020920502092051096,-0.005020920502091908,0.04728033472803361,1.1102230246251565e-16,-0.007531380753137862,0.00041841004184117736,0.001255230125523088,-0.009205020920501905,-0.0029288702928869093,-0.0046025104602508415
144,144,0.8661087866108786,0.8446601941747572,0.8809893522626442,0.9512718130730553,0.17573221757322177,-0.0020920502092049986,0.001255230125522977,0.0,0.14560669456066944,0.011297071129707126,0.010460251046025104,-0.006694560669456062,0.0004184100418409553,0.006694560669455951,-0.015062761506276057,-0.0004184100418408443
145,145,0.8577405857740585,0.8411214953271028,0.8802868973676428,0.9464655427388347,0.011715481171548081,0.001255230125523088,0.010460251046024993,-0.0033472803347279756,0.16987447698744773,0.006276150627614996,-0.0016736401673639323,0.005439330543933085,0.0,0.002510460251046065,0.005439330543933085,-0.005020920502091908
146,146,0.8242677824267782,0.7920792079207921,0.8327417923691216,0.9604406980183378,-0.038075313807531264,-0.010041841004184149,-0.022175732217573296,-0.011297071129707126,-0.017154811715481055,-0.025941422594142227,-0.037238493723849464,-0.023430962343096273,-0.006694560669456062,-0.04979079497907957,-0.04225941422594148,-0.05899581589958158
147,147,0.8368200836820083,0.8115942028985508,0.8510795622596865,0.9496450754214729,-0.002510460251045954,-0.007531380753138195,-0.026359832635983182,-0.020502092050209142,0.22217573221757314,-0.001255230125522977,-0.010041841004184149,-0.010460251046025215,-0.00794979079497915,0.014225941422594146,-0.007531380753138195,-0.027196652719665315
148,148,0.8786610878661087,0.861244019138756,0.8972937000887311,0.8581041112097012,0.0179916317991633,0.006694560669456062,0.0033472803347280866,0.006694560669456062,0.010460251046025104,0.023012552301255207,0.028033472803347226,0.024267782426778295,0.027196652719665204,0.030125523012552224,0.025523012552301272,0.0167364016736401
149,149,0.8535564853556485,0.8372093023255814,0.876885536823425,0.9553386572020113,0.019246861924686165,-0.0046025104602509526,-0.002510460251045954,-0.003765690376568931,0.2606694560669456,0.0016736401673640433,-0.005439330543932974,0.0016736401673640433,-0.0033472803347279756,-0.0016736401673639323,-0.0016736401673639323,0.0
150,150,0.899581589958159,0.8620689655172413,0.8837991718426501,0.9724933451641526,0.006694560669456173,0.008786610878661172,0.00502092050209213,0.003765690376569153,0.0167364016736401,-0.00376569037656882,0.013389121338912124,0.021338912133891275,0.008786610878661172,0.010460251046025104,0.011297071129707126,0.02970711297071127
151,151,0.895397489539749,0.8587570621468926,0.8824312333629104,0.9645814847678201,0.01380753138075308,0.007531380753137973,0.007531380753137973,0.02175732217573212,0.0033472803347280866,-0.0046025104602508415,0.0033472803347280866,0.010041841004184149,-0.005439330543932863,0.004602510460251175,0.027196652719665315,0.004602510460251175
152,152,0.8661087866108786,0.8431372549019608,0.8789559301981662,0.9629547471162377,0.060669456066945515,-0.001255230125522977,-0.01087866108786606,-0.002510460251046065,0.009623430962343194,0.00794979079497915,-0.0033472803347279756,0.030125523012552335,-0.01966527196652723,-0.00041841004184106634,-0.014644351464435212,-0.004602510460251064
153,153,0.899581589958159,0.8666666666666667,0.8898994380360841,0.9659863945578231,0.0008368200836821327,0.008368200836820106,0.005439330543933085,0.0020920502092051096,0.027196652719665315,-0.005439330543933085,0.017154811715481277,0.02468619246861925,1.1102230246251565e-16,0.00794979079497915,0.0020920502092051096,0.002510460251046176
154,154,0.8493723849372385,0.8285714285714286,0.8673839100857734,0.9719018041999408,0.08535564853556488,-0.0071129707112969065,-0.01757322175732212,-0.019246861924686165,0.10627615062761508,-0.016317991631799145,-0.012133891213388925,-0.013389121338911902,0.0058577405857740406,-0.018410041841004143,-0.014225941422594146,-0.0033472803347279756
155,155,0.8577405857740585,0.83,0.866052942916297,0.9553386572020113,0.12510460251046018,-0.0016736401673639323,-0.0004184100418409553,0.017991631799163188,0.29999999999999993,-0.0020920502092049986,0.029288702928870203,0.02761506276150616,0.003765690376569042,0.044769874476987326,0.006276150627614996,-0.00794979079497915
156,156,0.9079497907949791,0.8829787234042553,0.9068692694469092,0.966577935522035,0.005439330543933196,0.01589958158995819,0.00711297071129724,0.004184100418410108,0.010460251046025215,0.003765690376569264,-0.002510460251046287,0.004602510460251286,-0.0004184100418409553,0.009205020920502238,0.0033472803347281976,0.005857740585774263
157,157,0.8451882845188284,0.7672955974842768,0.8111135758651287,0.9611801242236024,-0.01087866108786606,-0.006694560669456062,-0.006694560669456062,0.006276150627615107,0.01589958158995808,-0.0058577405857740406,0.012133891213389147,-0.004184100418410108,0.011297071129707126,-0.010460251046025104,0.0016736401673639323,0.0016736401673641543
158,158,0.8410041841004184,0.8207547169811321,0.860581188997338,0.9611061816030759,-0.010041841004184038,-0.010460251046025104,-0.02259414225941403,-0.0016736401673640433,0.1648535564853557,-0.009205020920502016,-0.0188284518828451,-0.015481171548117012,-0.011715481171548081,-0.054811715481171364,-0.06234309623430956,-0.05606694560669434
159,159,0.8619246861924686,0.8450704225352113,0.8836882579118603,0.9628068618751848,0.11673640167364019,-0.0020920502092048876,-0.001255230125522977,0.0167364016736401,-0.001255230125522977,0.008786610878661172,0.008786610878661172,0.041841004184100306,-0.004184100418409997,0.0493723849372385,-0.056903765690376695,-0.00794979079497904
160,160,0.8786610878661087,0.8481675392670157,0.8789929015084295,0.9633244602188702,-0.001255230125522866,0.006694560669456062,-0.021338912133891053,-0.012133891213389036,0.16150627615062763,0.012552301255230103,0.003765690376569042,0.012552301255230103,0.001255230125523088,0.03640167364016744,0.010460251046025104,0.012970711297071058
161,161,0.899581589958159,0.8651685393258427,0.8878660159716061,0.9718278615794144,0.006276150627615107,0.002510460251046176,0.007531380753138084,0.005857740585774152,0.01757322175732212,0.0071129707112971285,0.00041841004184117736,0.0008368200836821327,0.012970711297071169,0.0008368200836821327,-0.0071129707112970175,0.017154811715481166
162,162,0.8535564853556485,0.8223350253807107,0.8585847382431233,0.9513457556935817,0.01380753138075319,-0.012552301255230103,0.006276150627614996,-0.015062761506276168,0.012970711297071169,-0.0008368200836819106,-0.006694560669455951,-0.006694560669455951,0.01380753138075319,-0.029288702928870314,-0.04142259414225924,-0.027196652719665093
163,163,0.8702928870292888,0.8558139534883721,0.8945578231292517,0.953416149068323,0.2196652719665273,0.010878661087866281,0.010878661087866281,0.05439330543933063,0.4066945606694561,0.04184100418410042,0.0619246861924686,0.03933054393305446,0.005439330543933307,0.09497907949790807,0.008368200836820106,0.02384937238493723
164,164,0.8577405857740585,0.8365384615384616,0.8741866311742088,0.9603667553978112,0.15690376569037656,0.0071129707112970175,0.005020920502092019,0.005020920502092019,0.011297071129707237,0.0008368200836820217,0.020502092050209253,-0.006276150627615107,0.026359832635983182,0.009205020920502016,0.02761506276150616,0.0
165,165,0.8535564853556485,0.8356807511737089,0.874852114758947,0.9581484767820171,0.13054393305439316,-0.007531380753137973,-0.003765690376568931,-0.007531380753137973,0.24435146443514655,-0.001255230125522977,-0.0004184100418409553,-0.005020920502091908,-0.003765690376568931,-0.009623430962343082,-0.0071129707112969065,-0.002510460251045954
166,166,0.8619246861924686,0.8436018957345972,0.8816548358473824,0.9575569358178053,0.05355648535564861,-0.001255230125522977,-0.0004184100418408443,-0.0033472803347279756,0.25606694560669463,0.002510460251046176,0.0029288702928871313,0.009205020920502127,-0.0029288702928870203,0.019246861924686165,0.026359832635983294,0.006694560669456173
167,167,0.8242677824267782,0.79,0.8307083703046436,0.8890860692102928,0.0029288702928869093,-0.00794979079497915,-0.006694560669456062,1.1102230246251565e-16,0.01589958158995808,-0.00794979079497915,0.0058577405857740406,-0.03347280334728031,-0.01087866108786606,-0.0008368200836821327,-0.0008368200836821327,-0.0179916317991633
168,168,0.8661087866108786,0.8383838383838383,0.8728556640047324,0.9573351079562259,0.11464435146443519,0.0033472803347281976,-0.0020920502092052207,0.018410041841004143,0.15397489539748943,0.0016736401673639323,0.021338912133891164,0.0008368200836820217,0.008786610878661172,-0.028033472803347226,-0.0020920502092049986,0.01087866108786617
169,169,0.8577405857740585,0.8365384615384616,0.8741866311742088,0.9507542147293699,0.14100418410041837,0.0071129707112970175,-0.004602510460251175,-0.015481171548117123,0.0029288702928870203,0.0,-0.0029288702928869093,-0.005439330543932974,0.015481171548117012,0.044769874476987326,-0.0016736401673641543,0.005439330543933085
170,170,0.8661087866108786,0.8297872340425532,0.8626885536823425,0.9429902395740906,0.005020920502092019,0.005857740585774152,-0.003765690376569042,0.0004184100418409553,0.02259414225941414,0.004184100418409997,0.00502092050209213,-0.01087866108786606,0.009205020920502127,0.013389121338912124,0.01380753138075319,-0.0016736401673640433
