,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd3_scaled
43,43,0.8365758754863813,0.7083333333333334,0.7741436100131752,0.9670619235836628,0.033463035019455245,0.020233463035019494,0.013618677042801619,-0.00038910505836575737,0.0027237354085603016,-0.0007782101167314037,0.0077821011673152585,0.014007782101167376
44,44,0.8832684824902723,0.8214285714285714,0.8537878787878788,0.9657444005270092,0.08793774319066139,0.014396887159532912,0.03073929961089472,0.018287937743190485,0.005058365758754735,-0.004280155642023442,0.009338521400778066,0.010505836575875338
45,45,0.8910505836575876,0.8426966292134831,0.8742753623188406,0.9639657444005271,0.019844357976653626,0.018287937743190597,-0.005447470817120603,0.0015564202334630295,0.0035019455252918164,0.005447470817120603,-0.005447470817120603,0.009338521400778177
46,46,0.8832684824902723,0.8170731707317073,0.8489789196310935,0.969828722002635,0.03424124513618676,0.0046692607003889774,0.01322957198443564,0.014396887159532912,0.0058365758754862496,0.02373540856031131,0.003112840466925948,0.010894941634241095
47,47,0.867704280155642,0.8425925925925926,0.8945652173913043,0.9602108036890645,0.5011673151750973,0.15719844357976664,0.16342412451361876,0.3050583657587549,-0.0077821011673152585,0.31284046692607004,0.2673151750972763,0.03735408560311293
48,48,0.9105058365758755,0.8844221105527639,0.9206851119894599,0.9645586297760211,0.08949416342412453,0.005447470817120603,0.03540856031128392,0.021789883268482413,0.007392996108949279,0.0035019455252918164,0.015564202334630295,-0.006614785992217986
49,49,0.8871595330739299,0.8571428571428571,0.900098814229249,0.9685770750988143,0.036575875486381304,0.007392996108949279,0.003112840466925948,0.018287937743190485,0.0027237354085601906,0.005058365758754735,0.007782101167315036,0.02062256809338503
50,50,0.9299610894941635,0.9090909090909091,0.9406455862977603,0.97733860342556,0.005447470817120603,0.05525291828793766,0.04007782101167312,0.03579766536964979,0.003112840466926059,0.045136186770427966,0.023346303501945553,0.05797665369649796
51,51,0.8949416342412452,0.847457627118644,0.8773056653491436,0.9684453227931489,0.029182879377432025,0.0027237354085603016,0.021789883268482413,0.00894941634241242,0.0019455252918287869,0.006225680933852118,0.0011673151750972721,0.006225680933852118
52,52,0.8871595330739299,0.8585365853658536,0.9025032938076416,0.9685770750988142,0.18093385214007784,0.0163424124513617,0.0046692607003889774,0.012062256809338368,-0.0038910505836576847,-0.014396887159533134,0.03852140077821009,-0.010116731517509803
