,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.righttop_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled
228,228,0.8287937743190662,0.7066666666666667,0.7728919631093545,0.9401185770750988,0.022957198443579796,0.007003891050583744,0.026459143968871612,0.02996108949416343,0.043968871595330694,0.02373540856031131,0.015175097276264649,0.019066147859922222
229,229,0.642023346303502,0.0,0.5,0.9084980237154151,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
230,230,0.7859922178988327,0.6153846153846154,0.7179183135704874,0.9410408432147563,-0.0027237354085604126,0.0019455252918287869,0.007003891050583633,-0.0015564202334630295,0.001167315175097161,-0.006614785992217986,0.0038910505836575737,0.0019455252918287869
231,231,0.642023346303502,0.0,0.5,0.9220685111989461,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
232,232,0.9105058365758755,0.8878048780487805,0.9278985507246377,0.98300395256917,-0.010894941634241317,0.20038910505836582,0.2070038910505837,0.0696498054474709,0.046692607003890885,0.2505836575875485,0.17898832684824895,0.03968871595330725
233,233,0.8249027237354085,0.697986577181208,0.7674571805006587,0.9418313570487483,0.029961089494163318,0.014007782101167265,0.024513618677042714,0.011673151750972721,0.01906614785992211,0.018287937743190597,0.02684824902723726,0.019844357976653626
234,234,0.8638132295719845,0.8275862068965517,0.8747035573122529,0.9059947299077734,-0.006225680933852229,0.014007782101167376,0.01050583657587556,0.006225680933852007,-0.0035019455252919274,0.01789883268482495,0.0077821011673152585,0.01050583657587556
235,235,0.8638132295719845,0.8292682926829268,0.8771080368906456,0.8574440052700922,0.005058365758754957,0.012840466926070104,0.016731517509727678,0.009727626459144045,0.007392996108949279,0.013618677042801619,0.0038910505836574627,0.015953307392996163
236,236,0.642023346303502,0.0,0.5,0.9463109354413703,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
237,237,0.8287937743190662,0.7528089887640449,0.8065546772068511,0.9361660079051384,-0.0046692607003890885,0.014007782101167376,0.02217898832684828,-0.008560311284046662,-0.009338521400778066,0.021789883268482524,0.02373540856031131,0.006225680933852229
238,238,0.642023346303502,0.0,0.5,0.9372200263504612,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
239,239,0.642023346303502,0.0,0.5,0.907509881422925,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
240,240,0.8326848249027238,0.7542857142857143,0.8071805006587616,0.939064558629776,-0.0038910505836575737,0.017120622568093435,0.019844357976653737,0.014396887159533134,0.00311284046692617,0.00311284046692617,0.006614785992217986,0.015175097276264649
241,241,0.642023346303502,0.0,0.5,0.9399868247694335,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
242,242,0.8482490272373541,0.7796610169491526,0.8265151515151515,0.9432806324110672,0.006225680933852118,0.014396887159533023,0.030350194552529186,0.03579766536964979,0.005836575875486361,0.015564202334630406,0.025680933852140098,0.0077821011673151474
243,243,0.7937743190661478,0.6666666666666666,0.7456192358366271,0.9346508563899868,-0.0027237354085604126,0.0046692607003890885,0.00894941634241242,0.0035019455252918164,-0.00311284046692617,0.00428015564202322,0.005836575875486361,0.006225680933852007
244,244,0.9299610894941635,0.9081632653061225,0.9382411067193676,0.9847826086956522,-0.0027237354085603016,0.2023346303501945,0.1245136186770428,0.005447470817120603,0.07548638132295726,0.1941634241245136,0.12801556420233462,0.10583657587548645
245,245,0.8132295719844358,0.7073170731707317,0.7727931488801054,0.937878787878788,-0.003112840466926059,0.027626459143968773,0.02996108949416343,0.01945525291828787,-0.012840466926069993,0.025680933852139987,0.029182879377431914,0.03540856031128403
246,246,0.642023346303502,0.0,0.5,0.9563241106719368,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
247,247,0.9066147859922179,0.883495145631068,0.9248682476943346,0.969038208168643,0.006225680933852118,0.2233463035019455,0.042023346303501796,0.0038910505836575737,0.021011673151750898,0.16225680933852138,0.06303501945525292,0.07548638132295726
248,248,0.8365758754863813,0.7692307692307693,0.819828722002635,0.9344532279314889,0.004280155642023442,0.011673151750972832,0.01634241245136192,0.02684824902723737,-0.003112840466926059,0.02256809338521404,0.008560311284046773,0.005447470817120603
249,249,0.642023346303502,0.0,0.5,0.9423583662714098,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
