,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.right_CO2_vd_scaled,feature_importance.right_CO2_vd_fd1_scaled,feature_importance.right_CO2_vd_fd2_scaled,feature_importance.right_CO2_vd_fd3_scaled,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.righttop_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled
83,83,0.9079497907949791,0.8910891089108911,0.9211032238982549,0.9693138124815144,0.005857740585774263,0.004184100418410219,0.0355648535564852,0.0071129707112970175,0.16861924686192464,0.02384937238493723,0.03640167364016744,-0.002510460251046065,0.1794979079497907,0.09288702928870285,-0.001255230125522977,0.02761506276150638
84,84,0.9037656903765691,0.8888888888888888,0.9217687074829932,0.972863058266785,0.005857740585774263,0.02175732217573223,0.01380753138075319,0.01004184100418426,0.04184100418410053,0.0334728033472802,0.014644351464435212,-0.010460251046025326,0.13933054393305444,0.06359832635983276,0.003765690376569264,0.008786610878661283
85,85,0.899581589958159,0.883495145631068,0.9163339248742975,0.966577935522035,0.0020920502092051096,0.011297071129707126,0.03472803347280329,0.005857740585774152,0.00794979079497915,0.05062761506276148,0.03138075313807531,-0.008368200836819994,0.2518828451882844,0.05857740585774063,0.034309623430962444,0.021338912133891164
86,86,0.8870292887029289,0.8708133971291866,0.9061298432416445,0.9474267968056789,-0.003765690376568931,0.01673640167364021,0.02175732217573223,0.0347280334728034,0.0841004184100419,0.02092050209205021,-0.0046025104602509526,0.017573221757322233,0.2205020920502092,0.030543933054393402,0.01966527196652723,0.03974895397489531
87,87,0.9121338912133892,0.8923076923076924,0.9184043182490387,0.9681307305530908,-0.001255230125522866,0.028033472803347337,0.0033472803347279756,0.017573221757322344,0.15941422594142263,0.07615062761506286,0.05313807531380754,0.046025104602510525,0.2711297071129708,0.12970711297071136,0.08451882845188285,0.012970711297071391
88,88,0.891213389121339,0.8712871287128713,0.9034309375924283,0.9672434191067731,0.003765690376568931,0.007531380753138084,-0.005439330543932863,0.013807531380753302,0.022175732217573296,0.1209205020920503,0.08870292887029296,0.030543933054393513,0.25983263598326367,0.11757322175732232,0.06359832635983265,0.008368200836820328
89,89,0.899581589958159,0.8811881188118812,0.9122670807453416,0.970349009168885,0.004602510460251175,0.03472803347280329,0.05732217573221743,0.006276150627615107,0.019246861924686276,0.11213389121338913,0.04644351464435148,0.016317991631799145,0.16652719665271964,0.046861924686192435,0.10836820083682008,0.07071129707112966
90,90,0.9205020920502092,0.9054726368159204,0.933340727595386,0.9706447796509908,0.007949790794978817,0.001255230125522866,0.02092050209205021,0.030962343096234357,0.08368200836820083,0.11506276150627603,0.09037656903765678,0.012133891213389147,0.3631799163179915,0.11213389121338901,0.020502092050209364,0.055648535564853496
91,91,0.8870292887029289,0.8682926829268293,0.9020629991126885,0.9625850340136055,0.005020920502092019,0.014225941422594146,0.019246861924686165,0.011297071129707015,0.020502092050209142,0.00794979079497915,0.003765690376569042,0.02970711297071138,0.08870292887029285,0.015062761506276168,0.03138075313807531,0.030962343096234357
92,92,0.899581589958159,0.8787878787878788,0.9082002366163857,0.9670215912451937,0.0008368200836821327,0.030125523012552335,0.052719665271966476,0.03891213389121351,0.019246861924686165,0.09707112970711274,0.07364016736401657,0.10334728033472806,0.4280334728033472,0.13305439330543933,0.06987447698744764,0.11464435146443519
93,93,0.899581589958159,0.8787878787878788,0.9082002366163857,0.9665039929015085,-0.006276150627614996,0.013389121338911902,0.011715481171548081,0.002510460251046176,0.10125523012552295,0.13096234309623433,0.019246861924686165,0.01589958158995808,0.27573221757322164,0.13054393305439316,0.11338912133891199,0.06652719665271967
94,94,0.8619246861924686,0.8341708542713567,0.8694543034605147,0.9313073055309079,-0.003765690376569042,-0.002510460251046065,0.001255230125523199,0.00041841004184117736,-0.0004184100418408443,0.008368200836820106,0.005439330543933196,0.004184100418410108,-0.002510460251046065,0.0020920502092051096,0.006276150627615107,0.004184100418410108
95,95,0.8870292887029289,0.8669950738916257,0.9000295770482106,0.9577787636793847,0.006694560669456062,0.041004184100418395,0.05815899581589956,0.05020920502092052,0.3468619246861925,0.15690376569037656,0.004184100418409997,0.006276150627614996,0.4146443514644351,0.12008368200836816,0.19497907949790794,0.008786610878661172
96,96,0.9079497907949791,0.8910891089108911,0.9211032238982549,0.9632505175983437,0.017573221757322233,0.001255230125523088,0.017991631799163188,0.010878661087866281,0.02970711297071127,0.041004184100418395,0.025104602510460206,0.02761506276150627,0.20962343096234304,0.05062761506276159,0.025523012552301272,0.015062761506276279
97,97,0.9079497907949791,0.8865979381443299,0.9129695356403431,0.9705708370304643,-0.01004184100418426,0.005020920502092241,0.009623430962343194,-0.0004184100418409553,0.15690376569037656,0.09121338912133892,0.03556485355648542,0.015062761506276279,0.15732217573221752,0.09665271966527189,0.014225941422594257,-0.010878661087866281
98,98,0.895397489539749,0.8756218905472637,0.9068322981366459,0.9648033126293996,1.1102230246251565e-16,0.03974895397489542,0.02175732217573234,0.006276150627615107,0.1481171548117155,0.046861924686192435,0.03640167364016744,0.011715481171548081,0.26192468619246867,0.14058577405857742,0.05104602510460243,0.060669456066945626
99,99,0.8619246861924686,0.8374384236453202,0.8735211475894706,0.9446909198461992,-0.0033472803347279756,-0.004184100418409997,0.004602510460251175,1.1102230246251565e-16,-0.005439330543932974,0.007531380753138195,0.005439330543933196,0.003765690376569153,0.08284518828451892,0.0033472803347281976,0.0033472803347281976,0.0020920502092051096
100,100,0.8661087866108786,0.8490566037735849,0.8870896184560781,0.952159124519373,0.009623430962343194,0.014225941422594146,-0.011297071129707015,0.032217573221757334,0.020083682008368187,0.038912133891213285,0.009623430962343194,0.0029288702928870203,0.0861924686192469,0.043933054393305526,0.003765690376569153,0.0033472803347281976
101,101,0.8661087866108786,0.8490566037735849,0.8870896184560781,0.9381839692398698,0.0029288702928871313,0.01087866108786617,0.035146443514644354,0.008368200836820106,0.033054393305439356,0.058995815899581694,0.05104602510460243,0.006694560669456173,0.18368200836820092,0.018410041841004143,0.019246861924686165,0.03054393305439329
102,102,0.8535564853556485,0.8325358851674641,0.8707852706299911,0.9049097900029577,-0.006694560669455951,-0.0016736401673639323,-0.005439330543932974,-0.003765690376568931,0.004602510460251064,-0.005020920502091908,-0.0020920502092049986,-0.007531380753137973,0.005020920502092019,-0.0046025104602509526,-0.0071129707112969065,-0.007531380753137973
103,103,0.895397489539749,0.8768472906403941,0.9088657202011239,0.968944099378882,-0.0004184100418408443,0.03179916317991649,0.014225941422594257,-0.001255230125522866,-0.005020920502091908,0.07364016736401657,-0.004184100418409886,-0.001255230125522866,0.291213389121339,0.10251046025104604,0.0451882845188285,0.05020920502092041
104,104,0.9079497907949791,0.8932038834951457,0.9251700680272108,0.9687962141378291,0.005020920502092241,0.03723849372384935,0.030125523012552446,0.0313807531380752,0.17740585774058582,0.09121338912133892,0.025104602510460206,0.04644351464435137,0.22175732217573207,0.06025104602510456,0.04518828451882839,0.012552301255230214
105,105,0.895397489539749,0.8691099476439791,0.8966651878142562,0.9750073942620527,0.001255230125523088,0.00041841004184117736,0.006694560669455951,-0.006276150627614885,0.08912133891213392,0.09414225941422594,0.01380753138075308,1.1102230246251565e-16,0.32008368200836823,0.11171548117154817,0.09079497907949774,0.08284518828451881
106,106,0.8619246861924686,0.847926267281106,0.8877551020408163,0.9558562555456965,0.0016736401673641543,0.022594142259414363,0.03472803347280329,0.05104602510460243,0.02970711297071127,0.06443514644351467,0.028451882845188292,0.008786610878661172,0.07112970711297073,0.04769874476987446,0.04225941422594126,-0.0071129707112970175
107,107,0.8828451882845189,0.8613861386138614,0.894594794439515,0.9636941733215025,0.004184100418409997,0.012552301255229992,0.004602510460251175,0.01589958158995819,0.01589958158995819,0.08535564853556488,0.0347280334728034,0.009623430962343194,0.24518828451882846,0.11841004184100423,0.041004184100418506,0.02468619246861936
108,108,0.8619246861924686,0.8390243902439024,0.8755545696539486,0.9236912156166814,-0.002510460251046065,-0.0008368200836817996,-0.0029288702928870203,0.0008368200836820217,0.010460251046025104,0.005857740585774152,0.002510460251046176,0.001255230125523199,0.004184100418410108,0.001255230125523199,0.0004184100418409553,0.001255230125523199
109,109,0.899581589958159,0.8762886597938144,0.9041333924874297,0.9672434191067731,0.016317991631799145,0.025523012552301272,0.023012552301255318,0.03849372384937233,0.33221757322175727,0.06485355648535562,0.05020920502092041,0.03598326359832649,0.3656903765690376,0.11255230125523008,0.046861924686192435,0.03514644351464424
110,110,0.899581589958159,0.8723404255319149,0.8980331262939958,0.9683525584146702,-0.0008368200836819106,0.005857740585774152,0.024267782426778295,0.007531380753138084,0.12175732217573232,0.03179916317991627,0.011297071129707126,0.012552301255229992,0.3698744769874476,0.08158995815899583,0.030962343096234246,0.01087866108786617
111,111,0.899581589958159,0.88,0.9102336586808637,0.9721236320615203,-0.010041841004184038,0.03514644351464424,0.013389121338912124,-0.009623430962343082,0.06987447698744764,0.12761506276150625,0.029288702928870314,0.020920502092050097,0.14518828451882837,0.107112970711297,0.07489539748953966,0.02552301255230116
112,112,0.9037656903765691,0.8855721393034826,0.9156684412895593,0.9721975746820468,-0.005020920502091908,0.007531380753138195,0.016317991631799256,-0.001255230125522977,0.07824267782426775,0.043933054393305415,0.01966527196652723,0.006276150627615218,0.033054393305439356,0.0861924686192469,0.07782426778242668,0.01380753138075319
113,113,0.9079497907949791,0.8777777777777778,0.8987355811889974,0.9717539189588879,0.008786610878661283,0.03556485355648542,0.04518828451882839,0.011715481171548192,0.11046025104602508,0.08451882845188274,0.08577405857740594,0.024267782426778184,0.12259414225941412,0.0861924686192469,0.014644351464435212,0.041004184100418395
114,114,0.9037656903765691,0.8808290155440415,0.9075347530316474,0.9751552795031057,-0.00502092050209213,0.0029288702928872423,0.026359832635983405,0.01380753138075319,0.005020920502092241,0.05523012552301254,0.02970711297071138,0.03556485355648542,0.23514644351464442,0.07071129707112978,0.04644351464435159,0.019246861924686276
115,115,0.8619246861924686,0.835820895522388,0.8714877255249927,0.9377403135167109,-0.005439330543932974,-0.0008368200836817996,-0.0016736401673638213,-0.004602510460251064,-0.005020920502092019,-0.0016736401673638213,-0.002510460251046065,-0.0016736401673638213,0.08744769874476999,-0.0020920502092049986,-0.002510460251046065,-0.006694560669456062
116,116,0.9121338912133892,0.8934010152284264,0.9204377403135167,0.9661342797988761,0.001255230125522866,0.006276150627615218,0.005857740585774152,0.01882845188284532,0.00502092050209213,0.0158995815899583,0.02552301255230116,0.0033472803347281976,0.2531380753138075,0.03891213389121351,0.059832635983263716,0.03263598326359851
117,117,0.8661087866108786,0.8504672897196262,0.889123040520556,0.9531943212067435,0.001255230125522977,0.017991631799163188,0.015062761506276168,0.05690376569037647,0.07907949790794977,0.05815899581589967,0.07322175732217562,-0.015062761506276168,0.3309623430962343,0.0702928870292886,0.049790794979079456,0.035146443514644354
118,118,0.9037656903765691,0.8888888888888888,0.9217687074829932,0.9758207630878439,0.005439330543933196,0.04979079497907957,0.007531380753138195,0.0029288702928872423,0.22426778242677836,0.11004184100418402,0.038912133891213396,-0.01255230125522988,0.22217573221757325,0.11589958158995806,0.06108786610878658,0.05230125523012552
119,119,0.8577405857740585,0.8333333333333334,0.8701197870452528,0.8757024548950014,-0.0029288702928869093,0.0,0.0,0.003765690376569042,-0.002510460251045954,0.005439330543933085,0.005439330543933085,0.00041841004184106634,0.0016736401673640433,0.0071129707112970175,0.010041841004184038,0.006276150627614996
120,120,0.9205020920502092,0.9045226130653267,0.931307305530908,0.9768559597752144,0.0008368200836817996,0.009205020920502016,0.0020920502092047766,0.019246861924686387,-0.005439330543933196,0.01882845188284521,0.03389121338912138,0.003765690376569042,0.15481171548117145,0.08158995815899561,0.017573221757322344,0.015062761506276168
121,121,0.9037656903765691,0.8844221105527639,0.9136350192250813,0.9721236320615203,0.001255230125523088,0.02970711297071138,0.014644351464435212,0.007531380753138195,0.2071129707112972,0.05899581589958158,0.05648535564853552,0.04142259414225935,0.3447698744769875,0.12217573221757327,0.041004184100418395,0.033891213389121266
122,122,0.9037656903765691,0.8844221105527639,0.9136350192250813,0.9646554273883466,0.0016736401673640433,0.04476987447698744,0.022175732217573185,0.001255230125523199,0.11046025104602508,0.05606694560669456,0.12175732217573221,0.02468619246861936,0.17489539748953975,0.11631799163179923,0.057740585774058606,0.15062761506276146
123,123,0.9163179916317992,0.900990099009901,0.9299393670511682,0.9763383614315292,0.013807531380753302,0.020502092050209142,0.009205020920502127,0.019665271966527342,0.094560669456067,0.10041841004184104,0.08326359832635988,0.019246861924686165,0.2849372384937239,0.09288702928870285,0.060669456066945626,0.10167364016736402
124,124,0.9205020920502092,0.9054726368159204,0.933340727595386,0.970349009168885,0.01506276150627639,0.01715481171548139,0.0334728033472802,0.019665271966527342,0.09205020920502083,0.07154811715481169,0.020083682008368298,0.009205020920502127,0.11966527196652699,0.0912133891213388,0.02887029288702936,0.02677824267782436
125,125,0.9163179916317992,0.8979591836734694,0.9238391008577345,0.9764862466725821,0.0004184100418408443,-0.0016736401673641543,0.03179916317991638,0.002510460251045843,0.0058577405857740406,0.1405857740585773,0.041004184100418284,-0.007531380753138195,0.17615062761506262,0.09246861924686178,0.06234309623430967,0.05355648535564872
126,126,0.9121338912133892,0.8944723618090452,0.9224711623779946,0.9734545992309968,0.0,0.022175732217573296,0.041004184100418506,-0.002510460251046176,0.25062761506276154,0.12217573221757327,0.05146443514644372,0.030962343096234468,0.26317991631799165,0.11841004184100412,0.08158995815899583,0.043933054393305526
127,127,0.9288702928870293,0.9119170984455959,0.9340431824903874,0.9746376811594203,0.0016736401673639323,0.016736401673639878,0.015481171548117234,0.02468619246861925,0.09581589958158998,0.05899581589958158,0.013389121338912124,0.018410041841004143,0.18242677824267783,0.0924686192468619,0.037238493723849464,0.0071129707112969065
128,128,0.9121338912133892,0.896551724137931,0.9265380065069506,0.9740461401952085,0.002510460251046176,0.020502092050209364,0.023012552301255318,0.01004184100418437,0.004602510460251175,0.02092050209205032,0.02175732217573234,0.015481171548117345,0.11548117154811721,0.07112970711297084,0.03430962343096233,0.009623430962343194
129,129,0.8242677824267782,0.7341772151898734,0.7880065069506064,0.9365572315882875,-0.001255230125523088,0.01087866108786606,0.006276150627615107,0.0029288702928870203,0.04476987447698744,0.003765690376569042,0.03221757322175722,0.026359832635983182,0.06569037656903765,0.01966527196652701,0.012552301255230103,0.017991631799163077
130,130,0.891213389121339,0.8686868686868687,0.8993640934634723,0.9642117716651878,0.005020920502091908,0.005020920502091908,-0.0004184100418408443,0.020502092050209253,0.20041841004184113,0.09748953974895391,0.09414225941422605,0.013807531380753302,0.26192468619246867,0.08912133891213392,0.096652719665272,0.05732217573221765
131,131,0.9079497907949791,0.8888888888888888,0.9170363797692991,0.9724194025436261,-0.0033472803347283087,0.012552301255230214,0.00711297071129724,-0.0020920502092048876,-0.008368200836820328,0.10334728033472806,0.09832635983263593,0.007531380753138195,0.3405857740585774,0.15397489539748954,0.12510460251046018,0.09414225941422594
132,132,0.9205020920502092,0.9045226130653267,0.931307305530908,0.967687074829932,0.002510460251045843,0.041004184100418284,0.025104602510460317,0.04142259414225935,0.07991631799163179,0.09205020920502083,-0.002510460251046176,-0.0029288702928871313,0.19665271966527187,0.058995815899581694,0.07531380753138062,0.040167364016736484
133,133,0.899581589958159,0.8823529411764706,0.9143005028098196,0.9594055013309672,0.0020920502092051096,0.012970711297070947,-0.005020920502091908,0.012552301255230103,0.12384937238493732,0.09916317991631773,0.017991631799163077,0.01966527196652712,0.14937238493723848,0.06736401673640158,0.020502092050209253,-0.0004184100418408443
134,134,0.9079497907949791,0.89,0.919069801833777,0.9703490091688849,-0.00041841004184106634,0.0058577405857740406,0.001255230125523088,0.006276150627615107,0.1849372384937239,0.06234309623430956,0.010878661087866281,0.0020920502092052207,0.10543933054393306,0.03054393305439318,0.028870292887029247,0.027196652719665204
135,135,0.8661087866108786,0.8461538461538461,0.8830227743271222,0.9385536823425022,0.0016736401673639323,0.0020920502092051096,0.0008368200836820217,0.0046025104602509526,0.0033472803347279756,0.004602510460251175,0.005439330543933196,0.0016736401673639323,0.033891213389121266,0.010041841004184149,0.003765690376568931,0.005439330543933196
136,136,0.891213389121339,0.8712871287128713,0.9034309375924283,0.9682786157941436,0.009205020920502127,0.0033472803347280866,0.014225941422594257,0.05523012552301265,0.100836820083682,0.12175732217573232,0.046025104602510414,0.01297071129707128,0.32092050209205025,0.10251046025104615,0.08326359832635977,0.015481171548117345
137,137,0.9121338912133892,0.8934010152284264,0.9204377403135167,0.9704968944099379,-0.0029288702928871313,0.02468619246861914,0.005439330543932974,0.05648535564853563,0.005439330543933196,0.12635983263598338,0.11715481171548114,0.003765690376569153,0.40711297071129715,0.12343096234309636,0.07824267782426786,0.09163179916317998
138,138,0.9205020920502092,0.9054726368159204,0.933340727595386,0.9672434191067731,0.010878661087865948,0.024267782426778295,0.051046025104602544,0.03430962343096233,0.24393305439330537,0.09748953974895402,0.03933054393305435,0.051882845188284454,0.397907949790795,0.07698744769874466,0.03640167364016733,0.019665271966527342
139,139,0.8577405857740585,0.83,0.866052942916297,0.9392191659272404,0.0008368200836820217,0.0033472803347280866,0.001255230125523088,0.001255230125523088,-0.004184100418410108,0.011297071129707015,0.0,0.006276150627614996,-0.0008368200836819106,0.0058577405857740406,0.004184100418409997,0.0033472803347280866
140,140,0.9246861924686193,0.9072164948453608,0.9306418219461698,0.9705708370304644,0.0008368200836819106,0.023430962343096495,0.021757322175732452,0.04769874476987446,0.006276150627614885,0.05606694560669456,0.022175732217573407,0.010878661087865948,0.17698744769874475,0.04058577405857744,0.04476987447698766,0.03179916317991649
141,141,0.8744769874476988,0.8598130841121495,0.8979591836734694,0.962363206152026,-0.0008368200836819106,-1.1102230246251565e-16,0.017573221757322233,0.005439330543933085,0.09958158995815902,0.04225941422594137,-0.0020920502092048876,-0.006694560669456062,0.2573221757322177,0.09539748953974891,0.05062761506276159,-0.007949790794978928
142,142,0.895397489539749,0.8792270531400966,0.9129325643300799,0.9660603371783496,0.002510460251046176,0.03598326359832649,0.007531380753138084,0.008786610878661172,0.17782426778242666,0.08117154811715466,0.004602510460251175,-0.01087866108786606,0.11506276150627626,0.0933054393305438,0.00502092050209213,0.03933054393305446
143,143,0.8870292887029289,0.8682926829268293,0.9020629991126885,0.9576308784383318,-1.1102230246251565e-16,0.041841004184100306,0.008368200836820217,0.0016736401673640433,0.18326359832635986,0.12594142259414232,0.0368200836820084,0.05899581589958147,0.19874476987447698,0.11087866108786604,0.04769874476987457,0.05732217573221754
144,144,0.8619246861924686,0.8465116279069768,0.8857216799763383,0.9579266489204377,0.01380753138075319,0.07196652719665264,-0.0029288702928870203,-0.0004184100418408443,0.3824267782426778,0.11255230125523019,0.1062761506276152,0.009205020920502127,0.3723849372384938,0.18410041841004177,0.1364016736401673,0.15397489539748943
145,145,0.895397489539749,0.8768472906403941,0.9088657202011239,0.9617716651878142,0.01087866108786617,0.018410041841004143,0.06861924686192478,0.02761506276150627,0.07489539748953977,0.08661087866108774,0.03263598326359829,0.06652719665271967,0.3506276150627615,0.07740585774058584,0.04979079497907968,0.0640167364016736
146,146,0.899581589958159,0.8775510204081632,0.9061668145519077,0.963768115942029,0.006276150627615107,0.007531380753138084,0.012552301255230103,0.02259414225941425,0.008786610878661172,0.028451882845188292,0.012552301255229992,0.0008368200836821327,0.39539748953974896,0.11171548117154795,0.06443514644351467,0.00502092050209213
147,147,0.8661087866108786,0.8260869565217391,0.8586217095533866,0.9474267968056788,-0.006276150627614996,-0.003765690376569042,-0.0016736401673640433,-0.0029288702928870203,-0.017154811715481055,0.008368200836820106,0.002510460251045954,0.006694560669456173,-0.015062761506276168,0.009205020920502127,0.005857740585774152,-0.004184100418409997
148,148,0.9205020920502092,0.9045226130653267,0.931307305530908,0.972863058266785,0.005439330543933196,0.024267782426778295,0.019665271966527342,0.03849372384937233,0.06359832635983265,0.09288702928870285,0.08075313807531381,0.035983263598326376,0.15606694560669454,0.10209205020920498,0.041004184100418506,0.02761506276150638
149,149,0.8870292887029289,0.8669950738916257,0.9000295770482106,0.9710884353741496,0.003765690376569042,-0.012133891213388925,-0.012970711297070947,-0.003765690376568931,0.0058577405857740406,0.032217573221757334,0.03640167364016733,-0.015899581589957967,0.02887029288702936,0.05313807531380754,0.027196652719665315,-0.005020920502092019
150,150,0.9163179916317992,0.9,0.9279059449866903,0.9719757468204673,0.012970711297071391,0.016736401673640322,0.023012552301255318,0.052719665271966476,0.018410041841004365,0.12301255230125518,0.07949790794979061,0.04811715481171552,0.33974895397489535,0.07949790794979084,0.08619246861924679,0.00376569037656882
151,151,0.891213389121339,0.8712871287128713,0.9034309375924283,0.9702011239278321,-0.0071129707112969065,-0.001255230125522866,0.02970711297071149,0.006276150627615107,0.2184100418410042,0.07405857740585775,0.08493723849372392,0.06359832635983265,0.13179916317991636,0.07782426778242679,0.09916317991631807,0.040167364016736484
152,152,0.9079497907949791,0.89,0.919069801833777,0.9721975746820467,-0.0016736401673639323,0.022175732217573185,0.009623430962343194,0.005439330543933196,0.3338912133891212,0.15188284518828454,0.021338912133891275,0.05523012552301254,0.19330543933054412,0.08661087866108785,0.09372384937238487,0.019246861924686276
153,153,0.9288702928870293,0.9119170984455959,0.9340431824903874,0.9668737060041408,0.005020920502091908,0.03389121338912149,0.038075313807531486,0.022594142259414474,0.04769874476987446,0.07322175732217562,0.04644351464435148,0.009205020920501905,0.30543933054393313,0.12133891213389114,0.05564853556485361,0.010460251046024882
154,154,0.8870292887029289,0.864321608040201,0.8959627329192547,0.9688701567583555,0.0004184100418408443,0.004184100418409997,-0.001255230125522977,-0.022175732217573185,-0.005439330543932974,0.07824267782426764,0.03179916317991638,-0.015481171548117012,0.09163179916317998,0.08870292887029285,0.04267782426778233,0.006276150627614996
155,155,0.8870292887029289,0.8695652173913043,0.9040964211771665,0.9618456078083407,-0.007949790794978928,-0.004184100418409997,-0.006276150627614996,-0.0004184100418409553,0.041004184100418395,0.052719665271966476,-0.0046025104602509526,-0.005439330543932974,0.09790794979079498,0.04853556485355648,0.0008368200836817996,-0.001255230125522977
156,156,0.8493723849372385,0.8163265306122449,0.8531499556344277,0.9346347234545992,-0.005439330543932974,-0.0004184100418409553,-0.0008368200836819106,-0.0046025104602509526,-0.012552301255230103,-0.001255230125522977,-0.001255230125522977,0.0020920502092049986,-0.006694560669455951,-0.0016736401673639323,-0.0004184100418409553,-0.0008368200836819106
157,157,0.9121338912133892,0.8911917098445595,0.9163708961845608,0.9729370008873114,0.04351464435146446,-0.0029288702928871313,0.01882845188284521,0.04142259414225946,0.3573221757322176,0.15815899581589954,0.10669456066945615,0.04853556485355648,0.4485355648535565,0.15815899581589965,0.11338912133891221,0.06485355648535562
158,158,0.8828451882845189,0.8571428571428571,0.888494528246081,0.9519372966577936,-0.007949790794978928,0.0029288702928870203,-0.01841004184100392,-0.017154811715480944,0.02092050209205032,0.06150627615062765,-0.0008368200836820217,-0.010878661087865948,0.04560669456066957,0.056066945606694674,0.015481171548117234,-0.001255230125522755
159,159,0.9037656903765691,0.882051282051282,0.9095681750961254,0.9741940254362615,-0.0008368200836817996,0.017573221757322233,0.02175732217573223,0.0016736401673642654,0.11841004184100401,0.10962343096234306,0.12552301255230136,-0.001255230125522977,0.32301255230125525,0.13891213389121337,0.15564853556485359,0.07196652719665275
160,160,0.9163179916317992,0.900990099009901,0.9299393670511682,0.9716799763383615,0.008786610878661172,0.05732217573221765,0.008368200836820217,0.004184100418410219,0.07238493723849371,0.08158995815899583,0.03179916317991616,0.0004184100418408443,0.3163179916317992,0.09707112970711296,0.08284518828451881,0.023012552301255318
161,161,0.9037656903765691,0.883248730964467,0.9116015971606033,0.9704968944099379,0.0033472803347281976,-0.0008368200836819106,-0.0016736401673637102,-0.0008368200836817996,0.02970711297071138,0.12677824267782434,0.054811715481171586,0.06234309623430978,0.41966527196652725,0.07866108786610893,0.007949790794979261,-0.0020920502092048876
162,162,0.895397489539749,0.8691099476439791,0.8966651878142562,0.966577935522035,-0.014225941422594035,0.012970711297071169,0.005439330543933085,-0.0046025104602508415,0.016317991631799256,0.08828451882845179,0.07280334728033466,-0.010041841004183816,0.3635983263598326,0.08828451882845179,0.08870292887029274,0.01087866108786617
163,163,0.9121338912133892,0.8900523560209425,0.9143374741200828,0.9687222715173025,-2.220446049250313e-16,0.03472803347280351,0.021338912133891386,0.008368200836820217,0.09832635983263605,0.03472803347280329,0.05648535564853563,0.03179916317991638,0.11882845188284519,0.1188284518828453,0.04853556485355648,0.011297071129707348
164,164,0.9205020920502092,0.9054726368159204,0.933340727595386,0.974120082815735,-0.00041841004184117736,0.025523012552301383,0.011715481171548192,0.025523012552301383,-0.006276150627615218,0.09748953974895402,0.014644351464435212,0.007531380753137862,0.2790794979079497,0.0974895397489538,0.04560669456066946,0.01882845188284532
165,165,0.8870292887029289,0.8669950738916257,0.9000295770482106,0.9668737060041408,0.0016736401673640433,0.02259414225941414,-0.0029288702928870203,0.002510460251046065,0.1376569037656904,0.07071129707112966,0.02175732217573223,0.03933054393305435,0.23138075313807527,0.08326359832635988,0.02677824267782436,0.023430962343096162
166,166,0.8493723849372385,0.8085106382978723,0.8450162673765158,0.9333776989056491,-0.0058577405857739295,-0.0033472803347279756,0.0008368200836820217,-0.0016736401673639323,-0.0029288702928869093,0.003765690376569042,0.0029288702928870203,0.007531380753138195,-0.008368200836819994,0.0,0.009205020920502238,0.002510460251046065
167,167,0.9288702928870293,0.914572864321608,0.9401434486838214,0.9798136645962733,-0.0033472803347281976,0.014225941422594257,0.004184100418409886,0.015899581589957967,0.03138075313807542,0.08870292887029296,0.010878661087865948,0.010041841004183927,0.03305439330543947,0.05271966527196659,0.038075313807531486,-0.015062761506276279
168,168,0.9205020920502092,0.9025641025641026,0.927240461401952,0.9698314108251996,0.0020920502092047766,0.012970711297071169,0.035146443514644354,0.008368200836819772,0.020083682008368298,0.07740585774058562,0.01882845188284532,0.02761506276150638,0.17196652719665262,0.06359832635983265,0.03138075313807531,0.013389121338912124
169,169,0.9121338912133892,0.8944723618090452,0.9224711623779946,0.973972197574682,0.00502092050209213,0.019246861924686387,0.022594142259414363,0.023012552301255318,0.00041841004184117736,0.013807531380753302,0.007949790794979372,0.007112970711297351,0.15732217573221763,0.09832635983263605,0.02887029288702936,0.01506276150627639
170,170,0.899581589958159,0.8787878787878788,0.9082002366163857,0.9537858621709554,-0.0071129707112970175,0.057740585774058606,0.04811715481171541,-0.0033472803347280866,0.12845188284518827,0.08912133891213381,0.03891213389121351,0.03179916317991627,0.05690376569037647,0.09874476987447678,0.1313807531380753,0.028451882845188292
171,171,0.8661087866108786,0.8476190476190476,0.8850561963916002,0.9625850340136054,-0.005439330543932974,0.04142259414225935,-0.002510460251046065,0.023430962343096273,0.04644351464435148,0.12761506276150614,0.0472803347280335,0.016317991631799145,0.2690376569037657,0.12468619246861912,0.08577405857740583,0.0493723849372385
172,172,0.899581589958159,0.883495145631068,0.9163339248742975,0.962363206152026,0.007531380753138084,0.020920502092050097,0.03849372384937233,0.02468619246861925,0.015481171548117123,0.07322175732217562,0.018410041841004143,-0.0071129707112970175,0.14435146443514646,0.04560669456066946,0.0619246861924686,0.043096234309623505
173,173,0.9037656903765691,0.882051282051282,0.9095681750961254,0.9743419106773145,-0.00041841004184073327,2.220446049250313e-16,-0.0029288702928869093,0.026359832635983405,0.21087866108786624,0.08661087866108785,-0.002510460251045954,0.006276150627615218,0.25690376569037654,0.11924686192468614,0.05313807531380754,0.01297071129707128
