,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.front_CO2_vd_scaled,feature_importance.front_CO2_vd_fd1_scaled,feature_importance.front_CO2_vd_fd2_scaled,feature_importance.front_CO2_vd_fd3_scaled,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd2_scaled,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.fronttop_CO2_fd3_scaled
83,83,0.8309178743961353,0.8292682926829268,0.8402173913043478,0.946124763705104,-0.014009661835748699,-0.0033816425120771765,-0.005797101449275366,-0.009661835748792202,0.17632850241545894,0.01594202898550734,-0.0014492753623188692,-0.0033816425120771765,0.2082125603864734,0.010144927536231862,0.0019323671497585293,-0.008695652173912993
84,84,0.8502415458937198,0.8472906403940886,0.8586956521739131,0.9258979206049149,-0.01545893719806779,-0.0014492753623187582,-0.0019323671497585293,-0.0024154589371980784,0.3797101449275362,0.01545893719806768,0.005797101449275366,0.005314009661835817,0.3526570048309178,0.01256038647342994,0.011111111111111183,0.007729468599033784
85,85,0.7584541062801933,0.7727272727272727,0.775,0.9217391304347826,0.014009661835748921,0.006763285024154686,0.006763285024154686,0.008212560386473555,0.23623188405797113,0.012077294685990392,0.010628019323671634,0.004830917874396157,0.2516908212560387,0.024154589371980784,0.008695652173913104,0.0038647342995169476
86,86,0.8019323671497585,0.7897435897435897,0.8054347826086956,0.9162570888468808,-0.04396135265700474,0.0038647342995169476,0.0024154589371980784,0.004830917874396157,0.2893719806763284,0.0038647342995169476,0.007729468599033895,0.006280193236715026,0.28743961352657,0.0004830917874396601,-0.0009661835748792091,0.0019323671497584183
87,87,0.7536231884057971,0.7487684729064039,0.7608695652173914,0.8937618147448014,-0.05024154589371976,0.0028985507246377384,0.011111111111111183,0.0014492753623188692,0.28454106280193237,-0.006280193236714915,-0.005797101449275366,0.0004830917874396601,0.1951690821256039,0.010628019323671634,-0.00048309178743954906,-0.006763285024154575
88,88,0.8743961352657005,0.8539325842696629,0.8695652173913043,0.9008506616257089,-0.016908212560386437,0.01159420289855062,0.034299516908212646,0.034299516908212646,0.07101449275362326,0.0024154589371979673,-0.0004830917874396601,-0.008695652173913104,0.1376811594202899,0.03671497584541061,0.005314009661835706,-0.011594202898550732
89,89,0.7777777777777778,0.7745098039215687,0.7858695652173913,0.9140831758034026,-0.0314009661835748,0.019323671497584516,0.025120772946859993,0.02850241545893728,0.23140096618357497,0.005797101449275366,0.010628019323671523,0.004347826086956608,0.20966183574879238,0.02705314009661841,0.020772946859903385,0.007729468599033784
90,90,0.8309178743961353,0.779874213836478,0.8152173913043479,0.9103024574669187,-0.01545893719806768,-0.0028985507246376274,0.0009661835748793202,-0.0024154589371980784,0.09420289855072472,-0.007729468599033784,-0.007246376811594124,-0.007246376811594124,0.037198067632850274,-0.0014492753623186472,-0.008695652173912993,-0.008695652173912993
91,91,0.7246376811594203,0.7532467532467533,0.7467391304347826,0.8618147448015122,0.04492753623188406,0.018840579710144856,0.013526570048309261,0.01449275362318847,0.27584541062801926,0.08309178743961354,0.059903381642511966,0.057487922705314,0.28357487922705316,0.08695652173913038,0.07632850241545885,0.05893719806763276
92,92,0.6859903381642513,0.721030042918455,0.708695652173913,0.9137051039697542,-0.021256038647342934,-0.00048309178743954906,0.0033816425120772875,0.0038647342995169476,0.16666666666666663,0.05410628019323671,0.05603864734299524,0.04251207729468598,0.16328502415458945,0.051207729468599084,0.04685990338164259,0.033333333333333326
93,93,0.7536231884057971,0.7649769585253456,0.7684782608695653,0.903875236294896,-0.02995169082125604,0.006763285024154686,0.010144927536231974,0.010628019323671634,0.24009661835748808,0.0024154589371980784,0.0,-0.0014492753623187582,0.23719806763285023,0.005314009661835817,0.0004830917874396601,-0.0024154589371980784
94,94,0.7922705314009661,0.7962085308056872,0.8043478260869565,0.915359168241966,-0.05265700483091784,0.022222222222222254,0.04154589371980677,0.02898550724637672,0.3120772946859903,0.007729468599033895,0.0024154589371980784,0.0028985507246376274,0.23913043478260865,0.019323671497584405,0.008212560386473444,-0.0009661835748792091
95,95,0.8985507246376812,0.8923076923076924,0.9032608695652173,0.9512287334593573,0.0038647342995170586,0.017391304347826098,0.02657004830917864,0.024154589371980673,0.3014492753623188,0.028019323671497398,0.022705314009661803,0.015942028985507117,0.34009661835748795,0.033816425120772875,0.020772946859903274,0.015458937198067568
96,96,0.7874396135265701,0.7981651376146789,0.8032608695652174,0.9430056710775047,-0.010628019323671412,0.005314009661835928,0.009661835748792313,0.0038647342995169476,0.329951690821256,0.017391304347826098,0.018357487922705418,0.014009661835748921,0.3265700483091788,0.01545893719806768,0.014009661835748921,0.009661835748792313
97,97,0.8647342995169082,0.8627450980392157,0.8739130434782609,0.9506616257088847,-0.014009661835748921,0.013043478260869601,0.024154589371980673,0.013043478260869601,0.3903381642512076,0.13574879227053138,0.16086956521739126,0.1246376811594202,0.39758454106280183,0.11884057971014494,0.10531400966183568,0.08115942028985512
98,98,0.8164251207729468,0.8207547169811321,0.8293478260869565,0.9213610586011342,-0.018840579710144856,0.019323671497584516,0.02512077294685988,0.023671497584541012,0.24782608695652175,0.02995169082125604,0.01352657004830915,0.011111111111111183,0.23816425120772944,0.03864734299516903,0.016908212560386437,0.014009661835748699
99,99,0.8260869565217391,0.8269230769230769,0.8369565217391304,0.9104914933837429,0.005314009661835706,0.006763285024154686,0.017391304347826098,0.017391304347826098,0.3391304347826087,0.037198067632850274,0.015458937198067568,0.03140096618357491,0.3429951690821256,0.02753623188405796,0.020772946859903496,0.020772946859903496
100,100,0.6956521739130435,0.7385892116182573,0.7228260869565217,0.9420604914933837,-0.0004830917874396601,0.0019323671497584183,0.009178743961352653,0.011111111111111072,0.2492753623188405,0.034782608695652084,0.02463768115942011,0.02463768115942011,0.2507246376811594,0.034299516908212424,0.02512077294685988,0.02705314009661819
101,101,0.893719806763285,0.8791208791208791,0.8913043478260869,0.9323251417769377,-0.004347826086956497,0.007729468599033784,0.012077294685990392,0.01594202898550734,0.26280193236714977,0.01642512077294689,0.007729468599033784,0.0038647342995168366,0.2589371980676328,0.02898550724637672,0.006763285024154686,0.007729468599033895
102,102,0.7536231884057971,0.7733333333333333,0.7728260869565218,0.943383742911153,-0.007246376811594235,0.007729468599033895,0.019323671497584627,0.019806763285024287,0.23913043478260865,0.04492753623188417,0.023188405797101463,0.021256038647343156,0.24685990338164254,0.02898550724637694,0.023188405797101574,0.01787439613526587
103,103,0.9082125603864735,0.9015544041450777,0.9119565217391304,0.9530245746691871,0.023671497584541124,0.011111111111111183,0.016425120772947,0.012560386473430052,0.3685990338164252,0.04057971014492745,0.020289855072463725,0.023671497584541124,0.3980676328502416,0.06618357487922721,0.03574879227053129,0.01256038647342994
104,104,0.8405797101449275,0.8272251308900523,0.8423913043478262,0.9096408317580339,-0.01739130434782621,0.008212560386473555,0.016908212560386437,0.018357487922705196,0.24541062801932367,0.01304347826086949,0.004830917874396157,-0.00048309178743954906,0.2584541062801933,0.02608695652173898,0.013043478260869712,0.005797101449275366
105,105,0.855072463768116,0.8275862068965517,0.8478260869565217,0.89234404536862,0.006763285024154575,-0.0019323671497585293,0.01256038647342994,0.0004830917874396601,0.0033816425120773985,0.022222222222222254,0.020289855072463836,0.010144927536231974,0.02995169082125615,0.03913043478260869,0.021256038647343045,0.011594202898550732
106,106,0.8695652173913043,0.864321608040201,0.8760869565217392,0.9426275992438563,0.0,0.004830917874396046,0.005797101449275255,0.0038647342995167255,0.20338164251207724,0.018357487922705196,0.01449275362318836,0.01159420289855062,0.23333333333333328,0.005797101449275255,0.0,0.0
107,107,0.8888888888888888,0.8670520231213873,0.8815217391304347,0.9401701323251417,0.009661835748792202,0.013043478260869601,0.01256038647342994,0.009661835748792202,0.10241545893719795,0.0024154589371980784,-0.0004830917874396601,0.005314009661835817,0.1106280193236715,0.019806763285024065,0.009178743961352542,0.0038647342995168366
108,108,0.8164251207729468,0.7978723404255319,0.816304347826087,0.9152173913043479,-0.062318840579710044,0.02946859903381649,0.017391304347826098,0.033816425120772875,0.26956521739130435,0.016425120772946777,0.0014492753623188692,-0.0009661835748793202,0.19371980676328493,0.025603864734299542,0.01352657004830915,0.008212560386473444
109,109,0.8985507246376812,0.88268156424581,0.8945652173913043,0.9487712665406427,0.007246376811594235,0.0014492753623188692,0.004347826086956497,0.0004830917874396601,0.1183574879227054,-1.1102230246251565e-16,0.0004830917874396601,-0.0033816425120772875,0.0038647342995170586,0.005314009661835817,-1.1102230246251565e-16,-0.004347826086956497
110,110,0.8115942028985508,0.8078817733990148,0.8195652173913044,0.9137051039697542,-0.051207729468599084,0.012077294685990392,0.011594202898550732,0.019806763285024287,0.31400966183574885,0.022222222222222365,0.024637681159420333,0.019323671497584627,0.28260869565217406,0.021739130434782705,0.01545893719806768,0.01739130434782621
111,111,0.8599033816425121,0.8557213930348259,0.8673913043478261,0.9465973534971645,-0.02512077294685988,0.014009661835748921,0.02801932367149762,0.04009661835748801,0.2884057971014493,0.08405797101449286,0.08019323671497602,0.08985507246376823,0.24251207729468593,0.0338164251207731,0.04637681159420293,0.0531400966183575
112,112,0.5893719806763285,0.1414141414141414,0.5380434782608696,0.8909262759924385,0.0024154589371980784,-0.0004830917874396601,0.0014492753623188692,0.0,0.0270531400966183,-0.0014492753623188692,0.0024154589371980784,0.0009661835748792091,0.017874396135265647,0.004830917874396157,0.0024154589371980784,-0.0004830917874396601
113,113,0.8260869565217391,0.8125,0.8282608695652174,0.8977315689981096,-0.033816425120772986,0.004830917874396046,0.008212560386473444,0.010628019323671412,0.3019323671497586,0.01497584541062802,0.006280193236715026,0.01159420289855062,0.29227053140096626,0.0033816425120772875,0.008695652173912993,0.0033816425120772875
114,114,0.9033816425120773,0.8913043478260869,0.9021739130434783,0.932797731568998,-0.0028985507246377384,0.0033816425120772875,-0.0014492753623188692,-0.0004830917874396601,-0.018357487922705307,-0.0019323671497585293,-0.0028985507246377384,-0.0009661835748790981,-0.011594202898550732,0.010628019323671412,-0.0004830917874396601,-0.004830917874396046
115,115,0.8792270531400966,0.8717948717948718,0.883695652173913,0.9564272211720227,-0.033333333333333326,0.007246376811594124,0.01545893719806768,0.017874396135265758,0.327536231884058,0.1985507246376812,0.16859903381642505,0.163768115942029,0.27391304347826084,0.2038647342995168,0.18067632850241544,0.15797101449275375
116,116,0.855072463768116,0.8514851485148515,0.8630434782608696,0.9188090737240076,-0.02608695652173909,0.010144927536231974,0.020289855072463836,0.025603864734299653,0.27294685990338174,0.018840579710145078,0.012077294685990392,0.01642512077294689,0.22270531400966176,0.009178743961352764,0.009178743961352764,0.010628019323671523
117,117,0.893719806763285,0.8791208791208791,0.8913043478260869,0.9337429111531191,-0.0033816425120772875,0.0024154589371980784,0.004347826086956497,0.006280193236715026,0.27681159420289847,0.023671497584541012,0.021256038647343045,0.01642512077294689,0.3318840579710145,0.018357487922705307,0.021739130434782483,0.008212560386473444
118,118,0.8985507246376812,0.8923076923076924,0.9032608695652173,0.9474480151228732,-0.009178743961352653,0.018840579710144856,0.026086956521739202,0.02946859903381638,0.31062801932367157,0.04057971014492745,0.019806763285024065,0.016908212560386326,0.30869565217391304,0.03913043478260869,0.017874396135265647,0.01497584541062813
119,119,0.7922705314009661,0.8018433179723502,0.807608695652174,0.9082230623818526,0.01304347826086949,0.0038647342995169476,0.005797101449275366,0.004830917874396157,0.25217391304347836,0.01497584541062802,0.01497584541062802,0.010144927536231974,0.2743961352657005,0.018840579710144967,0.013043478260869601,0.010628019323671412
120,120,0.7342995169082126,0.7417840375586855,0.7467391304347826,0.8667296786389415,-0.032850241545893666,-0.007246376811594124,0.005314009661835817,0.006763285024154797,0.2951690821256039,0.04347826086956541,0.010628019323671634,0.0014492753623189802,0.29710144927536236,0.03188405797101446,0.019323671497584627,0.013043478260869601
121,121,0.8888888888888888,0.8715083798882681,0.8847826086956522,0.9276937618147448,-0.0009661835748793202,-0.004830917874396268,-0.006280193236715026,-0.01449275362318836,0.015458937198067457,0.018357487922705307,0.015942028985507117,0.008695652173912993,0.0014492753623188692,0.03236714975845412,0.017391304347826098,0.009661835748792202
122,122,0.8067632850241546,0.7894736842105263,0.807608695652174,0.9125708884688092,-0.034782608695652195,0.005797101449275366,0.011111111111111183,0.004347826086956497,0.18164251207729476,-0.008695652173913104,-0.0019323671497584183,-0.0024154589371979673,0.17294685990338166,-0.009661835748792313,-0.0033816425120773985,-0.010144927536231862
123,123,0.8164251207729468,0.7738095238095238,0.8054347826086956,0.870132325141777,-0.010144927536231974,-0.008212560386473333,-0.012077294685990392,-0.01304347826086949,0.1420289855072464,0.0024154589371980784,-0.010628019323671523,-0.006280193236715026,0.08019323671497591,0.0009661835748790981,-0.0038647342995170586,-0.0038647342995168366
124,124,0.7971014492753623,0.7613636363636364,0.7902173913043478,0.8902646502835538,-0.05410628019323682,-0.020772946859903385,-0.01545893719806768,-0.021739130434782594,0.05893719806763298,0.009661835748792313,0.0009661835748792091,0.007729468599033895,0.14347826086956517,-0.004830917874396157,0.009661835748792313,-0.004347826086956608
125,125,0.7004830917874396,0.7350427350427351,0.7239130434782609,0.8847826086956521,-0.03719806763285016,-0.0019323671497584183,-0.0009661835748790981,0.0014492753623188692,0.18743961352657013,0.020772946859903274,0.021739130434782483,0.018357487922705307,0.17536231884057973,0.02946859903381638,0.020772946859903385,0.01449275362318836
126,126,0.8695652173913043,0.8556149732620321,0.8695652173913043,0.9332703213610587,-0.019323671497584405,0.04106280193236711,0.04541062801932372,0.04106280193236711,0.33381642512077303,0.0541062801932366,0.04202898550724632,0.03719806763285016,0.288888888888889,0.06521739130434767,0.05265700483091784,0.035265700483091744
127,127,0.8454106280193237,0.8048780487804879,0.8326086956521739,0.9512287334593573,-0.007246376811594235,-0.005797101449275477,-0.006763285024154686,-0.009661835748792313,0.020289855072463614,-0.0014492753623187582,0.0,0.0004830917874396601,0.014975845410627908,0.0014492753623188692,0.0,0.0
128,128,0.7681159420289855,0.7798165137614679,0.783695652173913,0.8979206049149338,-0.011111111111111183,0.005797101449275366,0.01449275362318836,0.013043478260869601,0.3028985507246376,0.021256038647343045,0.009661835748792202,0.010628019323671523,0.2937198067632849,0.013043478260869601,0.005314009661835706,0.006763285024154575
129,129,0.821256038647343,0.8042328042328042,0.8217391304347826,0.9100189035916825,-0.011594202898550732,0.006763285024154464,0.01400966183574881,0.010628019323671412,0.09082125603864744,0.034782608695652084,0.033333333333333326,0.037198067632850274,0.12608695652173918,0.02995169082125604,0.02898550724637683,0.024637681159420333
130,130,0.9227053140096618,0.9157894736842105,0.925,0.9549149338374291,0.023188405797101574,0.022222222222222143,0.03864734299516903,0.03961352657004846,0.30434782608695654,0.04347826086956519,0.03140096618357491,0.02753623188405796,0.30096618357487925,0.05700483091787445,0.034299516908212646,0.03961352657004824
131,131,0.7729468599033816,0.7707317073170732,0.7815217391304348,0.9165406427221172,-0.05024154589371976,0.006763285024154575,0.01207729468599028,0.006763285024154686,0.2806763285024155,0.024154589371980673,0.009178743961352764,0.011111111111111072,0.26086956521739135,0.022222222222222254,0.006280193236714915,0.004830917874396046
132,132,0.8357487922705314,0.8229166666666666,0.8380434782608697,0.924007561436673,0.015458937198067568,0.007246376811594346,0.01159420289855062,0.007246376811594235,0.33043478260869563,0.035265700483091744,0.02946859903381649,0.022705314009661914,0.3371980676328504,0.02705314009661841,0.026570048309178862,0.017874396135265758
133,133,0.8019323671497585,0.8093023255813954,0.816304347826087,0.946124763705104,-0.03913043478260858,0.01739130434782621,0.03140096618357491,0.024154589371980673,0.32801932367149755,0.02946859903381638,0.011594202898550732,0.0038647342995169476,0.2743961352657005,0.03236714975845412,0.018840579710144967,0.009178743961352653
134,134,0.7053140096618358,0.7081339712918661,0.7152173913043478,0.8949905482041587,-0.018840579710144856,0.011111111111111072,0.01449275362318847,0.020772946859903496,0.20193236714975848,0.018357487922705307,0.01642512077294689,0.008695652173913215,0.22560386473429944,0.013043478260869601,0.009661835748792202,0.0019323671497585293
135,135,0.8647342995169082,0.8409090909090909,0.8586956521739131,0.9383742911153119,0.023671497584541124,0.013043478260869601,0.02898550724637683,0.020289855072463725,0.37584541062801924,0.0758454106280193,0.0584541062801931,0.030434782608695587,0.34347826086956523,0.07729468599033817,0.048309178743961234,0.04202898550724632
136,136,0.8309178743961353,0.8292682926829268,0.8402173913043478,0.943289224952741,-0.0367149758454105,0.008212560386473444,0.01545893719806779,0.018357487922705307,0.30628019323671507,0.01400966183574881,0.008695652173913104,0.0019323671497585293,0.27729468599033824,0.036231884057971064,0.014975845410627908,-0.006763285024154575
137,137,0.9033816425120773,0.8913043478260869,0.9021739130434783,0.9465973534971643,0.0038647342995170586,-0.0004830917874396601,-0.0004830917874396601,0.0004830917874396601,0.0835748792270532,0.0019323671497585293,0.004830917874396046,0.0024154589371980784,0.188888888888889,0.006280193236715026,0.0009661835748790981,0.0014492753623188692
138,138,0.8309178743961353,0.8128342245989305,0.8304347826086956,0.9227788279773157,-0.01304347826086949,0.010628019323671412,0.01352657004830915,0.005314009661835706,0.2971014492753624,0.018357487922705307,0.007246376811594346,0.006280193236715026,0.19468599033816425,0.019323671497584516,0.010144927536231862,-0.0038647342995168366
139,139,0.8405797101449275,0.8405797101449275,0.8510869565217392,0.933648393194707,-0.013526570048309261,0.02463768115942022,0.020289855072463836,0.023671497584541012,0.2946859903381642,0.04057971014492745,0.017874396135265647,0.010628019323671523,0.302415458937198,0.051207729468599084,0.021739130434782594,0.007729468599033784
140,140,0.8599033816425121,0.8542713567839196,0.866304347826087,0.9331758034026464,-0.015458937198067568,0.026086956521739202,0.04251207729468598,0.051207729468599084,0.2927536231884058,0.05217391304347829,0.03864734299516903,0.0304347826086957,0.2908212560386474,0.06473429951690823,0.05555555555555547,0.047826086956521796
141,141,0.8599033816425121,0.8263473053892215,0.8489130434782608,0.9380907372400756,0.008212560386473555,0.0014492753623188692,0.0009661835748792091,0.0014492753623188692,0.01787439613526587,0.014009661835748921,0.01352657004830915,0.01642512077294689,0.03285024154589378,0.01594202898550734,0.012077294685990392,0.013043478260869712
142,142,0.855072463768116,0.845360824742268,0.8586956521739131,0.9275992438563326,-0.028502415458937058,0.0024154589371980784,0.020772946859903496,0.0019323671497584183,0.29033816425120784,0.007729468599033784,0.005314009661835817,0.005797101449275366,0.29033816425120773,0.034782608695652084,0.0033816425120773985,-0.0024154589371980784
143,143,0.8067632850241546,0.803921568627451,0.8152173913043478,0.9015122873345935,-0.022705314009661803,0.01739130434782621,0.02657004830917875,0.01739130434782621,0.34202898550724636,0.03816425120772948,0.02898550724637694,0.025603864734299542,0.26618357487922717,0.04202898550724643,0.03623188405797095,0.017874396135265758
144,144,0.8309178743961353,0.8292682926829268,0.8402173913043478,0.9155954631379962,-0.01449275362318836,0.0028985507246377384,0.0028985507246377384,0.007729468599033895,0.35120772946859896,0.021256038647342934,0.01159420289855062,0.009661835748792424,0.3289855072463769,0.019323671497584516,0.01449275362318836,0.008695652173912993
145,145,0.893719806763285,0.8877551020408163,0.8989130434782608,0.9362948960302457,0.006763285024154575,0.017391304347826098,0.019323671497584516,0.020772946859903274,0.3429951690821256,0.02850241545893717,0.018357487922705307,0.01352657004830915,0.32801932367149755,0.0367149758454105,0.017874396135265647,0.01352657004830915
146,146,0.8599033816425121,0.8481675392670157,0.8619565217391305,0.9324196597353497,-0.004830917874396157,0.004347826086956608,0.01594202898550734,0.017391304347826098,0.3048309178743963,0.005797101449275366,0.0004830917874396601,0.007729468599033784,0.3154589371980677,0.01690821256038655,0.005797101449275366,0.0004830917874396601
147,147,0.855072463768116,0.8404255319148937,0.8554347826086957,0.9213610586011343,-0.019806763285024176,0.01545893719806768,0.020289855072463836,0.014009661835748921,0.2666666666666667,0.01594202898550734,0.007729468599033784,0.005314009661835817,0.17536231884057962,0.025603864734299542,0.013043478260869712,0.008695652173912993
148,148,0.9033816425120773,0.8969072164948454,0.9076086956521738,0.9463137996219282,0.0009661835748790981,0.008212560386473444,0.018840579710144967,0.018840579710144967,0.3222222222222222,0.024637681159420444,0.012077294685990392,0.012560386473430052,0.33140096618357495,0.04202898550724643,0.018357487922705307,0.005314009661835817
149,149,0.927536231884058,0.9197860962566845,0.9282608695652175,0.9656899810964084,-0.0004830917874397711,-0.006763285024154686,-0.008212560386473555,-0.005797101449275366,0.02898550724637672,0.005797101449275366,0.0033816425120771765,-0.0009661835748792091,0.03864734299516903,0.007246376811594346,0.004830917874396157,0.0009661835748792091
150,150,0.9178743961352657,0.9109947643979057,0.9206521739130435,0.9501890359168241,0.02898550724637672,0.017874396135265647,0.02705314009661841,0.025603864734299542,0.24057971014492752,0.0391304347826088,0.019323671497584405,0.017391304347826098,0.33478260869565213,0.04299516908212553,0.023188405797101352,0.020772946859903385
151,151,0.8115942028985508,0.8059701492537313,0.8184782608695652,0.901039697542533,-0.032850241545893666,0.011594202898550732,0.023671497584541124,0.022222222222222365,0.2855072463768116,0.023671497584541124,0.01594202898550734,0.004347826086956608,0.2908212560386474,0.019323671497584627,0.010628019323671523,0.008695652173913104
152,152,0.8985507246376812,0.8877005347593583,0.8989130434782608,0.9562381852551984,0.010144927536231974,0.051690821256038744,0.05797101449275366,0.030434782608695587,0.38550724637681144,0.1661835748792272,0.1463768115942029,0.09033816425120755,0.3874396135265701,0.17053140096618358,0.14396135265700483,0.13381642512077296
153,153,0.9082125603864735,0.8972972972972973,0.9076086956521738,0.9463137996219282,-0.009178743961352653,0.033816425120772875,0.04057971014492767,0.04347826086956519,0.23574879227053125,0.02898550724637683,0.01642512077294689,0.01594202898550734,0.28260869565217395,0.020772946859903496,0.010144927536231974,0.010144927536231974
154,154,0.7729468599033816,0.7729468599033816,0.7826086956521738,0.9053875236294896,-0.0400966183574879,0.0028985507246377384,0.007729468599033784,0.005797101449275366,0.24685990338164243,0.0038647342995168366,-0.022705314009661803,-0.006763285024154464,0.2473429951690822,0.016908212560386437,-0.0028985507246376274,-0.010144927536231862
155,155,0.8309178743961353,0.8205128205128205,0.8347826086956522,0.8920604914933836,-0.0014492753623188692,0.01497584541062802,0.021256038647342934,0.02801932367149762,0.2787439613526571,0.03043478260869581,0.02995169082125604,0.017391304347826098,0.29999999999999993,0.04589371980676338,0.022705314009661914,0.023188405797101463
156,156,0.8502415458937198,0.848780487804878,0.8597826086956522,0.9310964083175803,-0.024154589371980673,0.006280193236715026,0.01642512077294689,0.014009661835748699,0.29565217391304355,0.02898550724637694,0.02753623188405796,0.02850241545893717,0.30531400966183586,0.02463768115942022,0.01497584541062813,0.021256038647343045
157,157,0.8792270531400966,0.8756218905472637,0.8869565217391304,0.9787334593572778,0.0024154589371979673,0.0014492753623187582,0.0019323671497585293,0.0028985507246377384,0.29323671497584536,0.02608695652173909,0.0391304347826088,0.035748792270531404,0.40048309178743957,0.019806763285024176,0.013526570048309039,0.010144927536231862
158,158,0.8454106280193237,0.8279569892473119,0.8445652173913043,0.9183364839319472,-0.03816425120772937,0.019806763285023954,0.025603864734299542,0.025603864734299542,0.3285024154589372,0.03236714975845412,0.027536231884057738,0.025120772946859993,0.327536231884058,0.031400966183574686,0.022222222222222143,0.02512077294685977
159,159,0.7632850241545893,0.7741935483870968,0.7782608695652173,0.9226843100189036,-0.02512077294685988,0.0024154589371979673,0.0033816425120772875,0.006280193236714915,0.2806763285024154,0.020289855072463836,0.010144927536231862,0.010628019323671523,0.26714975845410627,0.022705314009661914,0.01642512077294689,0.011594202898550732
160,160,0.8405797101449275,0.819672131147541,0.8380434782608696,0.940453686200378,-0.021739130434782705,0.009661835748792313,0.014009661835748699,0.01642512077294689,0.1603864734299516,0.006280193236715026,0.011111111111111183,0.0009661835748792091,0.24685990338164254,0.01207729468599028,0.0004830917874396601,0.0024154589371980784
161,161,0.8840579710144928,0.8604651162790697,0.8760869565217391,0.9041587901701323,-0.0024154589371979673,0.021739130434782594,0.019806763285024176,0.011594202898550843,-0.004830917874396157,0.0038647342995169476,0.010628019323671412,0.015458937198067568,0.005797101449275366,0.009178743961352653,0.006763285024154686,0.01400966183574881
162,162,0.8115942028985508,0.8202764976958525,0.8271739130434783,0.9478260869565217,0.019806763285024287,0.0014492753623187582,0.007729468599033895,0.0004830917874396601,0.3521739130434782,0.01400966183574881,0.011111111111111072,0.01739130434782621,0.3545893719806763,0.009178743961352653,0.013043478260869601,0.012077294685990392
163,163,0.9130434782608695,0.9032258064516129,0.9130434782608695,0.9378071833648393,-0.0033816425120773985,0.011111111111111072,0.013526570048309261,0.010144927536231862,0.17874396135265702,0.03913043478260858,0.010144927536231862,0.018840579710144856,0.16038647342995171,0.041062801932367,0.02512077294685977,0.021256038647342934
164,164,0.8743961352657005,0.8539325842696629,0.8695652173913043,0.915406427221172,0.0014492753623187582,0.0028985507246377384,0.004830917874396046,0.0038647342995169476,0.07922705314009659,0.017391304347825987,0.004830917874396046,0.0,0.06666666666666665,0.024154589371980673,0.016908212560386437,0.0019323671497585293
165,165,0.8115942028985508,0.7547169811320755,0.7956521739130435,0.9366257088846882,-0.0019323671497584183,-0.05217391304347829,-0.05797101449275366,-0.04251207729468598,0.007246376811594124,0.008695652173913104,0.007729468599033895,0.0009661835748792091,0.012560386473430052,0.007729468599033895,-0.0009661835748792091,-0.03188405797101446
166,166,0.5555555555555556,0.0,0.5,0.8796786389413989,-0.0014492753623187582,-0.00048309178743954906,-0.0009661835748792091,-0.00048309178743954906,-0.0028985507246376274,-0.004347826086956497,-0.008695652173912993,-0.005797101449275366,-0.0033816425120772875,-0.0024154589371980784,-0.0014492753623187582,-0.0019323671497584183
167,167,0.714975845410628,0.714975845410628,0.7239130434782608,0.8955576559546314,-0.03768115942028982,-0.0033816425120772875,0.005797101449275144,-0.010628019323671523,0.2154589371980677,0.0024154589371979673,-0.007246376811594235,0.004830917874396157,0.21932367149758442,0.014009661835748699,-0.0014492753623189802,-0.0038647342995169476
168,168,0.8840579710144928,0.8775510204081632,0.8891304347826088,0.9320415879017013,-0.0024154589371979673,0.030917874396135248,0.03864734299516914,0.050241545893719874,0.3415458937198068,0.07101449275362326,0.07149758454106281,0.07971014492753614,0.28454106280193237,0.06763285024154586,0.05652173913043479,0.05507246376811603
169,169,0.9033816425120773,0.8924731182795699,0.9032608695652173,0.9505671077504727,-0.0004830917874396601,0.011594202898550843,0.011594202898550843,0.02657004830917864,0.2927536231884058,0.02512077294685988,0.011594202898550843,0.004830917874396268,0.3004830917874396,0.02512077294685988,0.017874396135265758,0.011111111111111183
170,170,0.9082125603864735,0.8972972972972973,0.9076086956521738,0.9224952741020794,-0.008212560386473444,0.008212560386473444,0.005797101449275255,0.01690821256038655,0.034299516908212535,0.0014492753623188692,-0.0009661835748790981,0.0019323671497585293,0.0367149758454105,0.01449275362318836,0.008212560386473444,0.01352657004830915
171,171,0.8792270531400966,0.8677248677248677,0.8804347826086956,0.9362948960302457,-0.022705314009661803,-0.0028985507246376274,-0.0028985507246376274,0.0033816425120772875,0.3458937198067633,0.02657004830917875,0.03140096618357491,0.02850241545893728,0.3743961352657005,0.02608695652173909,0.016908212560386437,0.019806763285024176
172,172,0.7632850241545893,0.7741935483870968,0.7782608695652173,0.9318525519848772,-0.018357487922705418,0.023671497584541124,0.017391304347826098,0.02560386473429943,0.26473429951690824,0.035265700483091855,0.016908212560386437,0.020289855072463836,0.2560386473429951,0.033333333333333326,0.02801932367149762,0.022705314009661914
173,173,0.8454106280193237,0.8446601941747572,0.8554347826086957,0.9205103969754254,-0.021256038647342934,0.019806763285024065,0.036231884057971064,0.03188405797101446,0.34637681159420286,0.03526570048309163,0.022705314009661803,0.01690821256038655,0.3386473429951691,0.03526570048309163,0.020289855072463614,0.022222222222222254
