,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backlow_temperature_scaled,feature_importance.backlow_CO2_scaled,feature_importance.backlow_humidity_scaled,feature_importance.backlow_temperature_fd2_scaled,feature_importance.backlow_temperature_fd1_scaled,feature_importance.backlow_temperature_fd3_scaled,feature_importance.backlow_humidity_fd1_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backlow_humidity_fd3_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_humidity_fd2_scaled
20,20,0.9588477366255144,0.9591259220888851,0.9593050740624015,0.9925937598487236,1.9748683045035846,2.2428585087698356,1.3910536233498878,1.8962217479951136,0.033031857395228945,0.17489711934156374,0.09094650205761313,0.038271604938271565,0.006584362139917666,0.010699588477366207,0.01769547325102878,0.0020576131687242705,-0.00905349794238689,0.010288065843621375,-0.004526748971193417,-1.1102230246251566e-17,0.008230452674897082
21,21,0.9506172839506173,0.9509713516436913,0.9493043339197185,0.9885654885654885,1.6862067363700777,1.9900246370325896,2.0247342808168303,1.825285609306393,0.18086453612275177,0.1288065843621399,0.08024691358024691,0.018930041152263398,0.012345679012345701,0.012757201646090555,0.01316872427983542,0.0008230452674897082,-0.0012345679012345622,0.008230452674897115,0.006995884773662542,0.0020576131687242705,0.006172839506172823
22,22,0.9259259259259259,0.9261142220912335,0.9216412383350614,0.9832617390016294,1.3083503496168496,1.8992197805401476,2.2487175906240595,1.3728729811430735,0.8267559028599983,0.12263374485596708,0.06954732510288067,0.0337448559670782,0.00781893004115226,0.0024691358024691245,0.013168724279835408,0.0012345679012345733,0.0004115226337448541,0.0008230452674897303,0.0016460905349794165,-0.004938271604938249,0.0012345679012345733
23,23,0.9588477366255144,0.959252716062088,0.9628900094547747,0.9933028679483139,1.4297614789496913,1.4350428756779705,1.7888627205485215,2.1719007925715657,0.8170696747286977,0.11646090534979421,0.08806584362139916,0.020987654320987627,0.006584362139917666,0.006172839506172811,0.009465020576131643,0.0012345679012345622,0.005761316872427957,0.005349794238683103,0.011934156378600768,0.004115226337448541,0.003292181069958833
24,24,0.9300411522633745,0.930463261486732,0.9300844319360095,0.9797067101170197,1.5880565928309311,2.1377708824923762,0.9560318765573949,1.802968457936698,0.9794466893715469,0.14238683127572016,0.10658436213991769,0.02880658436213992,0.0020576131687242705,0.0012345679012345622,0.0065843621399176875,0.0,0.003292181069958833,0.003703703703703687,0.0024691358024691245,-0.0008230452674897082,0.0008230452674897082
25,25,0.9753086419753086,0.975375748048868,0.9755166217430369,0.9975292003593891,1.769331428259999,1.6189680381426463,1.7326988356332569,1.8439996589505827,0.45259528808549915,0.148559670781893,0.09423868312757203,0.04115226337448561,0.009876543209876543,0.004115226337448552,0.012345679012345689,-0.004938271604938249,0.006995884773662553,0.0028806584362139785,0.012345679012345701,0.0,0.0
26,26,0.9423868312757202,0.9432621312963193,0.9467795210569777,0.984971098265896,1.7490509755404333,1.4673686339774092,2.3501162168435483,1.9426687767894253,0.5625851309959515,0.10000000000000005,0.07530864197530869,0.014403292181069994,0.0016460905349794607,0.002057613168724326,0.0037037037037037533,0.0012345679012346067,-0.0024691358024691245,0.001646090534979472,0.0012345679012345956,-0.0004115226337448319,-0.004938271604938249
27,27,0.9218106995884774,0.9230177150046343,0.924576954069299,0.9819500402900887,1.268313606038974,1.8788066355648714,1.2801168033130201,1.674182543826376,1.3585552384929462,0.10823045267489714,0.07572016460905351,0.021399176954732535,-0.003292181069958833,-0.007407407407407385,0.00823045267489717,-0.012757201646090488,-0.015226337448559635,-0.01069958847736623,-0.007818930041152227,-0.013168724279835332,-0.016049382716049353
28,28,0.9711934156378601,0.9713127866219079,0.9723268072289157,0.9946536144578313,1.4065264673605862,2.317209571552672,0.7046695467571524,2.5269661493693008,0.502939346695767,0.17160493827160495,0.09218106995884776,0.018106995884773693,0.005349794238683159,0.002880658436214012,0.010699588477366295,0.003292181069958855,0.0024691358024691358,0.002880658436214023,0.018106995884773703,0.0008230452674897082,0.004526748971193428
29,29,0.934156378600823,0.934156378600823,0.9308677098150782,0.9830014224751066,1.8005086675568518,1.6922394585879597,1.3861200599475012,1.8961516274264456,0.8737616899842477,0.12633744855967075,0.09341563786008228,0.02427983539094647,-0.0020576131687242817,-0.0004115226337448763,0.010699588477366217,-0.0037037037037037203,-0.007407407407407429,0.0024691358024691136,-0.0020576131687242926,-0.0041152263374485635,0.0004115226337448541
30,30,0.9423868312757202,0.9425758216794544,0.9372960372960373,0.9905982905982905,1.727162324734069,1.5022785654413582,1.4263014811904697,1.7483403975164826,1.093220817071787,0.13991769547325106,0.10288065843621404,0.03168724279835396,0.0032921810699588884,0.0012345679012346177,0.007818930041152328,0.0012345679012346067,-0.00411522633744853,0.0061728395061728895,-0.005761316872427957,-0.0016460905349793941,-0.0012345679012345401
31,31,0.9547325102880658,0.9553088128159789,0.9597953216374269,0.9766081871345029,2.2271886100642533,1.310471851037382,1.817419130962303,1.810127633520809,0.7254162712745702,0.14526748971193415,0.10411522633744856,0.03127572016460904,0.003292181069958833,0.004526748971193395,0.018106995884773658,-0.0008230452674897082,0.006172839506172811,0.004526748971193395,0.012345679012345668,0.0012345679012345622,0.005349794238683103
32,32,0.9465020576131687,0.9468836621427991,0.9475308641975309,0.9913122999542752,1.1986768790308757,2.17666113936921,1.6726679075591644,1.7112151118321082,1.3771174339519192,0.15226337448559674,0.06625514403292185,0.024279835390946504,0.0037037037037037203,0.011934156378600869,0.013580246913580275,-0.0032921810699588216,0.006995884773662586,0.008230452674897148,0.009053497942386857,-0.0024691358024691245,0.008230452674897148
33,33,0.9465020576131687,0.9469699495851693,0.9506963162623541,0.9894429469901168,1.5170069609379118,2.0354825874783633,1.604900811364447,1.9072335842385486,0.7312962522503436,0.1374485596707819,0.06995884773662553,0.019341563786008244,0.0069958847736625975,0.007818930041152305,0.0016460905349794386,-0.0028806584362139676,-0.005349794238683103,0.0016460905349794275,0.005761316872428002,-0.0008230452674897082,-0.0012345679012345512
34,34,0.9300411522633745,0.929573591042077,0.9181451612903226,0.9835043988269794,1.224137903591296,2.458962069679948,1.6960860261122392,2.104560820456881,0.4546634434307295,0.13497942386831271,0.08847736625514402,0.04032921810699589,-0.003292181069958833,-1.1102230246251566e-17,0.01275720164609052,0.0,-0.009053497942386834,0.0008230452674897082,0.000411522633744843,-0.006172839506172844,-0.0012345679012345622
35,35,0.9423868312757202,0.9427966725095315,0.9448970522885498,0.9825951710857651,1.4170159390870816,2.220265356190219,1.4997172107274626,1.4791544463875517,1.261384256098275,0.1637860082304527,0.07078189300411528,0.039506172839506214,0.007407407407407451,0.006172839506172922,0.0218106995884774,0.004938271604938327,0.011522633744856025,0.012345679012345734,0.004938271604938327,0.008641975308642047,0.0037037037037037646
36,36,0.9423868312757202,0.9426504209365503,0.942558651026393,0.9875366568914956,1.7561323912873386,1.0324496328291564,1.6652034381543732,2.4594425604122288,0.5159776562623059,0.16666666666666674,0.08559670781893008,0.020987654320987682,-0.0032921810699588216,0.0012345679012346067,0.007407407407407462,-0.003703703703703687,-0.0028806584362139785,0.002880658436214023,0.0037037037037037646,-0.004526748971193395,-0.003703703703703687
37,37,0.9506172839506173,0.950956184943113,0.9539124668435013,0.9848953728264073,1.9923730491580627,1.6457072675108293,1.9055744294344155,1.457347772127057,0.6768635008498839,0.1534979423868313,0.08683127572016461,0.02510288065843621,0.00864197530864197,0.00864197530864197,0.017695473251028836,0.011522633744855982,0.008230452674897115,0.016049382716049422,0.0037037037037036978,0.0024691358024691245,0.016049382716049408
38,38,0.9753086419753086,0.9754842882183707,0.9808917197452229,0.9958524663012887,0.8158908375992386,2.231819184044402,1.2216359349184287,2.4175778367560703,0.9792131172284656,0.16460905349794241,0.10041152263374487,0.036213991769547337,0.01152263374485597,0.01399176954732514,0.021399176954732514,0.004526748971193395,0.013168724279835408,0.0065843621399176875,0.008230452674897127,0.010288065843621397,0.012757201646090555
39,39,0.9670781893004116,0.9673207583601849,0.9719657483246463,0.9805658972449739,1.9070468265912761,1.326063218421018,1.6158001768760029,1.9683184441659003,0.8859431156172854,0.1732510288065844,0.09670781893004121,0.037448559670781936,0.009053497942386902,0.009876543209876609,0.020987654320987693,0.010288065843621463,0.003703703703703776,0.013580246913580295,0.004938271604938327,0.0012345679012345956,0.009465020576131734
40,40,0.9382716049382716,0.9387854804126204,0.9371651433974157,0.9910967538606996,2.188562209545592,1.4228529385520556,2.0702749452381135,1.01288964392632,0.6039785443122201,0.12633744855967072,0.06748971193415633,0.02345679012345674,-0.0004115226337448985,-0.010288065843621453,0.002469135802469091,-0.016049382716049422,-0.005761316872428035,0.004938271604938238,-0.006995884773662619,-0.0012345679012346177,-0.00246913580246918
41,41,0.9588477366255144,0.9590225122905802,0.9604575163398693,0.990559186637618,1.321375289325763,1.2707100321528773,1.5454647930023357,2.367652847239878,0.8759938823318166,0.14855967078189297,0.09259259259259257,0.04197530864197528,0.009876543209876498,0.010699588477366207,0.02222222222222221,0.006584362139917666,0.009876543209876498,0.006584362139917666,0.0,0.003292181069958833,0.004526748971193395
42,42,0.9670781893004116,0.9670781893004116,0.9622377622377623,0.9933177933177934,2.055618014023215,1.6088884953649245,1.6575360188617259,1.7161928661579064,0.8897006238914523,0.1563786008230453,0.09382716049382721,0.02921810699588483,0.0008230452674897415,0.0012345679012345956,0.009876543209876599,0.00905349794238689,-0.0012345679012345401,0.002880658436214034,0.0020576131687243373,0.007407407407407474,0.0037037037037037533
43,43,0.9094650205761317,0.9110409893542423,0.9115497076023391,0.9685672514619883,1.0441279276069997,2.3126454480500773,1.686357941177396,1.2296399406592606,1.4086831421800772,0.13456790123456788,0.06337448559670777,0.017283950617283904,-0.002880658436214001,-0.0008230452674897303,0.004526748971193384,-0.0020576131687242705,-0.0008230452674897193,0.0024691358024691136,-0.009465020576131711,-0.003292181069958877,-0.0037037037037036978
44,44,0.9670781893004116,0.9672690763052207,0.9691358024691358,0.9965706447187929,1.223148146681751,1.8737945056973195,1.3818876682823307,2.103904474849917,1.0788551067349712,0.1481481481481482,0.07448559670781899,0.026337448559670816,0.004115226337448608,0.006584362139917766,0.009876543209876599,0.0032921810699589106,0.006584362139917777,0.010699588477366318,0.0024691358024691913,-0.0012345679012345512,0.004115226337448619
45,45,0.9382716049382716,0.938726132910972,0.9380751533742331,0.9875,2.151483710032386,2.3998016284017116,1.1616585044640173,1.2196796502426117,0.69223418523368,0.15925925925925918,0.06995884773662546,0.027983539094650157,-0.0004115226337448874,-0.004526748971193473,0.010699588477366207,-0.004526748971193495,0.0037037037037036757,-0.003703703703703776,-0.004526748971193473,0.003292181069958833,0.002057613168724259
46,46,0.934156378600823,0.9350511262482802,0.941372699386503,0.9821319018404908,1.9636341799277413,1.3400235514786665,2.3106065366487365,1.7011899156858536,0.5068871525510024,0.13004115226337445,0.091358024691358,0.04567901234567898,0.003703703703703687,-0.0012345679012345733,0.01975308641975305,0.0016460905349794165,0.007407407407407374,0.016049382716049353,0.014403292181069938,0.007818930041152227,0.0028806584362139785
47,47,0.9423868312757202,0.9426797364217543,0.9421072226358898,0.9847356664184661,1.5338395404096907,2.151958862113627,1.1931838199179683,1.4780338056916769,1.191853099850661,0.16213991769547326,0.07572016460905354,0.0415637860082305,-0.000823045267489686,0.0004115226337448985,0.001646090534979472,-0.0028806584362139676,-0.0032921810699588216,-0.0061728395061728,-0.0032921810699588104,-0.004938271604938249,-0.007818930041152227
48,48,0.9588477366255144,0.9593402421256786,0.9663170163170163,0.9881895881895881,1.4983732041182274,1.5682103651981525,1.8342679526252228,1.9428940396813519,0.45746084013386745,0.1641975308641975,0.10617283950617282,0.02716049382716047,0.011111111111111061,-0.0004115226337448541,0.00905349794238679,0.007407407407407374,0.005349794238683103,0.014403292181069926,0.009053497942386801,0.008641975308641936,0.004115226337448541
49,49,0.9423868312757202,0.9425646496977086,0.9379601226993866,0.9884969325153374,1.8220362921275104,2.38553098055979,2.109081841753258,0.8871848651416464,0.3733440995795425,0.1469135802469136,0.06419753086419758,0.03292181069958853,0.001646090534979472,0.0037037037037037646,0.004938271604938327,0.00534979423868317,0.0016460905349794607,0.011934156378600869,-0.0008230452674896748,-0.002057613168724237,0.001646090534979494
50,50,0.9423868312757202,0.9429332862541351,0.9475428145941921,0.9787788533134772,1.9853224831937315,1.9496988905655828,1.8373104911862401,1.315631589320022,0.8124657219283515,0.1403292181069959,0.071604938271605,0.03168724279835396,0.0037037037037037646,0.00246913580246918,0.013991769547325162,-0.0016460905349793941,-0.0016460905349794052,0.002057613168724326,0.0008230452674897526,-0.0012345679012345512,-0.0037037037037036757
51,51,0.9629629629629629,0.9632443513049033,0.9660003087372646,0.990737882062365,1.2051970116295274,2.0004295795200617,0.40567340090620524,2.512025443213703,0.8270240339747094,0.16707818930041146,0.09917695473251024,0.044032921810699524,0.011522633744855914,0.010288065843621352,0.030864197530864158,0.004938271604938238,0.010288065843621352,0.017695473251028736,0.001646090534979372,0.007407407407407374,0.007818930041152227
52,52,0.934156378600823,0.9345142776598059,0.932605421686747,0.9771837349397591,2.2091720627439715,1.3985560692580685,1.8442221593429187,1.8432616196295766,0.47432069491047235,0.11851851851851847,0.10370370370370367,0.04567901234567898,0.011111111111111061,0.018930041152263342,0.030452674897119315,0.005761316872427957,0.006172839506172811,0.003292181069958833,0.009053497942386801,0.004938271604938249,0.0008230452674897082
53,53,0.9506172839506173,0.9511020849970824,0.9586677367576244,0.9809572450021888,2.057423522136044,1.9535571033133203,2.0849197950668046,1.147432236351768,0.558366222800356,0.14567901234567898,0.05473251028806584,0.036213991769547337,0.004526748971193395,0.0037037037037036978,0.013168724279835408,0.006172839506172811,0.008230452674897115,0.005349794238683125,0.011522633744855982,0.0016460905349794165,0.0057613168724279795
54,54,0.9506172839506173,0.950922115531169,0.9502933004013584,0.9911238036430998,1.3758162576128417,1.681484955533756,1.4011313707366355,2.1144568021933057,0.9301102721460202,0.1065843621399177,0.09135802469135802,0.029629629629629627,0.0008230452674897082,0.0,0.013168724279835398,-0.0020576131687242705,-0.0004115226337448541,-0.0074074074074073955,0.0028806584362139785,0.0016460905349794165,-0.0024691358024691245
55,55,0.9382716049382716,0.9388880430245975,0.9412576687116564,0.9791411042944785,1.0651754442908314,1.9786149845439056,1.5319770182443369,1.6019426777899384,1.8421730274720935,0.16748971193415635,0.0781893004115226,0.04526748971193412,0.013168724279835342,0.01604938271604932,0.00823045267489706,0.0004115226337448208,0.00905349794238679,0.004938271604938227,0.012757201646090477,0.002469135802469091,0.0032921810699588104
56,56,0.9423868312757202,0.9429039620508927,0.9441957394257486,0.9749922815683854,1.7612323197729067,1.8964652779826752,1.775666660225715,1.0639455444672632,1.1775190249508594,0.14156378600823052,0.06419753086419758,0.04115226337448565,0.007818930041152316,0.002880658436214034,0.015637860082304576,0.002057613168724326,-0.0008230452674896971,0.0032921810699588993,0.0024691358024691913,0.0037037037037037533,0.0012345679012346177
57,57,0.9670781893004116,0.9672630602050587,0.9691713376761097,0.9939403120739282,1.3969907764272689,2.0681553012422844,1.158713133445249,1.9594625795193148,0.7548079787615315,0.14115226337448564,0.09176954732510292,0.038683127572016494,0.012757201646090576,0.010288065843621453,0.023045267489711974,0.004115226337448608,0.005761316872428046,0.01193415637860088,0.00246913580246918,0.0012345679012346177,0.00905349794238688
58,58,0.9588477366255144,0.959194369571728,0.962962962962963,0.9861301630848957,2.097261267545051,1.8074731219931095,1.5827090287936116,1.158358298925554,0.93397906940572,0.1510288065843621,0.11111111111111108,0.04897119341563785,0.013991769547325072,0.01193415637860078,0.028806584362139887,0.004526748971193395,0.007407407407407374,0.013991769547325061,0.004938271604938249,-0.0028806584362139898,0.004938271604938249
59,59,0.9506172839506173,0.9507650356006666,0.9475308641975309,0.9833866788599299,1.940428134759638,1.7268314061412828,1.428927181102481,1.6618422485064221,0.8859479498275312,0.1786008230452675,0.07695473251028807,0.03868312757201646,0.006995884773662542,0.005349794238683115,0.018518518518518535,0.0016460905349794275,0.0020576131687242705,0.013991769547325106,0.0012345679012345622,-0.0008230452674897082,0.009876543209876543
60,60,0.9629629629629629,0.963210495374238,0.9660768072289156,0.989683734939759,2.1032608520213323,1.8717882631195304,2.1939515676609473,1.2309630786479056,0.20513428977558454,0.16172839506172831,0.07613168724279828,0.03292181069958845,0.00905349794238679,0.002469135802469091,0.003703703703703687,0.004526748971193384,-0.004526748971193495,0.0004115226337447986,-2.2204460492503132e-17,-0.0016460905349794496,-0.0024691358024691913
61,61,0.9465020576131687,0.9470363039546512,0.9505751533742332,0.9868098159509202,1.3394832205517069,2.2124326375914034,1.9028743790830172,0.8771853071098455,1.189313153191163,0.15967078189300415,0.0666666666666667,0.04156378600823048,0.007407407407407441,0.004115226337448574,0.013580246913580275,-0.0008230452674896971,1.1102230246251566e-17,0.009053497942386867,0.0016460905349794386,0.0008230452674897082,0.004526748971193428
62,62,0.9382716049382716,0.9390897552891322,0.9444055944055945,0.9876456876456876,1.5182107846976505,2.2515074309405003,1.8405734623327712,0.9982635080174935,1.08082247153642,0.14650205761316867,0.09423868312757197,0.03209876543209873,0.002057613168724237,-3.3306690738754695e-17,0.010288065843621352,0.0024691358024690802,0.01893004115226331,0.004938271604938238,0.01769547325102875,0.004938271604938238,0.011522633744855926
63,63,0.9423868312757202,0.9427879869646939,0.9398809523809524,0.9873015873015872,1.2688151460496613,1.9663036432557077,1.4744676021594632,1.9118153435352334,0.9207661136930084,0.11440329218107,0.07860082304526753,0.03209876543209881,-0.003292181069958833,-0.004115226337448541,0.016049382716049432,0.0008230452674897303,2.2204460492503132e-17,-0.0016460905349794052,0.010288065843621463,-0.003703703703703687,3.3306690738754695e-17
64,64,0.9382716049382716,0.9388009976646563,0.9369047619047619,0.9840476190476191,1.1548090536119717,2.351858903050118,0.8348477420042565,1.805234975449021,1.736243707016862,0.17448559670781888,0.08847736625514396,0.04197530864197526,0.013168724279835332,0.009876543209876498,0.013168724279835332,-0.008641975308642047,0.006995884773662519,-0.0008230452674897748,0.004938271604938249,0.0004115226337448208,-0.0008230452674897526
65,65,0.9423868312757202,0.9426999929523301,0.9417545180722892,0.9859939759036145,0.6998216612084855,2.4579857017350917,1.5127249985561217,1.8815994776819698,0.8041453894761111,0.16460905349794244,0.0872427983539095,0.024691358024691412,-0.0004115226337448319,-0.0016460905349794052,0.013168724279835443,-0.004115226337448541,0.003703703703703776,0.0028806584362140453,0.0061728395061728895,0.0004115226337448874,-0.0032921810699588104
66,66,0.9670781893004116,0.9672127085269261,0.9692741469057258,0.9939271255060729,1.7158144118598273,1.8680360778782144,1.5094437161372627,2.8282640141710065,-0.25128751796196036,0.15185185185185188,0.09176954732510292,0.02798353909465027,0.004526748971193495,0.0032921810699589214,0.0037037037037037533,0.0008230452674897303,0.0037037037037037533,0.001646090534979483,0.002880658436214034,0.0032921810699589214,-0.0012345679012345512
67,67,0.9670781893004116,0.9671647486456815,0.966530156366344,0.9912137006701416,1.8756622914693133,1.6942477165299819,1.9787721261564328,1.4937051604089642,0.5753285668796538,0.1320987654320988,0.06954732510288068,0.01687242798353914,0.012757201646090588,0.010699588477366318,0.013168724279835443,0.002469135802469169,0.0020576131687243147,0.010699588477366306,0.0037037037037037646,0.0008230452674897637,0.009465020576131754
68,68,0.9423868312757202,0.9431697354672451,0.9506901840490798,0.977760736196319,1.558402125542707,1.8079424005126894,1.6207330238927193,2.0752707523686214,0.7358512847320272,0.13621399176954735,0.08683127572016466,0.046913580246913625,0.013580246913580295,0.013168724279835443,0.017695473251028836,-0.006172839506172811,0.006584362139917766,0.013580246913580295,0.010699588477366306,0.0004115226337449096,0.0020576131687243373
69,69,0.9382716049382716,0.9389657303912397,0.9444277108433735,0.982078313253012,1.8326901935600217,1.906393494570202,1.4642369107332858,0.9780283358668909,1.6956180519778064,0.14197530864197527,0.08559670781892999,0.05390946502057607,0.009876543209876498,0.009465020576131643,0.025102880658436178,0.0004115226337448208,0.014403292181069916,0.009465020576131643,0.007407407407407363,0.012757201646090488,0.0028806584362139564
70,70,0.9300411522633745,0.9305562839657682,0.9287576687116564,0.9819018404907975,1.518029601305752,2.030670333643425,1.7150943407463002,1.4167086363352106,1.0568277601067912,0.11646090534979421,0.06748971193415637,0.02839506172839503,-0.006995884773662542,-0.010288065843621408,-0.0004115226337448541,-0.00781893004115225,-0.005761316872427991,-0.0008230452674897193,-0.0012345679012345846,-0.006584362139917699,-0.006584362139917676
71,71,0.9423868312757202,0.943195641483552,0.9507564062982402,0.9857209015128126,1.5120934891080386,1.5308120767958233,0.9775037217127633,2.2739605955483326,1.3605227715480082,0.1300411522633745,0.08600823045267494,0.032921810699588515,0.004938271604938349,0.006584362139917766,0.011934156378600857,-0.0004115226337448208,0.004526748971193484,-0.00041152263374480966,0.009053497942386902,-0.0028806584362139676,0.0016460905349794607
72,72,0.9135802469135802,0.9141388336571997,0.9115004492362984,0.9525306978137167,1.2781951701156424,1.9312721828671853,2.0784114241940905,1.2753378047626163,1.430091380797707,0.1432098765432098,0.06049382716049377,0.03251028806584357,0.004526748971193373,0.005349794238683092,0.013580246913580184,0.009876543209876498,0.006584362139917655,0.015226337448559646,0.0032921810699587995,0.006995884773662519,0.017283950617283904
73,73,0.9423868312757202,0.9425592082007777,0.9382716049382716,0.9774424630391708,1.6999732992012726,1.5122441224133043,1.767518482765521,1.4000070173426846,1.1109632796869,0.15061728395061733,0.08971193415637863,0.039506172839506214,2.2204460492503132e-17,0.0032921810699589106,0.008641975308642025,0.00246913580246918,0.0016460905349794607,0.0004115226337449096,0.0020576131687243147,-0.000411522633744843,0.0032921810699588993
74,74,0.9506172839506173,0.9507514960977359,0.948225516621743,0.9893680742737347,1.5404902526335915,2.0333570584464087,1.7311896199949608,2.158741444519431,0.5778641172239465,0.13580246913580246,0.10041152263374489,0.03662551440329219,-0.0028806584362139785,0.005349794238683136,0.011934156378600836,-0.005761316872427957,0.0065843621399176875,0.004115226337448552,-0.0016460905349794165,0.0004115226337448541,0.0016460905349794275
75,75,0.9588477366255144,0.9591832669933109,0.962960157551886,0.9875776397515528,1.8030256816528465,1.8112838822505986,1.9440530050976965,0.8251172882977911,1.3193765683590448,0.15349794238683123,0.0781893004115226,0.036625514403292134,0.01687242798353906,0.013168724279835342,0.030864197530864168,0.010288065843621363,0.005761316872427957,0.016049382716049342,0.012757201646090477,-0.0020576131687242926,0.004938271604938249
76,76,0.9300411522633745,0.9307397820945439,0.9319401840490797,0.9845858895705522,1.7398082361767913,1.945545114175523,0.7592919368830261,1.598024473852556,1.6067873478897527,0.11769547325102878,0.08806584362139917,0.020987654320987648,-0.007407407407407374,-0.00781893004115225,0.0020576131687242705,-0.0028806584362139785,-0.0008230452674897082,-0.0004115226337448652,-0.0024691358024691245,-0.003703703703703687,-0.0012345679012345622
77,77,0.934156378600823,0.9348032294268852,0.9384546271338724,0.9755166217430369,1.5704084421714433,2.286934214348102,1.1886283440252956,1.591269193404275,1.1478964820224928,0.16049382716049382,0.08024691358024688,0.050617283950617264,0.006172839506172811,0.006584362139917666,0.013580246913580207,0.0020576131687242705,0.004938271604938249,0.006995884773662519,0.003703703703703687,-1.1102230246251566e-17,0.004115226337448552
78,78,0.9670781893004116,0.9670781893004116,0.9631873958491137,0.9937130737767005,1.954908010155679,1.3856157799259388,1.2241829850995274,1.8205088271390588,1.0324668552442677,0.1691358024691358,0.09135802469135808,0.032510288065843676,0.012757201646090588,0.014814814814814859,0.025925925925925974,0.004526748971193461,0.001646090534979472,0.014403292181070015,0.008641975308642035,-0.0032921810699588216,0.009053497942386902
79,79,0.9465020576131687,0.9471889457665034,0.9538051867860451,0.9865699289904292,1.3663331003636476,2.010687296154708,1.8781677512481023,2.128587339376821,0.40273658174445326,0.1320987654320988,0.08024691358024694,0.021399176954732535,0.0057613168724280125,0.00905349794238688,0.013580246913580295,0.0020576131687242817,0.0008230452674897303,2.2204460492503132e-17,0.006584362139917721,0.0016460905349794165,0.008641975308642014
80,80,0.9588477366255144,0.959070819685899,0.9625806451612904,0.990179211469534,1.184338486922541,1.7477188912832191,2.4823717906174294,1.6637290379517249,0.8350932055498252,0.16172839506172837,0.08888888888888885,0.05267489711934155,0.010288065843621375,0.008641975308641936,0.023045267489711918,0.008230452674897082,-0.0004115226337448652,0.011522633744855926,0.013580246913580197,0.0028806584362139785,0.008230452674897082
81,81,0.9300411522633745,0.9309579053315182,0.9299050114641336,0.9818211595152309,0.9126329594105881,2.0755502765375953,1.7155072234489082,2.3320666061890485,0.6732644616182196,0.1522633744855967,0.06625514403292179,0.03374485596707817,0.0020576131687242705,0.006172839506172811,0.01646090534979423,0.004938271604938249,0.0024691358024691245,0.0012345679012345622,0.007407407407407385,0.0016460905349794165,0.004115226337448541
82,82,0.9382716049382716,0.938055932420814,0.9308126084441875,0.9896616541353384,1.6365495792981448,1.768698856149746,1.3835905286105283,2.208289893866591,0.3836744138674882,0.1506172839506172,0.10493827160493822,0.023868312757201592,0.0028806584362139785,0.010699588477366207,0.011522633744855936,-0.00534979423868317,-0.018106995884773693,0.009465020576131643,-0.0004115226337448985,-0.01193415637860088,-0.014403292181070004
83,83,0.9506172839506173,0.9510528457896879,0.9564544650751547,0.9850427350427351,1.6084403454766671,1.9639823722123697,1.2078068848435488,2.1286882394696653,0.5419539695651507,0.14444444444444443,0.10205761316872428,0.03744855967078189,0.012345679012345701,0.007818930041152273,0.02098765432098767,0.004526748971193406,0.004938271604938249,0.011111111111111127,0.004115226337448552,0.009053497942386824,-0.003703703703703687
84,84,0.9506172839506173,0.9507103594822893,0.9499143224332429,0.9867913751249464,1.2540878274895657,1.9820860328214138,1.4025148877002613,1.9008338693999192,1.3086144255939691,0.12345679012345681,0.08683127572016461,0.025514403292181066,-0.004526748971193395,-0.008641975308641936,0.0,0.00493827160493826,0.0004115226337448541,0.007818930041152273,-0.0028806584362139785,-0.0028806584362139785,-0.0008230452674897082
85,85,0.9382716049382716,0.9387854804126204,0.9371651433974157,0.9850299401197605,1.8412691687311997,1.8834256925409179,2.38202704261252,1.2294393604276557,0.3966217620352197,0.12427983539094645,0.08148148148148142,0.03497942386831271,-0.0012345679012345956,-0.0008230452674897526,0.01851851851851848,0.004938271604938227,0.002469135802469091,-0.0008230452674897637,0.004115226337448518,-0.0020576131687243373,0.0008230452674896748
86,86,0.9588477366255144,0.959522702353137,0.970414201183432,0.9843275227890612,2.2739933064646274,1.2085087563628185,1.3837412253527548,1.7451019059043056,0.9984061180671765,0.12263374485596704,0.11152263374485596,0.022633744855967076,0.0,-0.0020576131687242705,0.008230452674897104,-0.0012345679012345733,0.0008230452674897082,0.003703703703703687,0.008230452674897082,-0.004115226337448541,-0.0012345679012345622
87,87,0.9506172839506173,0.9509412674998761,0.9499295884838053,0.982553590987326,1.7198807815144872,1.685256862773992,1.9032611908152042,1.6650379758638734,0.7450416918923958,0.14485596707818932,0.08106995884773663,0.023045267489711953,0.004115226337448552,0.0028806584362139785,0.013580246913580275,-0.003292181069958833,-0.0016460905349794165,0.009053497942386846,0.00493827160493826,-0.0008230452674897082,0.0008230452674897082
88,88,0.9711934156378601,0.9712358382486453,0.9692849568247235,0.9950007574609908,1.2565976103498486,2.489308910761173,1.0002505605094298,2.086876012415133,0.4340905560937576,0.16666666666666669,0.11234567901234571,0.03209876543209879,0.006172839506172844,0.0020576131687242817,0.023456790123456816,-0.0028806584362139785,0.0024691358024691358,0.010699588477366285,0.009053497942386867,0.0032921810699588438,0.009465020576131734
