,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backtop_CO2_scaled,feature_importance.backtop_temperature_scaled,feature_importance.backtop_humidity_scaled
112,112,0.9218106995884774,0.9215375143996976,0.9132446500867553,0.9861191440138808,1.3834380331758944,2.0350956593833964,1.4397589589240667,1.5866366895987067,0.7791281881885908,0.28765432098765437,0.2131687242798354,0.10246913580246915
113,113,0.9382716049382716,0.9388880430245975,0.9412576687116564,0.9819018404907975,1.5023330632981,2.349939956807425,2.3477055008842713,1.1533275663373688,-0.11253636480801671,0.2773662551440329,0.2777777777777777,0.1835390946502057
114,114,0.9382716049382716,0.9380402297872823,0.9299576827666716,0.9876696337370494,1.0426300187446347,2.8422814914654766,1.2868699730191775,1.4422970884404052,0.34680422330721583,0.30411522633744853,0.22716049382716044,0.1572016460905349
115,115,0.9135802469135802,0.9136919642623041,0.9068286179825211,0.975188860909495,0.7371992458327233,2.378197819065506,2.072920936730633,0.8290424297418668,1.252090609854723,0.2864197530864197,0.23086419753086415,0.15884773662551435
116,116,0.9506172839506173,0.9504695323005681,0.9422063253012047,0.9917168674698795,1.2340033412295373,1.8052535257121005,2.0740125108751393,1.3180232257287374,0.8219384070526894,0.3181069958847737,0.20205761316872425,0.17201646090534978
117,117,0.9300411522633745,0.9309062148568322,0.9304593070104754,0.9799355358581789,1.5767412322499132,2.320270261317529,1.9344867180410517,0.8516133022012157,0.25842792520823604,0.28559670781893004,0.19135802469135801,0.17201646090534975
118,118,0.9300411522633745,0.9310697869502288,0.9383052147239264,0.9863496932515338,0.5745684468302761,3.072776169355984,1.5391106201408506,0.9070075379216331,0.6568429034582594,0.3353909465020576,0.26954732510288065,0.19588477366255144
119,119,0.9382716049382716,0.9383487299886014,0.9341290893015031,0.9921161214264662,1.2727340706118495,1.785715681592026,1.592651725382238,0.9897997173866828,1.4024598302249616,0.3292181069958847,0.18847736625514394,0.137037037037037
120,120,0.9629629629629629,0.9630210047601352,0.9596625766871165,0.9936349693251534,1.472976071616127,2.448307258211149,1.2380152456169096,1.3076387968291134,0.476511272230268,0.29094650205761313,0.24197530864197522,0.17325102880658433
121,121,0.9506172839506173,0.9504552921759878,0.9409125766871165,0.9850460122699386,1.618785926283315,2.4345957140965786,1.6420917069394685,1.1896982149412167,0.19003583466716628,0.2621399176954732,0.2382716049382716,0.17037037037037037
122,122,0.9135802469135802,0.9136996178976281,0.905884995507637,0.9792602575621444,0.9979371824993464,2.0310589648166912,1.6408808453678683,1.5180980160926092,1.1407399373863005,0.29135802469135796,0.20781893004115223,0.1666666666666666
123,123,0.9423868312757202,0.9425332838487372,0.939638572063398,0.9795585839134944,1.3554979683255093,1.8459687955792659,1.2540838601236304,0.7818721316089985,1.928682808627232,0.31728395061728404,0.18806584362139922,0.19670781893004122
124,124,0.9423868312757202,0.9428565737906351,0.944553855476443,0.9738675958188153,1.3935207097316478,2.593364460336474,0.9130279025855024,1.468103622378453,0.8375352944781813,0.3037037037037037,0.24979423868312764,0.1711934156378601
125,125,0.934156378600823,0.9345142776598059,0.932605421686747,0.9722138554216868,0.9229540889250549,2.3280203645483355,2.1167782025160315,1.005796812498221,0.6260360640892675,0.3325102880658436,0.21728395061728395,0.16008230452674893
126,126,0.9465020576131687,0.9466823060921825,0.9459360863855246,0.988472201955348,1.4222897171670228,2.6801300441645575,1.2943459167798808,0.8011915865918678,0.6850547756470547,0.3436213991769547,0.24814814814814815,0.19423868312757203
127,127,0.934156378600823,0.9346082465908174,0.9360079575596817,0.978927203065134,0.8823039686333314,2.966974203576596,1.7528610383689336,1.981246993671243,-0.17832466122891064,0.2905349794238683,0.26502057613168717,0.1662551440329218
128,128,0.934156378600823,0.9344830482214171,0.9365220483641536,0.973470839260313,1.6147168838786459,3.0884796903093696,2.3862367001955738,0.11536172031391434,0.1510713442913447,0.2954732510288066,0.254320987654321,0.2098765432098765
129,129,0.9300411522633745,0.9307623366467257,0.9317690645260883,0.9779252855819698,1.2822451298954018,2.3977561411134687,1.7291169516767126,1.0909611939002783,0.7660376576808752,0.3086419753086419,0.2366255144032922,0.17160493827160495
130,130,0.9176954732510288,0.9179046912124817,0.9126425714708932,0.9730410309583766,0.956963224870456,1.8844579304995939,1.877222371698969,1.8269258923335263,0.7882950181427897,0.3242798353909465,0.2283950617283951,0.13086419753086426
131,131,0.9176954732510288,0.9176954732510288,0.9095309009679822,0.9760982874162323,1.0838670103499817,2.3769647461098846,1.7612148145782072,1.755258886606604,0.4623293569298849,0.26296296296296295,0.21440329218107,0.1386831275720165
132,132,0.9629629629629629,0.9631214756137323,0.9630737767005,0.9915164369034994,1.5605610639355285,2.1914614895933062,1.0341460355170256,1.328565669309522,1.1137359033041652,0.31934156378600814,0.22222222222222215,0.17283950617283944
133,133,0.9465020576131687,0.9464397522192364,0.9415032679738562,0.9920116194625999,1.0718102988419485,2.3275536226751203,1.8998661197980948,1.8687536289937312,-0.11557598801442094,0.3069958847736626,0.2131687242798354,0.15185185185185188
134,134,0.9382716049382716,0.9381918068320403,0.9315870910698497,0.9831270262304744,1.171255756657824,2.945884730357833,1.0050313685140007,0.6615090878008455,0.9424897126762659,0.3259259259259259,0.2592592592592592,0.22098765432098758
135,135,0.9382716049382716,0.9389281777361322,0.941025641025641,0.9684537684537686,0.9820646469982723,2.245208632155617,1.4093503157012415,1.499633789030133,0.821133893422795,0.3086419753086419,0.23662551440329213,0.15761316872427977
136,136,0.9588477366255144,0.9591832669933109,0.962960157551886,0.993334343281321,0.6304249009527655,1.8335852861064037,1.3537564775239512,1.5966690222152307,1.5187209024316135,0.3296296296296296,0.21111111111111108,0.16790123456790118
137,137,0.9588477366255144,0.9587466661839422,0.9533051218444477,0.9950386691959725,1.406306029456481,2.2382520556653933,1.640375470601242,1.7554556209408603,-0.2290227697284289,0.28888888888888886,0.2510288065843621,0.14609053497942384
138,138,0.9300411522633745,0.9306742172394765,0.9323795180722891,0.9735692771084338,1.5429913873323986,2.676474746302632,1.302247463978769,0.0016281184405101423,1.2543481512754613,0.3242798353909465,0.2979423868312757,0.2613168724279835
139,139,0.9547325102880658,0.9549867359288116,0.9520145044319097,0.9929089443996777,0.8879200257788974,2.34016086704358,1.398830035619906,1.535247384972345,0.9719221088731732,0.33991769547325107,0.24485596707818927,0.2004115226337448
140,140,0.9423868312757202,0.9419623354211167,0.931897050318103,0.9697802197802198,2.2854821416451774,2.382153690638588,1.8135859825676364,0.15060022619538807,0.5410491059308131,0.3197530864197531,0.22921810699588482,0.18971193415637866
141,141,0.9382716049382716,0.9389897878943537,0.944440236327829,0.989622784426602,1.0534167816747972,2.6846135237477218,1.364544487466452,0.881701184747167,1.0232262069656959,0.34732510288065843,0.2802469135802469,0.19012345679012338
142,142,0.9300411522633745,0.9305726635759283,0.9284887310898426,0.9842543995060204,0.09306367766131532,2.5523952795862774,1.78294588433083,1.7180561531141934,0.45310727485055136,0.28888888888888886,0.2481481481481481,0.14609053497942387
143,143,0.934156378600823,0.9343446081697371,0.9349747474747475,0.976010101010101,1.276248499773404,3.045041893187807,1.4422011793061142,1.3262498261351843,0.08830658498066973,0.3061728395061728,0.2193415637860082,0.13662551440329213
144,144,0.9547325102880658,0.9548012941049845,0.9506172839506173,0.993979576284103,2.1456266110452202,1.6786448058096255,1.8896130985981026,0.24523948112762942,1.0083928229528984,0.28806584362139914,0.23703703703703702,0.17489711934156377
145,145,0.9423868312757202,0.9424999515198952,0.9410752688172043,0.9895340501792115,1.0436686701528368,2.8690289758136487,1.7441396602748138,1.0560238152280186,0.46461787232338575,0.30740740740740746,0.2312757201646091,0.16419753086419758
146,146,0.9588477366255144,0.9592520183918034,0.9657457322551662,0.9908655286013777,0.3679207585998847,2.6127722391770924,1.7042328081365872,1.5354500020959871,0.8858762091550296,0.3530864197530864,0.2592592592592592,0.188477366255144
147,147,0.9423868312757202,0.9429985461034506,0.9500442086648984,0.9836427939876216,0.23459023574911103,2.5647170293172756,2.178757256561412,0.8208079742336065,1.1533319776466164,0.28847736625514414,0.2748971193415638,0.19506172839506178
148,148,0.9259259259259259,0.9262772184120498,0.9245137046861185,0.9772325375773652,1.207504979447895,2.8317520175447033,1.5100275958359406,0.7083178613904443,0.7828990974166763,0.3304526748971194,0.24320987654320989,0.18189300411522633
149,149,0.9794238683127572,0.979450467681501,0.9788179528958673,0.9942230780625093,1.9213198835001095,2.7789802193967383,1.676756572690836,0.5644901423932321,0.10053355755310828,0.339917695473251,0.2674897119341564,0.17983539094650203
150,150,0.9506172839506173,0.9512459289555405,0.9569019855026788,0.9834541443428931,1.0252167659556306,3.3688777929640437,1.7076620543194287,0.7026204876777317,-0.07340116769570722,0.3288065843621399,0.29218106995884774,0.2390946502057613
151,151,0.9094650205761317,0.9094650205761317,0.901014664494149,0.9613390608798696,1.0665845299558019,2.9503071636688913,2.647765615668327,1.2425092742327222,-0.36109844251545853,0.279835390946502,0.23004115226337443,0.11275720164609049
152,152,0.934156378600823,0.9343412495054704,0.9297063253012048,0.9811746987951808,1.9442704612755923,2.481845977959654,1.6049241986098532,0.1146480552408009,0.9076476725081951,0.36790123456790125,0.2460905349794238,0.18971193415637858
153,153,0.9382716049382716,0.9391199804918992,0.947432207241327,0.9781851234661415,0.7872081886781707,3.3235560616135915,1.9243754926899508,0.6816775639393037,0.2756313426488304,0.3127572016460905,0.26255144032921807,0.21604938271604932
154,154,0.9588477366255144,0.9590788252563235,0.9599681866383881,0.9893955461293744,0.7024412368178542,2.6178555573624944,0.7880071639306439,1.1120049877004112,1.4428244308770997,0.37325102880658434,0.2530864197530864,0.20946502057613162
155,155,0.9465020576131687,0.9460566988687331,0.9320987654320987,0.9855204999237921,0.9619705152467143,2.6236201273073947,2.056757468660565,0.03398395447468738,1.296660920073744,0.2954732510288066,0.23662551440329221,0.1403292181069959
156,156,0.9135802469135802,0.9139041721249653,0.909457858095097,0.9693378758702414,1.0650754104749516,2.8405618031261093,0.9766000055281672,1.3115913626664937,1.2817396803718155,0.2707818930041152,0.21646090534979417,0.16913580246913576
157,157,0.9423868312757202,0.942776290924439,0.9401591553734636,0.979751024267255,0.9122569577269775,2.1927447629093644,1.7901160417858077,1.2946189332778926,0.6172741656584337,0.2790123456790124,0.24897119341563786,0.15390946502057617
158,158,0.9259259259259259,0.926426659759993,0.9210132366845257,0.9806965017333753,0.8470624088253293,2.522737290501899,1.688104614247138,0.866468038141323,1.2410052745333848,0.3135802469135803,0.2189300411522634,0.18395061728395062
159,159,0.9382716049382716,0.9383460948012171,0.9344208211143694,0.9636363636363636,1.8620172938914454,1.8537844320609687,1.773866342515996,1.1512927460444937,0.7021193303677661,0.31728395061728387,0.18600823045267484,0.17613168724279832
160,160,0.9547325102880658,0.954979497085743,0.9522629138013754,0.9892051815128738,1.804504248934203,2.2775215534894215,1.2650714123145157,0.7702777855985632,1.1250437073626323,0.32222222222222224,0.26707818930041155,0.2209876543209876
161,161,0.9300411522633745,0.9307814575304287,0.9376915219611849,0.9757770319568073,0.9426847428473067,3.0177405012613554,1.6872528196077066,0.48962099849790064,0.7244577679368163,0.3,0.2720164609053498,0.1925925925925926
162,162,0.9382716049382716,0.9384950745271078,0.9366710875331565,0.981211317418214,0.8743384107125944,2.255473548532786,2.3032030952671905,1.196643584253653,0.4183676079936373,0.31111111111111106,0.2563786008230452,0.1609053497942386
163,163,0.934156378600823,0.934156378600823,0.9239555625097793,0.9827100610233142,1.269964078033879,2.3639547872180353,1.3600327651840771,0.9588743567694086,1.2119062327772274,0.32139917695473247,0.2378600823045267,0.17283950617283947
164,164,0.9300411522633745,0.9299348500008636,0.9202772307226178,0.9745493107104984,0.8776041000111959,2.4838371895925877,1.8252625082288936,1.688314282563083,0.21610398263597844,0.26337448559670784,0.23045267489711932,0.1596707818930041
165,165,0.934156378600823,0.9343015658805133,0.9316993464052288,0.9760348583877996,1.5756997521538754,2.492231202224722,1.1061343571986142,1.3210789277721076,0.8200336594072103,0.3135802469135802,0.25884773662551436,0.15802469135802463
166,166,0.9259259259259259,0.9261406738063364,0.920163611574004,0.9828056355097712,0.78262516873058,2.6474576812366024,1.6928046995112063,0.8574120372070546,1.0769173331922952,0.3,0.25267489711934155,0.18930041152263374
167,167,0.9547325102880658,0.9552444500482378,0.9598959974787268,0.9804601323668453,1.1026668089076428,2.292175982178933,1.6477369775545245,1.388227142462739,0.8608724093998134,0.30987654320987656,0.2563786008230452,0.1790123456790123
168,168,0.934156378600823,0.9342961991328756,0.9319331983805668,0.9788172353961828,1.8059811127481613,2.3433168319439384,1.3085447747104055,1.1056100503533848,0.36187202377985284,0.27860082304526745,0.231275720164609,0.1506172839506173
169,169,0.9423868312757202,0.9424909367038996,0.9413940256045519,0.9844238975817923,1.3372729651281419,2.1881200160672205,1.5960104711146605,0.9538324492813645,1.1300153430168842,0.31111111111111117,0.22551440329218106,0.14362139917695477
170,170,0.9259259259259259,0.9261015721689879,0.9222873900293255,0.9617302052785923,0.556149679476862,3.4522277701954955,1.417242928764262,0.7546844737576103,1.0122849840220898,0.3415637860082305,0.27037037037037037,0.2053497942386831
171,171,0.9423868312757202,0.9426797364217543,0.9421072226358898,0.9518242740134027,0.8842167496722576,2.5300631350117277,1.4865925761453023,1.892132212323272,0.22808179723330665,0.29053497942386836,0.2292181069958848,0.14403292181069963
172,172,0.9588477366255144,0.9588477366255144,0.9534125766871165,0.9828987730061349,0.525355926769645,2.252604180735217,1.4562580916307384,1.6189259181798985,1.4604031917108793,0.34650205761316866,0.2119341563786008,0.1781893004115226
173,173,0.9300411522633745,0.9298054427138951,0.9224733659660236,0.9824359343507054,1.8797544976668672,2.6403437993222836,1.4220393765492434,0.9277886236082371,0.48704290816738066,0.28559670781893,0.24156378600823042,0.13374485596707816
174,174,0.9547325102880658,0.9546477684078173,0.9451190476190476,0.9787301587301588,0.8069350686066104,2.501659190843078,1.3535565593470194,1.4129286953141433,1.1035164324676816,0.33374485596707815,0.23786008230452677,0.1670781893004115
175,175,0.9382716049382716,0.9383285731970915,0.936130867709815,0.9880512091038406,1.2656679352970843,2.216114421444704,1.8358147547460502,0.7825376684482446,0.6737167004515557,0.3156378600823045,0.23539094650205755,0.14320987654320982
176,176,0.9423868312757202,0.942273711031545,0.937624466571835,0.9895448079658606,1.9577042658127737,2.4398313644988976,1.7498139182402088,1.1992982847678673,-0.2671998900743717,0.3000000000000001,0.24526748971193416,0.15308641975308646
177,177,0.9382716049382716,0.9384950745271078,0.9366710875331565,0.969569702328323,1.369371897550005,2.4836799774544294,1.5644002840553053,0.9437311041489748,0.8909603735785986,0.31316872427983533,0.2596707818930041,0.17489711934156374
178,178,0.9506172839506173,0.9507744452018481,0.9470129669651126,0.9953689410311826,1.6373781686014472,2.3703089532201895,1.542361432238554,1.5284736837946353,-0.01082141797288388,0.3045267489711934,0.2423868312757201,0.1633744855967078
179,179,0.934156378600823,0.934156378600823,0.9294117647058824,0.9616557734204793,1.0832680750051942,2.7368900761506385,1.059974931530432,1.0280606320167553,0.9866327650513673,0.29218106995884774,0.191358024691358,0.14773662551440325
180,180,0.934156378600823,0.934156378600823,0.9280106650866538,0.9877055251073915,1.1297046912102107,2.217915490609448,1.5138774348285304,1.2242120157144514,1.0714106106166876,0.3592592592592592,0.20617283950617277,0.18189300411522633
181,181,0.9423868312757202,0.9423868312757202,0.9351851851851851,0.9882639841487577,1.7857726921822785,2.5474182204730935,1.4924874889097037,0.7199453009872989,0.839089567981734,0.2814814814814815,0.22716049382716053,0.12551440329218105
182,182,0.9423868312757202,0.941947473556669,0.9313725490196079,0.9801016702977488,1.311502956837951,2.193978003611619,1.5785498289525353,2.0758516806164566,-0.09496133899764156,0.28847736625514403,0.2069958847736626,0.16995884773662553
183,183,0.9506172839506173,0.9507650356006666,0.9475308641975309,0.989254686785551,1.0639761468761126,2.4622908934307213,1.3241988290474271,1.185357890990273,0.9387718547488328,0.3296296296296296,0.22962962962962968,0.19670781893004113
184,184,0.9506172839506173,0.9507302509481159,0.9491828396322779,0.9891288486794105,0.04504232657202391,2.0939926745667803,1.697805853272975,1.494040303728655,1.787517109407289,0.33456790123456787,0.24855967078189298,0.17695473251028807
185,185,0.9382716049382716,0.9387119178570758,0.9382716049382716,0.9893308946806889,0.6770771461037475,2.8362671014514453,0.8692201172463256,1.3672741908457566,1.3277468855496721,0.3300411522633745,0.219753086419753,0.1938271604938271
186,186,0.9588477366255144,0.9590085653743994,0.9546783625730995,0.9914717348927875,0.8165040942050601,2.5828699395492847,1.5194892533962812,1.3564038585047649,0.6534036879230771,0.31234567901234567,0.27860082304526745,0.19465020576131684
187,187,0.9300411522633745,0.9312540923722269,0.9336581709145427,0.986423454939197,2.0909739670128213,2.637267553527818,1.5243365451391155,0.7720865117107645,0.053391984565536364,0.28847736625514403,0.22304526748971193,0.18641975308641975
188,188,0.9465020576131687,0.9462945825369673,0.9384164222873901,0.9903958944281526,0.9381980603856472,2.017008419407984,2.1004368157250157,0.854408533474909,0.9651835221332339,0.27695473251028807,0.25720164609053503,0.15473251028806584
189,189,0.9135802469135802,0.9158036963643954,0.9265483071841454,0.9791081750619324,0.7245833197005859,3.3233132486446935,1.525618703445625,0.7656972332610341,0.8685799319061044,0.37942386831275715,0.28518518518518515,0.2432098765432098
190,190,0.9506172839506173,0.9507181733705031,0.9496472790095019,0.982147998848258,1.618761005960056,2.2999279947612674,1.4299258118203158,1.4964459205432947,0.10120896900490621,0.30658436213991774,0.24979423868312756,0.16790123456790124
191,191,0.9382716049382716,0.9387854804126204,0.9371651433974157,0.9839268830759533,0.36911674895420765,2.709967872336958,2.1872164020563263,0.8979788877789504,0.9403302274936792,0.3074074074074074,0.2522633744855966,0.20452674897119336
192,192,0.9506172839506173,0.9507428147274891,0.9486372389275664,0.9908161753814251,1.4619715872058967,2.479092172566772,1.2493695250350134,1.17249192942834,0.7502736916870255,0.36543209876543215,0.24362139917695474,0.17448559670781894
193,193,0.9382716049382716,0.9383460948012171,0.9344208211143694,0.9842375366568915,1.660877811923201,2.786893171544792,1.7207797964665426,0.9947176744973177,-0.32433028303481265,0.3185185185185185,0.23868312757201643,0.16296296296296292
194,194,0.9465020576131687,0.946790562266315,0.9503613945578231,0.979733560090703,1.5139379067514658,2.7491726384487136,1.6803149936310078,0.9749632752850068,0.09635423336147701,0.2987654320987655,0.23045267489711932,0.15967078189300415
195,195,0.9300411522633745,0.9307397820945439,0.9319401840490797,0.9576687116564416,1.6249934261921624,2.9237051262207405,1.354498917546847,0.16703048057722816,1.379161813004687,0.3460905349794239,0.26296296296296295,0.21440329218106996
196,196,0.9382716049382716,0.9385357926895541,0.9354643235873352,0.9932585971822451,0.8730495994616789,1.9973760504252147,2.1851133339177893,1.2132440834649953,0.771347809902578,0.3032921810699588,0.23621399176954724,0.15102880658436207
197,197,0.934156378600823,0.934156378600823,0.9306011709267457,0.9849350278452093,1.37127436428885,2.5571395387944724,1.7150903824330832,1.3036153687035539,0.22028325705656884,0.3094650205761316,0.22222222222222218,0.16666666666666663
198,198,0.9382716049382716,0.9385273999040883,0.935730421686747,0.9832831325301206,1.7539351523239506,2.220426863130116,1.4730699386209296,1.0657250364883206,0.8830105776557209,0.34115226337448556,0.20534979423868305,0.14444444444444443
199,199,0.9218106995884774,0.9226721201714098,0.9288856304985338,0.9770527859237537,0.8616453275022682,2.399300157158939,1.8910967517228707,1.5229029803048182,0.4638902221100924,0.239917695473251,0.2613168724279835,0.17366255144032922
200,200,0.9506172839506173,0.9506172839506173,0.9468116153509412,0.9891288486794105,1.5227778493306328,2.0971676675705,1.201263420556156,1.4493822934947445,0.8747170573035005,0.30534979423868314,0.2267489711934157,0.14197530864197533
201,201,0.934156378600823,0.9343015658805133,0.9316993464052288,0.9840958605664488,1.86675914401482,3.0236701215470467,1.630416183857524,0.5457720264544728,-0.06579441627062713,0.2905349794238683,0.24814814814814817,0.15720164609053494
202,202,0.9629629629629629,0.9631065995541794,0.9633655994043187,0.9804914370811615,0.8796953093806764,2.704005062442801,1.5094309459591806,1.0787540001225167,0.7201128746608408,0.31069958847736623,0.2592592592592592,0.2234567901234567
203,203,0.9465020576131687,0.9469861661243056,0.9506777108433735,0.9832078313253012,0.46482096154109837,2.8206401963739647,1.9361565972227777,1.1838794714316916,0.4937554429411634,0.3078189300411523,0.2740740740740741,0.23497942386831278
204,204,0.9176954732510288,0.9183231271353878,0.9174528301886793,0.9782120395327942,1.5849433304850848,2.6678402051135177,1.445546126306982,1.1337964789688333,0.16523624851333304,0.3037037037037037,0.23086419753086423,0.19547325102880664
205,205,0.9382716049382716,0.9380158099724547,0.9285661383498741,0.9908902384831877,1.264845063507683,2.278180873160879,1.4906795226970835,1.519512599144252,0.41354334216930455,0.2506172839506172,0.2547325102880658,0.1473251028806584
206,206,0.9506172839506173,0.9506172839506173,0.9468116153509412,0.984167517875383,2.026535030312809,1.8911601600662333,1.797461516563016,0.20759537808263973,1.114858989740564,0.3279835390946502,0.2238683127572016,0.19382716049382717
207,207,0.9218106995884774,0.9218680261245215,0.9200349650349651,0.9698601398601399,1.89770192533727,3.2427881500290416,0.928046998004733,1.090601304885067,-0.16006230788885045,0.28765432098765437,0.2189300411522634,0.1452674897119342
208,208,0.9465020576131687,0.9462730948953907,0.9371183916604617,0.98265078183172,1.4145574437956494,2.7120995183238903,1.4467305453977348,0.8521682274828277,0.5904654387330031,0.29094650205761324,0.23168724279835393,0.17736625514403298
209,209,0.9423868312757202,0.9428879096633448,0.9443251533742332,0.9838957055214723,1.4565229197105172,2.4680600214283,1.0439212828604596,1.203752029789493,0.8162753628864102,0.26584362139917694,0.24938271604938272,0.14979423868312763
210,210,0.9176954732510288,0.9185610667037288,0.9199363732767762,0.9762914709892441,1.0910461660457895,2.9329337991108204,1.9769743283170589,1.0254823601094036,0.4666325575702161,0.3168724279835392,0.24814814814814817,0.15514403292181073
211,211,0.9465020576131687,0.9471070773297355,0.9503230381342578,0.9895997478726757,1.440143244737227,1.7908847467598792,1.6436326244383066,1.4236491338913397,0.5618266459019285,0.30864197530864207,0.24115226337448564,0.1670781893004115
212,212,0.9506172839506173,0.9505280507264634,0.946794238101963,0.993009461940404,1.4824043153872275,2.8534323752910518,1.2856492294490278,0.7987346514719754,0.6543021181142418,0.33456790123456787,0.24074074074074076,0.1633744855967078
213,213,0.9259259259259259,0.926507687181684,0.9297385620915033,0.9620915032679738,1.2459295431554294,2.4016789634204203,1.8375073050133577,1.368746648536517,0.29078043731062814,0.3037037037037037,0.2090534979423868,0.12016460905349793
214,214,0.9423868312757202,0.9423868312757202,0.9303553881428104,0.9841139862430397,0.972269238632206,2.6500795051448205,1.8438018122546003,1.3995644379417542,0.5614606719274271,0.26049382716049385,0.22592592592592595,0.15308641975308643
215,215,0.9670781893004116,0.9671535006320772,0.9669123011819641,0.9919013570698965,0.9479919696322965,2.821961138727923,1.7352290042773,0.7687640211417355,0.7438905614163502,0.32551440329218106,0.27860082304526756,0.18847736625514405
216,216,0.9465020576131687,0.9467613517774116,0.9437062937062937,0.9782439782439782,0.7352755150883317,2.915009593751368,0.9114013551113898,1.9544976717593108,0.559596381265036,0.2925925925925926,0.22592592592592592,0.19382716049382717
217,217,0.9547325102880658,0.9546699826297551,0.9488830975428146,0.9924050632911392,1.3702086049331963,2.1366347961678946,1.72151907028369,0.48051141306893796,1.4109748601315375,0.33127572016460904,0.20164609053497942,0.151440329218107
218,218,0.9423868312757202,0.9428879096633448,0.9443251533742332,0.9786042944785276,1.1070736695836556,1.8721349883732403,1.404535387199968,1.3350054535066964,1.1631539761886687,0.3045267489711934,0.2,0.20123456790123462
219,219,0.9382716049382716,0.9380481353494353,0.9303921568627451,0.9896151053013799,0.4531555578369168,2.571691038046339,1.5254561911355815,2.5341035086170876,0.10150420217156508,0.30617283950617274,0.2135802469135802,0.15349794238683123
220,220,0.9629629629629629,0.9628956029272329,0.9551292152537032,0.9921998109045067,2.0808855071279084,2.1618461046372777,1.794978771287318,0.8886887204928343,0.3470684399121467,0.28353909465020577,0.22880658436213985,0.17242798353909455
221,221,0.9176954732510288,0.9170678193666699,0.9049019607843137,0.9790123456790123,0.30055914847527515,2.607011753184275,2.1605325070418697,1.530363670768482,0.33782203124619453,0.2728395061728396,0.22962962962962968,0.1300411522633745
222,222,0.9670781893004116,0.9672074695794689,0.9692628851137346,0.991073999424129,0.6857232720105542,1.7826518502178708,2.468001029188747,1.1236226039011585,0.8170647921951169,0.2962962962962964,0.24979423868312764,0.1679012345679013
223,223,0.9176954732510288,0.9183018959004623,0.9176842889054355,0.9783320923306031,1.4345593766928497,2.210707370297807,1.953202011751484,1.1201534051592037,0.2221754709377894,0.27407407407407414,0.20740740740740743,0.16502057613168727
224,224,0.9300411522633745,0.9295260205609808,0.9163067758749069,0.9851824274013403,1.1335619779333819,2.38715599918966,1.32573061284734,1.1101849171079698,1.2293465233799032,0.3320987654320987,0.26543209876543206,0.17777777777777776
225,225,0.9588477366255144,0.9589670410035203,0.9569762157248902,0.9909104681108922,1.038105601510309,2.6096079168002735,1.4402361667340975,0.5634284748433219,1.1516782452090821,0.34485596707818933,0.2765432098765432,0.1987654320987654
226,226,0.934156378600823,0.934156378600823,0.9272237196765498,0.9859988020365379,0.8917199181936694,2.651967900093981,2.2694827997368856,0.8177280052053038,0.31489087300502244,0.29835390946502055,0.2448559670781892,0.1658436213991769
227,227,0.9300411522633745,0.9301084527421977,0.927245466228759,0.9776524346708553,1.46155307709396,2.8225433089332923,1.6611222603577958,0.404151908102963,0.4141739380511913,0.288477366255144,0.22304526748971193,0.1502057613168724
228,228,0.9670781893004116,0.9671894634857597,0.9654592395556251,0.9834141761852605,1.212959235368144,1.713770209423596,1.8238598754814705,0.7026672878705161,1.7056888966992227,0.3275720164609054,0.26419753086419756,0.1481481481481482
229,229,0.9423868312757202,0.9425538574049284,0.9385699136494471,0.99113770640812,0.1971543093631762,2.286692612715338,2.165790773186036,2.2500673837816794,0.24353621948059104,0.25679012345679014,0.2641975308641976,0.14279835390946505
230,230,0.9218106995884774,0.923554166300704,0.9323616115296429,0.9841958729118899,1.5226616795424162,1.1367572138297,1.942568310303652,0.923979478767277,1.368174682480036,0.26872427983539093,0.2078189300411523,0.14650205761316873
231,231,0.9300411522633745,0.9299682850070446,0.9249462365591398,0.9630824372759857,0.9649899659196728,2.86195010901137,1.7376624238559388,1.1323998222983997,0.5043304047934124,0.2691358024691358,0.22592592592592592,0.1559670781893004
232,232,0.9506172839506173,0.9508857082448545,0.9509036144578313,0.9847138554216868,1.2865666616259424,3.0858764086676036,1.334929982918058,0.9077746536570961,0.3019731542359374,0.3123456790123457,0.25637860082304526,0.22674897119341564
233,233,0.9547325102880658,0.954632153608722,0.9421539230384808,0.9907546226886557,1.0262641293164088,2.767161903340831,0.8150425867081562,0.9023032917418708,1.577045121086644,0.3395061728395062,0.28353909465020577,0.20699588477366254
234,234,0.9382716049382716,0.938351403044503,0.9338246185750259,0.9842245593245446,0.7233235315309696,2.358697898662216,1.3196688129008654,2.0779724127664365,0.7529675330320286,0.3049382716049382,0.23621399176954724,0.17983539094650203
235,235,0.9382716049382716,0.9385707905123981,0.9342657342657343,0.9872571872571874,1.9936352170256217,2.290008079592379,2.220062456004648,0.7994216959180914,-0.1689732469788761,0.27777777777777773,0.23991769547325098,0.17078189300411517
236,236,0.897119341563786,0.8972434913353616,0.8898826979472141,0.9497800586510264,1.4372582847826978,2.5782082723189323,1.0479790425597675,1.4979511957559293,0.6228109498752343,0.2617283950617284,0.19341563786008234,0.13621399176954735
