,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd2_scaled
111,111,0.8518518518518519,0.8522813476126728,0.8373352522345099,0.9212998030601425,1.845698001261849,1.4282447670831062,0.9145414052719568,1.1788812814074625,0.5871431579039822,0.09835390946502058,0.10534979423868314,0.08847736625514403,0.057201646090534984
112,112,0.8600823045267489,0.8590513860227121,0.8440572585309427,0.9374638519375361,1.8560294700492679,1.8132377272241818,0.8975607935863167,0.8542686147033017,0.19770574655549736,0.11028806584362139,0.09341563786008225,0.0818930041152263,0.055555555555555525
113,113,0.8395061728395061,0.8411089118639535,0.8294478527607363,0.9322085889570553,2.0317550572517065,1.3257774684727257,0.7550769693623819,1.1798634434315276,0.6889661816348315,0.10987654320987647,0.09999999999999995,0.05514403292181066,0.07654320987654314
114,114,0.8600823045267489,0.8597386650254034,0.84692835254633,0.9562235517291697,1.9516136521686882,1.3983476044288607,0.9401506985939337,1.2590584603887278,0.28238928955639847,0.12263374485596704,0.07489711934156375,0.08600823045267483,-0.007407407407407441
115,115,0.8765432098765432,0.8771496325259767,0.8702784772626277,0.9235668789808917,2.220449498481257,1.5001536043166745,1.3737603727156726,0.7978325664650113,0.040472032048195446,0.139917695473251,0.11934156378600821,0.09876543209876545,0.057201646090534984
116,116,0.8683127572016461,0.8683127572016461,0.8536144578313254,0.9286144578313252,2.053219881534862,1.5802311086568277,1.0983649913622175,0.5023169500685183,0.3241280149968574,0.11851851851851855,0.09218106995884778,0.12263374485596712,0.1041152263374486
117,117,0.8765432098765432,0.8782624485435732,0.8687751813053988,0.9534246575342465,1.8693386099929632,1.6315995101234433,1.4328869017989074,1.1951915918241018,-0.6416195276131489,0.07695473251028807,0.10123456790123457,0.0683127572016461,0.024691358024691367
118,118,0.8395061728395061,0.8411089118639535,0.8294478527607363,0.926840490797546,2.037095130206777,1.3562935130015268,0.8836973939374726,0.8650726195465347,0.8040071678488558,0.11893004115226331,0.0893004115226337,0.08600823045267485,0.04691358024691352
119,119,0.8765432098765432,0.8773904623577826,0.873342175066313,0.964117300324197,1.5218940738525195,1.5905782128024606,1.0008751625902728,1.2698764511304774,0.18736680642959436,0.13621399176954735,0.11440329218106997,0.11604938271604939,0.05226337448559672
120,120,0.897119341563786,0.8981467383743291,0.8946702453987729,0.9495398773006135,1.416268726400854,1.5314158670110491,0.8857615184603965,1.4139478563845294,0.40828157060641157,0.13497942386831277,0.1337448559670782,0.12757201646090535,0.032921810699588494
121,121,0.8724279835390947,0.872221877921363,0.8539877300613496,0.939340490797546,1.8141767668590711,1.6136183188987683,0.5379542729706462,1.3036591024525381,0.6215339582688586,0.12181069958847739,0.09753086419753089,0.10699588477366258,0.08683127572016462
122,122,0.8559670781893004,0.8538727791704155,0.828167115902965,0.9415992812219227,1.9114282518514578,1.3234924401151158,1.0059853827615504,1.0350087085759272,0.669961330254028,0.09341563786008228,0.08559670781893002,0.1074074074074074,0.03086419753086418
123,123,0.8930041152263375,0.8943673654138511,0.898792771441268,0.9422307806250926,1.8241342828169806,1.936845424506308,1.3639742718009542,0.28723182671327463,0.19809266343228693,0.13744855967078196,0.12921810699588482,0.11358024691358029,0.08600823045267494
124,124,0.8559670781893004,0.8573147546506871,0.8494167550371156,0.9356915618845629,2.2323745114418068,1.1505381857825008,1.144438221570992,1.2135672196028489,0.13898600235170125,0.12181069958847734,0.09958847736625512,0.015226337448559658,0.0781893004115226
125,125,0.8806584362139918,0.8820004120897298,0.8803840361445783,0.9332831325301205,2.1496844332605987,1.2700553839427915,1.124263317334414,0.599422746033687,0.7518205393541247,0.15267489711934154,0.11728395061728394,0.08724279835390947,0.06666666666666667
126,126,0.8888888888888888,0.8892632511145326,0.8838829709616227,0.960966000291843,1.7271488492693492,1.5914734737144436,0.7666742103623128,1.2826486871371203,0.10081531206270358,0.10864197530864192,0.12551440329218103,0.12839506172839504,0.02921810699588473
127,127,0.8518518518518519,0.8525544368240997,0.8439434129089302,0.9215296198054819,1.8297218504840986,1.873068691658401,0.7653193319769133,1.4098132061984832,-0.06508133432792579,0.10740740740740742,0.10905349794238683,0.07901234567901236,0.06502057613168724
128,128,0.8683127572016461,0.8694421346151309,0.8730440967283073,0.9275960170697014,2.4371346436896144,1.463017576670227,1.280489717508571,0.41805911898697584,0.3809108932996295,0.13662551440329224,0.14115226337448564,0.10699588477366259,0.07078189300411528
129,129,0.8765432098765432,0.8788153926898805,0.8822939178758876,0.941803025625193,1.7533687252170662,1.6522923970093601,0.9282670715008987,1.3246107235430182,0.10957401999575035,0.154320987654321,0.13209876543209878,0.10205761316872426,0.06872427983539096
130,130,0.8641975308641975,0.8667191067115616,0.8791290179232707,0.9452673677973634,1.0144421694919248,2.1093904617770516,1.4814885436790688,0.7531469786612628,0.12854150789316557,0.17201646090534972,0.12962962962962954,0.14197530864197527,0.09588477366255138
131,131,0.8641975308641975,0.8627530707089041,0.8412137006701415,0.9227848101265823,2.3408830966345193,1.7905283386650364,1.5973931211716441,0.4226066070448875,-0.2989251607963392,0.10082304526748964,0.08106995884773657,0.09917695473251023,0.013580246913580207
132,132,0.897119341563786,0.8966356599206841,0.8804726556582336,0.9457657930616574,2.486506866603363,1.2140078938579788,1.3875473955767372,0.3654837680771463,0.48730839534913506,0.12304526748971194,0.12674897119341563,0.1020576131687243,0.06913580246913582
133,133,0.8765432098765432,0.8765432098765432,0.8676470588235294,0.9470588235294117,2.0520025954485597,1.3532088779518527,0.6553778988870878,1.4614795189888332,0.2058229524967025,0.13744855967078187,0.10329218106995885,0.060082304526748974,0.06419753086419754
134,134,0.8806584362139918,0.8813533809924665,0.8765473032714413,0.9395078101974653,1.9890487531191177,1.6816861850475489,1.0408340031212366,0.29025939068211093,0.8017371954188611,0.16378600823045267,0.1213991769547325,0.1316872427983539,0.08930041152263371
135,135,0.8518518518518519,0.8536248716524432,0.8435897435897436,0.9187257187257187,2.095604403045283,1.3371880524684912,1.6008111638061668,0.967243540972461,0.1386622901717579,0.10164609053497942,0.09218106995884776,0.0637860082304527,0.03868312757201649
136,136,0.8724279835390947,0.8726158551011441,0.8588471443720649,0.9409180427207998,1.7760391406238627,1.292483037355524,0.2834863542959297,1.9200669901901641,0.43506315480905067,0.1399176954732511,0.1353909465020576,0.10452674897119345,0.034156378600823045
137,137,0.8765432098765432,0.8765432098765432,0.867029038377353,0.9485626732817743,1.279370467018541,2.187366662017911,1.144049587313082,0.7668205599443251,0.02972393254150946,0.11522633744855967,0.08641975308641975,0.1045267489711934,0.056790123456790145
138,138,0.8559670781893004,0.858393500022177,0.8616340361445782,0.9274849397590361,1.6911914941518984,1.711604815576536,1.0612573490037254,0.9924383253643735,0.278369969181507,0.11563786008230452,0.11563786008230448,0.09958847736625513,0.08847736625514402
139,139,0.9135802469135802,0.9149143165840693,0.9147864625302176,0.9523771152296535,1.7747190175445284,1.394103682793769,1.154828047116953,0.7909360800361239,0.6810488243305103,0.1526748971193415,0.12757201646090532,0.11687242798353906,0.12551440329218103
140,140,0.8641975308641975,0.8646218754745886,0.858371891266628,0.945054945054945,2.2983895529361904,1.3074515617265847,0.7188661871214939,0.8903071921866884,0.548048932279558,0.15144032921810693,0.09341563786008227,0.10740740740740735,0.035390946502057576
141,141,0.8847736625514403,0.8866862549758928,0.8920996818663839,0.9599303135888502,2.586117929212206,1.557700766781108,0.386450584961154,0.5265691849288794,0.6446175923262283,0.18641975308641973,0.1267489711934156,0.1423868312757201,0.15514403292181067
142,142,0.8806584362139918,0.8791390931858571,0.852539364001235,0.9558505711639395,1.8105004752313423,1.3475250589846721,1.012967812395762,1.0515226494977838,0.34810226561240837,0.1378600823045267,0.09053497942386832,0.05925925925925925,0.018930041152263377
143,143,0.8683127572016461,0.8683127572016461,0.8636363636363635,0.9281705948372615,1.573471007328949,2.107664206216075,1.0749643552356323,1.2227376600826756,-0.20173704737699996,0.08436213991769552,0.10781893004115231,0.07736625514403296,0.04979423868312762
144,144,0.897119341563786,0.896620698940242,0.8796296296296297,0.9625819234872732,1.9316410527008017,1.4520695992986024,1.1176724029367504,0.8717206004572554,0.16321646148514776,0.12880658436213993,0.08971193415637864,0.11069958847736627,0.03744855967078191
145,145,0.8847736625514403,0.8855710203448282,0.8862365591397849,0.9605017921146953,1.7449995985829074,1.6771197835712874,1.3033546698665643,0.5825022527065611,0.2047121176258333,0.15967078189300407,0.10576131687242793,0.06584362139917692,0.059670781893004066
146,146,0.8930041152263375,0.8938200652760039,0.8901617250673854,0.9496106618748128,2.1192541883356517,1.338274624448766,1.1544016687202754,1.072068846996771,0.22298690018046374,0.13251028806584367,0.1349794238683128,0.10493827160493832,0.04732510288065848
147,147,0.8724279835390947,0.8728898206893563,0.8650530503978779,0.9395078101974654,1.9717986672821353,1.3662330569875831,1.1332750711163302,0.8679767990703893,0.47505930140235497,0.12921810699588476,0.11234567901234574,0.11646090534979425,0.05555555555555558
148,148,0.831275720164609,0.8318865370407615,0.8202917771883289,0.9193191865605659,1.8896004381038416,1.4496281659879016,0.892987455265575,1.5493548881152988,0.11094871029207148,0.13703703703703699,0.08806584362139916,0.07613168724279835,0.044855967078189285
149,149,0.9053497942386831,0.9054721513349044,0.8978299511183528,0.9648940897644793,2.0671022006467523,1.3568938466189333,1.4406756786084092,0.8513267204050099,-0.06367320057432345,0.10123456790123457,0.10699588477366255,0.09341563786008229,0.02798353909465019
150,150,0.897119341563786,0.8988389369867544,0.9000551528521904,0.9507563819728964,2.163606251131247,1.6370836476373614,0.9290909447704415,0.9519020261829618,0.05741064227133015,0.14320987654320988,0.1382716049382716,0.12181069958847739,0.09588477366255145
151,151,0.9218106995884774,0.9221037747797306,0.9184565249592653,0.9583024737075989,2.4883607168907202,1.2347009323994875,1.226716951592345,0.5818170973938319,0.2695265898732769,0.1506172839506173,0.15925925925925927,0.11728395061728396,0.023456790123456816
152,152,0.8765432098765432,0.8775170025108306,0.8714608433734939,0.9276355421686746,2.423088102958191,1.5041023971868832,0.9282396577808623,0.7865469319137953,0.26847182701102795,0.13045267489711937,0.13497942386831277,0.11934156378600824,0.06872427983539095
153,153,0.8724279835390947,0.8729739715584119,0.8618391152855628,0.9370549916679292,1.9926209242402768,1.8604510474992912,1.421462697354216,0.8636050197952848,-0.33726062288965897,0.08847736625514406,0.09506172839506176,0.10864197530864197,0.020576131687242826
154,154,0.8683127572016461,0.8686945312112648,0.855741554309953,0.9347068625965763,2.3761845630657645,1.7868893575929108,1.0859808805586988,0.2084209058596378,0.32511116577188015,0.15679012345679016,0.1164609053497943,0.11563786008230456,0.10000000000000005
155,155,0.8724279835390947,0.8698757866297651,0.8395061728395061,0.9319463496418229,1.7936937712294834,1.6459870500268377,1.3913696027755558,0.5452366550676251,0.47157623653956116,0.1094650205761317,0.10041152263374489,0.04444444444444447,0.06707818930041155
156,156,0.8353909465020576,0.8374882544828477,0.8358021033920902,0.9110502147829951,2.4020134730238794,1.3590342702371814,0.5683136507832041,1.108950265755245,0.5203473352472433,0.10123456790123453,0.11810699588477362,0.08065843621399174,0.08724279835390945
157,157,0.8806584362139918,0.8820080955817177,0.8737393633785062,0.9415379766782225,2.140725393628045,1.456968405816601,1.3642139203387091,0.9607451237198331,-0.03671129618851188,0.12098765432098761,0.10699588477366255,0.08518518518518518,0.05761316872427983
158,158,0.8559670781893004,0.857166120962781,0.8414355499527262,0.9435865111881501,1.2497630849792207,1.9403770155029991,1.0295858706686154,1.4125633527844015,0.24904404309481903,0.10781893004115226,0.08024691358024691,0.10205761316872426,0.02222222222222221
159,159,0.8683127572016461,0.8679780084633214,0.8550219941348973,0.9316715542521994,2.4874776250047814,1.4189346536902496,1.4796659943555817,0.27444683835539935,0.023340514530516027,0.11111111111111116,0.09176954732510292,0.07983539094650208,0.0423868312757202
160,160,0.8724279835390947,0.8731240372416392,0.8551095474172398,0.9401087478010555,2.4878541429563725,1.2711952155088524,1.2080562843359004,0.8144653491029472,0.2363389380645176,0.12222222222222223,0.10534979423868314,0.11646090534979425,0.035802469135802505
161,161,0.8724279835390947,0.8735779181928656,0.8732671822559464,0.9338975631110462,2.46885327736277,1.6644027123370508,1.3790016385400095,0.017759945874197117,0.29100228146975604,0.1522633744855967,0.12016460905349795,0.1415637860082305,0.04032921810699591
162,162,0.8600823045267489,0.8610425240054869,0.8554376657824934,0.9482758620689655,1.1214948854954019,2.0022126166064695,1.1787906660082446,1.2432385543739561,0.08945833774708627,0.1267489711934156,0.09753086419753083,0.051851851851851816,0.08724279835390944
163,163,0.8847736625514403,0.8861962099273485,0.8808480675950555,0.9525895790956032,1.667509702620129,1.6657603232778855,1.5671456754362925,0.6063136978960616,0.36416777745624074,0.13251028806584358,0.11646090534979421,0.06502057613168723,0.06707818930041148
164,164,0.8847736625514403,0.8857131475812704,0.8801317982123921,0.9502348129071353,2.1869623762413037,1.4016316979027619,1.5014944211448984,1.1213996031002824,-0.24593034284917206,0.12263374485596708,0.11810699588477362,0.10946502057613165,0.04074074074074071
165,165,0.8600823045267489,0.8603908274960906,0.8522875816993464,0.914161220043573,2.824587781747071,1.470922662392856,0.5291871845888797,0.5081405277362723,0.623416411870704,0.1201646090534979,0.11316872427983533,0.11975308641975309,0.059259259259259234
166,166,0.8436213991769548,0.8444995359740294,0.8311240721102864,0.9279654597788214,1.5862343837606483,1.596777881585069,1.3199829205276508,1.1778340313927154,-0.038661246873946536,0.12798353909465024,0.09629629629629634,0.09506172839506177,0.03168724279835394
167,167,0.8765432098765432,0.8769730195433005,0.8599905452253388,0.9439804601323668,2.385318663431869,1.2695048095395969,0.9774977234259116,0.7922295709778358,0.3000675228200957,0.1263374485596708,0.12181069958847734,0.08683127572016461,0.03415637860082306
168,168,0.8806584362139918,0.881256072503586,0.8781448814343551,0.9345720069404281,1.6005432773881108,1.7223214167154304,1.2446305932565767,0.9769895073484038,0.2702796737233068,0.10864197530864197,0.11975308641975309,0.12921810699588474,0.04444444444444444
169,169,0.9053497942386831,0.9052587406496871,0.8996799431009957,0.9588193456614509,1.9126090333397752,1.5003203333525934,1.1057798601511255,0.32618254501434113,0.6791669750580033,0.15596707818930042,0.12427983539094649,0.11399176954732507,0.09753086419753085
170,170,0.8765432098765432,0.8765432098765432,0.8663856304985338,0.9455278592375367,1.6600806318954386,1.5522627714030954,1.112071403437458,0.7616667492503594,0.6116792845537208,0.137037037037037,0.11275720164609053,0.11851851851851851,0.057201646090535005
171,171,0.9053497942386831,0.9061493187676306,0.9054728220402085,0.9530156366344006,2.3002731275359376,1.5678014734048962,0.8419248710576661,0.9571581441237169,0.002457012633816768,0.1419753086419753,0.11111111111111108,0.12962962962962962,0.042798353909465
172,172,0.8888888888888888,0.8879359819813967,0.8662576687116564,0.9371932515337424,2.086231903049906,1.3947408301544537,1.081660368027899,0.9294365280540309,0.38352846387807066,0.10864197530864192,0.12057613168724275,0.05637860082304522,0.06172839506172835
173,173,0.9012345679012346,0.9014363467410063,0.8971710336884537,0.949539303196084,2.5918112140830276,1.2791136143752777,0.7572895823889941,0.9875171690872554,-0.009076729233050444,0.1403292181069959,0.12098765432098765,0.09588477366255142,0.059259259259259275
174,174,0.8724279835390947,0.8742829340986784,0.8671428571428572,0.9450793650793652,1.2679499243495806,1.9038518100887476,1.269878680977966,0.5539571842652531,0.6617286316668137,0.13168724279835392,0.09135802469135804,0.10411522633744856,0.06213991769547329
175,175,0.8888888888888888,0.8877658022119573,0.8748577524893314,0.955547652916074,1.5091068272878236,1.699616141414623,1.3661515829950004,0.7646927264035681,0.3641968202407042,0.11111111111111105,0.13456790123456785,0.06707818930041147,0.023868312757201603
176,176,0.8724279835390947,0.8725457179406558,0.8669985775248933,0.9501422475106684,1.7198334662832602,1.9296481016817106,1.3299926273225144,1.0764980463728444,-0.5879421582228379,0.09629629629629631,0.11440329218107,0.09012345679012349,0.07283950617283955
177,177,0.8518518518518519,0.8528685548293392,0.8464854111405835,0.9308871205422931,1.6916253686662814,1.9554733806220326,1.720425688500325,0.49345667520401915,0.02185653474939389,0.07695473251028806,0.11275720164609053,0.07366255144032924,0.047325102880658464
178,178,0.8847736625514403,0.8868943665105551,0.8916718122877432,0.9509107749305341,2.2769900550293367,1.4147426093711666,1.3788539146849896,0.8489625742849736,-0.21251094033021523,0.09999999999999995,0.12510288065843614,0.10740740740740735,0.039094650205761285
179,179,0.8930041152263375,0.8930041152263375,0.8852941176470588,0.94880174291939,1.9413656231923622,1.8109353787243871,1.2778391967031617,0.8827298298699074,-0.2545571777843966,0.11522633744855973,0.13251028806584367,0.11687242798353914,0.032098765432098796
180,180,0.8765432098765432,0.8754694704744905,0.8571322766997482,0.9508961635313287,0.9695678003291093,1.4336110967024969,1.3190350235118136,1.5162814823742599,0.2826885451893712,0.1094650205761317,0.11975308641975309,0.0962962962962963,0.042798353909465014
181,181,0.8765432098765432,0.8772590361445783,0.8672839506172839,0.9458923944520652,1.2906984081798223,2.1037077647751516,1.3333692649235298,0.8130100242280633,0.16969510748383146,0.12304526748971192,0.08765432098765433,0.0934156378600823,0.03909465020576134
182,182,0.8806584362139918,0.8795785018429944,0.8640522875816994,0.9414669571532317,1.847640444733905,2.1110579041344875,0.8211019538992079,0.27533770418858844,0.5694870033830777,0.14897119341563783,0.10658436213991766,0.12016460905349793,0.11563786008230452
183,183,0.8683127572016461,0.8678936605316974,0.8487654320987654,0.932937052278616,1.6873012584839382,1.5835233047036072,0.9806130969382606,1.1657189549510651,0.4171578505482504,0.1378600823045268,0.10493827160493832,0.12181069958847739,0.06872427983539099
184,184,0.8765432098765432,0.8755694172422558,0.859915365533343,0.9344812490879907,2.4858206714252296,1.429677542612719,1.058963983856767,0.4199484872930917,0.5222571692553113,0.11234567901234567,0.1300411522633745,0.06913580246913581,0.06584362139917696
185,185,0.8765432098765432,0.8772590361445783,0.8672839506172839,0.9392623075750648,1.2750377495402183,1.5470983677061985,0.8477490934795812,1.0186457595005685,1.0898414108743433,0.1176954732510288,0.14279835390946502,0.12098765432098768,0.10164609053497944
186,186,0.8724279835390947,0.87362207366987,0.8570906432748537,0.9420077972709552,2.102226608607009,1.534852551519175,1.4904813631459872,0.5371823399107805,0.07341712522079238,0.11934156378600824,0.07160493827160495,0.10123456790123457,0.051851851851851885
187,187,0.9053497942386831,0.9069908308565424,0.9032983508245878,0.9564384474429453,1.8797764054537127,1.5044638673115114,0.9597122108478793,1.131064401567398,0.3197396576615244,0.12551440329218105,0.10164609053497942,0.11893004115226335,0.06172839506172838
188,188,0.8765432098765432,0.8779976130159385,0.8811217008797654,0.9376099706744869,2.09159616670472,1.652513726598587,1.1011681127319939,1.0673505524467164,-0.1562687069398584,0.14115226337448558,0.12551440329218105,0.09670781893004114,0.039917695473251025
189,189,0.8477366255144033,0.8527475673369395,0.8590421139554087,0.9440957886044591,1.240242875069425,1.9602373674875753,1.2049372467434907,0.8493091153987952,0.4697974501616371,0.14444444444444443,0.10699588477366258,0.10082304526748972,0.1
190,190,0.8518518518518519,0.8511740498668603,0.8383242153757559,0.9267204146271235,1.9963469386570454,1.2121722623709767,1.1259152728397146,0.7255373717744342,0.8732774810009402,0.09218106995884773,0.11769547325102878,0.08559670781893004,0.060493827160493854
191,191,0.8765432098765432,0.8777581481862639,0.8671604160100851,0.933658997793886,2.1790299169991703,1.7017270502567934,1.225992410772576,0.7770933420736612,-0.08813412679059485,0.12757201646090538,0.10164609053497942,0.1094650205761317,0.019341563786008244
192,192,0.8724279835390947,0.8734680043455016,0.8697230039994075,0.9374907421122797,2.00233436439635,1.3137016005954776,0.9801299243693401,1.4171589537024663,-0.05952082749228643,0.1292181069958848,0.11728395061728399,0.07160493827160498,0.05637860082304531
193,193,0.8395061728395061,0.8384335323906473,0.8201612903225807,0.9230938416422286,2.137901831468405,1.7980174785093614,0.8437494852356573,0.5128477443055159,0.47780753343940063,0.13744855967078182,0.09259259259259253,0.11440329218106993,0.07860082304526743
194,194,0.8559670781893004,0.8555513987612753,0.8466198979591837,0.9258786848072562,1.5263003024467925,1.9363085406593648,1.435431285018212,1.5758582058029216,-0.7551563454668557,0.10699588477366251,0.11975308641975309,0.04238683127572014,0.039917695473251025
195,195,0.8765432098765432,0.8765432098765432,0.8602377300613497,0.9251533742331288,2.789298943724804,1.1462736907661637,0.9591597272549897,0.8480113929019797,0.21027285726937361,0.10617283950617282,0.12222222222222223,0.10699588477366255,0.05555555555555556
196,196,0.8724279835390947,0.8718282183016483,0.8528632025450689,0.9270565065899106,2.5979676759899006,1.531487703448071,1.5875122244348536,0.19986212471038084,-0.05742766214936627,0.07283950617283952,0.09876543209876544,0.05390946502057616,0.05102880658436217
197,197,0.8765432098765432,0.8769893759973124,0.8738040839640154,0.9256747108382122,1.9236135644607963,1.4671672135791842,0.886279143561079,0.8297836643485526,0.7231603516394675,0.1353909465020576,0.1308641975308642,0.12386831275720163,0.11481481481481484
198,198,0.9012345679012346,0.9017714164897088,0.8960090361445783,0.9631024096385542,1.5252392945730289,1.362328298885248,1.2122367247581092,1.0630670241453875,0.48605890052739453,0.102880658436214,0.12181069958847734,0.09382716049382715,0.04156378600823048
199,199,0.8765432098765432,0.8773598883248006,0.8737536656891496,0.9337243401759532,2.0262727871906163,1.592898743127757,1.613793016585289,0.3335986542054639,0.08012291614644407,0.1312757201646091,0.1074074074074074,0.07818930041152264,0.054320987654320974
200,200,0.897119341563786,0.8967337163121372,0.8856340288924558,0.950897417189552,2.8079252758814546,1.408881619993622,1.1803051865566485,-0.02917557844864223,0.4503814990721179,0.15637860082304528,0.111522633744856,0.09012345679012347,0.07201646090534983
201,201,0.8888888888888888,0.8892495806957745,0.884313725490196,0.9529411764705882,1.9686966104865409,1.0850752401479533,0.49196211983153953,1.571460041065283,0.6793224991479814,0.1358024691358024,0.12551440329218103,0.09547325102880655,0.02757201646090529
202,202,0.897119341563786,0.8977620503165339,0.8937081161578555,0.936336559940432,1.9141181614225875,1.1952565195859355,0.8110440900689565,0.8536567731833355,0.9244762295436648,0.14320987654320994,0.12098765432098765,0.13580246913580246,0.07942386831275722
203,203,0.8683127572016461,0.8683127572016461,0.8536144578313254,0.9344126506024096,2.1117134955746995,1.4043931155425413,1.0191851792580424,0.38863870359129915,0.8526553557853555,0.12633744855967083,0.11111111111111116,0.12716049382716052,0.06131687242798358
204,204,0.8724279835390947,0.8718643688529462,0.8547843665768194,0.9455675351901768,2.968449757249713,1.0549210537134834,0.9524972082198353,0.4821401683733446,0.45815052203432444,0.1411522633744856,0.11234567901234568,0.08395061728395063,0.04485596707818933
205,205,0.9053497942386831,0.9061214225789206,0.9057176714560806,0.9637831432380388,2.158145249669799,1.533966433814552,0.611779518175483,0.8512479707804755,0.2156791278747473,0.13868312757201645,0.13497942386831277,0.12798353909465018,0.06172839506172839
206,206,0.8683127572016461,0.8672740450584062,0.8510506347585,0.9296658397781993,2.667000544535186,1.1064987159211475,1.0698456692688938,0.788347574962162,0.02895848931890596,0.07860082304526753,0.11275720164609057,0.06625514403292186,0.06337448559670786
207,207,0.8559670781893004,0.8556179565338479,0.8490559440559441,0.9153146853146853,1.420036927140215,1.5161904333632836,1.1143056503733928,1.46450108287493,0.31062184687753247,0.08724279835390944,0.13456790123456788,0.07448559670781892,0.08930041152263372
208,208,0.8765432098765432,0.8758273836085081,0.8588607594936709,0.9339538346984364,1.5989257015810596,1.4745240027974824,1.2765915943806525,1.5882842207349694,-0.17667407004532037,0.08436213991769549,0.1292181069958848,0.07654320987654321,0.013991769547325117
209,209,0.8888888888888888,0.8897070392397495,0.882170245398773,0.9492331288343558,1.6977304343698902,2.1439918030739613,1.353602243427076,1.0533806251752194,-0.7041809042550559,0.1098765432098765,0.10411522633744852,0.10699588477366251,0.0246913580246913
210,210,0.8477366255144033,0.8501252671195197,0.849189516739888,0.931980003029844,1.597715779452013,1.2681444761608038,1.1349649222406724,1.616705469471323,0.09861107371457195,0.08641975308641976,0.12551440329218105,0.10411522633744859,0.03127572016460909
211,211,0.8724279835390947,0.8754236268054382,0.8820910809959029,0.944216829498897,2.4324776231835066,1.7816983735880898,1.1689327039439448,0.26184349091521697,0.01354548116994601,0.14279835390946505,0.10864197530864202,0.10329218106995888,0.10699588477366255
212,212,0.9259259259259259,0.9253205894066108,0.9158664030504167,0.9741561926281598,1.739603260066472,1.7986830982531092,1.4540923271342303,0.5650882749246399,-0.12003904582390712,0.12510288065843622,0.13127572016460906,0.1279835390946502,0.011934156378600813
213,213,0.8888888888888888,0.8892495806957745,0.884313725490196,0.9433551198257081,2.1630017914375244,1.31548421864522,0.9974731296139014,1.1645945959160806,0.15914910241262717,0.08971193415637856,0.12839506172839502,0.05514403292181064,0.06543209876543205
214,214,0.9135802469135802,0.914094098817866,0.9017359973796266,0.9513593187029151,1.0316537305493925,1.9560558943350737,1.4070216761420746,1.409821816534297,-0.12459509705627098,0.15884773662551438,0.12263374485596701,0.10411522633744849,0.05637860082304523
215,215,0.8930041152263375,0.8934759738853305,0.8895009484897125,0.9635925871880928,1.6807791199880069,1.8053271050624313,1.0758784847895448,0.735536977478889,0.3288612852290494,0.154320987654321,0.11028806584362143,0.13292181069958853,0.0777777777777778
216,216,0.8847736625514403,0.8861526779519001,0.8813519813519813,0.9453768453768454,2.207503458553103,1.55131303572151,1.0933599207355993,0.9952391044855178,-0.10208354594840305,0.1390946502057613,0.0987654320987654,0.08065843621399173,0.059670781893004086
217,217,0.9053497942386831,0.9049447063533832,0.8918838421444527,0.9582278481012658,2.078719534889346,1.4172211559098467,1.107367512918216,0.47757919402206966,0.5103021355004583,0.10041152263374484,0.1251028806584362,0.10041152263374484,0.05061728395061728
218,218,0.8600823045267489,0.8591364739512888,0.8352377300613496,0.9406441717791411,1.385952588257802,1.6650338400756768,1.504960793311707,0.8833849440048823,0.22286040183740377,0.10493827160493825,0.08641975308641972,0.07613168724279831,0.01769547325102876
219,219,0.8559670781893004,0.8546637091208552,0.8375816993464053,0.9427015250544661,2.5952693893812535,1.2623592768522403,0.4800417070852298,1.126594502887911,0.42793514540011796,0.10823045267489709,0.11810699588477366,0.08436213991769545,0.07901234567901233
220,220,0.9012345679012346,0.9000766009092627,0.8743696816892531,0.9428774030885596,2.163643548744326,1.2884902232689361,1.069176159560577,1.0924370126066165,0.3170761755894444,0.09917695473251029,0.12674897119341563,0.09259259259259262,0.021399176954732525
221,221,0.9012345679012346,0.9014523488207697,0.8964052287581699,0.9481481481481481,1.9900138849736015,1.3989176225323066,1.1748383998907443,1.2291046796234364,-0.054208686496186466,0.12427983539094649,0.13168724279835392,0.11399176954732508,0.07572016460905348
222,222,0.8888888888888888,0.8882418713365158,0.8766196372012669,0.9532824647279009,2.0579824298139404,1.461946855067353,1.0333246698540723,1.2037659558256935,-0.02567361735105932,0.11522633744855963,0.12098765432098761,0.09053497942386826,0.03662551440329215
223,223,0.8641975308641975,0.8658752282457866,0.8656738644825019,0.9408041697691735,1.110646192106883,2.0244640954409965,0.9642154285858958,0.9694954518528889,0.49603069855995124,0.12592592592592586,0.11893004115226331,0.05308641975308638,0.07572016460905347
224,224,0.8436213991769548,0.844416427430476,0.8335443037974684,0.91734921816828,2.1988188981423358,1.5046913969091689,1.4271100415208693,0.5820753898202222,0.2664771526658239,0.11440329218107,0.0975308641975309,0.05679012345679017,0.07983539094650209
225,225,0.8806584362139918,0.8822986289510049,0.8830101499772762,0.9495530980154522,2.022773421783832,1.5306507534363678,1.1966822555573873,0.235386679412677,0.8469984074082879,0.14897119341563786,0.0962962962962963,0.1333333333333333,0.14444444444444443
