,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_humidity_scaled
240,240,0.9753086419753086,0.9755166217430369,0.9814814814814814,0.9852918762383783,2.067340296308422,2.256073796473832,1.439650297258062,1.5510369613187427,0.43235803093411346,0.37283950617283945,0.2139917695473251,0.15390946502057617
241,241,0.9670781893004116,0.9672032321604972,0.9647461724415793,0.9806607574536665,2.140475793555548,2.171671232596518,1.6034821976315212,0.5912602668264653,1.1970489743628723,0.3563786008230453,0.18395061728395065,0.16625514403292185
242,242,0.9423868312757202,0.9414338456810343,0.9177380952380952,0.9941269841269842,2.3192976848571463,1.9346350887955808,1.389277067164764,0.9546962855679254,1.01049056290171,0.30000000000000004,0.17283950617283952,0.11975308641975313
243,243,0.9382716049382716,0.9390897552891322,0.9444055944055945,0.9870240870240871,1.4952284705886012,2.3671919506008483,1.7136066009037567,1.3218742563431525,0.5811152522168613,0.3193415637860082,0.19547325102880653,0.15061728395061724
244,244,0.9629629629629629,0.9630786933112516,0.9637796414112203,0.9874927703875072,2.0879555398127945,2.5395958359875612,1.6018743238733282,0.3537542262892591,1.3215284596108896,0.3761316872427983,0.23539094650205755,0.17201646090534972
245,245,0.9259259259259259,0.92616891358787,0.9184149184149184,0.9795648795648795,2.7061285339829992,2.6933599958788235,2.2497459707779757,-0.09043175799886108,-0.033145764577003835,0.3131687242798354,0.21358024691358027,0.13086419753086417
246,246,0.9465020576131687,0.9460566988687331,0.9320987654320987,0.9913122999542752,1.832685481900132,2.450375897281644,1.4719089944755301,0.6856742278114919,1.1146259311339073,0.3580246913580248,0.22345679012345682,0.16419753086419753
247,247,0.9382716049382716,0.9379444804281406,0.9241258741258741,0.9794871794871796,1.399320432798024,2.2057026374954565,2.022215702447367,1.2391267733912241,0.49927683166191217,0.3238683127572016,0.16172839506172834,0.09506172839506168
248,248,0.9465020576131687,0.9465666154943881,0.9433284457478006,0.9881964809384165,2.9216236652179353,1.7405273341809553,0.9022489747516639,0.6296614048305093,1.076394231940867,0.3769547325102881,0.19300411522633745,0.14691358024691362
249,249,0.9547325102880658,0.955015302139275,0.957036485480268,0.98801191362621,1.9106094627735364,2.048321843188285,1.6304577953950221,0.5244672296392946,1.0793162774324707,0.35637860082304523,0.2098765432098765,0.1584362139917695
