,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backtop_temperature_scaled,feature_importance.backtop_humidity_scaled,feature_importance.backtop_temperature_fd3_scaled,feature_importance.backtop_humidity_fd3_scaled,feature_importance.backtop_temperature_fd2_scaled,feature_importance.backtop_temperature_fd1_scaled,feature_importance.backtop_humidity_fd1_scaled,feature_importance.backtop_humidity_fd2_scaled
73,73,0.9259259259259259,0.9259259259259259,0.9166666666666666,0.9727175735406188,1.9039352191846264,0.6075874048945944,0.9503711487465357,2.8841688433810906,0.05684529468272176,0.21975308641975308,0.030041152263374494,0.03456790123456792,-0.0012345679012345733,0.006584362139917699,0.0037037037037037203,0.013991769547325094,1.1102230246251566e-17
74,74,0.9259259259259259,0.9261272441466039,0.9209344115004492,0.9770889487870621,1.4460790970745043,1.139207079853419,1.6479548113321933,2.228397179256809,-0.09842059215163165,0.2288065843621399,0.04526748971193416,0.03827160493827162,0.005349794238683125,0.0004115226337448652,0.0,0.0074074074074073955,-0.0004115226337448652
75,75,0.9300411522633745,0.9301441786038532,0.9232692016361157,0.975534009998485,1.8255374141225797,1.0861313375734583,1.7168219781499336,2.6899555511992195,-0.629181214246079,0.22757201646090533,0.04979423868312758,0.03333333333333331,0.027572016460905326,0.01069958847736625,0.006584362139917676,0.00781893004115224,0.005349794238683092
76,76,0.9218106995884774,0.9221671248216018,0.9162576687116564,0.9727760736196319,1.3872459467774068,0.37492253924122454,1.4994525521917093,3.815552217402084,-0.3555436519904851,0.22551440329218106,0.029629629629629662,0.03415637860082308,0.018106995884773703,0.0020576131687242817,0.007407407407407451,0.0008230452674897193,0.002880658436214012
77,77,0.8765432098765432,0.8771924049660682,0.8691599281221922,0.954177897574124,1.7550308861339867,0.9089166472507297,1.577948063680119,2.2630535279512056,0.1566888149411857,0.21111111111111117,0.0345679012345679,0.021810699588477367,-0.00781893004115226,-0.004526748971193395,-0.019753086419753096,-0.008641975308641959,-0.0057613168724279795
78,78,0.9629629629629629,0.9631214756137323,0.9630737767005,0.9915921830025753,2.094216902709364,0.3293056134264753,0.9786773502644702,2.4971058018786008,0.6259625447978714,0.23950617283950612,0.06337448559670777,0.06502057613168719,0.03168724279835385,0.011522633744855914,0.004526748971193395,0.02427983539094645,0.007407407407407385
79,79,0.9423868312757202,0.9427424681196972,0.9409154059895029,0.9746835443037974,1.615071969394546,0.1191065858111547,1.612927815236705,3.190046031458291,0.4332269162817939,0.23004115226337457,0.050617283950617334,0.046502057613168765,0.008641975308642014,0.0016460905349794607,0.004115226337448629,0.0061728395061729,-0.0028806584362139564
80,80,0.9259259259259259,0.9259259259259259,0.9216129032258065,0.9808602150537634,2.307854436645443,0.7821138922266684,0.8238085064502022,2.7955140708138533,-0.0060839083956353715,0.22263374485596707,0.053497942386831275,0.04897119341563786,0.007407407407407407,0.006995884773662542,-0.0024691358024691245,0.013991769547325117,-0.003703703703703687
81,81,0.9094650205761317,0.9108014893200079,0.907099574189322,0.9662626924336717,2.0194266149557647,1.0712163112490445,1.2795629969388838,2.6147541579199722,-0.42470420354672245,0.2053497942386831,0.048971193415637826,0.05432098765432096,0.03004115226337446,0.016049382716049342,0.006172839506172811,0.020164609053497907,0.009876543209876498
82,82,0.9176954732510288,0.9176954732510288,0.9121602082128397,0.9742625795257374,1.6628884640996566,0.8657041520691569,1.3802680114796961,3.0994300376938364,-0.4445983480684742,0.23086419753086423,0.04855967078189306,0.0283950617283951,0.015637860082304566,0.0032921810699588993,0.007407407407407462,0.022222222222222265,-0.00411522633744853
83,83,0.9423868312757202,0.942894986754636,0.9475022104332449,0.9786324786324786,2.1967720661063868,0.9367847597151859,1.3518254040150435,2.5601972849202648,-0.3637963114729542,0.2584362139917696,0.06707818930041157,0.036625514403292224,0.010699588477366306,-0.00041152263374480966,0.00905349794238689,0.008641975308642014,0.009053497942386902
84,84,0.9423868312757202,0.9424954193960042,0.9412394687990862,0.978580608310724,2.417138276957648,0.1089348968944718,0.9936667257290964,2.6171667377504546,0.5591952497802176,0.24567901234567904,0.041563786008230484,0.040329218106995926,0.04197530864197534,0.015637860082304566,-0.00411522633744853,0.02921810699588483,0.014403292181070004
85,85,0.9135802469135802,0.9140249368037433,0.9048613299716357,0.9746296879924362,2.182255096505102,0.5761521182427976,1.3423564527758078,2.535102057164041,-0.24243863594270296,0.2004115226337448,0.04650205761316869,0.03539094650205756,0.01481481481481477,0.0028806584362139785,0.005349794238683103,0.020164609053497894,0.003703703703703665
86,86,0.9300411522633745,0.9306590541158443,0.9269150807612346,0.9739325123940509,1.273481536766899,0.620142257546945,1.8678278233681407,2.4228145844490143,0.30824827641159186,0.21111111111111108,0.04197530864197531,0.031275720164609035,0.010288065843621375,0.0012345679012345622,-0.0008230452674897082,0.01728395061728395,0.004115226337448541
87,87,0.9259259259259259,0.9266331515564643,0.924894382725708,0.9817712408073853,0.4730415645104539,0.7462916216819997,1.5733629467824823,3.29045636935913,0.32455953718876657,0.22345679012345682,0.03497942386831278,0.05020576131687242,0.0028806584362139785,-0.0028806584362139785,-0.005761316872427957,0.0032921810699588438,-0.003703703703703687
88,88,0.9670781893004116,0.9672630602050587,0.9691713376761097,0.9888653234358431,1.2066841876456254,0.3461945135608931,1.4455959801531786,3.0333897310667495,0.5407049706597882,0.24691358024691362,0.057613168724279865,0.07530864197530869,0.017695473251028826,0.019341563786008275,0.006995884773662619,0.018106995884773724,0.013580246913580295
89,89,0.9218106995884774,0.9222012449489825,0.9149194179314661,0.9788765451416055,2.244939861142746,1.1519586101557653,1.312595143955471,2.355480374323538,-0.49808995815732304,0.2078189300411523,0.04115226337448563,0.05555555555555556,0.011934156378600836,-0.0012345679012345512,0.005349794238683159,-0.000823045267489686,-0.009465020576131656
90,90,0.9176954732510288,0.9193037607398786,0.9203781512605043,0.97109243697479,2.076475817246539,0.6082307617729734,1.643116052897598,2.828250274940598,-0.23090314555474353,0.23251028806584367,0.04320987654320992,0.048559670781893036,0.0028806584362140453,0.009876543209876609,0.0037037037037037646,0.0012345679012346288,-0.007818930041152227
91,91,0.9300411522633745,0.9299738517845514,0.9256045519203414,0.980298719772404,1.652240040271743,0.5643944926412079,1.1489670561373302,2.7009219109585696,0.206949673853834,0.245679012345679,0.025514403292181076,0.03004115226337445,0.015226337448559668,0.014403292181069938,0.013168724279835375,0.00781893004115225,-0.004115226337448585
92,92,0.9300411522633745,0.9299063811401687,0.9155205501359347,0.9755317447625139,1.57002789790551,0.6606110696868901,1.5133053693087448,2.5415194369541974,0.5074754151430539,0.19176954732510287,0.031275720164609035,0.02798353909465019,0.02222222222222221,0.00781893004115224,0.004938271604938249,0.009053497942386824,0.003703703703703687
93,93,0.9053497942386831,0.9077201804644798,0.9115502035278155,0.9609056987788331,2.2285810374563533,0.08167633200883094,1.0867122589067126,2.4069813178251103,1.107456839153904,0.21604938271604937,0.054320987654320974,0.026748971193415617,0.012345679012345668,0.006172839506172811,0.006172839506172823,0.009465020576131666,0.0020576131687242817
94,94,0.9053497942386831,0.9057168655273473,0.9000372300819062,0.9687267311988087,2.4366826803752715,1.0754281826115881,1.1732063475691579,2.1139249548786534,-0.35189338069870074,0.20370370370370366,0.03703703703703702,0.04444444444444445,0.0222222222222222,0.004938271604938249,0.0,0.005761316872427957,0.000411522633744843
95,95,0.9506172839506173,0.9507792757252468,0.9467365967365967,0.9852369852369852,2.162572172578779,0.4249791135230607,1.4097373700167928,2.9573961304642675,-0.1984613950887574,0.2497942386831275,0.05308641975308641,0.04855967078189301,0.015637860082304545,-0.004526748971193395,0.0,0.013168724279835398,0.003703703703703687
96,96,0.9135802469135802,0.9140517671636911,0.9036862306093075,0.9691348152886615,1.9108706316156585,0.5554187681182692,1.306644890098838,2.9772999486555594,-0.07435929316333727,0.22962962962962957,0.04855967078189295,0.019341563786008174,0.002469135802469091,0.00041152263374480966,-0.005761316872428046,0.008230452674897082,0.0012345679012345401
97,97,0.9423868312757202,0.9423868312757202,0.9385121457489879,0.9757807981492193,1.9880540366666908,0.37103574851358345,1.037851178273051,2.363880451046779,1.097600647109042,0.22551440329218111,0.044032921810699635,0.06625514403292185,0.01399176954732515,0.0004115226337448985,-0.004938271604938238,0.014403292181070004,0.007818930041152316
98,98,0.9259259259259259,0.9263831732967535,0.922159617165792,0.9773078110527941,2.1840103824329855,0.5385742747371643,1.0711069306970187,2.592925071528986,0.5497413490758898,0.22057613168724285,0.05473251028806584,0.030041152263374483,0.004115226337448552,0.000411522633744843,-0.006584362139917676,0.009876543209876553,-0.0012345679012345512
99,99,0.8765432098765432,0.8765432098765432,0.8642963514519733,0.9571109456440805,1.8370222651813535,0.3878960990108004,1.1782593908527004,3.0033893739771482,0.22888548738332398,0.2123456790123457,0.04032921810699591,0.03209876543209876,0.00781893004115226,0.005761316872427968,-0.0004115226337448541,-0.006584362139917699,-0.003292181069958833
100,100,0.9465020576131687,0.9466757240387063,0.946078431372549,0.9796659404502541,2.017490246162154,0.6839770530411621,0.8422474802746572,3.2325650271525563,-0.21081177985056762,0.22962962962962968,0.04403292181069962,0.061728395061728426,0.02551440329218111,0.011934156378600869,0.006995884773662575,0.01111111111111115,0.004938271604938283
101,101,0.897119341563786,0.8979758006877009,0.8893003466750709,0.9605263157894737,2.398728883756249,0.5324716421477526,0.9336962444064579,2.559568837876155,0.3975841220105181,0.23539094650205766,0.03539094650205765,0.040740740740740765,0.008641975308642002,0.008230452674897148,0.002469135802469158,0.03045267489711937,0.01028806584362144
102,102,0.9259259259259259,0.9265701695671574,0.9256901840490798,0.9710122699386503,1.6591688896746555,0.43869500848021714,0.9810364380306251,2.718082129367103,1.1450831309045295,0.2111111111111111,0.036213991769547337,0.0588477366255144,0.020576131687242805,0.006172839506172834,0.013991769547325127,0.022222222222222233,0.023456790123456785
103,103,0.9423868312757202,0.942599451303155,0.9357908204062051,0.9823284823284824,1.193325819204414,0.8991223102818948,1.036848253254182,3.0714150916780594,0.6607301990561506,0.21687242798353915,0.035802469135802525,0.052674897119341604,0.02716049382716055,0.00905349794238689,0.008641975308642025,0.0218106995884774,-0.0028806584362139676
104,104,0.9259259259259259,0.926653633105246,0.9293575920934412,0.9786612758310872,1.3463255889413894,0.4931721340966128,1.0378880879466066,2.966429187933179,0.703773057079945,0.21604938271604937,0.05102880658436215,0.04979423868312758,0.01810699588477368,0.0024691358024691358,0.004115226337448552,-0.0028806584362139785,0.0037037037037036978
105,105,0.9423868312757202,0.9419914467844752,0.9329032258064516,0.9836559139784946,1.4617399422088462,0.5788160114557321,1.1396313977163854,2.6865765560144235,0.535404765983392,0.23580246913580255,0.055967078189300454,0.06460905349794244,0.011934156378600869,0.018930041152263412,0.00905349794238689,0.02345679012345685,-0.0020576131687242484
106,106,0.9382716049382716,0.9383285731970915,0.936130867709815,0.9790184921763869,2.0261341939502935,0.8144051561883479,1.1793300691351087,2.9509336084536932,-0.33902587252305744,0.23991769547325098,0.03703703703703699,0.04444444444444441,0.006995884773662519,0.0008230452674896748,0.0028806584362139455,0.0057613168724279466,-0.0004115226337448985
107,107,0.9176954732510288,0.9184112995190639,0.9163726993865031,0.9809049079754601,2.348442908194977,0.2631888506801694,0.8400811569881619,2.9620342749283393,0.4732195868467138,0.20329218106995892,0.04238683127572022,0.05226337448559676,0.011522633744856004,-0.003703703703703665,0.0032921810699589106,0.014403292181070015,-0.0020576131687242484
108,108,0.9423868312757202,0.9426897889841651,0.9419362084456424,0.9862982929020665,1.3412928893512448,0.5782788988584517,1.2426501146331645,3.2906710819440157,0.06123462386920302,0.24485596707818935,0.02345679012345684,0.05349794238683131,0.025514403292181097,-0.004938271604938238,-0.00905349794238679,0.008641975308642002,-0.0028806584362139676
109,109,0.9382716049382716,0.938351403044503,0.9338246185750259,0.9844467486298327,1.8975131922074113,1.2949786465984086,0.8186983911636017,2.7043903067462343,-0.5073879120529354,0.23045267489711926,0.05020576131687238,0.06419753086419748,0.008641975308641936,0.005761316872427935,-0.0032921810699589106,0.01687242798353905,0.004938271604938227
110,110,0.8930041152263375,0.8941293867148472,0.8923269201636116,0.9734888653234358,2.2529651274265907,0.5777878933424032,1.0944982715303282,1.9956674855440355,0.8406020070468276,0.19958847736625518,0.03744855967078194,0.037860082304526796,-0.004938271604938238,5.551115123125783e-17,-0.001646090534979383,-0.005761316872427935,-0.01769547325102875
111,111,0.897119341563786,0.8987332885942703,0.9044084229662173,0.947432207241327,2.48530684174793,0.6460573673694678,1.3107157175217554,2.5941677122736118,-0.3330510856926602,0.19753086419753088,0.039506172839506214,0.04526748971193417,0.025925925925925943,0.006584362139917732,-0.004526748971193395,-0.0024691358024691136,-0.007407407407407374
112,112,0.897119341563786,0.8962195493099387,0.8824826489300173,0.9718045112781954,1.8841091405892652,0.4600265731081063,0.8633698577873581,3.3360251259775087,0.4239118569805979,0.20987654320987653,0.035802469135802484,0.011934156378600857,0.016049382716049422,0.0012345679012345846,-0.014403292181069916,0.013168724279835443,-0.000411522633744843
113,113,0.9094650205761317,0.9108932497730865,0.9166027607361964,0.9692484662576687,2.0603348387175804,0.3477504037512723,1.3823210265932262,3.053571408546293,0.3908630223670888,0.23580246913580244,0.0596707818930041,0.06831275720164606,0.012345679012345645,0.005761316872427957,0.0,0.013991769547325084,0.003292181069958833
114,114,0.9506172839506173,0.9507302509481159,0.9491828396322779,0.9871589085072231,2.075693057575971,1.612781124964226,1.7807405529731413,2.127288283367643,-1.1586556358117217,0.2473251028806584,0.03744855967078189,0.062139917695473244,0.021810699588477388,0.0020576131687242705,0.005761316872427991,0.016872427983539107,0.009053497942386834
115,115,0.9135802469135802,0.9139041721249653,0.909457858095097,0.9782254480817657,1.759907928360977,0.740848509099297,0.5657022024324183,2.548983480609748,1.0682546009279754,0.191358024691358,0.05473251028806582,0.05884773662551436,0.02057613168724274,0.008230452674897071,0.0012345679012345512,0.014403292181069904,0.005349794238683092
116,116,0.9259259259259259,0.9261339056936542,0.9205572289156627,0.9734939759036145,1.820228022414867,0.3767416505083697,1.0061754712973354,2.0052796236632946,1.2308410700769492,0.22016460905349797,0.04732510288065844,0.05637860082304528,0.017695473251028816,0.014814814814814826,0.010288065843621408,0.020164609053497963,0.012345679012345678
117,117,0.9300411522633745,0.9304340464354361,0.9226430298146655,0.9697018533440773,2.5037883065664306,-0.10572310375854274,1.441048904215084,3.2967108998328705,-0.1757603433722955,0.22757201646090533,0.06790123456790122,0.04979423868312756,0.006584362139917676,0.003292181069958833,0.0028806584362139785,0.016460905349794254,0.013168724279835387
118,118,0.9012345679012346,0.9025766893724203,0.9041027607361963,0.9645705521472392,2.2837124395382027,0.6638689414280747,1.391805162887504,2.053967594829934,0.3044004927407551,0.22304526748971193,0.012345679012345689,0.03127572016460907,0.004526748971193406,-0.0008230452674897082,-0.004526748971193395,-0.0008230452674896971,-0.01440329218106996
119,119,0.9176954732510288,0.9174790748878539,0.9079354553492485,0.9746536987916298,2.389577382630786,0.43937670442215904,1.7704095661919652,2.247268362888622,-0.23528378506494177,0.21646090534979429,0.028806584362139953,0.028806584362139974,-0.0020576131687242484,0.004115226337448608,4.4408920985006264e-17,0.010699588477366306,-0.002057613168724237
120,120,0.9300411522633745,0.9303600590509068,0.9255751533742331,0.9789877300613496,2.5644254335370245,0.5806162870114706,1.3194881335046076,2.955690164906196,-0.8135276986162754,0.23539094650205766,0.03744855967078188,0.035390946502057596,0.004526748971193395,0.004938271604938249,0.0012345679012345622,0.0020576131687242817,0.0032921810699588438
121,121,0.9382716049382716,0.938726132910972,0.9380751533742331,0.9841257668711657,1.749652146915562,0.4161998641834923,1.5021209695063835,2.6312479403913147,0.12080682533125799,0.21646090534979417,0.04773662551440324,0.03621399176954726,0.008230452674897082,0.004115226337448541,-0.005761316872428046,0.001646090534979372,0.0012345679012345178
122,122,0.9053497942386831,0.9057293439359716,0.8995956873315364,0.9766397124887691,2.1031394967520787,1.0387422395033956,0.9852288151268269,2.6618588926021998,-0.11446821341621118,0.18641975308641973,0.03168724279835391,0.02222222222222222,-0.010699588477366273,0.000411522633744843,-0.0037037037037037203,-0.003703703703703731,-0.0016460905349794165
123,123,0.9670781893004116,0.9673794346270744,0.9745222929936306,0.9780773218782403,2.1542664344101197,0.9837049287591587,0.6576621061648175,2.7677096120838387,-0.44182766750269664,0.23703703703703707,0.060905349794238714,0.04609053497942391,0.03456790123456795,0.012345679012345723,0.005349794238683214,0.020576131687242826,0.015226337448559713
124,124,0.897119341563786,0.8983163131572561,0.8984244811392214,0.9651567944250872,2.280930816856547,0.21376047627089745,0.934601545485358,2.7251606089587574,0.6140982667539403,0.21069958847736628,0.05185185185185189,0.030041152263374515,-0.004938271604938249,0.004526748971193451,-0.003703703703703687,0.008230452674897148,-0.0028806584362139785
125,125,0.9012345679012346,0.9012345679012346,0.890210843373494,0.9707831325301205,1.7486413018428024,0.569111849067705,1.2330981054065417,2.8547552896548205,0.6410519686289987,0.20987654320987653,0.024279835390946514,0.019753086419753096,1.1102230246251566e-17,-0.0016460905349794165,-0.0024691358024691245,0.0012345679012345956,-0.004938271604938249
126,126,0.934156378600823,0.9339946658943075,0.9267109295199183,0.9886181234495841,2.157245268649171,0.4322793040132684,0.9691697432800186,2.526263729526904,0.5793636792446044,0.21893004115226336,0.04526748971193414,0.05267489711934152,0.008230452674897092,0.0028806584362139676,-0.008641975308642025,0.0057613168724279466,-0.008230452674897148
127,127,0.9218106995884774,0.9227065382104142,0.9289345711759505,0.9750221043324492,2.0542385523114763,0.3603375319888467,0.6568244186327186,3.034815998897306,0.4044409812556109,0.24403292181069958,0.050205761316872446,0.058436213991769584,0.012345679012345711,-0.003703703703703687,0.011111111111111138,0.019753086419753117,0.011111111111111138
128,128,0.9094650205761317,0.9097782682806769,0.9087126600284495,0.9633001422475107,2.019542152165753,0.31085114370272765,1.7056112532451928,2.4641120810490067,0.3799790339332519,0.22098765432098766,0.0641975308641975,0.041563786008230394,0.00987654320987652,-0.0016460905349794275,-0.006172839506172867,-0.0016460905349794496,0.000823045267489686
129,129,0.9465020576131687,0.9473149171712089,0.9570855202222909,0.9748379129360913,1.8818107467974239,0.25917694038863387,0.816719367258346,3.3576244688129004,0.38173642987782175,0.2534979423868313,0.058847736625514444,0.057201646090534984,0.026748971193415648,0.0020576131687242705,0.011934156378600869,0.013580246913580285,0.0024691358024691358
130,130,0.9176954732510288,0.9188725164830303,0.9284180121463488,0.9648940897644793,2.321246419168688,0.7110329026202487,0.8301158444975617,2.8495329461555094,0.13508501485148577,0.26625514403292183,0.04362139917695479,0.043621399176954775,0.018930041152263398,0.0004115226337448763,0.006995884773662609,0.005761316872428035,-0.004526748971193395
131,131,0.9176954732510288,0.9186368648968503,0.923119880863738,0.974981384959047,1.685299100671304,0.6621626936962243,1.278946637689215,2.300625705136692,0.9925960480465674,0.21975308641975314,0.032510288065843676,0.036625514403292245,0.005349794238683181,0.004526748971193461,-0.0028806584362139564,0.008641975308642025,-0.0024691358024690802
132,132,0.9465020576131687,0.9470026231559695,0.9506514164520528,0.9797757915467353,2.9009514610113585,0.724919193808163,1.3696011506202979,2.381351155560779,-0.5425645709942285,0.25761316872427986,0.05514403292181073,0.033744855967078234,0.030041152263374504,0.003292181069958866,0.0004115226337448541,0.006584362139917721,0.0004115226337448652
133,133,0.9506172839506173,0.9505001864552426,0.9447712418300653,0.9873638344226581,1.863763885735696,0.68887239705804,0.7086390012672144,2.856198650379441,0.5665923492005,0.245679012345679,0.04156378600823046,0.05102880658436215,0.006172839506172844,0.0049382716049382715,0.006172839506172844,0.013580246913580252,0.01522633744855969
134,134,0.9135802469135802,0.9140834827876482,0.9123563218390804,0.9711170055997642,2.6015507920072642,0.6344112466282179,0.8768352372427543,2.688735505726084,-0.30995048689219146,0.24526748971193407,0.0460905349794238,0.034567901234567856,0.011934156378600791,0.003703703703703665,-0.002880658436214034,-0.005349794238683181,0.0020576131687242484
135,135,0.9176954732510288,0.9188885170310873,0.9224941724941724,0.9735819735819735,2.504577839378987,0.8981374252282908,0.7206071036145242,2.9201761373593658,-0.4823909008633466,0.21934156378600825,0.02921810699588483,0.03415637860082308,0.014403292181070004,-0.006584362139917666,-0.0028806584362139455,0.015226337448559713,0.0012345679012346177
136,136,0.934156378600823,0.9351266548399165,0.9443266171792153,0.9793213149522799,2.0463667917949633,-0.01741075175792745,0.9827394707853718,3.068594204059939,0.8974773967210912,0.22263374485596704,0.04238683127572013,0.05144032921810696,0.018106995884773637,-0.003703703703703731,0.002057613168724259,0.0127572016460905,0.01275720164609051
137,137,0.934156378600823,0.9343070012641544,0.9314533780825915,0.9800087552896541,1.664463613164574,1.0620626997917382,1.816842284981246,2.061736496628135,-0.1620794133434683,0.23950617283950618,0.04855967078189296,0.018106995884773647,0.020164609053497907,-0.0004115226337448541,-0.0008230452674897193,-1.1102230246251566e-17,-0.0024691358024691358
138,138,0.9300411522633745,0.9305087134846719,0.9294804216867469,0.9748493975903614,1.6508208565064584,0.5938140972262163,1.1235167829253536,3.1496057499222174,-0.01256103161377776,0.2168724279835391,0.05390946502057611,0.04773662551440329,0.01563786008230452,0.009465020576131666,0.00781893004115224,0.01358024691358024,0.004938271604938249
139,139,0.9465020576131687,0.9471635760669893,0.9500402900886382,0.9859790491539081,1.6793353521979846,0.6620983495645625,1.656466467954161,2.4078951636040364,0.023812817583641212,0.20246913580246914,0.040740740740740765,0.05144032921810702,0.01111111111111115,-0.0008230452674897082,-0.004938271604938249,0.006172839506172867,-0.003703703703703687
140,140,0.9135802469135802,0.9130588178729622,0.9022556390977443,0.9766483516483516,2.3800032320350715,0.8370178325081207,1.039846005317543,2.8427661103064144,-0.18607755080619223,0.21275720164609044,0.05308641975308638,0.03292181069958842,0.013580246913580197,0.0008230452674896638,0.002057613168724237,0.01769547325102876,0.007818930041152217
141,141,0.9176954732510288,0.9183665339866217,0.9169444023632782,0.974094834116043,1.9023574373266097,0.7569733526175244,1.6339282598904412,2.8910108091007776,-0.44696337903236555,0.24650205761316876,0.046090534979423906,0.059670781893004156,0.03004115226337455,0.008641975308642035,0.007407407407407451,0.015226337448559713,0.013168724279835443
142,142,0.8806584362139918,0.88121950691999,0.8689410311824637,0.9638005557270763,1.9819433691414874,1.4458480487408616,0.752147226646501,2.357713422556297,-0.11474978986667628,0.1835390946502057,0.016049382716049367,0.013168724279835375,-0.0008230452674897303,-0.008230452674897137,-0.011111111111111127,0.003703703703703709,-0.011111111111111105
143,143,0.9094650205761317,0.9094650205761317,0.90625,0.9652076318742986,2.1856333040780656,0.6850298765217231,1.841883266999349,2.71061796613712,-0.6330040248568687,0.23580246913580244,0.01481481481481477,0.0436213991769547,0.009053497942386801,0.013580246913580219,-1.1102230246251566e-17,0.01851851851851848,-2.2204460492503132e-17
144,144,0.9300411522633745,0.9297020752793645,0.9166666666666667,0.9839201341258954,1.7592687275261976,0.7621360439468244,1.4320145923030643,3.0076649022528916,-0.41631942163681207,0.23209876543209873,0.04567901234567899,0.03909465020576132,0.018930041152263377,0.004115226337448552,-0.005349794238683125,-0.002880658436214001,0.00781893004115224
145,145,0.9135802469135802,0.913490234420467,0.9075268817204301,0.9691756272401434,1.6943028465677066,1.2452088442046993,1.4252887746696725,2.6082936112231088,-0.10416129296662424,0.21687242798353906,0.03662551440329213,0.04732510288065839,0.0028806584362139342,-0.007818930041152316,-0.006584362139917754,0.007818930041152227,-0.004938271604938338
146,146,0.9506172839506173,0.9508769619864272,0.9510332434860737,0.9888439652590596,2.211987222112664,1.1367819569745972,1.2628206607924126,2.6439330248891104,-0.457396788890537,0.24403292181069958,0.03539094650205763,0.052263374485596724,0.015637860082304535,0.0057613168724279795,0.0004115226337448541,0.01440329218106996,0.0016460905349794275
147,147,0.9259259259259259,0.9261078527207559,0.921971706454465,0.9771588564692013,1.5450058326561178,1.2659380323505356,1.409604459746773,2.3820032423819115,-0.1114364527895844,0.24444444444444446,0.051028806584362166,0.06337448559670783,0.025102880658436223,0.014814814814814826,0.008641975308641992,0.013168724279835387,0.005349794238683148
148,148,0.9135802469135802,0.9142596450267856,0.9148983200707339,0.9594017094017094,1.2814049194724992,0.8612758124699035,1.4125662155790435,2.9427895679759954,0.40685808886569513,0.24074074074074064,0.05349794238683122,0.04032921810699584,0.013580246913580207,0.005349794238683092,0.0024691358024691136,0.022222222222222178,0.0028806584362139455
149,149,0.9711934156378601,0.9711549105961063,0.9671900459191232,0.9968893497259665,2.0238493408890785,0.31167913485213433,1.1723500347536304,2.995062835890602,0.11579811954643326,0.26131687242798357,0.04362139917695477,0.030041152263374515,-0.0012345679012345512,-0.005349794238683103,-0.0012345679012345622,0.0024691358024691466,-0.006584362139917666
150,150,0.934156378600823,0.9349945719407206,0.9377560668137409,0.9786479672234478,2.339962062730684,0.3356256967969602,1.1173387458985684,2.427404515002673,0.5085185100952917,0.22469135802469128,0.06748971193415634,0.044855967078189285,0.01481481481481478,0.0028806584362139785,0.009465020576131643,0.0020576131687242705,0.00411522633744853
151,151,0.897119341563786,0.8979580680205659,0.8967190045919123,0.9645978373574285,1.7464530176829738,1.0304265737316267,1.0992630216537405,3.2421356683135634,-0.33681948949150636,0.21234567901234574,0.012345679012345689,0.014403292181069994,0.0041152263374485964,0.0012345679012345846,0.0049382716049383045,0.0012345679012345733,-0.0028806584362139785
152,152,0.9012345679012346,0.9015118742582054,0.8931099397590361,0.963027108433735,1.8335799855005461,0.9638621998358747,1.2510651522274663,2.4212030758774357,0.2459574677763462,0.17572016460905351,0.03251028806584361,0.05432098765432101,0.008230452674897137,-0.003292181069958833,0.0016460905349794165,0.007407407407407418,-0.002057613168724259
153,153,0.9135802469135802,0.9149359624191871,0.9228147250416603,0.9669747008029086,1.6230272086834168,1.0119998011655729,1.2576935894906223,2.5171799009512017,0.11961006335874452,0.2028806584362139,0.03868312757201643,0.05637860082304521,0.016049382716049332,0.0004115226337448208,-0.005761316872428046,0.004938271604938238,-0.002057613168724326
154,154,0.9094650205761317,0.9097274902077446,0.9017573094985608,0.9628086653537342,1.369118233961077,0.8018148406792529,1.9805526587047027,2.1132881884246646,0.46845209250108,0.2053497942386831,0.04609053497942385,0.024691358024691336,-0.0004115226337448763,0.007818930041152227,-0.00452674897119344,0.004115226337448552,0.008230452674897082
155,155,0.9547325102880658,0.9546615703137442,0.9475308641975309,0.98079561042524,2.388573196818208,0.5192785358419956,1.5697423782865796,2.1514512975948663,-0.010784118058222495,0.2333333333333333,0.04238683127572015,0.038271604938271586,0.02016460905349795,0.009465020576131656,0.004938271604938249,0.02057613168724277,0.011522633744855949
156,156,0.9012345679012346,0.9019371528734825,0.8999037179677085,0.9517108576507185,2.4126444156340576,0.7331736053061403,1.5608901838246243,2.538071534874177,-0.5147916747629678,0.25473251028806587,0.05514403292181071,0.045679012345679025,0.02304526748971193,0.013580246913580262,0.006995884773662531,0.015226337448559678,0.00781893004115226
157,157,0.9259259259259259,0.927069044352995,0.931768042861645,0.9768358020800504,2.268146841607109,0.8535077318346145,1.3248523483727481,2.8823810885129966,-0.6902192863493624,0.24609053497942388,0.06131687242798356,0.03991769547325104,0.012345679012345711,0.006584362139917699,0.006172839506172811,0.003703703703703709,0.0012345679012345622
158,158,0.934156378600823,0.934156378600823,0.9234163252442483,0.9762054837693035,0.5980622328232971,0.7660649136927388,1.9958411294126068,2.9182101098087454,0.17952297648666357,0.23292181069958842,0.05596707818930039,0.038271604938271586,0.0156378600823045,0.0016460905349793941,0.006172839506172811,0.013168724279835365,-0.0008230452674897303
