,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backlow_CO2_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backlow_CO2_fd1_scaled
107,107,0.8559670781893004,0.8561927962894147,0.8385352760736196,0.9239263803680982,3.2979658510580734,-0.22292832889705771,1.1942714925045887,1.561547428945793,-0.018788552545903805,0.12263374485596708,0.03456790123456789,0.048559670781892994,0.01152263374485597
108,108,0.9012345679012346,0.8996146501549405,0.8767969451931716,0.962189278227014,2.9914819781212407,0.38222737373434834,1.7170252462712983,0.8631346216109657,0.2611922070129399,0.15432098765432095,0.029218106995884775,0.05761316872427985,0.027160493827160504
109,109,0.831275720164609,0.8310501906343362,0.8142127092282625,0.912309287512961,2.829038560264739,0.021065892981517245,1.033934217226239,1.301318096410846,0.7824784878449289,0.11769547325102878,0.012345679012345668,0.025514403292181055,-0.0016460905349794386
110,110,0.8888888888888888,0.8887200558837247,0.8742614755340099,0.922360248447205,3.176542475791208,0.1456539362547355,1.5464682427643823,1.3514936995776707,-0.03246812574261753,0.15144032921810693,0.03497942386831272,0.05226337448559667,0.009876543209876498
111,111,0.831275720164609,0.8310193441197301,0.8098394182699591,0.9129677321617936,3.274408165871312,-0.17533410190437387,1.5434808386863617,1.5318997784577248,-0.2803693483740186,0.10864197530864197,0.02057613168724278,0.03374485596707816,-0.006995884773662564
112,112,0.8436213991769548,0.8381469489257493,0.8088490456911509,0.9436813186813187,2.6559545662222765,0.6162821911680414,1.670494154057104,1.4208641578162657,0.21340113630336588,0.12427983539094653,0.016460905349794275,0.015637860082304576,-0.004115226337448518
113,113,0.8353909465020576,0.8348509739199595,0.810467791411043,0.917638036809816,3.017381163122624,-0.40366129263079553,2.0636215682251016,1.1580442771999935,-0.055942487021891786,0.09753086419753085,0.01563786008230449,0.027572016460905336,-3.3306690738754695e-17
114,114,0.8847736625514403,0.8831560421357767,0.864037647745513,0.9337516416168101,3.126452737129862,0.04967559234495237,1.6498640021948903,0.9772501249021518,0.13394919318097198,0.15144032921810696,0.04444444444444441,0.057613168724279816,0.037037037037037
115,115,0.8806584362139918,0.8808127125527058,0.870833950525848,0.9246778255073322,2.095676098763482,-0.12288153062932125,1.2849756658392766,1.9232786150878585,0.596026810564717,0.16008230452674893,0.028806584362139898,0.0580246913580247,0.024691358024691336
116,116,0.8477366255144033,0.8448637876525563,0.8147966867469879,0.932078313253012,2.566234374930658,-0.5387382252206117,1.4868100753085312,1.8968800094198812,-0.09648247758253266,0.09670781893004117,0.010699588477366295,0.028806584362139953,0.012757201646090555
117,117,0.8683127572016461,0.8672236308077194,0.835535858178888,0.9277195809830782,3.1913790705449636,-0.4759788899845033,1.5294314903781598,1.3998677894363765,-0.1614371023913897,0.11399176954732515,0.020576131687242837,0.04115226337448563,0.0037037037037037646
118,118,0.8806584362139918,0.8818502165142218,0.8760352760736196,0.9246165644171779,2.7793252587980124,-0.3953663979618561,1.3104421862204105,1.3994342229998438,0.4771436003055708,0.17613168724279835,0.048559670781892994,0.08641975308641972,0.02222222222222221
119,119,0.8930041152263375,0.8924225292554904,0.8785366931918657,0.9658856469201297,2.6862092053012296,-0.1544049657858757,1.2213972406089773,1.6752304162700529,0.10267030311393974,0.14650205761316876,0.008641975308642014,0.049794238683127615,0.016460905349794296
120,120,0.8888888888888888,0.888709377544413,0.872622699386503,0.9460122699386503,2.392397068103026,-0.9410269630043167,0.6809909654464591,1.7347165899098937,1.0068231842580826,0.13950617283950612,0.015226337448559613,0.07736625514403286,0.0246913580246913
121,121,0.8641975308641975,0.8594907234363017,0.8192101226993864,0.944478527607362,2.980595297152346,-0.20560426638694745,1.5265059086942743,1.405609450472134,0.017865271704977956,0.10781893004115221,0.010699588477366207,0.026748971193415592,0.016049382716049342
122,122,0.8518518518518519,0.8488474488474489,0.8194070080862534,0.932764300688829,2.875643210102384,0.07847126037695258,1.9304962547283155,0.7764263979950888,0.4086756774784301,0.09506172839506175,0.014814814814814826,0.027983539094650223,0.004938271604938293
123,123,0.8683127572016461,0.8679548581426633,0.8533920900607317,0.9434898533550585,2.7044613205396604,-0.264333151423861,1.6147836089074805,1.3168022118644023,0.25207038733129256,0.13209876543209878,0.0057613168724280125,0.041563786008230505,0.005761316872428024
124,124,0.8518518518518519,0.8503939258801871,0.8253673685805181,0.9233449477351916,2.95193285702387,-0.08807044703717615,1.7647738136205653,0.8534719599496499,0.44261729605255823,0.12962962962962962,0.01851851851851851,0.03333333333333335,0.003703703703703709
125,125,0.8888888888888888,0.8893493198273591,0.880835843373494,0.93125,2.319742689475338,-0.8110299526204624,1.9125630343192976,1.480005818498216,0.26342889705185424,0.16049382716049376,0.03004115226337444,0.05308641975308638,0.02057613168724276
126,126,0.8641975308641975,0.8629268644863187,0.8454326572304101,0.9387129724208375,3.1645937361021232,0.8309382441490065,1.2515759627785195,0.9030298347987337,0.5089157814962781,0.13333333333333328,0.025102880658436168,0.044032921810699545,0.006584362139917655
127,127,0.8189300411522634,0.8179458187400606,0.7979664014146772,0.9008252284114353,2.7702346682574013,-0.32433758338519175,2.0942327755271655,1.1954359339954173,0.1881804380282506,0.10576131687242803,0.011934156378600869,0.03621399176954737,-0.004938271604938227
128,128,0.8600823045267489,0.8595105978140626,0.8493243243243244,0.9322190611664296,3.426069616417316,-0.9511457520600143,1.2190068628126234,1.1480677584719163,0.28128873561425244,0.12633744855967077,0.012345679012345656,0.06543209876543207,0.013991769547325072
129,129,0.8683127572016461,0.8691256414164508,0.8565143562828034,0.9289904291447978,3.1504700909607086,0.5929905823733157,1.6817288773197328,0.9443801529549771,0.19659297226925324,0.12716049382716052,0.016460905349794275,0.050205761316872474,0.016049382716049422
130,130,0.8641975308641975,0.8655701923582249,0.8633535772478151,0.9454895571026514,2.6057084519769793,-0.8505625011209021,1.8001266948630519,1.3248570581873416,0.13025034433979515,0.15061728395061721,0.020987654320987603,0.0444444444444444,0.0061728395061728
131,131,0.8477366255144033,0.8466154565150757,0.825837676842889,0.9180193596425912,2.175020175198814,0.22253689592988338,1.890633061532042,1.3308829650672802,0.7495293885924076,0.12839506172839507,0.007407407407407441,0.023045267489711963,0.0008230452674897303
132,132,0.8806584362139918,0.8783394869088406,0.8500984699287987,0.9419027420087864,2.9757330937540942,-0.36097206465748266,1.162318455922274,0.9178287510266826,0.8417823573696435,0.13662551440329215,0.026748971193415617,0.05473251028806582,0.003292181069958855
133,133,0.9094650205761317,0.9090203106332139,0.8983660130718953,0.9689905591866377,2.568012927246357,-0.170199307794883,1.3495958258623653,1.1507211388935858,0.7838514600205384,0.13292181069958842,0.03004115226337446,0.049794238683127545,0.013168724279835365
134,134,0.8436213991769548,0.8418079726312658,0.8197391688770999,0.9218243442381373,2.692758019390422,-0.04663206401160918,1.6028682058733807,1.188528651637166,0.46580088605442305,0.10946502057613175,0.029218106995884806,0.03333333333333338,-0.001646090534979361
135,135,0.8641975308641975,0.8656419910194911,0.8560606060606061,0.923076923076923,3.3324894498797653,-0.7251945890708085,1.7894713541448102,1.1375980821410236,-0.1436667015073773,0.11028806584362132,0.023045267489711897,0.044032921810699545,0.010288065843621352
136,136,0.8765432098765432,0.877841600055593,0.8739206180881685,0.9447053476745948,2.9085873693741915,0.5752134545691832,1.4134520087910085,1.0505591503988896,0.5195832385122703,0.1353909465020576,0.014403292181069971,0.046502057613168724,0.013580246913580262
137,137,0.8683127572016461,0.8668811609657147,0.8486794104771633,0.9483437910404203,2.844619980269276,-0.43464531849543303,1.1186968373206758,1.278219737138038,0.5047897233112761,0.11604938271604943,0.002880658436214034,0.032921810699588515,0.015226337448559724
138,138,0.8395061728395061,0.839269818293702,0.8201430722891566,0.916340361445783,2.5072244631343867,0.06692064352147557,1.171188198730423,1.2373640569116022,1.0546340835453143,0.09135802469135798,0.0164609053497942,0.05144032921810695,0.012345679012345633
139,139,0.8765432098765432,0.8755221538822368,0.8453263497179694,0.9480257856567285,2.9646893036523507,0.5209912436362895,1.540972220467742,1.297603170674612,0.28030208280448327,0.11522633744855967,0.018518518518518535,0.04115226337448561,0.004526748971193417
140,140,0.8806584362139918,0.8792699491655664,0.8627096587622903,0.9243782533256217,3.747372804102387,-0.254366073471357,1.6457787173833431,0.8151619812713032,-0.05389897006214262,0.13909465020576134,0.02716049382716048,0.05390946502057611,0.02098765432098767
141,141,0.8600823045267489,0.8608680058714999,0.8495303741857294,0.9306165732464778,2.5799869855462036,0.6896620047008922,0.7476913698215983,1.297169999981781,1.2672838570631872,0.13580246913580246,0.0473251028806584,0.03456790123456786,0.020987654320987603
142,142,0.8888888888888888,0.8865343580893518,0.855356591540599,0.9479777709169498,2.4383704579944565,0.0028938042292041503,1.5165550938953256,1.4123395788826334,0.3137192238709208,0.1296296296296296,0.031687242798353873,0.03456790123456784,0.013580246913580207
143,143,0.8477366255144033,0.8456749107911897,0.8320707070707071,0.9260662177328844,2.182804703158616,-0.5908502641582999,1.4938165508887553,1.6935258962057687,0.2719481745592283,0.1637860082304527,0.030864197530864224,0.03333333333333336,0.017695473251028826
144,144,0.8600823045267489,0.8596370143149284,0.8395061728395061,0.9447492760249961,2.589196778109669,0.4514077594509948,1.6455906358194412,0.9342206282712214,0.6277202619646033,0.09629629629629627,0.012345679012345645,0.013168724279835365,0.003292181069958833
145,145,0.8888888888888888,0.8887731585406003,0.8813978494623655,0.9597132616487456,2.8117513215488055,-0.5235711768087037,1.2175211377027875,1.0797688145625255,0.7315658626820553,0.15061728395061721,0.02263374485596703,0.02551440329218101,0.011111111111111061
146,146,0.8930041152263375,0.8912492043345187,0.8676999101527403,0.9619646600778677,2.3748483572842902,1.379666824652966,1.411096195922428,1.749593434174272,0.37078576060491186,0.165843621399177,0.016049382716049422,0.03991769547325108,3.3306690738754695e-17
147,147,0.8477366255144033,0.8466850239882675,0.828028293545535,0.9356763925729443,3.038985808001307,-0.17999364356096517,0.9584839383252604,1.5268338369680137,0.30190534290469456,0.13415637860082302,0.01522633744855969,0.04197530864197533,-0.005349794238683092
148,148,0.8395061728395061,0.8397066979703637,0.8267020335985853,0.9226348364279399,2.713555845189371,-0.2399052938650184,1.31334430605939,1.5722029316434363,0.48775955064811766,0.09917695473251023,0.012345679012345645,0.035390946502057576,0.0008230452674896527
149,149,0.9053497942386831,0.9046746477631833,0.8899422307806251,0.9591171678269886,3.1333580539373704,0.5515230088981663,1.7700330012708207,0.6392897920754632,0.3700320506316676,0.15925925925925927,0.026748971193415638,0.03786008230452673,0.011934156378600824
150,150,0.8724279835390947,0.8738707228632153,0.8641664040340371,0.9436653009769933,2.5881722456005933,0.4108678921335369,1.42892776441373,1.7080379608849363,0.06338600313253115,0.1020576131687243,0.019753086419753107,0.06419753086419755,0.017695473251028836
151,151,0.8724279835390947,0.8706833758190649,0.8486890830988002,0.9409717078951267,3.2431818637373344,-0.17596084964064632,1.3942971994295692,1.1381773253892298,0.10554148877022765,0.1283950617283951,0.017695473251028847,0.048148148148148176,0.0004115226337448874
152,152,0.8683127572016461,0.8690285553196118,0.8594126506024096,0.9227409638554217,2.6228968052490336,0.03883306618386388,1.3654768216722784,1.1086604745309596,0.9183954809425937,0.1255144032921811,0.019341563786008275,0.05102880658436217,0.014403292181069994
153,153,0.9012345679012346,0.9017891806151764,0.8955461293743372,0.9480381760339343,2.8035980572058894,0.20044122256025662,1.1641588504284444,1.1503857417331276,0.6823846932280205,0.1662551440329218,0.0366255144032922,0.0662551440329218,0.019341563786008254
154,154,0.8724279835390947,0.872234138236869,0.8558551734585669,0.9527344341766399,2.9819152405907325,0.817052901319475,1.1628617924441407,1.242750680586721,0.37632235880016013,0.12757201646090538,0.007818930041152305,0.04485596707818933,0.0004115226337449096
155,155,0.8888888888888888,0.8856781650713382,0.8518518518518519,0.9331656759640299,2.8025603867503643,0.1083816588701399,1.5726377897242572,0.8801334990420396,0.5637041653932886,0.1288065843621399,0.025925925925925887,0.037448559670781846,0.011111111111111061
156,156,0.8271604938271605,0.8280094855363672,0.8162864760776182,0.8927566286476079,3.1073915582437905,-0.3262602180607454,1.5014045421839597,0.8566143734760949,0.7298085407956102,0.11810699588477366,0.02592592592592593,0.03744855967078191,0.00493827160493826
157,157,0.8395061728395061,0.8386048273859531,0.8079498896942956,0.9118342262842736,2.6685418032065824,-0.15843834368522264,0.6530543195063437,1.601128324055894,1.082429826646363,0.09300411522633739,0.01563786008230449,0.040329218106995836,0.03539094650205758
158,158,0.8559670781893004,0.857166120962781,0.8414355499527262,0.9218405294673809,3.201752095545838,0.003131201791972127,1.52424899153502,1.4980265828428487,-0.18078969422555474,0.10658436213991766,0.01069958847736624,0.04444444444444442,0.00987654320987652
159,159,0.8353909465020576,0.8340488250308717,0.8144794721407624,0.9145161290322581,2.9671180076293684,0.04818673055652496,1.4233743298773394,1.7495237931993433,-0.09549308882964865,0.12222222222222219,0.009053497942386812,0.025514403292181055,-0.00452674897119344
160,160,0.8477366255144033,0.8495647950628513,0.8335598912521989,0.9317127778666241,2.8876472622046188,-0.5276627648406244,1.2281340280919268,0.8823859704579851,1.0015096879779837,0.08724279835390948,0.0057613168724280125,0.03868312757201649,0.007407407407407418
161,161,0.8477366255144033,0.8458437427673589,0.8253319713993872,0.9252152342039982,2.5468079656398257,-0.09949776511469631,1.1772444521928314,1.6402310200635768,0.533250159178289,0.1135802469135803,0.034156378600823066,0.030041152263374504,0.004115226337448608
162,162,0.8641975308641975,0.8632596159895359,0.8459328028293546,0.9330238726790451,2.3394640793420494,0.0027312388297078966,1.4801010825270147,1.470750993055995,0.6556274501437287,0.1349794238683127,0.01563786008230449,0.03292181069958842,-0.0032921810699588884
163,163,0.8683127572016461,0.8687578539430392,0.8513925833202942,0.9146455953684869,3.0288412247595606,-0.5338348969223808,1.3146026607273062,1.267495979129669,0.44032123521766975,0.14403292181069963,0.017283950617283994,0.038271604938271656,0.0061728395061728895
164,164,0.8683127572016461,0.8683127572016461,0.8527495833964551,0.9483411604302379,2.4300003272614186,0.18828721991496614,1.331891772717546,1.698116099470833,0.5287903029522786,0.12962962962962968,-0.015226337448559623,0.026748971193415683,-0.010288065843621352
165,165,0.8641975308641975,0.8625638169497819,0.8441176470588235,0.9215686274509803,2.5523788998949737,-0.5505541012697708,1.9056801360925748,1.480170671517306,-0.10545914502325197,0.11975308641975299,0.01769547325102877,0.03744855967078183,0.012345679012345633
166,166,0.8477366255144033,0.8470207766826124,0.8252537494319043,0.9206180881684592,2.522793160938294,0.8720370663567926,1.3489886698886444,1.8734753972113987,0.24562274076392263,0.11563786008230455,0.018106995884773703,0.047325102880658464,0.018518518518518545
167,167,0.8930041152263375,0.8933766169375273,0.8791364639142767,0.9481563189410652,2.2921764134571223,-0.07020971852111496,1.3817318486337342,1.6561323882998007,0.4894943555523337,0.14485596707818932,0.03004115226337454,0.04444444444444447,0.014403292181070004
168,168,0.8641975308641975,0.8637230513257906,0.8517567958357433,0.9326200115673801,2.847902435607554,-0.04065100952851105,1.1743383887259746,1.7660825424385784,0.35261001645669204,0.11604938271604932,0.011522633744855914,0.04362139917695469,0.015226337448559623
169,169,0.8847736625514403,0.8840396047581638,0.8733641536273116,0.9445234708392604,3.7267509134559784,-0.46737037091697814,1.538544555545309,0.5618001641892627,-0.15457712292568437,0.12469135802469133,0.009465020576131678,0.03415637860082301,0.0016460905349794052
170,170,0.8641975308641975,0.8615149620043667,0.8370601173020528,0.9323313782991203,2.7234486578618022,-1.1888590762366062,1.672035760399031,1.5906082765264642,0.14543406903119382,0.11316872427983533,0.01563786008230448,0.04238683127572011,0.0004115226337448208
171,171,0.9094650205761317,0.9092108230822417,0.8977661950856292,0.9552494415487713,2.7617641331140867,-0.6379551565113265,1.415326308528955,1.3025048883384858,0.4083071568404482,0.14691358024691353,0.030452674897119315,0.05637860082304523,0.01481481481481478
172,172,0.8847736625514403,0.8821477624896428,0.8504601226993864,0.9415644171779142,2.7313540957313043,0.03773985934732991,1.5756556362511742,1.0921569626359717,0.47123508216341103,0.14032921810699586,0.02222222222222219,0.041975308641975274,0.0057613168724279466
173,173,0.8641975308641975,0.865461143582564,0.8673697091851426,0.9350705441980995,3.059673630456376,0.46041780968471024,1.490329966249618,1.4509181635253463,-0.050400752146527936,0.13621399176954724,0.03045267489711928,0.025102880658436168,-0.004938271604938316
174,174,0.8847736625514403,0.8838730215576844,0.8576190476190476,0.9416666666666667,2.055638881989304,0.7619704804037757,1.173941162169639,1.7243867129858617,0.8549013873094129,0.13662551440329218,0.030864197530864158,0.05555555555555551,0.0032921810699588438
175,175,0.8353909465020576,0.8314957759649083,0.8102062588904695,0.921977240398293,2.3332676464512314,0.3191753901270577,1.1618084193425031,1.2807734392622518,1.2565867811545968,0.11193415637860078,0.006172839506172811,0.03004115226337446,0.008230452674897082
176,176,0.8477366255144033,0.8461975808089788,0.8316500711237553,0.9306543385490754,2.452582344401563,0.14083646721227253,1.4945236734843352,1.2506548001124413,0.7031950119923609,0.12510288065843622,0.025925925925925943,0.06172839506172841,-0.0032921810699588216
177,177,0.8436213991769548,0.8436213991769548,0.8299071618037135,0.9077512525788387,2.6555830935424973,0.025431014539272958,1.3577922414414803,1.919930732174651,0.18467632622880156,0.1526748971193416,0.02798353909465027,0.03662551440329222,0.021810699588477422
178,178,0.9053497942386831,0.9048627529304094,0.887233714109293,0.9687403519604816,2.4627596061772836,0.13322813183427162,1.3628006916037338,1.3229505306826486,0.46132794398066823,0.14444444444444443,0.019753086419753076,0.04897119341563785,-0.0037037037037036978
179,179,0.8806584362139918,0.8788451341229793,0.8594771241830066,0.9448075526506899,2.892698878359127,0.29097547403410995,1.5050559279040403,1.3144909668022455,0.15302608314827904,0.1522633744855967,0.03744855967078189,0.031275720164609035,0.022633744855967065
180,180,0.8559670781893004,0.8553702232690612,0.8385794697081914,0.9303066212412976,3.0312115519372793,0.31617962837635105,1.2704543743219854,1.936791205312309,-0.5098809625392087,0.12098765432098765,0.024691358024691357,0.04362139917695472,-0.0012345679012345733
181,181,0.8806584362139918,0.8792255465679109,0.8549382716049383,0.94017680231672,2.862275292302648,-0.0766954650603174,1.3933221911970834,0.7320460879701188,0.97788253656409,0.102880658436214,0.0024691358024691466,0.05349794238683127,0.027160493827160494
182,182,0.9012345679012346,0.8998924464300488,0.8826797385620915,0.9602033405954975,2.531822390696227,0.6031316821911342,1.797760048763114,1.2141242407706128,0.29688922857291405,0.13991769547325103,0.017283950617283973,0.051028806584362166,0.016872427983539096
183,183,0.8436213991769548,0.8414436968653837,0.8117283950617284,0.9156378600823044,2.6391678857957417,-0.14307452081391392,1.3350455977337259,1.7285873448121423,0.5207466831215188,0.11399176954732515,0.012757201646090576,0.03292181069958853,0.017695473251028836
184,184,0.8600823045267489,0.8571518968007716,0.8327010068583103,0.9288632715599007,2.670077392298389,-0.022620080208335582,1.4127917702234534,1.3536272270661958,0.504402842660773,0.13456790123456788,0.006584362139917655,0.02427983539094647,-0.002880658436214023
185,185,0.8683127572016461,0.8664789026234809,0.8395061728395061,0.9451303155006859,3.1101450198743175,-0.36911176322758754,1.6557107598130216,0.7803941058699345,0.30177613867886927,0.13827160493827167,0.012757201646090576,0.020164609053497984,-0.009465020576131633
186,186,0.8765432098765432,0.87603268187939,0.847953216374269,0.9528914879792074,2.877409742171608,0.049244594429525106,1.3327652204743936,1.2081749499088164,0.3483430576399359,0.09465020576131689,0.00658436213991771,0.03209876543209876,0.016872427983539107
187,187,0.8930041152263375,0.8934591348849538,0.8728135932033982,0.939863401632517,2.9043046691048775,0.17544037506157106,1.2907318363167262,1.53065169656651,0.2658907900426917,0.10905349794238686,0.025102880658436265,0.053497942386831324,0.013991769547325162
188,188,0.8641975308641975,0.8640278557534721,0.8517961876832845,0.9301319648093842,2.9740072552125905,0.0410046528974512,1.3130160448291686,1.31385989630311,0.2509079281947537,0.1267489711934156,0.030041152263374428,0.05061728395061723,0.006995884773662498
189,189,0.8765432098765432,0.8795518775438455,0.8792733278282411,0.9402146985962014,2.652487753564412,-0.004126344881246653,1.5830182890378108,1.357707821015871,0.5001536817952075,0.14320987654320988,0.039917695473251025,0.04979423868312758,0.007407407407407418
190,190,0.8518518518518519,0.8503964374932116,0.8340771667146559,0.9195940109415491,3.004503990202952,0.31436995510971977,1.7659946663208792,0.9789468151634874,0.20221407393892743,0.12304526748971194,0.020576131687242805,0.020576131687242816,0.003292181069958866
191,191,0.8559670781893004,0.8551581784232912,0.8270958083832336,0.9335802080050425,2.9106303861677625,0.03592815366738662,1.7317064507373336,1.006905532567273,0.30522505876647643,0.11275720164609053,0.009465020576131689,0.01934156378600822,0.006584362139917676
192,192,0.8559670781893004,0.8549396813787573,0.8359502295956155,0.9173455784328247,2.482198159112792,-0.12666519702843948,1.2948505609998644,1.9460504094084397,0.240851916009465,0.1362139917695473,0.00987654320987652,0.039917695473251025,0.01152263374485597
193,193,0.8518518518518519,0.8501880137100263,0.8298387096774194,0.9240469208211145,3.4184612566014394,-0.251717716315521,1.1650165455249522,1.2602787385462608,-0.12631269926024855,0.1074074074074074,0.0316872427983539,0.04444444444444444,0.011522633744855992
194,194,0.8477366255144033,0.84585557087444,0.8307823129251701,0.9345238095238095,2.6218401814564354,-0.2407601210869276,2.309607149747625,1.3328277436249907,-0.2767066517508877,0.10452674897119345,0.009876543209876566,0.023868312757201672,0.004938271604938293
195,195,0.8559670781893004,0.8547318284944031,0.8289877300613497,0.9060582822085891,2.434326292023373,-0.11399296012217223,1.6429729799873467,1.7850456024041026,0.22036387676877317,0.13004115226337448,0.03168724279835391,0.03744855967078189,0.016049382716049377
196,196,0.8806584362139918,0.8792675465967541,0.8560824117557946,0.9302378427510983,3.045262316771096,-0.16545469400724608,1.415641687622869,0.8522817728895502,0.7971048627455944,0.13950617283950617,0.03539094650205761,0.04444444444444441,0.020164609053497918
197,197,0.8683127572016461,0.8671077758949944,0.8533485649007568,0.9345994573754106,2.79134922646613,-0.07115235717656013,1.2407073255754686,1.6000459003165055,0.18708252343142567,0.1345679012345679,0.016460905349794275,0.04485596707818934,0.017283950617283994
198,198,0.8930041152263375,0.8930041152263375,0.8810617469879518,0.9490210843373494,3.1420547348468544,-0.42481500682669754,1.8322960807894986,0.5621144990865549,0.26096821070990667,0.12510288065843625,0.029218106995884806,0.040740740740740786,0.017695473251028836
199,199,0.823045267489712,0.8188856053590354,0.7900659824046921,0.9103372434017596,2.8407766578445854,0.21421214620260512,1.8721684309538638,0.6282515931194652,0.7737269879356207,0.07860082304526753,0.020987654320987682,0.01810699588477368,-0.0020576131687242484
200,200,0.8641975308641975,0.8629268644863187,0.8454326572304101,0.9323653874215672,2.949200773071727,0.33481707244396686,1.349833948526841,1.352467698610721,0.4019823646691034,0.12345679012345674,0.021810699588477322,0.040740740740740675,0.0028806584362139342
201,201,0.8724279835390947,0.8722794091381795,0.8620915032679739,0.9501089324618737,2.232036501993586,-0.08666777239680501,1.4906194697859543,1.4508862346117675,0.5968421265409857,0.13168724279835392,0.025925925925925943,0.03374485596707823,0.0004115226337448985
202,202,0.8806584362139918,0.8785375429218512,0.8538719285182428,0.9366344005956814,3.0879135012976087,0.31980134189958653,1.6042604167693453,1.0064628295105766,0.06481178799174542,0.1353909465020576,0.023868312757201637,0.027572016460905336,0.013991769547325106
203,203,0.8683127572016461,0.8679187528015146,0.8507153614457832,0.939156626506024,3.3963255086470485,0.4708146015730518,1.2386889174492013,0.8996392819209564,0.31154090590752725,0.1378600823045268,0.025925925925925974,0.0481481481481482,0.0004115226337448985
204,204,0.8641975308641975,0.8631657736104164,0.8428796046720575,0.9226564839772388,3.0207424059644,0.7876720516965044,1.8793436002545254,0.828536857300325,0.39976751930886956,0.14444444444444438,0.023868312757201603,0.051851851851851816,0.025925925925925873
205,205,0.8806584362139918,0.8813785048891308,0.8760924307509999,0.9525255517701081,2.742458567207851,-0.5772658089289646,1.283085116241503,1.1408680407080747,0.7789101995323718,0.13744855967078182,0.0251028806584362,0.04032921810699588,0.008641975308641959
206,206,0.8683127572016461,0.8664640481551733,0.8463081861958266,0.9235371370202831,3.0636482393891686,0.16711064037967213,1.3272106358013926,1.2527349942775619,0.10715370539763103,0.15349794238683134,0.03086419753086426,0.03209876543209883,0.014403292181069994
207,207,0.823045267489712,0.8222968467336547,0.8135664335664335,0.9007692307692307,3.089475765176354,0.014579624569028183,1.413766419484803,1.5115585359501076,0.148928080781168,0.11522633744855967,0.022222222222222254,0.028806584362139953,0.011522633744855982
208,208,0.8477366255144033,0.8466154565150757,0.825837676842889,0.9347728965003723,2.732007574387401,-0.0005018195634445624,1.0774336436888041,1.425397503342581,0.6996322497144906,0.10740740740740742,-0.0061728395061728,0.023456790123456805,-0.0012345679012345401
209,209,0.8765432098765432,0.8731658061499588,0.8379601226993865,0.9510736196319018,2.5768636066523736,0.346292029380203,1.0157308143287829,1.3155570373350227,1.0029587425317892,0.12386831275720167,0.014814814814814826,0.029218106995884795,0.016872427983539107
210,210,0.831275720164609,0.8299127636602553,0.8038554764429632,0.9095591577033783,3.3514170290205207,0.6691131755301533,1.6452081289963003,1.6847858398418658,-0.5094884332335415,0.1119341563786008,0.023868312757201627,0.04032921810699588,0.0049382716049382715
211,211,0.8600823045267489,0.8629217487232882,0.8623542388906398,0.9359439016703435,2.7296876041653078,-0.7272836845242944,1.0247926622316077,2.006763321172716,0.057549077219862264,0.1452674897119341,0.02551440329218103,0.05349794238683127,0.01563786008230451
212,212,0.8683127572016461,0.8654019284843658,0.8471614178788307,0.9495833921762462,3.2552441276821527,0.2681880889773825,1.8949978533334864,0.8650543026623131,0.17755980767216217,0.11687242798353914,0.02057613168724286,0.03662551440329224,0.01111111111111115
213,213,0.8724279835390947,0.8722794091381795,0.8620915032679739,0.9390704429920116,2.9443506504435604,-0.7739418319553272,1.4294220766038936,0.9760248485932189,0.5679890552322302,0.14485596707818932,0.012345679012345701,0.03744855967078192,-0.0024691358024691136
214,214,0.8930041152263375,0.8930041152263375,0.8706600065509336,0.9317065181788405,2.9698093026840544,0.5702582031167116,1.6190137709629404,1.2040729516313362,0.36834064546265055,0.14032921810699592,0.043209876543209944,0.047736625514403344,0.016049382716049432
215,215,0.8930041152263375,0.8915020391260783,0.872902378520356,0.9552021012695171,2.554837164715795,-0.2521592761906113,1.2658236177608053,1.5329904216875416,0.461202411604843,0.15144032921810707,0.04032921810699593,0.05679012345679017,0.022633744855967097
216,216,0.8806584362139918,0.8808571347307399,0.8648018648018647,0.9443667443667444,3.317697816237646,0.3076342458614733,1.524137952299249,0.6102206824325995,0.31581774203052765,0.10864197530864197,0.0020576131687242817,0.02222222222222221,0.003292181069958833
217,217,0.897119341563786,0.8952909852774578,0.8719657483246464,0.9656738644825019,2.6600420944831726,-0.44073601917558297,2.1959207629969595,1.0420771754165512,-0.14792568438369344,0.16255144032921812,0.030864197530864224,0.0358024691358025,0.011522633744855992
218,218,0.8395061728395061,0.8354868222827205,0.7976226993865031,0.9233895705521473,3.0096105676063085,-0.001701861542046238,1.0240312532989573,1.158822392446349,0.732389648391449,0.11028806584362136,0.012757201646090488,0.018930041152263342,0.007407407407407363
219,219,0.8353909465020576,0.8320504239178937,0.8075163398692811,0.9347857661583152,2.8673338250482137,-0.14341598780334372,1.5708328808503533,1.1806430904080192,0.33214197678131596,0.13251028806584358,0.004938271604938238,0.011111111111111072,0.004526748971193384
220,220,0.8765432098765432,0.8745577936611074,0.8420658682634731,0.9301134572959344,2.024673843515456,0.41219505838874515,1.4434203073356997,2.0421777914726795,0.3366373691301857,0.11893004115226335,0.02016460905349795,0.050617283950617285,0.010288065843621397
