,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.C_top_CO2_scaled,feature_importance.C_mid_humidity_scaled,feature_importance.C_CO2_vd_scaled,feature_importance.C_top_temperature_scaled,feature_importance.C_top_humidity_scaled,feature_importance.C_mid_CO2_scaled,feature_importance.C_top_temperature_fd3_scaled,feature_importance.C_mid_temperature_scaled,feature_importance.C_mid_humidity_fd1_scaled,feature_importance.C_top_temperature_fd1_scaled,feature_importance.C_mid_humidity_fd3_scaled,feature_importance.C_top_humidity_fd1_scaled,feature_importance.C_top_humidity_fd3_scaled,feature_importance.C_mid_temperature_fd3_scaled,feature_importance.C_top_CO2_fd3_scaled,feature_importance.C_mid_humidity_fd2_scaled,feature_importance.C_mid_CO2_fd3_scaled,feature_importance.C_mid_CO2_fd2_scaled,feature_importance.C_top_CO2_fd1_scaled,feature_importance.C_mid_temperature_fd1_scaled,feature_importance.C_mid_temperature_fd2_scaled,feature_importance.C_CO2_vd_fd3_scaled,feature_importance.C_CO2_vd_fd1_scaled,feature_importance.C_mid_CO2_fd1_scaled,feature_importance.C_top_temperature_fd2_scaled,feature_importance.C_CO2_vd_fd2_scaled,feature_importance.C_top_humidity_fd2_scaled,feature_importance.C_top_CO2_fd2_scaled
124,124,0.9839098954143202,0.9839193903723691,0.9825500374518787,0.9978022424675272,2.2914396375390833,0.02741714354956909,0.6851931567520727,4.805764714516052,1.786346947105355,0.027111826226870406,0.025020112630732026,0.019549477071600964,0.013917940466613044,0.014481094127111849,0.0096540627514079,0.0059533386967015375,0.005792437650844739,0.0032180209171359664,0.002172164119066777,0.0037811745776347603,0.0005631536604987942,0.003459372485921164,0.002493966210780374,-0.0003218020917135966,8.045052292839915e-05,0.0008045052292839916,0.0006436041834271932,8.045052292839915e-05,0.0002413515687851975,-0.000482703137570395,0.0006436041834271932,0.0006436041834271932,0.0014481094127111848,8.045052292839915e-05,0.0008849557522123908,0.000482703137570395,0.0
125,125,0.9879324215607401,0.9879055578345866,0.9841544857023916,0.9975696704250292,2.5935879245610076,0.04443907340638395,0.8635438453537719,4.998844018930412,1.3582770411352607,0.0234915526950925,0.02067578439259855,0.008366854384553512,0.010217216411906694,0.007481898632341122,0.004666130329847151,0.005309734513274345,0.00474658085277555,0.0016090104585679832,0.0008045052292839916,0.0030571198712791682,0.0005631536604987942,0.0013676588897827858,0.0013676588897827858,8.045052292839915e-05,0.00096540627514079,0.0015285599356395841,0.0005631536604987942,0.0006436041834271932,-0.0011263073209975883,-0.0011263073209975883,-0.0008849557522123908,-0.0007240547063555924,0.0008849557522123908,-0.0008045052292839916,-0.0007240547063555924,-0.0007240547063555924,0.0006436041834271932
126,126,0.9887369267900241,0.9887138139725254,0.9850124622851895,0.9986196081237404,2.562553933731942,-0.29871451675288596,0.533027479504444,5.135300317870712,1.8798446532878363,0.021158487530168957,0.02783588093322601,0.010217216411906694,0.007240547063555924,0.009734513274336299,0.005631536604987941,0.008688656476267109,0.00764279967819792,0.001045856798069189,0.0016090104585679832,-0.0002413515687851975,8.045052292839915e-05,-0.0004022526146419958,-0.001045856798069189,-0.0003218020917135966,0.0003218020917135966,0.000482703137570395,0.0006436041834271932,0.0007240547063555924,0.0003218020917135966,8.045052292839915e-05,8.045052292839915e-05,-8.045052292839915e-05,0.0005631536604987942,8.045052292839915e-05,8.045052292839915e-05,0.0,-0.0001609010458567983
127,127,0.9839098954143202,0.9839201594399037,0.9823059630158486,0.9987343490010502,2.959739518332463,0.10835137192805304,-0.06807784470797221,4.886257734294862,1.6850089989480248,0.03483507642799673,0.018101367658889766,0.008769106999195508,0.008930008045052307,0.003620273531777962,0.008930008045052307,0.004424778761061954,0.006838294448913929,0.0008849557522123908,0.0012067578439259874,0.0028157683024939706,0.0016090104585679832,0.0013676588897827858,0.0012872083668543865,0.00096540627514079,0.0001609010458567983,0.0002413515687851975,-0.00193081255028158,-0.0007240547063555924,0.0008849557522123908,0.001045856798069189,-0.002011263073209979,-0.00096540627514079,0.0008849557522123908,0.0013676588897827858,-0.0003218020917135966,-0.0006436041834271932,0.0013676588897827858
128,128,0.9831053901850362,0.9831001120636733,0.9805573634002334,0.9969569576612548,2.279215512255925,0.11538804119996951,0.30170350300355064,5.477384942731752,1.3999374847378692,0.025502815768302423,0.016894609814963803,0.008688656476267109,0.012630732099758669,0.007320997586484324,0.004666130329847151,0.004263877715205156,0.007964601769911516,0.002413515687851975,8.045052292839915e-05,0.0015285599356395841,0.0008849557522123908,0.0023330651649235757,-0.0005631536604987942,-0.0014481094127111848,0.001045856798069189,0.0,-0.000482703137570395,-0.0012067578439259874,-0.0011263073209975883,0.0,0.0,-0.0011263073209975883,-0.0002413515687851975,-0.0007240547063555924,0.000482703137570395,0.0007240547063555924,-0.0003218020917135966
129,129,0.9847144006436042,0.9847283048165822,0.9836727302466324,0.9975991027303635,2.967827653236059,0.11982800421208578,0.3137819055340166,4.997038661851258,1.3196540313269656,0.02855993563958159,0.02968624296057918,0.013676588897827857,0.012630732099758669,0.01061946902654869,0.00482703137570395,0.008366854384553512,0.00474658085277555,0.002091713596138378,0.0014481094127111848,0.00482703137570395,-0.00096540627514079,0.0016090104585679832,0.0011263073209975883,-0.0008045052292839916,0.0007240547063555924,0.000482703137570395,0.000482703137570395,8.045052292839915e-05,-0.000482703137570395,0.0003218020917135966,0.0,-0.0003218020917135966,0.0006436041834271932,0.0006436041834271932,-0.0001609010458567983,0.0006436041834271932,-0.0003218020917135966
130,130,0.9814963797264682,0.9815025103351392,0.9790803128066368,0.9963248193630876,2.4048603990445097,-0.1365387487021384,0.48407942702372436,5.275802668807338,1.783915897610121,0.02558326629123082,0.023652453740949254,0.015124698310539008,0.01255028157683027,0.009412711182622702,0.006194690265486735,0.006838294448913929,0.0053901850362027435,-8.045052292839915e-05,0.0011263073209975883,0.0014481094127111848,0.0003218020917135966,0.0004022526146419958,0.0016894609814963823,-0.0003218020917135966,-0.0001609010458567983,0.0005631536604987942,-0.0002413515687851975,0.0003218020917135966,-0.0012067578439259874,0.0006436041834271932,-0.000482703137570395,0.0004022526146419958,8.045052292839915e-05,0.0018503620273531806,-0.0007240547063555924,-0.0006436041834271932,0.00096540627514079
131,131,0.9814963797264682,0.9814671308841811,0.9774894021213347,0.9951774521702931,2.956108612720939,-0.4149993802121667,0.2565791829515054,5.419508595853155,1.340756306066578,0.03338696701528554,0.029927594529364377,0.01415929203539823,0.015607401448109414,0.014883346741753822,0.007803700724054718,0.007562349155269521,0.006033789219629937,0.0014481094127111848,0.0030571198712791682,0.00667739340305713,0.0002413515687851975,0.003620273531777962,0.0012872083668543865,0.0029766693483507687,0.0015285599356395841,0.002091713596138378,8.045052292839915e-05,0.0008045052292839916,0.0016894609814963823,-0.0006436041834271932,-8.045052292839915e-05,-0.0005631536604987942,0.0014481094127111848,0.00193081255028158,0.0003218020917135966,0.0032984714400643655,0.00096540627514079
132,132,0.9895414320193081,0.9895164649828688,0.9856324919163229,0.9980289523673413,2.655129600048617,-0.46967735153334167,0.8807889109456041,5.563488573008808,1.06865801536503,0.03475462590506832,0.02904263877715201,0.010217216411906694,0.010699919549477088,0.005631536604987941,0.004183427192276756,0.0061142397425583365,0.0016090104585679832,0.0031375703942075673,0.0016090104585679832,0.005872888173773139,8.045052292839915e-05,0.0013676588897827858,0.0005631536604987942,0.00096540627514079,0.0011263073209975883,0.002172164119066777,0.0014481094127111848,0.0004022526146419958,0.0,0.0008045052292839916,0.0001609010458567983,0.0,0.0005631536604987942,0.0004022526146419958,-8.045052292839915e-05,0.0008849557522123908,-0.0005631536604987942
133,133,0.9863234111021721,0.9862880815539229,0.9823265371722459,0.9986912797906048,2.4026229049212793,-0.31057886770420323,0.5058738558808356,5.290041429570421,1.802697319227275,0.02325020112630727,0.02493966210780365,0.006918744971842328,0.012067578439259874,0.016733708769107025,0.006275140788415135,0.005229283990345945,0.006275140788415135,0.0014481094127111848,-0.0004022526146419958,0.002413515687851975,0.001045856798069189,0.0028962188254223697,0.000482703137570395,0.0001609010458567983,0.001045856798069189,0.0006436041834271932,-0.0003218020917135966,0.0004022526146419958,0.0001609010458567983,-0.0004022526146419958,-0.000482703137570395,0.0002413515687851975,0.0006436041834271932,-0.0003218020917135966,0.0016894609814963823,0.0014481094127111848,0.0012067578439259874
134,134,0.9814963797264682,0.9814786220513007,0.9780164321321162,0.9965069948384743,3.3906028692681067,-0.3874952165667524,0.08268233501763786,4.737025854901699,1.963637068772311,0.02888173773129519,0.020756234915526882,0.014481094127111826,0.012550281576830257,0.013032984714400665,0.007884151246983117,0.006355591311343533,0.005068382944489147,0.0011263073209975883,0.00193081255028158,0.0037811745776347603,-0.000482703137570395,0.0028962188254223697,0.0,0.0016090104585679832,0.0011263073209975883,-0.0008045052292839916,-0.002011263073209979,-0.001045856798069189,0.0002413515687851975,-0.002011263073209979,-0.0016090104585679832,-0.0015285599356395841,0.0,0.0011263073209975883,-0.0006436041834271932,-0.0001609010458567983,0.0007240547063555924
135,135,0.9871279163314561,0.9871525499928567,0.9872412609958531,0.9988671387414887,2.429549325634628,0.12256723666042862,0.4842441991580476,5.508701181352089,1.1491484627401523,0.01794046661303299,0.023732904263877676,0.008045052292839916,0.010378117457763491,0.01053901850362029,0.006033789219629937,0.0041029766693483575,0.00667739340305713,0.0030571198712791682,0.0008045052292839916,0.004987932421560748,0.0013676588897827858,0.002091713596138378,0.0001609010458567983,-0.0004022526146419958,0.0002413515687851975,-0.0005631536604987942,0.0,-0.0011263073209975883,-0.001045856798069189,-0.0011263073209975883,-0.0004022526146419958,-0.0008849557522123908,-0.0006436041834271932,-0.0016090104585679832,-0.0004022526146419958,-0.0001609010458567983,0.0005631536604987942
136,136,0.9871279163314561,0.9871363717482196,0.9858963166209362,0.9972621126275404,2.5886329963746255,0.07603042870031455,0.7226321331911347,5.283089686356763,0.9105963130746922,0.026387771520514858,0.021882542236524517,0.009975864843121495,0.01528559935639584,0.011182622687047483,0.008366854384553512,0.005631536604987941,0.004344328238133554,0.003539823008849563,-0.0005631536604987942,0.002011263073209979,-8.045052292839915e-05,0.0023330651649235757,0.0013676588897827858,0.0002413515687851975,0.0004022526146419958,-8.045052292839915e-05,-0.0013676588897827858,0.0,0.0002413515687851975,0.0004022526146419958,-0.002011263073209979,-0.0012067578439259874,-0.0017699115044247816,0.0002413515687851975,-0.0003218020917135966,0.001045856798069189,-0.0006436041834271932
137,137,0.9823008849557522,0.9822803760725672,0.979145764861904,0.9960243325837513,2.607868601927327,0.28198153264654724,0.4369748727963184,5.154499917935883,1.091723386433876,0.02260659694288005,0.02204344328238127,0.013193885760257462,0.011102172164119083,0.011263073209975882,0.012228479485116673,0.008366854384553512,0.006757843925985529,0.007160096540627525,0.004022526146419958,0.004907481898632349,-0.0002413515687851975,0.002011263073209979,-0.0003218020917135966,0.0012067578439259874,0.0014481094127111848,0.0001609010458567983,8.045052292839915e-05,0.0006436041834271932,-0.0007240547063555924,-0.0001609010458567983,-0.000482703137570395,-0.0003218020917135966,0.0012067578439259874,0.0006436041834271932,0.0005631536604987942,0.0004022526146419958,-0.001045856798069189
138,138,0.9847144006436042,0.9847375742652343,0.9842726464533034,0.9976166245554932,3.377381404677356,-0.25165491681000374,0.28872890151459424,4.9287038857184555,1.3989890975715353,0.030008045052292775,0.02558326629123082,0.01343523732904266,0.010941271118262286,0.007079646017699126,0.005711987127916341,0.010378117457763491,0.0039420756234915585,0.0041029766693483575,0.002172164119066777,0.002172164119066777,0.0018503620273531806,0.0017699115044247816,0.00096540627514079,0.0006436041834271932,0.0007240547063555924,-0.0007240547063555924,0.0004022526146419958,0.0016894609814963823,0.001045856798069189,0.000482703137570395,0.0008849557522123908,-0.0002413515687851975,0.0002413515687851975,0.001045856798069189,0.0001609010458567983,0.0001609010458567983,0.0014481094127111848
139,139,0.9806918744971842,0.9806662114717024,0.9765688018979835,0.99679418742586,3.3026010077961905,-0.6546126213587177,0.09772194522071255,5.290613520532374,1.595467076545285,0.03475462590506832,0.020353982300884876,0.0094931617055511,0.00764279967819792,0.012067578439259874,0.0015285599356395841,0.0028157683024939706,0.006999195494770727,-8.045052292839915e-05,0.00193081255028158,-0.0001609010458567983,-0.0008045052292839916,0.0003218020917135966,0.0004022526146419958,-0.001045856798069189,-0.001045856798069189,-0.0006436041834271932,-0.002011263073209979,-0.0014481094127111848,-0.0016894609814963823,0.000482703137570395,-0.0008849557522123908,-0.00096540627514079,-0.00096540627514079,-0.0002413515687851975,-0.0014481094127111848,-0.0008045052292839916,-0.0002413515687851975
140,140,0.9847144006436042,0.9847276440156637,0.9837933229184748,0.9984088410576867,2.917932385000161,0.25425531874380697,0.2478495339289783,4.66983511188453,1.482257092323494,0.03161705551086076,0.01335478680611426,0.010860820595333887,0.007160096540627525,0.0061142397425583365,0.00667739340305713,0.007240547063555924,0.004907481898632349,0.003539823008849563,0.0002413515687851975,0.0031375703942075673,0.0004022526146419958,0.0030571198712791682,0.0018503620273531806,0.0007240547063555924,0.0001609010458567983,0.0016894609814963823,-0.001045856798069189,-0.0032180209171359664,-0.0005631536604987942,0.0001609010458567983,-0.0002413515687851975,8.045052292839915e-05,-0.0005631536604987942,0.0001609010458567983,-0.000482703137570395,0.0008045052292839916,-0.0004022526146419958
141,141,0.9847144006436042,0.9847096535387195,0.9824027171844347,0.9982666237226598,3.0957728684946857,-0.7114872256684687,0.06103678822100179,5.807973663945017,1.4379881816352897,0.02316975060337887,0.017699115044247794,0.006516492357200332,0.011584875301689479,0.012791633145615466,0.002091713596138378,0.0023330651649235757,0.0032180209171359664,0.0022526146419951766,0.0018503620273531806,0.001045856798069189,0.0002413515687851975,-0.0005631536604987942,0.0003218020917135966,-0.0006436041834271932,-0.0023330651649235757,0.0015285599356395841,0.0011263073209975883,-0.0006436041834271932,8.045052292839915e-05,8.045052292839915e-05,-0.0003218020917135966,-0.0002413515687851975,0.0005631536604987942,0.0002413515687851975,-0.0011263073209975883,-0.0011263073209975883,-0.0007240547063555924
142,142,0.9887369267900241,0.9887369267900241,0.9875417375417375,0.998576771304044,2.917890495464543,0.42921646990835305,0.16581453491482942,4.907170541705397,0.7395828989163264,0.034111021721641134,0.02260659694288013,0.004907481898632349,0.010860820595333887,0.008527755430410311,0.0053901850362027435,0.005711987127916341,0.005068382944489147,0.0026548672566371724,0.0016894609814963823,0.00096540627514079,0.00096540627514079,0.0002413515687851975,8.045052292839915e-05,0.0007240547063555924,-0.0001609010458567983,-0.0008045052292839916,-0.0007240547063555924,-0.0015285599356395841,-0.0004022526146419958,-0.0017699115044247816,-0.0012067578439259874,-0.000482703137570395,0.0001609010458567983,-0.0006436041834271932,-0.0001609010458567983,0.0001609010458567983,8.045052292839915e-05
143,143,0.9895414320193081,0.9895583579572685,0.989661921708185,0.9989768683274022,3.159562447860089,-0.21634883201598581,0.43517946697278076,5.132077370122744,1.1563822317966403,0.02260659694288014,0.02067578439259856,0.007964601769911516,0.012228479485116673,0.011263073209975882,0.005551086082059542,0.007964601769911516,0.004183427192276756,0.0037811745776347603,0.001045856798069189,0.0022526146419951766,0.0006436041834271932,0.0004022526146419958,0.0001609010458567983,-0.0002413515687851975,0.0005631536604987942,-0.0005631536604987942,0.000482703137570395,0.0014481094127111848,-0.0008045052292839916,-0.0002413515687851975,-0.0011263073209975883,8.045052292839915e-05,-0.0007240547063555924,0.0001609010458567983,-0.002413515687851975,0.0002413515687851975,0.000482703137570395
144,144,0.9847144006436042,0.9847099589701431,0.9826490628846853,0.9960325028463108,3.0815727716110746,0.16696474506173004,0.29170341856806037,4.926979987964883,1.1903924817062612,0.02333065164923568,0.02767497988736921,0.011263073209975882,0.01528559935639584,0.014802896218825435,0.007562349155269521,0.002011263073209979,0.009171359613837504,0.0016894609814963823,0.0017699115044247816,0.0028157683024939706,0.0006436041834271932,-0.0005631536604987942,0.000482703137570395,0.0003218020917135966,0.001045856798069189,0.0008045052292839916,-0.0007240547063555924,-0.0018503620273531806,-0.0004022526146419958,0.000482703137570395,0.0001609010458567983,-0.0008849557522123908,-0.00096540627514079,-0.0008045052292839916,0.000482703137570395,0.0003218020917135966,0.0008045052292839916
145,145,0.9903459372485921,0.9903348192297681,0.9881240352938466,0.9961066187481281,3.5282529689846456,-0.4859931832855819,0.5878833304935455,5.20658487163404,0.9386789232269356,0.021399839098954175,0.021560740144810974,0.008688656476267109,0.012630732099758669,0.015848753016894635,0.00764279967819792,0.005148833467417546,0.00764279967819792,0.0031375703942075673,0.001045856798069189,0.0028157683024939706,-0.0005631536604987942,0.0012872083668543865,0.0015285599356395841,0.0006436041834271932,-0.0001609010458567983,0.0016894609814963823,0.0012067578439259874,-0.00096540627514079,0.0002413515687851975,0.0006436041834271932,-0.0001609010458567983,-8.045052292839915e-05,8.045052292839915e-05,0.0008045052292839916,-0.0001609010458567983,0.0004022526146419958,0.0005631536604987942
146,146,0.9831053901850362,0.9831330537418597,0.9822574410514109,0.9961255984062324,3.2807283023729044,-0.5086698408830345,0.8405648844143239,5.290708124115042,1.2178063349488641,0.018342719227674963,0.016331456154464997,0.008125502815768315,0.009975864843121495,0.008045052292839916,0.006194690265486735,0.005551086082059542,0.0074014481094127225,0.002091713596138378,0.0011263073209975883,0.0031375703942075673,-8.045052292839915e-05,0.002493966210780374,0.0023330651649235757,0.0023330651649235757,-0.0008849557522123908,0.0013676588897827858,0.0006436041834271932,-0.0008045052292839916,-0.000482703137570395,0.0016090104585679832,0.000482703137570395,0.00096540627514079,0.000482703137570395,0.0001609010458567983,-0.0005631536604987942,0.0027353177795655715,-0.0007240547063555924
147,147,0.9927594529364441,0.9927617419762753,0.9920870338000483,0.9978135612173431,3.5401123131621066,0.06420228690713084,0.035360915892693065,4.854380952884239,0.9131090514136266,0.037811745776347494,0.0189863234111022,0.01150442477876108,0.011665325824617878,0.01230893000804507,0.006918744971842328,0.006355591311343533,0.004907481898632349,0.0017699115044247816,0.0016894609814963823,0.005470635559131143,0.0017699115044247816,0.0032984714400643655,0.002413515687851975,0.0022526146419951766,0.0011263073209975883,0.0014481094127111848,0.0012067578439259874,0.002574416733708773,0.0,0.0014481094127111848,0.0001609010458567983,0.0,0.0015285599356395841,0.002172164119066777,0.0,0.002011263073209979,0.0008045052292839916
148,148,0.9806918744971842,0.9806659125023786,0.976494900538194,0.9963961820939015,3.22586883137419,-0.1144530136965591,0.2361982935208239,5.24994365074239,1.0135039838703905,0.017779565567176137,0.02477876106194683,0.007320997586484324,0.008849557522123908,0.007240547063555924,0.00386162510056316,0.0059533386967015375,0.004505229283990353,0.0017699115044247816,8.045052292839915e-05,0.0014481094127111848,-0.0002413515687851975,0.001045856798069189,-0.0027353177795655715,-0.003459372485921164,-0.0002413515687851975,-0.0028157683024939706,-0.0008849557522123908,-0.002172164119066777,-0.0015285599356395841,-0.002011263073209979,-0.0016090104585679832,-0.0008045052292839916,-0.003539823008849563,-0.0014481094127111848,-0.0007240547063555924,-0.0031375703942075673,-0.0011263073209975883
149,149,0.9847144006436042,0.9847096535387195,0.9824027171844347,0.9982022077123534,1.9641819698195728,0.2289328962381902,0.5593236621300115,5.358204608975543,1.5678599639916877,0.0180209171359614,0.0213998390989541,0.011343523732904282,0.007964601769911516,0.004424778761061954,0.003459372485921164,0.001045856798069189,0.002493966210780374,-0.000482703137570395,-8.045052292839915e-05,-0.0002413515687851975,-0.00096540627514079,-0.0011263073209975883,-0.000482703137570395,0.0,-0.0002413515687851975,-0.001045856798069189,-0.0022526146419951766,8.045052292839915e-05,-0.0006436041834271932,-0.0011263073209975883,-0.0014481094127111848,-0.0012872083668543865,-0.0013676588897827858,-0.00096540627514079,-0.0014481094127111848,-0.0014481094127111848,-0.0003218020917135966
150,150,0.9855189058728882,0.9855274513351323,0.9843544050957781,0.9977703067570156,2.1359679876715627,-0.37875912532976885,0.520266680352607,5.198646929985053,2.3176124758189216,0.02148028962188251,0.022606596942880097,0.011343523732904282,0.014239742558326652,0.01045856798069189,0.008849557522123908,0.005148833467417546,0.007240547063555924,0.0023330651649235757,0.0031375703942075673,0.0011263073209975883,0.0012872083668543865,0.0016894609814963823,-0.000482703137570395,0.0007240547063555924,0.002172164119066777,0.002091713596138378,0.000482703137570395,0.0002413515687851975,0.0008849557522123908,0.0013676588897827858,0.0005631536604987942,0.0,0.0016894609814963823,0.0012872083668543865,-0.0004022526146419958,-0.0004022526146419958,-0.000482703137570395
151,151,0.9871279163314561,0.9871198973643914,0.9848227095716335,0.9973647995783679,2.954777440940331,-0.3238001109417922,-0.050049707323234396,5.139291373875948,1.835396482526763,0.01697506033789222,0.017377312952534207,0.00772325020112632,0.008769106999195508,0.007803700724054718,0.006757843925985529,0.006033789219629937,0.0061142397425583365,0.0016894609814963823,-0.0001609010458567983,0.002172164119066777,0.0003218020917135966,0.0015285599356395841,0.0015285599356395841,0.0002413515687851975,-0.0018503620273531806,0.0012067578439259874,-0.0003218020917135966,-0.0011263073209975883,0.0001609010458567983,0.0002413515687851975,-0.000482703137570395,-0.0003218020917135966,-0.0002413515687851975,0.0003218020917135966,-0.0006436041834271932,-0.001045856798069189,-8.045052292839915e-05
152,152,0.9823008849557522,0.9822573038248705,0.9777006577032769,0.9961701879983702,2.777230268128739,-0.33287045380428076,0.11175558614700509,5.1897607467371145,2.0950440457622515,0.023974255832662848,0.017538213998390985,0.011102172164119083,0.013998390989541443,0.013998390989541443,0.0061142397425583365,0.009010458567980707,0.004505229283990353,0.0008849557522123908,0.002011263073209979,0.0028962188254223697,-0.0002413515687851975,0.00096540627514079,0.0001609010458567983,0.0003218020917135966,-0.000482703137570395,0.0004022526146419958,0.000482703137570395,8.045052292839915e-05,8.045052292839915e-05,-0.0001609010458567983,-0.0003218020917135966,-0.000482703137570395,-0.0002413515687851975,-0.0002413515687851975,-0.000482703137570395,-0.0003218020917135966,-8.045052292839915e-05
153,153,0.9863234111021721,0.9863105928074337,0.9836031973765116,0.9965800954528152,3.3062136943359386,0.4576761973247643,-0.01200032440084733,5.327221907237416,0.590497369645305,0.026950925181013607,0.015929203539823033,0.01045856798069189,0.012711182622687067,0.007803700724054718,0.00764279967819792,0.006355591311343533,0.0037811745776347603,-0.000482703137570395,0.0011263073209975883,0.0008849557522123908,-0.0014481094127111848,0.0006436041834271932,-0.0006436041834271932,-0.0007240547063555924,-0.0013676588897827858,-0.000482703137570395,-0.0018503620273531806,-0.0012067578439259874,-0.0013676588897827858,-0.0016894609814963823,-0.002011263073209979,-0.0005631536604987942,-0.0016090104585679832,-0.0011263073209975883,-0.0002413515687851975,-0.0016090104585679832,-0.0017699115044247816
154,154,0.9863234111021721,0.9863089302810619,0.9830481689072443,0.9931578598821214,3.2725502357037333,0.1718136897268774,0.08723154438114314,4.658761598000317,1.4388001108386714,0.031214802896218762,0.027514078841512413,0.011423974255832681,0.01255028157683027,0.013274336283185861,0.011826226870474677,0.00860820595333871,0.009010458567980707,0.004505229283990353,0.00482703137570395,0.008045052292839916,0.002172164119066777,0.0030571198712791682,0.0026548672566371724,0.0013676588897827858,0.0003218020917135966,0.0030571198712791682,0.0018503620273531806,0.0008849557522123908,0.0002413515687851975,0.0001609010458567983,0.0,-0.0003218020917135966,0.0011263073209975883,0.0029766693483507687,0.0,0.002091713596138378,0.0026548672566371724
155,155,0.9863234111021721,0.9862943830919196,0.9825848764088003,0.9985570865341624,3.025655598983233,-0.4732038579548843,0.1504314618540118,5.1886459192616226,1.899416848736773,0.018342719227675008,0.0180209171359614,0.01061946902654869,0.005470635559131143,0.005792437650844739,0.005148833467417546,0.004907481898632349,0.005872888173773139,-0.0006436041834271932,-0.0003218020917135966,0.0013676588897827858,-0.002011263073209979,0.0028962188254223697,0.00096540627514079,-0.0005631536604987942,0.0006436041834271932,-0.0002413515687851975,-0.0014481094127111848,8.045052292839915e-05,-0.0015285599356395841,-0.0012067578439259874,0.0,-0.0005631536604987942,-0.0006436041834271932,-0.0006436041834271932,-0.0001609010458567983,-0.00193081255028158,0.000482703137570395
156,156,0.9887369267900241,0.9887109847461014,0.9852532165658168,0.9966871814321261,2.892390605927558,0.13658244178000498,0.5407626389599947,5.013772008453734,1.192959323757297,0.03547868061142392,0.022204344328238135,0.007884151246983117,0.012711182622687067,0.005631536604987941,0.005470635559131143,0.0030571198712791682,0.006194690265486735,8.045052292839915e-05,0.0004022526146419958,0.0023330651649235757,0.0008849557522123908,0.0001609010458567983,8.045052292839915e-05,0.0005631536604987942,-0.0001609010458567983,8.045052292839915e-05,-0.0003218020917135966,0.0005631536604987942,0.0001609010458567983,0.0006436041834271932,0.0,0.0,-0.000482703137570395,-0.000482703137570395,-8.045052292839915e-05,-0.0001609010458567983,-8.045052292839915e-05
157,157,0.9823008849557522,0.9822635116209463,0.977402351020016,0.9973223827191623,2.7889638606282303,0.10412680955799952,0.49531994156144843,5.171288430930411,1.1910418124107136,0.02558326629123082,0.02485921158487523,0.011906677393403075,0.009895414320193096,0.011423974255832681,0.008366854384553512,0.005551086082059542,0.006033789219629937,0.001045856798069189,0.00193081255028158,0.0039420756234915585,-0.0016894609814963823,0.0007240547063555924,-8.045052292839915e-05,-0.0002413515687851975,-0.0013676588897827858,0.0022526146419951766,-0.0003218020917135966,0.0004022526146419958,-0.0013676588897827858,-0.0004022526146419958,-0.0004022526146419958,-8.045052292839915e-05,-0.0008045052292839916,-0.0001609010458567983,-0.0006436041834271932,-0.0012872083668543865,-0.0008849557522123908
158,158,0.9806918744971842,0.9807153626045813,0.979421088339884,0.9982775360284484,2.866804532914852,0.22973749028765858,0.25736527081793387,5.021946619852084,1.1208397603090385,0.027514078841512402,0.025341914722445624,0.009895414320193086,0.006918744971842328,0.011906677393403075,0.005470635559131143,0.006838294448913929,0.0041029766693483575,0.00096540627514079,0.0017699115044247816,0.00386162510056316,-0.0006436041834271932,0.0026548672566371724,0.0012067578439259874,-0.0004022526146419958,-0.0005631536604987942,0.0012067578439259874,0.0002413515687851975,-0.0016894609814963823,-0.0008849557522123908,-0.0012872083668543865,-0.0008045052292839916,-0.000482703137570395,-0.000482703137570395,-0.0005631536604987942,-0.0003218020917135966,0.0008045052292839916,-0.0006436041834271932
159,159,0.9871279163314561,0.9871110054979295,0.9839950071284481,0.9959506865198384,3.1602200540547116,-0.253186503358246,0.29533513434171393,5.328069787953203,1.113235422736224,0.0276749798873692,0.022767497988736916,0.009734513274336299,0.010860820595333887,0.011263073209975882,0.006757843925985529,0.0031375703942075673,0.0053901850362027435,0.0015285599356395841,0.0008045052292839916,0.0031375703942075673,0.001045856798069189,0.004344328238133554,0.000482703137570395,0.0,-0.0003218020917135966,0.0005631536604987942,0.0005631536604987942,0.0006436041834271932,0.0002413515687851975,0.0001609010458567983,0.0008849557522123908,-0.0004022526146419958,0.0002413515687851975,0.0016894609814963823,-0.0008045052292839916,0.0003218020917135966,0.0007240547063555924
160,160,0.9879324215607401,0.987928469624051,0.9858681680596608,0.9986109547982776,3.289531829978708,-0.2065905691235931,0.4630839655020991,4.7883708743488445,1.343046307854694,0.02952534191472238,0.022284794851166533,0.005711987127916341,0.009010458567980707,0.014963797264682244,0.006596942880128731,0.003539823008849563,0.004907481898632349,0.00096540627514079,0.002011263073209979,0.004424778761061954,0.0006436041834271932,0.0032180209171359664,0.0008045052292839916,-8.045052292839915e-05,-0.0002413515687851975,-0.0002413515687851975,0.000482703137570395,-0.0011263073209975883,-0.0004022526146419958,0.000482703137570395,-0.0006436041834271932,-0.0008849557522123908,0.0007240547063555924,0.0006436041834271932,-0.0008849557522123908,-0.000482703137570395,-0.0007240547063555924
