,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.B_CO2_vd_scaled,feature_importance.B_CO2_vd_fd1_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_CO2_vd_fd3_scaled,feature_importance.B_low_CO2_scaled,feature_importance.B_low_CO2_fd1_scaled,feature_importance.B_low_CO2_fd2_scaled,feature_importance.B_low_CO2_fd3_scaled,feature_importance.B_top_CO2_scaled,feature_importance.B_top_CO2_fd1_scaled,feature_importance.B_top_CO2_fd2_scaled,feature_importance.B_top_CO2_fd3_scaled
173,173,0.9191592562651576,0.9152542372881356,0.9220725347661188,0.9628660977665402,-0.00016168148746964484,-0.00024252223120435623,0.0009700889248180911,0.005012126111560211,-1.1102230246251565e-16,0.02958771220695222,0.03322554567502012,0.0033953112368633187,-0.003233629749393674,0.03039611964430078,0.025060630557801167,0.012045270816491649
174,174,0.9167340339531124,0.9135180520570949,0.920404024441635,0.9618599873577749,0.0013742926434923142,0.0017784963621664263,0.0006467259498786904,0.0029911075181892066,0.01333872271624903,0.030962004850444536,0.03346806790622481,0.025060630557800945,0.0035569927243330746,0.026515763945028303,0.025141471301535878,0.03314470493128541
175,175,0.9159256265157639,0.9128978224455612,0.9198008849557522,0.9608881163084702,0.008003233629749418,0.002101859337105938,0.0035569927243329635,0.0056588520614389015,0.0008892481810830466,0.05198059822150369,0.029991915925626444,0.017461600646725972,0.0,0.042441390460792205,0.047776879547291706,0.016572352465642703
176,176,0.9175424413904608,0.9138513513513513,0.9207253476611883,0.9624657606405393,-0.0016976556184317149,0.0010509296685529135,0.0016168148746968924,0.007275666936135794,-0.0012934518997574918,0.029345189975747865,0.02198868229587725,0.01059013742926429,-0.0020210185933711156,0.03217461600646743,0.015036378334680855,0.01980598221503649
177,177,0.9223928860145514,0.9182282793867121,0.9249078171091445,0.9642541087231352,0.0004042037186742231,0.0005658852061437569,0.000565885206143979,0.0062247372675827695,-0.0006467259498786904,0.02675828617623277,0.017865804365400306,0.01835084882780924,-0.004769603880355522,0.03484236054971701,0.019886822958771422,0.01641067097817317
178,178,0.9167340339531124,0.9130801687763713,0.9199813000421407,0.9619073957016434,0.00153597413096207,0.0001616814874695338,-0.00040420371867433413,0.0031527890056588515,0.000565885206143979,0.035893290218270035,0.035246564268391345,0.012934518997574695,-0.004203718674211654,0.033063864187550585,0.0510105092966856,0.01616814874696848
179,179,0.9207760711398545,0.9179229480737019,0.9246878950695323,0.9638327012220818,0.0050929668552949225,0.005012126111560211,0.00436540016168141,0.00436540016168141,0.0033953112368633187,0.04001616814874709,0.034033953112368676,0.03185125303152769,0.0012126111560226693,0.03597413096200475,0.046725949878738904,0.030881164106709713
180,180,0.9215844785772029,0.9186923721709975,0.9254319426885799,0.9635166455962915,0.002506063055780161,0.005254648342764789,0.005173807599029856,0.007679870654810017,0.001940177849636071,0.03298302344381576,0.025707356507679968,0.0440582053354891,0.002101859337105827,0.032093775262732493,0.029668552950687266,0.03953112368633782
181,181,0.9175424413904608,0.9138513513513513,0.9207253476611883,0.9589838811630846,0.0002425222312046893,0.003637833468067897,0.003071948261924029,0.004931285367825389,0.002667744543249806,0.027162489894906883,0.01827000808407442,0.01738075990299126,-0.0025869037995148725,0.01333872271624903,0.026919967663702637,0.038641875505254775
182,182,0.9191592562651576,0.9152542372881356,0.9220725347661188,0.9589496418036241,0.00048504446240904553,-0.00016168148746986688,0.0005658852061437569,0.005739692805173613,-0.0014551333872272476,0.0397736459175424,0.03080032336297489,0.006467259498787348,-0.0020210185933711156,0.028132578819725085,0.01899757477768782,0.02675828617623288
183,183,0.9207760711398545,0.9169491525423729,0.9237015381373788,0.9624841972187105,0.001131770412287847,0.004203718674211876,0.00024252223120457828,0.0038803556992724753,0.00024252223120435623,0.019725141471301444,0.024979789814066455,0.0046887631366208105,-0.0033144704931286073,0.022877930476960184,0.029426030719482688,0.03427647534357314
184,184,0.9191592562651576,0.916247906197655,0.9230588916982723,0.9621312684365781,0.0028294260307194508,0.0016976556184317149,0.011883589329021893,0.004527081649151055,0.0016976556184314928,0.037510105092966706,0.044947453516572256,0.03670169765561837,0.003799514955537431,0.04284559417946643,0.049555375909458244,0.0202101859337106
185,185,0.9232012934518997,0.9195596951735817,0.9262154972608513,0.9644595448798989,0.00016168148746964484,0.0027485852869845173,0.0033144704931283853,0.004931285367825278,0.00250606305578005,0.04518997574777672,0.011075181891673336,0.024413904607922365,-0.0033953112368635407,0.023848019401778497,0.02400970088924803,0.018512530315278775
186,186,0.919967663702506,0.9170159262363788,0.9238029393173198,0.9605773282764433,0.0024252223120452276,0.0031527890056588515,0.0033953112368634297,0.00743734842360555,0.004284559417946476,0.039369442198868176,0.027809215844785795,0.027405012126111572,0.0004850444624089345,0.027728375101050973,0.03265966046887636,0.02174616006467256
187,187,0.9183508488278093,0.9149115417017691,0.9217512115465656,0.9588469237252424,0.002667744543249806,0.003637833468067786,0.005092966855295145,0.0049312853678255,0.0016168148746967814,0.02732417138237675,0.03104284559417958,0.007679870654809906,-0.0017784963621665373,0.03112368633791429,0.03831851253031526,0.03265966046887647
188,188,0.9207760711398545,0.9175084175084175,0.9242651706700379,0.960851243152128,0.0028294260307195618,0.00307194826192414,0.0037186742118027194,0.008003233629749307,0.00032336297493928967,0.027081649151172282,0.025464834276475168,0.0198868229587712,0.002101859337105827,0.02109943411479387,0.03225545675020214,0.018835893290218397
189,189,0.9183508488278093,0.9151973131821999,0.922033027812895,0.9602481036662454,0.0024252223120453387,0.0014551333872270256,0.004203718674211876,0.006548100242522392,0.0009700889248180911,0.020048504446240845,0.031527890056588515,0.016087308003233658,-0.002667744543249584,0.029183508488277998,0.04939369442198871,0.002667744543249806
190,190,0.9175424413904608,0.9139966273187183,0.9208662557943531,0.9635113780025284,-0.00016168148746975586,0.0007275666936135128,0.000565885206143868,0.004284559417946698,-0.0004042037186741121,0.02708164915117217,0.016329830234438014,0.016248989490703303,-0.0020210185933710045,0.038722716248989486,0.020695230396119757,0.018189167340339596
191,191,0.9175424413904608,0.9141414141414141,0.9210071639275179,0.9624947324062368,8.08407437347114e-05,0.0006467259498788014,0.002910266774454273,0.00557801131770419,-0.0004850444624089345,0.027890056588520618,0.0304769603880356,0.015925626515763902,-0.0027485852869844063,0.024333063864187543,0.023767178658043675,0.020614389652384824
192,192,0.9215844785772029,0.9175870858113849,0.9243046776232617,0.9628608301727771,0.0013742926434924252,0.0012126111560226693,0.001535974130962181,0.005416329830234323,0.000565885206143868,0.02392886014551332,0.0298302344381568,0.016410670978172837,-0.003071948261924029,0.03694421988682295,0.019967663702506244,0.015683104284559435
193,193,0.9094583670169766,0.9065108514190318,0.9135666877370417,0.9609882005899705,0.00897332255456762,0.002263540824575583,0.0006467259498788014,0.018512530315278997,-0.004203718674211654,0.03920776071139853,0.06814874696847206,0.021988682295877138,-0.0016168148746967814,0.058528698464025974,0.05747776879547295,0.021665319320937737
194,194,0.9183508488278093,0.914334181509754,0.9211875790139064,0.9602770754319426,-0.0008084074373484462,0.0007275666936136238,-0.0012934518997576028,0.002667744543249806,-0.00016168148746964484,0.020291026677445534,0.02425222312045283,0.01738075990299115,-0.005335489086499501,0.02150363783346798,0.02206952303961207,0.020695230396119757
195,195,0.9191592562651576,0.9158249158249159,0.922636167298778,0.9620364517488411,0.0018593371059012487,0.004042037186742009,0.0037186742118027194,0.004446240905416121,0.0012126111560225583,0.037429264349231994,0.030881164106709713,0.02085691188358918,0.0014551333872272476,0.042441390460792094,0.03823767178658044,0.02481810832659659
196,196,0.919967663702506,0.9165964616680707,0.9233802149178255,0.9639354193004634,0.0016168148746968924,0.0008084074373483352,0.0004042037186742231,0.0028294260307193397,0.0010509296685530245,0.025141471301535878,0.04486661277283743,0.020452708164915068,-0.004042037186742342,0.02425222312045272,0.026030719482619147,0.032497978981406606
197,197,0.9159256265157639,0.9126050420168067,0.9195190686894227,0.9602849768225874,0.004527081649151277,0.00097008892481798,0.006305578011317592,0.0038803556992723642,0.002667744543249806,0.05149555375909454,0.04583670169765541,0.03387227162489903,-0.0024252223120454497,0.03168957154405827,0.03985448666127722,0.043977364591754275
198,198,0.9215844785772029,0.9180050718512257,0.924727402022756,0.9631979561736199,0.0012126111560226693,0.0008084074373483352,0.0029911075181893176,0.006952303961196393,0.0014551333872271366,0.02174616006467267,0.024494745351657188,0.02886014551333871,-0.0031527890056587404,0.019159256265157687,0.027162489894906883,0.024656426839126944
199,199,0.9183508488278093,0.9151973131821999,0.922033027812895,0.9592999367888748,0.003637833468068008,0.005416329830234434,0.004042037186742231,0.006952303961196504,0.0019401778496361821,0.03128536782538405,0.053920776071139875,0.02894098625707353,0.0004042037186742231,0.02764753435731615,0.046402586903799614,0.0440582053354891
200,200,0.9191592562651576,0.916247906197655,0.9230588916982723,0.9631479140328697,0.0008084074373484462,0.001535974130961959,0.0017784963621664263,0.006709781729991815,-0.0007275666936135128,0.027809215844785795,0.030881164106709935,0.040582053354890735,0.0021827000808408714,0.03112368633791429,0.04599838318512528,0.02077607113985447
201,201,0.9143088116410671,0.9115191986644408,0.9184536978508218,0.9607590602612727,0.0008892481810831576,0.006143896523848169,0.0035569927243330746,0.010509296685529468,-0.0033953112368634297,0.037752627324171506,0.05295068714632167,0.03362974939369445,-0.0018593371059014707,0.03387227162489914,0.053274050121261296,0.05812449474535175
202,202,0.9151172190784155,0.9115417017691659,0.9184932048040455,0.9625737463126843,0.0007275666936136238,0.0005658852061437569,0.00436540016168141,0.005173807599029856,-8.084074373493344e-05,0.031527890056588515,0.028051738075990262,0.015359741309619923,0.002101859337105827,0.04777687954729182,0.025869037995149502,0.02053354890864989
203,203,0.9191592562651576,0.9159663865546218,0.9227770754319427,0.96030604719764,0.0016168148746967814,0.0025869037995147615,0.0025869037995149835,0.006790622473726637,0.0012934518997573807,0.024413904607922365,0.046483427647534326,0.016087308003233547,0.00016168148746964484,0.02150363783346776,0.03573160873080028,0.05578011317704101
204,204,0.9183508488278093,0.9146238377007607,0.921469395280236,0.9605957648546144,0.0016168148746967814,0.00250606305578005,0.0020210185933711156,0.000565885206143979,0.0016976556184314928,0.02853678253839942,0.029911075181891622,0.02206952303961207,0.0012934518997574918,0.021584478577202915,0.026030719482619258,0.025222312045270923
205,205,0.9183508488278093,0.9146238377007607,0.921469395280236,0.9637721238938054,0.003233629749393674,0.0009700889248180911,0.003637833468067786,0.004284559417946698,0.0004042037186742231,0.02732417138237675,0.021907841552142204,0.011964430072756715,-0.0035569927243330746,0.03500404203718677,0.027809215844785795,0.03912691996766371
206,206,0.9191592562651576,0.9151103565365025,0.921931626632954,0.9620259165613149,-0.0016976556184317149,-0.0007275666936135128,-0.0016976556184317149,0.002101859337105827,-0.0016168148746967814,0.027890056588520618,0.011479385610347559,0.014632174616006521,-0.006143896523847947,0.025707356507679857,0.01212611156022636,0.018189167340339485
207,207,0.9151172190784155,0.9110922946655376,0.9180704804045512,0.9668299620733248,8.084074373482242e-05,-0.002101859337105938,-0.003071948261924029,0.003637833468067786,-0.0028294260307195618,0.03670169765561837,0.03193209377526263,0.01115602263540827,-0.006063055780113236,0.03225545675020203,0.018593371059013597,0.02109943411479387
208,208,0.9159256265157639,0.9120135363790186,0.9189554361567636,0.9622392541087231,-0.0019401778496362931,-0.001131770412287847,-0.001535974130962181,0.0012126111560224473,-0.002101859337105827,0.0202101859337106,0.023120452708164985,0.0021827000808406494,8.08407437347114e-05,0.03726758286176224,0.033144704931285296,0.005739692805173613
209,209,0.9215844785772029,0.9178662150719729,0.9245864938895911,0.9635798567214496,0.00024252223120446725,0.0018593371059013597,0.0023443815683105163,0.006548100242522059,-0.00048504446240915655,0.027243330638641927,0.04009700889248191,0.019401778496362154,-0.001940177849636071,0.03104284559417947,0.024737267582861877,0.025383993532740456
210,210,0.9159256265157639,0.9124579124579124,0.9193781605562579,0.9632400969237251,-0.0006467259498789124,0.0004850444624088235,-0.000565885206143868,0.0041228779304768315,0.0007275666936135128,0.03177041228779298,0.017946645109134907,0.01083265966046898,-0.005578011317704079,0.019644300727566733,0.013742926434923364,0.020371867421180134
211,211,0.9207760711398545,0.9177852348993288,0.9245469869363674,0.9588179519595448,0.0033144704931286073,8.084074373482242e-05,0.005416329830234323,0.004203718674211876,0.004042037186742231,0.03791430881164104,0.050525464834276446,0.026273241713823725,0.0008892481810831576,0.05060630557801127,0.023767178658043786,0.030234438156831134
212,212,0.9159256265157639,0.9126050420168067,0.9195190686894227,0.9603613569321533,0.0016976556184316038,0.0025869037995150945,0.003961196443007298,0.006143896523848058,0.0,0.028698464025869064,0.0344381568310429,0.022877930476960295,0.00048504446240915655,0.029668552950687044,0.033387227162489874,0.04421988682295874
213,213,0.9151172190784155,0.9115417017691659,0.9184932048040455,0.9608380741677203,0.0011317704122876249,-0.0008084074373484462,0.0008892481810831576,0.0004042037186742231,-0.002667744543250028,0.024333063864187543,0.031042845594179358,0.016814874696847282,-0.004527081649151166,0.028455941794664374,0.026839126919967593,0.02894098625707353
214,214,0.9167340339531124,0.913372582001682,0.9202631163084702,0.962834492203961,0.00016168148746975586,0.00048504446240904553,-0.0003233629749394007,0.00040420371867433413,0.0019401778496361821,0.02764753435731604,0.025383993532740567,0.005416329830234323,-0.003476151980598141,0.022877930476960406,0.029991915925626556,0.028051738075990262
215,215,0.9232012934518997,0.918872758326217,0.9255109565950275,0.9632506321112516,0.0012934518997573807,0.0033144704931283853,0.002910266774454162,0.0096200485044462,0.0027485852869845173,0.03565076798706557,0.033063864187550474,0.021665319320937737,0.0014551333872270256,0.041552142279708826,0.027890056588520395,0.01277283751010505
216,216,0.9167340339531124,0.9135180520570949,0.920404024441635,0.959012852928782,0.0012126111560225583,0.0018593371059013597,0.003071948261923918,0.0071948261924009715,0.0004042037186742231,0.0344381568310429,0.022473726758286294,0.027728375101051084,0.0033144704931286073,0.022797089733225473,0.05189975747776887,0.018108326596604774
217,217,0.9191592562651576,0.9155405405405406,0.9223543510324483,0.9594158238516647,0.003961196443007187,-8.084074373493344e-05,0.0025869037995147615,0.00436540016168141,0.0038803556992724753,0.024090541632983187,0.024737267582861544,0.021261115602263625,-0.0017784963621665373,0.034923201293451944,0.030881164106709602,0.035650767987065346
218,218,0.9207760711398545,0.916095890410959,0.9228560893383903,0.9585677412557944,-0.0007275666936135128,0.0017784963621665373,0.004931285367825278,0.005739692805173613,0.00016168148746964484,0.03629749393694415,0.021907841552142426,0.021584478577203026,-0.003880355699272253,0.03136620856911887,0.033710590137429275,0.028698464025868953
219,219,0.9207760711398545,0.9172297297297297,0.9239833544037084,0.9620680573114202,-0.0008084074373482242,0.0005658852061437569,0.002101859337105938,0.006143896523847947,0.0016976556184314928,0.022473726758286072,0.024979789814066233,0.006709781729991815,-0.0018593371059012487,0.03128536782538405,0.029345189975747754,0.019320937752627332
220,220,0.919967663702506,0.9161727349703641,0.9229574905183312,0.9612252423093132,0.0014551333872271366,0.0033953112368632077,0.0033144704931284963,0.01059013742926429,0.000565885206143868,0.029668552950687044,0.020937752627324224,0.03492320129345183,0.002263540824575472,0.03395311236863363,0.04567502021018588,0.025303152789005745
221,221,0.9175424413904608,0.9141414141414141,0.9210071639275179,0.9630478297513695,0.0006467259498788014,0.0007275666936135128,-0.00024252223120446725,0.006790622473726748,-0.0016168148746968924,0.029587712206952332,0.03265966046887636,0.021827000808407493,-0.0004042037186741121,0.02231204527081665,0.0298302344381568,0.030638641875505246
222,222,0.919967663702506,0.9163144547759933,0.923098398651496,0.9607880320269702,0.0004042037186742231,0.002506063055780161,0.0004042037186742231,0.006952303961196393,0.0010509296685528025,0.02619240097008879,0.023362974939369452,0.018593371059013597,-0.006548100242522059,0.02611156022635408,0.020371867421180356,0.018835893290218286
223,223,0.9183508488278093,0.9149115417017691,0.9217512115465656,0.9634376316898441,0.0003233629749395117,0.0020210185933712266,-0.00097008892481798,0.005739692805173835,0.0021827000808406494,0.03322554567502034,0.02950687146321751,0.018755052546483575,-0.002910266774454273,0.02045270816491518,0.02231204527081665,0.030638641875505246
224,224,0.9159256265157639,0.9126050420168067,0.9195190686894227,0.9640802781289506,0.001940177849636071,0.0012934518997573807,0.001131770412287736,0.005497170573969257,0.0010509296685529135,0.03274050121261107,0.032255456750201916,0.01277283751010505,-0.00347615198059803,0.02578819725141468,0.02886014551333871,0.04502829426030708
225,225,0.9151172190784155,0.911986588432523,0.9189159292035398,0.961409608091024,0.0016168148746967814,0.0027485852869847394,0.0020210185933708935,0.004284559417946587,-0.0010509296685531355,0.03265966046887625,0.03177041228779298,0.03856103476151984,0.002344381568310294,0.03387227162489892,0.021018593371059047,0.04438156831042839
226,226,0.9143088116410671,0.9109243697478991,0.9178900653181626,0.961130425621576,0.001535974130961959,0.0023443815683105163,0.002101859337106049,0.00929668552950691,0.0013742926434923142,0.019482619240096977,0.048585286984640375,0.013257881972514318,-0.0014551333872271366,0.0298302344381568,0.04599838318512539,0.035893290218269924
227,227,0.919967663702506,0.9161727349703641,0.9229574905183312,0.9619495364517487,0.0002425222312046893,0.002667744543249695,0.005254648342764789,0.00687146321746146,-0.002263540824575694,0.019078415521422643,0.021503637833468092,0.022958771220695118,-0.002263540824575805,0.02489894907033141,0.037105901374292594,0.013823767178658075
228,228,0.9191592562651576,0.9158249158249159,0.922636167298778,0.9608038348082596,-0.00016168148746964484,0.003637833468067786,0.0031527890056588515,0.001535974130961737,0.003476151980598141,0.030315278900565845,0.009539207760711266,0.020695230396119646,-0.0029102667744544952,0.023039611964430162,0.04130962004850458,0.015117219078415456
229,229,0.9135004042037187,0.9098567818028643,0.9168642014327855,0.9601638221660345,0.0008892481810832686,8.08407437347114e-05,0.0008892481810832686,0.00557801131770419,0.00097008892481798,0.032821341956346006,0.014389652384801943,0.01608730800323377,-0.004446240905416343,0.019401778496362265,0.01891673403395322,0.03451899757477772
230,230,0.919967663702506,0.9161727349703641,0.9229574905183312,0.9588785292878212,0.000565885206143868,0.0016976556184318259,0.0025869037995148725,0.004607922392885988,0.00016168148746975586,0.028455941794664374,0.02360549717057414,0.012368633791430717,-0.003961196443007409,0.023201293451899696,0.029668552950687266,0.022635408245755828
231,231,0.9215844785772029,0.9185558354324097,0.9252910345554151,0.9624868310155921,0.0018593371059013597,0.0028294260307195618,0.0041228779304770535,0.007033144704931216,0.0033144704931284963,0.02611156022635419,0.02829426030719484,0.019401778496362154,-0.000565885206143868,0.029021827000808464,0.046483427647534326,0.033387227162489985
232,232,0.9240097008892482,0.9193825042881647,0.9259731879477455,0.9630768015170671,0.0,0.001131770412287736,0.004203718674211765,0.0046887631366209215,-0.0018593371059012487,0.04915117219078413,0.029183508488277998,0.012853678253840095,-0.0035569927243329635,0.03799514955537575,0.02926434923201293,0.01770412287793033
233,233,0.9215844785772029,0.9184188393608074,0.9251501264222504,0.9630926042983565,0.002506063055780161,0.002829426030719673,0.003637833468067897,0.006386418755052525,0.00056588520614409,0.04591754244139046,0.019725141471301777,0.03888439773645924,-0.0004042037186742231,0.029749393694421977,0.0304769603880356,0.01366208569118843
234,234,0.9175424413904608,0.9144295302013423,0.9212889801938474,0.9640460387694901,0.002910266774454384,0.0028294260307193397,0.002910266774454384,0.005982215036378413,8.08407437347114e-05,0.028455941794664597,0.042037186742118204,0.014308811641067232,-0.0017784963621664263,0.02708164915117217,0.04664510913500419,0.03573160873080039
235,235,0.9183508488278093,0.9149115417017691,0.9217512115465656,0.9578381795195955,0.0029911075181892066,0.0021827000808408714,0.003233629749393563,0.008892481810832908,-0.001131770412287847,0.023201293451899807,0.029021827000808353,0.020048504446241067,8.084074373482242e-05,0.027243330638642038,0.02328213419563463,0.020614389652384935
236,236,0.9191592562651576,0.9155405405405406,0.9223543510324483,0.9629530130636326,0.000565885206143979,0.0012934518997573807,0.0003233629749395117,0.009377526273241732,-1.1102230246251565e-16,0.02271624898949054,0.02764753435731615,0.014874696847210989,-0.00307194826192414,0.025869037995149613,0.024333063864187432,0.01810832659660455
237,237,0.9159256265157639,0.9124579124579124,0.9193781605562579,0.957719658659924,0.001535974130961848,0.004284559417946698,0.00153597413096207,0.0050121261115601,0.0012934518997574918,0.026273241713823836,0.030719482619239957,0.01770412287793044,-0.003476151980598252,0.028779304769603775,0.02174616006467256,0.015440582053354968
238,238,0.9183508488278093,0.9151973131821999,0.922033027812895,0.96479403708386,0.00024252223120457828,0.0021827000808408714,0.001535974130961959,0.0049312853678255,-0.0008084074373484462,0.03233629749393685,0.0364591754244139,0.03047696038803549,0.0016976556184317149,0.020371867421180467,0.02958771220695222,0.028698464025869064
239,239,0.9191592562651576,0.9155405405405406,0.9223543510324483,0.9597687526337968,0.0004850444624089345,0.0056588520614389015,0.004042037186742009,0.0033953112368633187,0.002101859337105827,0.047696038803556884,0.013904607922392787,0.018997574777688042,-0.0007275666936137348,0.02716248989490677,0.02295877122069523,0.021503637833468092
240,240,0.9207760711398545,0.9175084175084175,0.9242651706700379,0.962278761061947,0.0024252223120453387,0.004931285367825278,0.002506063055780272,0.0038803556992724753,0.0024252223120453387,0.03168957154405827,0.027243330638641927,0.023767178658043564,0.0006467259498786904,0.05020210185933727,0.04195634599838316,0.020129345189975778
241,241,0.9167340339531124,0.913372582001682,0.9202631163084702,0.9628265908133166,-0.0012934518997573807,0.0021827000808406494,0.0005658852061437569,0.0013742926434923142,-0.0007275666936137348,0.0295068714632174,0.03686337914308824,0.03395311236863374,-0.00024252223120457828,0.02231204527081654,0.040905416329830135,0.02861762328213413
242,242,0.9223928860145514,0.918918918918919,0.9256123577749684,0.9632111251580279,-8.084074373482242e-05,0.00210185933710616,0.0028294260307194508,0.005335489086499612,-0.0012126111560226693,0.028940986257073642,0.03823767178658044,0.018835893290218397,0.0027485852869847394,0.017461600646725972,0.02231204527081654,0.023201293451899918
243,243,0.919967663702506,0.9161727349703641,0.9229574905183312,0.9634560682680151,0.0029911075181890956,8.084074373493344e-05,0.0028294260307195618,0.007841552142279773,-0.001535974130961959,0.03573160873080039,0.019078415521422754,0.022554567502021117,0.0008084074373483352,0.029345189975747643,0.038722716248989486,0.0345189975747775
244,244,0.919967663702506,0.9158878504672897,0.9226756742520017,0.9602955120101136,-0.0023443815683104052,-0.0004850444624089345,-0.0004042037186742231,0.004527081649151166,-0.0023443815683104052,0.026596604688763237,0.02764753435731604,0.017542441390460572,-0.003961196443007298,0.024494745351657188,0.025141471301535878,0.031851253031527804
245,245,0.9151172190784155,0.9115417017691659,0.9184932048040455,0.9613095238095238,-0.00048504446240904553,-0.0007275666936137348,-0.003071948261924029,0.003799514955537542,0.00032336297493928967,0.029102667744543287,0.02118027485852858,0.012449474535165539,-0.005254648342764678,0.039288601455133465,0.010347615198059823,0.01932093775262722
246,246,0.9232012934518997,0.9195596951735817,0.9262154972608513,0.9619390012642224,0.0033953112368633187,0.00097008892481798,0.002263540824575583,0.006628940986257215,0.005012126111560211,0.03387227162489881,0.014874696847210989,0.021503637833468092,-0.00016168148746986688,0.03969280517380769,0.01899757477768793,0.017784963621665373
247,247,0.9240097008892482,0.9200680272108843,0.9266777286135693,0.9642383059418459,0.001131770412287736,-0.0006467259498788014,0.000565885206143868,0.002910266774454162,-0.0012934518997574918,0.021665319320937626,0.029102667744543176,0.022150363783346783,-0.003637833468067897,0.034033953112368565,0.01859337105901382,0.026596604688763015
248,248,0.9207760711398545,0.9165247018739353,0.9232788137378846,0.9624841972187105,0.0010509296685529135,0.003961196443007187,0.0003233629749395117,0.006143896523847947,-0.00032336297493928967,0.03637833468067897,0.017623282134195617,0.01398544866612772,-0.0014551333872272476,0.028455941794664485,0.008569118835893397,0.013015359741309629
249,249,0.9240097008892482,0.9202037351443124,0.9268186367467341,0.9642672777075433,0.0012126111560225583,0.004850444624090677,0.00687146321746146,0.006386418755052636,0.002667744543249695,0.04559417946645106,0.018189167340339374,0.018512530315278886,8.08407437347114e-05,0.03330638641875505,0.023524656426839208,0.022150363783346783
