,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backlow_temperature_scaled,feature_importance.backlow_temperature_fd1_scaled,feature_importance.backlow_temperature_fd2_scaled,feature_importance.backlow_temperature_fd3_scaled,feature_importance.backlow_humidity_scaled,feature_importance.backlow_humidity_fd1_scaled,feature_importance.backlow_humidity_fd2_scaled,feature_importance.backlow_humidity_fd3_scaled
113,113,0.7214611872146118,0.5611510791366906,0.6804604587470044,0.9104758644299897,0.022831050228310446,-0.045205479452054775,-0.037442922374429255,-0.062100456621004496,-0.007762557077625631,0.0004566210045662267,-0.0022831050228310223,0.0
114,114,0.8036529680365296,0.7295597484276729,0.7797843204382061,0.7725950017117426,0.18675799086757983,0.01689497716894972,-0.0022831050228310223,-0.004566210045662045,-0.026027397260274143,0.04840182648401825,0.03287671232876721,0.0273972602739726
115,115,0.771689497716895,0.6710526315789473,0.7417408421773366,0.7891133173570695,0.10776255707762561,0.0004566210045663377,-0.012328767123287565,-0.010045662100456543,-0.01187214611872145,0.021461187214611877,0.01187214611872156,-0.002739726027397249
116,116,0.8082191780821918,0.7439024390243902,0.7882146525162615,0.8307942485450187,0.08675799086757996,-0.004566210045662045,-0.0031963470319634757,-0.0022831050228310223,-0.005022831050228382,0.021461187214611877,0.009589041095890427,0.0022831050228311334
117,117,0.7534246575342466,0.6447368421052632,0.7229972612119138,0.720130092434098,0.20547945205479456,0.037442922374429255,0.03196347031963476,0.054337899543378976,-0.04611872146118723,0.012785388127853903,0.02602739726027392,0.016894977168949832
118,118,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.673827456350565,0.0547945205479452,0.0031963470319633647,-0.004109589041095818,-1.1102230246251565e-16,0.013242009132420018,0.008219178082191636,0.04611872146118712,0.004566210045662045
119,119,0.7077625570776256,0.5428571428571428,0.6671516603902773,0.9275077028414926,0.008219178082191858,-0.03881278538812771,-0.0694063926940639,-0.03881278538812771,0.01187214611872156,-0.001369863013698569,0.001369863013698569,0.0036529680365295913
120,120,0.817351598173516,0.7674418604651163,0.8035775419376925,0.8317357069496747,0.18538812785388126,-0.014155251141552472,-0.025570776255707695,-0.022831050228310334,-0.050684931506849384,0.0639269406392694,0.09726027397260284,0.10365296803652968
121,121,0.7899543378995434,0.7051282051282052,0.7634799726121191,0.8396953098254023,0.04840182648401825,-0.027853881278538828,-0.01826484018264829,-0.02100456621004565,-0.06712328767123288,0.013698630136986245,0.015068493150685036,0.030593607305936077
122,122,0.7990867579908676,0.7283950617283951,0.7773450872988703,0.858524477918521,0.03789954337899548,-0.057077625570776225,-0.0639269406392694,-0.03013698630136985,0.001369863013698569,0.045662100456621,0.031050228310502304,0.06210045662100461
123,123,0.8127853881278538,0.7453416149068323,0.7906538856555974,0.8171858952413557,0.04429223744292232,-0.01050228310502277,-0.007305936073059405,-0.010958904109589107,-0.018264840182648512,0.01598173515981738,0.03515981735159812,0.010958904109588885
124,124,0.7671232876712328,0.6751592356687898,0.7407993837726805,0.7306573091407051,0.15981735159817345,0.03378995433789944,-0.004566210045662156,-0.0004566210045662267,-0.06164383561643827,0.07351598173515972,0.057077625570776336,0.07442922374429228
125,125,0.7808219178082192,0.6962025316455697,0.7556059568640876,0.8690516946251283,0.0009132420091323423,-0.024657534246575352,-0.04429223744292232,-0.04794520547945191,-0.03013698630136974,0.043835616438356206,0.06940639269406401,0.04566210045662111
126,126,0.7625570776255708,0.6623376623376623,0.7338668264293051,0.8992639507018144,-0.0031963470319634757,-0.033333333333333326,-0.025570776255707806,-0.05616438356164388,-0.009589041095890316,0.019178082191780854,0.011415525114155334,-0.004566210045662045
127,127,0.7990867579908676,0.7215189873417721,0.7743495378295104,0.7585587127695995,0.06484018264840197,0.004566210045662156,0.005479452054794609,-0.004109589041095707,-0.023287671232876672,0.05296803652968052,0.07214611872146126,0.02237442922374422
128,128,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.8237761040739472,0.00776255707762552,-0.02100456621004576,-0.015068493150685036,-0.028310502283104944,-0.023287671232876672,0.02876712328767117,0.03972602739726028,0.024200913242009015
129,129,0.7534246575342466,0.6351351351351351,0.7200017117425539,0.8083704210886683,0.05799086757990879,-0.01324200913242013,-0.007305936073059294,-0.008675799086757974,-0.03926940639269405,-0.001369863013698569,-0.007305936073059294,0.0036529680365297024
130,130,0.7808219178082192,0.6883116883116883,0.7526104073947278,0.7015576857240671,0.2187214611872147,0.04703196347031957,0.021461187214611877,0.009132420091324311,-0.03013698630136985,0.07214611872146115,0.06164383561643849,0.015981735159817267
131,131,0.771689497716895,0.6794871794871795,0.7447363916466964,0.6772509414584047,0.18493150684931503,0.020091324200913196,0.0022831050228312444,-0.0036529680365297024,-0.031963470319634646,0.03424657534246578,0.05251141552511418,0.028310502283104944
132,132,0.7990867579908676,0.7215189873417721,0.7743495378295104,0.9393187264635399,0.021917808219178103,-0.062100456621004496,-0.06849315068493167,-0.027853881278538828,0.0652968036529682,0.0365296803652968,0.03515981735159812,0.04337899543378987
133,133,0.7945205479452054,0.7169811320754716,0.7704125299554947,0.8625470729202329,0.00639269406392684,-0.040182648401826504,-0.04383561643835632,-0.046575342465753344,0.01689497716894972,0.0474885844748858,0.03378995433789955,0.0328767123287671
134,134,0.7123287671232876,0.5401459854014599,0.6695908935296131,0.7009585758301952,0.1917808219178082,0.03424657534246578,0.0018264840182649067,-0.037442922374429255,-0.12511415525114156,0.06255707762557083,0.017808219178082174,0.04337899543378987
135,135,0.7808219178082192,0.6883116883116883,0.7526104073947278,0.8730742896268401,0.055707762557077656,0.00136986301369868,0.007305936073059405,-0.0009132420091324533,0.0009132420091324533,0.005936073059360725,0.04109589041095896,0.03470319634703212
136,136,0.7990867579908676,0.7283950617283951,0.7773450872988703,0.7696850393700787,0.06392694063926951,-0.0237442922374429,0.004566210045662156,-0.015068493150684814,-0.010958904109588996,0.010958904109588996,0.027397260273972712,0.015525114155251152
137,137,0.7488584474885844,0.6357615894039735,0.7175624786032181,0.8967819239986305,0.05022831050228305,0.0022831050228311334,-0.0031963470319635867,-0.0022831050228310223,-0.002739726027397249,-0.0036529680365297024,0.0,-0.0009132420091324533
138,138,0.7214611872146118,0.5547445255474452,0.6789626840123245,0.6990756590208833,0.019178082191780854,-0.034703196347031895,-0.03972602739726028,-0.03333333333333344,0.00045662100456611565,-0.029223744292237508,-0.03013698630136996,0.012328767123287565
139,139,0.6940639269406392,0.5109489051094891,0.6508473125641904,0.9105614515576858,0.007305936073059405,-0.02602739726027392,-0.02374429223744301,-0.005936073059360725,-0.0022831050228312444,-0.005936073059360725,-0.006849315068493178,-0.0031963470319634757
140,140,0.7123287671232876,0.5467625899280576,0.671088668264293,0.8248031496062991,0.004109589041095818,-0.02648401826484026,-0.03789954337899548,-0.03242009132420087,-0.037442922374429255,-0.00136986301369868,-0.010045662100456543,0.004566210045662045
141,141,0.7625570776255708,0.6533333333333333,0.7308712769599452,0.8161588497090038,0.1315068493150685,-0.002739726027397138,0.00136986301369868,0.0022831050228311334,-0.06347031963470318,0.07214611872146126,0.05342465753424663,0.0694063926940639
142,142,0.730593607305936,0.593103448275862,0.6943255734337556,0.7843204382060938,-0.0091324200913242,-0.006849315068493178,-0.02237442922374433,-0.006849315068493289,0.023287671232876672,0.045662100456621,0.03561643835616435,0.026940639269406375
143,143,0.7534246575342466,0.64,0.7214994864772338,0.7694282779869908,0.011415525114155112,-0.03150684931506842,-0.03378995433789955,-0.04840182648401814,-0.020547945205479423,0.014611872146118698,0.029680365296803735,0.020547945205479423
144,144,0.7488584474885844,0.6666666666666666,0.7280469017459774,0.7101163984936665,0.27899543378995434,0.015068493150684925,0.040182648401826504,0.029680365296803624,-0.08721461187214619,0.10136986301369866,0.022831050228310446,0.0273972602739726
145,145,0.7488584474885844,0.6308724832214765,0.7160647038685382,0.735450188291681,-0.0022831050228310223,-0.024200913242009126,-0.022831050228310557,-0.05068493150684927,-0.031050228310502304,0.024657534246575352,0.04337899543378987,0.026940639269406486
146,146,0.7397260273972602,0.6225165562913907,0.7081906881205067,0.828911331735707,0.0091324200913242,-0.030593607305935966,-0.05799086757990868,-0.045205479452054775,-0.014155251141552583,0.014155251141552472,0.030593607305936077,0.015525114155251152
147,147,0.7625570776255708,0.6623376623376623,0.7338668264293051,0.8749572064361519,0.005479452054794609,-0.03150684931506842,-0.03150684931506853,-0.05890410958904102,-0.004566210045662045,0.01598173515981749,0.02739726027397249,-0.005479452054794498
148,148,0.7397260273972602,0.6068965517241379,0.703697363916467,0.7781581650119821,0.04977168949771682,0.013698630136986245,0.014611872146118698,0.005479452054794498,-0.001369863013698791,0.012785388127853792,0.02465753424657524,0.004109589041095818
149,149,0.7808219178082192,0.6883116883116883,0.7526104073947278,0.7037829510441629,0.03013698630136985,0.004109589041095929,-0.05525114155251143,-0.0018264840182646847,0.0036529680365297024,0.06849315068493145,0.06301369863013695,0.01963470319634708
150,150,0.7123287671232876,0.5467625899280576,0.671088668264293,0.8503937007874015,0.002739726027397249,-0.052054794520548064,-0.02511415525114158,-0.05251141552511418,0.004109589041095818,0.01689497716894972,0.004566210045662045,-0.010958904109588996
151,151,0.8082191780821918,0.7407407407407407,0.7867168777815816,0.8770112975008558,0.049315068493150815,-0.0022831050228310223,0.0031963470319635867,-0.006849315068493067,0.012785388127853903,0.0022831050228311334,0.005022831050228271,0.0091324200913242
152,152,0.7990867579908676,0.7283950617283951,0.7773450872988703,0.7928791509756933,0.06392694063926951,-0.02511415525114158,-0.015981735159817267,-0.0237442922374429,-0.033333333333333326,0.041552511415525295,0.02922374429223762,0.02374429223744301
153,153,0.7853881278538812,0.7006369426751592,0.7595429647381033,0.7998117083190688,0.05753424657534234,-0.00136986301369868,-0.01050228310502277,-0.008219178082191747,-0.03515981735159812,0.016438356164383605,0.026940639269406375,0.025570776255707806
154,154,0.7808219178082192,0.6923076923076923,0.7541081821294078,0.7883430332078055,0.04703196347031968,-0.010958904109588996,-0.0018264840182647957,-0.027853881278538717,-0.02237442922374433,0.01963470319634708,0.018721461187214627,0.03515981735159823
155,155,0.8127853881278538,0.7453416149068323,0.7906538856555974,0.7571893187264637,0.1748858447488585,0.015068493150684925,0.0031963470319633647,0.015068493150684925,-0.023287671232876783,0.04611872146118712,0.03424657534246578,0.02876712328767117
156,156,0.7214611872146118,0.5734265734265734,0.6834560082163643,0.7543649435124957,0.007305936073059294,-0.020547945205479423,-0.02465753424657524,-0.04200913242009141,-0.05753424657534245,0.005479452054794498,1.1102230246251565e-16,0.006849315068493067
157,157,0.821917808219178,0.7664670658682635,0.8045190003423486,0.781496062992126,0.15159817351598182,0.014155251141552472,0.0009132420091323423,0.009589041095890316,0.0,0.033333333333333326,0.06073059360730593,0.023287671232876672
158,158,0.7534246575342466,0.6493506493506493,0.7244950359465936,0.7245806230742896,0.22191780821917806,-0.0036529680365297024,0.005022831050228382,0.010045662100456654,-0.09178082191780812,0.03972602739726028,0.02100456621004565,0.036073059360730686
159,159,0.7853881278538812,0.7080745341614907,0.7625385142074632,0.8478260869565217,0.001369863013698569,-0.02785388127853894,-0.024200913242009237,-0.03789954337899548,-0.0273972602739726,0.03698630136986303,0.031963470319634646,0.011415525114155334
160,160,0.7534246575342466,0.6351351351351351,0.7200017117425539,0.7721670660732626,0.20958904109589038,0.006392694063927062,0.0031963470319634757,0.004109589041095929,-0.02602739726027392,0.010045662100456654,0.006849315068493067,0.01187214611872156
161,161,0.7031963470319634,0.5323741007194245,0.6617168777815816,0.8352447791852106,0.007305936073059294,-0.01735159817351606,-0.031050228310502304,-0.024200913242009015,-0.031963470319634646,-0.0031963470319634757,-0.010045662100456654,-0.0018264840182647957
162,162,0.7853881278538812,0.6967741935483871,0.7580451900034235,0.9253680246490927,0.03378995433789944,-0.010045662100456654,-0.04611872146118723,-0.07853881278538821,0.07579908675799096,0.0602739726027397,0.04703196347031957,0.07762557077625565
163,163,0.7579908675799086,0.6442953020134228,0.7254364943512496,0.8335330366312905,0.08264840182648403,-0.021917808219177992,-0.023744292237442788,-0.03561643835616446,-0.034703196347031895,0.02785388127853894,0.045205479452054775,0.022831050228310446
164,164,0.7442922374429224,0.6266666666666667,0.7121276959945224,0.7218418349880178,0.06529680365296808,-0.005022831050228271,-0.026027397260274032,-0.040182648401826504,-0.05662100456621011,0.02511415525114158,0.01050228310502288,0.01963470319634708
165,165,0.776255707762557,0.6878980891719745,0.750171174255392,0.8510783978089694,0.022831050228310334,-0.010045662100456654,-0.054337899543378976,-0.06210045662100461,-0.022831050228310557,0.04474885844748855,0.05022831050228305,0.05251141552511418
166,166,0.7853881278538812,0.7044025157232704,0.7610407394727834,0.9067956179390619,0.05479452054794509,0.012785388127853903,0.007305936073059183,-0.007305936073059294,0.001369863013698569,0.01598173515981738,0.015525114155251152,0.013698630136986245
167,167,0.7351598173515982,0.5972222222222222,0.6982625813077713,0.7721670660732625,0.05662100456621,-0.02876712328767117,-0.012328767123287565,-0.038812785388127824,-0.04292237442922375,0.010958904109589107,0.027853881278538717,0.01050228310502288
168,168,0.7671232876712328,0.7017543859649122,0.75128380691544,0.9103046901745977,0.004109589041095818,-0.011415525114155223,-0.04977168949771693,-0.020547945205479423,-0.017808219178082174,0.0657534246575342,0.05616438356164377,0.055707762557077545
169,169,0.771689497716895,0.6710526315789473,0.7417408421773366,0.7410989387196165,0.012328767123287676,-0.031050228310502193,-0.059817351598173474,-0.010958904109588996,-0.012785388127853903,0.025570776255707806,0.018721461187214627,0.031050228310502304
170,170,0.730593607305936,0.5986394557823129,0.6958233481684355,0.8018657993837727,0.020091324200913196,-0.06621004566210043,-0.0694063926940639,-0.06255707762557072,-0.02785388127853894,-0.00776255707762552,0.015981735159817267,-0.01735159817351606
171,171,0.776255707762557,0.6797385620915033,0.7471756247860322,0.8355871276959945,0.014611872146118698,-0.024200913242009126,-0.023287671232876783,-0.04063926940639273,0.025114155251141468,0.014611872146118698,0.01826484018264829,-0.0022831050228310223
172,172,0.6438356164383562,0.5517241379310345,0.6270112975008559,0.75085587127696,0.24566210045662107,-0.042465753424657526,-0.01324200913242013,-0.04840182648401825,-0.19269406392694055,-0.043835616438356095,-0.016438356164383494,-0.031050228310502193
173,173,0.7990867579908676,0.7215189873417721,0.7743495378295104,0.8393529613146182,0.03424657534246578,-0.029223744292237397,-0.018264840182648512,-0.05068493150684927,0.005022831050228271,0.0748858447488584,0.06803652968036522,0.03698630136986303
174,174,0.771689497716895,0.6710526315789473,0.7417408421773366,0.8485107839780895,0.008219178082191858,-0.06712328767123277,-0.033333333333333215,-0.012785388127853903,-0.011415525114155112,0.02374429223744301,0.01050228310502288,0.0182648401826484
175,175,0.8082191780821918,0.7375,0.7852191030469018,0.7366484080794248,0.07442922374429228,0.01050228310502288,0.009589041095890427,0.005936073059360725,-0.00776255707762552,0.032420091324200984,0.047945205479452135,0.036073059360730686
176,176,0.7442922374429224,0.6266666666666667,0.7121276959945224,0.6577370763437179,0.17077625570776245,0.017808219178082174,0.03013698630136985,0.014155251141552583,-0.06118721461187193,0.019178082191780854,-0.004566210045662045,-0.004109589041095818
177,177,0.7625570776255708,0.6623376623376623,0.7338668264293051,0.7939061965080452,0.016438356164383605,0.0031963470319635867,-0.0091324200913242,-0.031050228310502304,-0.0789954337899541,0.034703196347032006,0.030593607305936077,0.026940639269406486
178,178,0.7214611872146118,0.6514285714285715,0.7074204039712427,0.7441800753166724,0.35844748858447484,0.0273972602739726,0.06712328767123277,0.025570776255707806,-0.13470319634703198,0.08356164383561637,0.08721461187214619,0.11826484018264838
179,179,0.7123287671232876,0.5401459854014599,0.6695908935296131,0.8224922971585074,0.015525114155251152,-0.0004566210045662267,0.009589041095890316,0.023287671232876672,-0.016894977168949832,0.008675799086757863,0.010958904109589107,-0.009589041095890316
180,180,0.7625570776255708,0.6623376623376623,0.7338668264293051,0.8032351934269086,-0.007762557077625409,-0.009589041095890316,-0.014155251141552583,-0.021461187214611765,-0.020091324200913196,0.04155251141552507,0.005479452054794609,-0.005022831050228271
181,181,0.7625570776255708,0.6533333333333333,0.7308712769599452,0.7777302293735023,-0.0009132420091324533,-0.027853881278538828,-0.01735159817351606,-0.019178082191780854,-0.03926940639269394,0.050684931506849384,0.025570776255707806,0.0420091324200913
182,182,0.7031963470319634,0.5323741007194245,0.6617168777815816,0.6823005819924683,-0.017808219178082174,-0.0420091324200913,-0.054337899543378976,-0.019178082191780854,-0.04840182648401825,-0.013698630136986356,-0.0022831050228311334,-0.008675799086757974
183,183,0.7488584474885844,0.6258503401360545,0.7145669291338583,0.8509072235535776,0.014611872146118698,-0.028310502283105055,-0.015068493150684925,-0.05159817351598173,0.012785388127853792,0.03378995433789955,0.026484018264840148,0.011415525114155223
184,184,0.7853881278538812,0.7006369426751592,0.7595429647381033,0.766775077028415,0.04474885844748844,-0.006392694063926951,-0.025570776255707806,-0.024657534246575352,0.021461187214611765,0.05205479452054795,0.06484018264840186,0.005479452054794387
185,185,0.7214611872146118,0.5673758865248227,0.6819582334816844,0.8835159192057515,0.0031963470319634757,-0.061187214611872154,-0.05251141552511418,-0.04429223744292232,0.004109589041095929,0.015068493150685036,0.021461187214611877,-0.024200913242009237
186,186,0.8127853881278538,0.7484662576687117,0.7921516603902773,0.7796987333105102,0.042465753424657526,0.005479452054794609,0.013242009132420018,0.0018264840182647957,-0.008675799086757974,0.021917808219177992,0.008675799086757863,0.0022831050228310223
187,187,0.8082191780821918,0.7439024390243902,0.7882146525162615,0.7225265320095857,0.17625570776255717,0.020091324200913308,0.0091324200913242,0.028310502283105055,-0.0273972602739726,0.06347031963470307,0.037442922374429366,0.015525114155251152
188,188,0.7534246575342466,0.6351351351351351,0.7200017117425539,0.8527901403628894,0.05342465753424663,0.0031963470319634757,-0.01689497716894972,-0.0018264840182649067,0.04703196347031968,0.0009132420091323423,0.01461187214611881,0.01187214611872145
189,189,0.7442922374429224,0.6111111111111112,0.7076343717904827,0.7982711400205409,-0.00776255707762552,-0.06666666666666665,-0.07945205479452055,-0.04018264840182639,-0.02237442922374422,0.013242009132420018,0.021917808219178103,0.02876712328767128
190,190,0.7899543378995434,0.7051282051282052,0.7634799726121191,0.7746490927764464,0.1095890410958904,0.005022831050228271,0.013698630136986245,0.004109589041095929,-0.01689497716894972,0.020091324200913308,0.012328767123287676,0.005936073059360836
191,191,0.7899543378995434,0.7125,0.766475522081479,0.9134714138993495,-0.0031963470319634757,-0.03150684931506842,-0.05205479452054784,-0.047945205479452135,0.015068493150685036,0.04200913242009141,0.04383561643835632,0.03013698630136996
192,192,0.7351598173515982,0.5915492957746479,0.6967648065730914,0.8679390619650803,0.029223744292237508,0.004109589041095929,-0.008675799086757752,-0.01963470319634708,-0.0036529680365297024,0.0031963470319634757,-0.010502283105022658,0.018721461187214627
193,193,0.7488584474885844,0.6258503401360545,0.7145669291338583,0.8372988702499145,0.04337899543378987,0.004566210045662156,0.0022831050228310223,0.0022831050228311334,-0.008675799086758085,-0.012328767123287676,0.007762557077625409,0.043835616438356095
194,194,0.7625570776255708,0.6941176470588235,0.7458490243067443,0.7086614173228347,0.23059360730593603,0.10684931506849316,0.13424657534246576,0.05662100456621011,-0.09041095890410955,0.15662100456620998,0.23287671232876717,0.05570776255707777
195,195,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.7866312906538855,0.28995433789954345,0.0031963470319634757,-0.0009132420091325644,0.02602739726027381,-0.08219178082191791,0.016438356164383494,0.008675799086758085,0.014155251141552472
196,196,0.7899543378995434,0.7051282051282052,0.7634799726121191,0.8813762410133517,0.014155251141552472,-0.03652968036529669,-0.05114155251141561,-0.0474885844748858,0.012328767123287676,0.04429223744292232,0.05525114155251143,0.021917808219178103
197,197,0.7945205479452054,0.7204968944099379,0.7719103046901746,0.7885142074631974,0.059817351598173474,-0.02876712328767128,-0.01324200913242013,-0.008675799086758085,-0.06255707762557083,0.0420091324200913,0.06164383561643838,0.030593607305935966
198,198,0.7214611872146118,0.6064516129032258,0.6924426566244437,0.7375898664840808,0.2063926940639269,-0.0009132420091323423,0.05159817351598173,0.030593607305936077,-0.12648401826484024,0.0744292237442924,0.020547945205479423,0.09634703196347039
199,199,0.7579908675799086,0.6535947712418301,0.7284320438206093,0.7155083875385143,0.06849315068493145,-0.054337899543378865,-0.05525114155251154,-0.01050228310502288,-0.041552511415525184,0.03242009132420087,0.03013698630136985,0.026940639269406264
200,200,0.8127853881278538,0.7453416149068323,0.7906538856555974,0.828226634714139,0.043835616438356206,-0.005936073059360836,-0.0009132420091324533,0.006849315068492956,0.025114155251141468,0.0365296803652968,0.024200913242009015,0.03515981735159812
201,201,0.8264840182648402,0.7682926829268293,0.8069582334816844,0.8767545361177679,0.06484018264840186,-0.002739726027397249,0.007305936073059405,0.005936073059360614,-0.00639269406392684,0.05251141552511418,0.028310502283105055,0.04429223744292243
202,202,0.7534246575342466,0.6447368421052632,0.7229972612119138,0.9207463197535091,0.05068493150684927,-0.011415525114155223,-0.0182648401826484,-0.0091324200913242,0.029223744292237508,0.01050228310502288,0.01598173515981738,0.020091324200913308
203,203,0.817351598173516,0.7530864197530864,0.796088668264293,0.7434953782951044,0.09315068493150691,0.0018264840182647957,0.04109589041095896,0.023744292237442788,-0.02374429223744301,0.08264840182648414,0.031050228310502304,0.024657534246575463
204,204,0.7168949771689498,0.5571428571428572,0.6765234508729887,0.7707120849024306,-0.0036529680365295913,-0.0876712328767123,-0.09132420091324189,-0.09726027397260262,-0.04109589041095896,0.0036529680365297024,-0.005936073059360614,0.010958904109589107
205,205,0.684931506849315,0.5714285714285714,0.6594488188976377,0.720215679561794,0.29863013698630136,0.013698630136986245,0.07762557077625576,0.008219178082191747,-0.16301369863013704,0.03013698630136996,-0.010045662100456543,0.05753424657534245
206,206,0.7534246575342466,0.6351351351351351,0.7200017117425539,0.766689489900719,0.05159817351598184,-0.004566210045662045,-0.004109589041095707,0.0022831050228310223,0.02374429223744301,0.005022831050228382,0.021917808219178103,-0.0009132420091324533
207,207,0.8082191780821918,0.7375,0.7852191030469018,0.8132488873673399,0.054337899543378976,-0.00776255707762552,-0.008675799086757974,0.002739726027397249,-0.02876712328767128,0.050684931506849384,0.03926940639269416,0.002739726027397471
208,208,0.7945205479452054,0.7272727272727273,0.7749058541595344,0.7911674084217732,0.2831050228310501,0.008675799086757974,-0.005479452054794498,0.014155251141552472,-0.04337899543378987,0.031963470319634646,0.045662100456621,0.034703196347031895
209,209,0.776255707762557,0.6797385620915033,0.7471756247860322,0.8440602533378979,0.038812785388127824,-0.012785388127854014,-0.014611872146118698,-0.02511415525114158,0.038812785388127824,0.028310502283104944,0.05068493150684927,-0.005936073059360725
210,210,0.7853881278538812,0.7006369426751592,0.7595429647381033,0.8954125299554947,0.052054794520548064,0.0018264840182647957,-0.007305936073059405,-0.0009132420091324533,-0.005022831050228382,-0.0009132420091324533,0.015525114155251152,-0.007305936073059405
211,211,0.7488584474885844,0.6258503401360545,0.7145669291338583,0.7808113659705581,-0.012328767123287676,-0.005936073059360725,-0.023287671232876672,-0.03926940639269405,-0.024200913242009126,0.023287671232876672,0.05251141552511407,0.04611872146118723
212,212,0.8127853881278538,0.7453416149068323,0.7906538856555974,0.9212598425196851,0.06940639269406379,0.0091324200913242,0.005022831050228271,0.00045662100456611565,0.04748858447488591,0.033333333333333326,0.05205479452054795,0.047945205479452135
213,213,0.7214611872146118,0.5673758865248227,0.6819582334816844,0.8093974666210203,0.025570776255707806,-0.0091324200913242,-0.005479452054794609,-0.015068493150684925,0.010045662100456654,0.00776255707762552,0.01963470319634708,-0.005936073059360836
214,214,0.7990867579908676,0.7215189873417721,0.7743495378295104,0.8167579596028757,0.049315068493150704,-0.016894977168949943,-0.03972602739726039,-0.034703196347031895,-0.03013698630136985,0.011415525114155223,0.010045662100456654,0.017808219178082174
215,215,0.7077625570776256,0.5362318840579711,0.6656538856555974,0.8850564875042793,0.012785388127854014,-0.015525114155251152,-0.029223744292237397,-0.029680365296803624,-0.023287671232876672,0.0182648401826484,0.0022831050228311334,0.012785388127853903
216,216,0.7397260273972602,0.6068965517241379,0.703697363916467,0.799041424169805,0.18949771689497708,-0.027397260273972712,-0.029223744292237397,-0.03789954337899548,-0.05890410958904113,0.008675799086757974,-0.015525114155251263,0.03698630136986303
217,217,0.771689497716895,0.6710526315789473,0.7417408421773366,0.7933070866141732,0.013698630136986356,-0.015068493150684925,-0.016438356164383605,-0.031963470319634646,-0.005022831050228271,0.052968036529680296,0.029223744292237508,0.010045662100456654
218,218,0.7579908675799086,0.6442953020134228,0.7254364943512496,0.921516603902773,0.0018264840182647957,-0.01050228310502277,-0.029223744292237508,-0.05296803652968041,0.03972602739726028,0.0383561643835616,0.04018264840182639,0.0328767123287671
219,219,0.7808219178082192,0.6883116883116883,0.7526104073947278,0.7986134885313247,-0.004566210045662156,-0.0182648401826484,-0.022831050228310446,-0.002739726027397138,-0.04840182648401825,0.0744292237442924,0.08493150684931516,0.08493150684931505
220,220,0.821917808219178,0.7664670658682635,0.8045190003423486,0.843889079082506,-0.0022831050228310223,-0.01187214611872145,-0.015525114155251152,-0.008675799086757974,-0.020547945205479534,0.09589041095890405,0.09999999999999998,0.05936073059360736
221,221,0.6986301369863014,0.5147058823529411,0.6547843204382061,0.7063505648750428,0.00045662100456611565,-0.00776255707762552,-0.0182648401826484,-0.08538812785388128,0.001369863013698569,0.0022831050228311334,0.010958904109589107,0.006392694063926951
222,222,0.7945205479452054,0.7204968944099379,0.7719103046901746,0.9156110920917494,0.031050228310502304,-0.0004566210045662267,0.01187214611872145,0.0018264840182647957,0.005022831050228271,0.01689497716894972,0.016438356164383605,-0.002739726027397249
223,223,0.6894977168949772,0.6382978723404256,0.6843546730571721,0.8067442656624444,0.26164383561643845,-0.005936073059360725,-0.021461187214611877,0.0,-0.18127853881278533,0.14703196347031966,0.10456621004566213,0.11643835616438358
224,224,0.7534246575342466,0.6351351351351351,0.7200017117425539,0.8747860321807599,0.05022831050228316,0.01187214611872145,0.010045662100456654,-0.005022831050228271,-0.00136986301369868,0.008675799086757974,0.03515981735159823,0.0022831050228310223
225,225,0.726027397260274,0.5774647887323944,0.6873930160903801,0.8161588497090039,0.0009132420091324533,-0.0876712328767123,-0.09452054794520537,-0.058447488584474794,-0.029223744292237397,-0.01324200913242013,-0.0022831050228310223,0.013698630136986356
226,226,0.7534246575342466,0.6493506493506493,0.7244950359465936,0.9026018486819583,0.012785388127853903,-0.05616438356164377,-0.0602739726027397,-0.055707762557077545,0.002739726027397249,0.05433789954337909,0.04018264840182639,0.024657534246575352
227,227,0.7808219178082192,0.6883116883116883,0.7526104073947278,0.7733652858610065,0.11369863013698633,-0.005022831050228271,0.012785388127854014,0.006849315068493178,-0.009132420091324311,0.013698630136986356,0.00410958904109604,-0.0022831050228310223
228,228,0.7488584474885844,0.6706586826347305,0.7295446764806574,0.6825573433755564,0.29041095890410956,0.08858447488584464,0.021461187214611765,0.059817351598173474,-0.08401826484018282,0.17853881278538808,0.0547945205479452,0.08082191780821923
229,229,0.7488584474885844,0.6153846153846154,0.7115713796644985,0.7904827114002054,0.020091324200913308,-0.026484018264840148,-0.017351598173515836,-0.015068493150685036,-0.029223744292237508,0.007305936073059294,0.013242009132420018,0.012785388127853903
230,230,0.7214611872146118,0.5793103448275863,0.6849537829510441,0.74957206436152,0.01552511415525104,-0.01735159817351606,-0.02100456621004576,-0.04474885844748855,-0.05388127853881275,0.00045662100456611565,0.0009132420091323423,0.00776255707762552
231,231,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.8652002738788086,0.0273972602739726,-0.038812785388127824,-0.04566210045662111,-0.05753424657534256,0.00136986301369868,0.0018264840182647957,0.029680365296803624,0.03287671232876721
