,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_humidity_scaled,feature_importance.lefttop_temperature_scaled
121,121,0.9672727272727273,0.967391799212024,0.950327699206623,0.9945670921007244,1.5807783143991863,0.9425359491904234,1.5517616538303196,2.1504506653230417,1.9063544890027755,0.23490909090909087,0.1763636363636364,0.02799999999999999
122,122,0.9709090909090909,0.9704801028567844,0.9399195575666164,0.9978213507625272,2.0887880005660464,0.847762161812369,1.8612670037817973,1.6098536621408868,1.855085203838502,0.258909090909091,0.16218181818181823,0.00472727272727278
123,123,0.9709090909090909,0.9712765988183117,0.9684442270058709,0.9933953033268101,2.258742668384054,0.735731126890678,2.2156333960090113,1.1583826931293564,2.2491712606084104,0.2592727272727273,0.17854545454545456,0.017090909090909122
124,124,0.9636363636363636,0.9640732910500351,0.9580088987764183,0.9933259176863182,2.6945026253047786,-0.1033902619413859,1.7148205144251296,1.8966334598130818,2.2211929044503695,0.2356363636363636,0.1541818181818182,0.01527272727272726
125,125,0.9672727272727273,0.968289901448486,0.98,0.9939555555555556,2.7813130914904414,0.6491491805119042,1.9756988573078351,1.833148578331827,1.358652749988027,0.2683636363636364,0.1570909090909091,0.005090909090909102
126,126,0.9745454545454545,0.9744394552815604,0.9517254038179148,0.9947687224669602,1.6760923783962758,0.9526087844401767,2.691617503689162,1.166659043083822,2.0467041962695123,0.21090909090909085,0.18109090909090902,0.011636363636363578
127,127,0.9890909090909091,0.9891258007359958,0.9866409142121358,0.9969418960244648,1.7216342543765109,-0.053947657834877046,2.042910380086874,1.8227880181142508,2.6363112630898486,0.27272727272727276,0.2167272727272728,0.035636363636363674
128,128,0.9636363636363636,0.9634007872057125,0.9390592722072144,0.995153344986493,2.309236405031582,0.3021670975122947,1.9953292957252853,1.8190901725070547,1.6460203169586907,0.22545454545454544,0.17127272727272727,0.008727272727272695
129,129,0.9636363636363636,0.9633819339701694,0.9363636363636363,0.991900826446281,1.87103855736173,0.48654543312298404,2.6214608234639547,1.5518971904391134,2.3364022712844577,0.2290909090909091,0.1625454545454545,0.016363636363636358
130,130,0.9672727272727273,0.9665759271436902,0.9341494459418987,0.9973794549266247,1.962392227985074,0.711742051037553,2.3962629732029432,1.3805819913219182,1.9431604088361183,0.2450909090909091,0.16472727272727275,0.01890909090909092
131,131,0.9818181818181818,0.9818721223679902,0.9763565891472868,0.998139534883721,2.135040785575454,0.5973207897847472,1.9446396933099186,2.182909166933348,1.2972389748415882,0.27054545454545453,0.19490909090909092,0.01709090909090909
132,132,0.9890909090909091,0.9890568861469554,0.9807360326428123,0.9980382925298179,2.080536785985889,0.30720923862605326,2.0852837540816727,2.095414695028516,1.5029788618978277,0.2454545454545455,0.17563636363636365,0.030545454545454587
133,133,0.9745454545454545,0.9744802818032655,0.9629377152698049,0.9963404133180254,2.0745970271451255,0.7730731053215629,2.442071316138016,1.6353247520722944,1.8304923554570642,0.24581818181818177,0.1985454545454545,0.006909090909090842
134,134,0.9709090909090909,0.9706888209829385,0.9451966195239738,0.996291824767161,2.286627566499443,0.4482140945450165,2.1250598246494254,1.3614530285184598,2.378917577220123,0.22509090909090917,0.1403636363636364,0.007636363636363675
135,135,0.9709090909090909,0.9706075105118167,0.9510514350667802,0.9971582836032964,3.053622304358925,0.28793946947040994,2.356838683026325,0.84458266211739,1.7043795997412519,0.24000000000000005,0.1923636363636364,0.026181818181818205
136,136,0.96,0.9601101989910835,0.9461665169212339,0.9904162923030848,1.8862762039865633,1.0755877859456915,2.0669367306910478,2.5034596530730937,0.8371590191671119,0.20981818181818182,0.17709090909090905,0.030909090909090886
137,137,0.9781818181818182,0.9781818181818182,0.9691150044923629,0.9964809823300389,2.624891749285584,0.6718608597023036,2.6411990835730705,0.9957554058641134,1.253920038034656,0.28072727272727277,0.15527272727272726,0.014545454545454518
138,138,0.9636363636363636,0.9638780169602087,0.95,0.9940495867768595,2.87350500752623,0.3288441694329805,2.138391992841762,1.8665016561368477,1.3237423831274635,0.23890909090909088,0.13054545454545458,0.0076363636363635965
139,139,0.9709090909090909,0.9707386102483392,0.952635165833712,0.996365288505225,2.0540571957680975,0.4573772214421386,2.1363782919759204,1.9316403122871535,1.7122402822398044,0.23927272727272736,0.16800000000000004,0.038545454545454584
140,140,0.9709090909090909,0.971305785123967,0.9676185619581846,0.9899711031786503,1.6748286352666144,0.8623544108150185,2.3425890418839592,1.340167465020484,2.253773979987557,0.24290909090909096,0.1574545454545455,0.026181818181818216
141,141,0.9745454545454545,0.9748161047618865,0.9695584684373922,0.9965505346671266,1.9438723450201691,0.6608060809311245,1.898365656166051,2.018864113195098,1.8133550947462496,0.225090909090909,0.17309090909090905,0.016363636363636302
142,142,0.96,0.960487796256694,0.9581339712918661,0.9931854429462085,1.8550413899872673,0.970154992660265,2.5878282948668097,1.911459779659942,1.1406240302191843,0.24981818181818177,0.1698181818181818,0.016363636363636348
143,143,0.9745454545454545,0.9746191220481503,0.9660640416730504,0.9953271028037383,2.360683180793539,0.003810641593781902,2.0377892883411577,2.170788656575974,2.0623180265653267,0.23199999999999993,0.1992727272727272,0.028363636363636313
144,144,0.9636363636363636,0.9644848484848485,0.9611795446061964,0.9957073534901082,1.8609120562310495,1.4491172644941732,1.5437601282416407,1.989695644633151,1.7725333382724986,0.23272727272727273,0.14763636363636362,0.0036363636363636155
145,145,0.9854545454545455,0.9854545454545455,0.9755555555555555,0.9954666666666667,2.1905641492910473,0.5202732753652534,2.9252921360676405,1.1565881143127332,1.5941768658719042,0.21527272727272728,0.16872727272727275,0.026909090909090917
146,146,0.96,0.9603742523834903,0.9488572348301947,0.9937228392081121,2.8346818779121206,1.0291851582376579,2.0138932878602027,1.3924263650855935,1.6343860254560065,0.24799999999999994,0.14654545454545448,0.0036363636363636043
147,147,0.9854545454545455,0.9854545454545455,0.9778689843875745,0.9984709480122325,2.3628687463431217,0.5289362270918768,2.1272552865875483,1.283805239108859,1.9454596773185824,0.24072727272727276,0.196,0.017090909090909122
148,148,0.96,0.9603649905437813,0.9493882091212458,0.9933259176863181,1.409134950244224,0.4523389244798909,1.5509752125896985,2.960453340067168,2.015056579612077,0.2498181818181818,0.18509090909090906,0.008363636363636306
149,149,0.9854545454545455,0.9857301159145585,0.9914529914529915,0.995518032103398,2.012731394198758,0.5236845377697011,2.257418221320382,1.815665573782645,1.6891862479201136,0.22618181818181818,0.16290909090909095,0.016727272727272747
150,150,0.9781818181818182,0.9781818181818182,0.9672254886381694,0.9955506117908788,1.9895188234075465,0.6623354616535226,1.4064166136080807,2.802126013858572,1.648181949199664,0.2636363636363636,0.21563636363636357,0.02872727272727269
151,151,0.9672727272727273,0.9668750038791686,0.9333333333333333,0.9959111111111111,1.6873232150231883,0.9220573659556266,1.94325228589739,2.103902294998535,1.54013129343318,0.20690909090909093,0.1501818181818182,0.019272727272727296
152,152,0.9781818181818182,0.9785850025680535,0.9863013698630136,0.996249184605349,2.4311315127307505,0.6177956531380624,1.599444811440297,2.6140764681878856,1.2594386995895464,0.23890909090909088,0.21927272727272723,0.008363636363636328
153,153,0.9454545454545454,0.9462438401262872,0.9344789704959197,0.9878374136848713,1.5692399959277068,1.341090608759603,1.7753340420449544,1.5856099640499097,2.13770704485592,0.23854545454545453,0.18145454545454542,0.014545454545454528
154,154,0.9745454545454545,0.974913792058934,0.9776365348399247,0.9935655994978029,1.8189826203331076,0.550570555066104,2.0753586954754932,1.8366242539288697,1.9505982514652025,0.26109090909090904,0.1952727272727272,0.02618181818181812
155,155,0.9709090909090909,0.9709090909090909,0.9588200059898173,0.9951332734351602,2.223920139393837,1.0617699595520265,1.8792295262697285,2.433945289903653,0.7049534043257186,0.254909090909091,0.18618181818181825,0.014909090909090927
156,156,0.9781818181818182,0.9781818181818182,0.9638918067226891,0.9959733893557423,2.0362215469932115,0.20791633097759424,2.582651199983221,2.110119720539165,1.4108499961209713,0.24690909090909088,0.1705454545454545,0.018181818181818153
157,157,0.9745454545454545,0.9747558344375232,0.9721338785400575,0.9976525821596245,2.2235425893130536,0.8564535231171619,1.9513305527082296,2.1668037634239656,1.2474778740687738,0.26145454545454544,0.18218181818181814,0.014181818181818129
158,158,0.9636363636363636,0.9636363636363636,0.9473341504519688,0.9893519227822889,2.2733687318397293,0.3567007671958278,1.820491025761334,2.085249394147052,2.239523506743248,0.25527272727272726,0.1690909090909091,0.01963636363636364
159,159,0.9709090909090909,0.9709090909090909,0.9486748786860768,0.9967338559163867,2.040532798915515,0.4980264166460406,2.1622032352244074,1.2361704465019803,1.8086631608624864,0.20218181818181824,0.13018181818181823,3.3306690738754695e-17
160,160,0.9745454545454545,0.9747959741601021,0.9704545454545455,0.9975206611570248,2.532401983562432,0.29217593943939174,1.6664272112607783,2.1122859242525354,1.6123907745134034,0.25309090909090903,0.1905454545454545,0.01745454545454539
161,161,0.9818181818181818,0.9818843328955688,0.9740427733701276,0.9980165574335977,2.1937365399007573,0.776073025996012,1.929886706219063,1.5623843191017621,1.4081021128562294,0.26036363636363635,0.1625454545454545,0.0061818181818182
162,162,0.96,0.958618712650775,0.9068181818181819,0.9952066115702479,2.202116011064949,-0.22071559543754896,1.9498241989467624,1.8116695596157466,3.188275396474353,0.2363636363636364,0.14399999999999996,0.003999999999999959
163,163,0.9709090909090909,0.9711126346420463,0.9604368519462859,0.9954954954954955,2.382683366449752,0.3205147231639587,2.024345542284853,1.6367428878587755,1.8461667821467602,0.24654545454545457,0.17200000000000001,0.02872727272727278
164,164,0.9636363636363636,0.963890793302558,0.9487506374298827,0.9931157572667006,2.1734822742967523,0.14479146054292416,1.8231205215998332,1.8682644091240554,2.4632754836024273,0.24690909090909088,0.1629090909090909,0.019999999999999983
165,165,0.9490909090909091,0.9499859325598564,0.9424757667249324,0.988876529477197,2.0899141043648872,0.7808774214438127,1.9386959436598605,2.1234898700605482,1.5342649631400038,0.23127272727272724,0.14654545454545456,0.017454545454545455
166,166,0.96,0.9601157632185221,0.9449977018538379,0.9943312394668301,2.0738461592785336,0.6664488138560561,2.377620488127801,2.406814431455834,0.8314733377000453,0.23672727272727268,0.16690909090909087,0.009454545454545405
167,167,0.9709090909090909,0.9709090909090909,0.960127591706539,0.9915905466144701,1.7382642836316222,0.6048165191984685,1.8879809416481983,1.4639028863466423,2.7906271241153053,0.25200000000000006,0.20327272727272733,0.03200000000000003
168,168,0.96,0.9598687754399465,0.9359005311443747,0.9906647352325768,2.2484501607134093,0.12739178582635974,2.5519540436276658,2.1046432034354305,1.6021991154411264,0.25890909090909087,0.14763636363636362,0.023272727272727233
169,169,0.9781818181818182,0.9781818181818182,0.964427388754743,0.9981027940669196,2.0050546087349095,0.7074262626706125,1.582312550220096,1.6541007318153829,2.012895457693129,0.24763636363636357,0.16436363636363632,0.030181818181818133
170,170,0.9781818181818182,0.9781818181818182,0.964427388754743,0.9982752673335633,2.4722552317411055,0.5062434881634661,2.138119428980238,1.56864330802068,2.0349505265509595,0.24109090909090908,0.17163636363636364,0.007272727272727275
171,171,0.9672727272727273,0.9671567343228278,0.9446539299480476,0.993547846489023,2.796621691897524,0.2060068546002903,2.071285336713324,1.8392671980325064,1.8569117612202786,0.2141818181818182,0.15854545454545454,0.012727272727272709
172,172,0.9636363636363636,0.9631769787498375,0.9346899224806202,0.9948837209302326,1.4105715997935089,0.7245243107340709,2.4686075097727556,2.487835096852035,1.5733392409941538,0.22472727272727272,0.16836363636363635,0.017454545454545455
173,173,0.9781818181818182,0.9780404723234274,0.9609089464484348,0.9980931193389481,1.869468000542728,0.4899559828744597,2.0446036767475766,1.642204536423247,2.255826985089855,0.25090909090909086,0.16436363636363632,0.011636363636363589
174,174,0.9636363636363636,0.9631994362226919,0.9365061335756475,0.9934878085718613,1.9028644987000707,0.5151110327038101,2.039211324787598,2.1351080663679873,1.9225209745201055,0.26,0.15563636363636363,0.016363636363636358
175,175,0.9854545454545455,0.9852282828282829,0.9615384615384616,0.998965160400138,1.8298490949600206,0.462532749861812,2.1016143129499394,2.2319470659501532,1.828520004069367,0.22254545454545455,0.1934545454545455,0.014545454545454584
176,176,0.9745454545454545,0.9744640407069193,0.9586047989829969,0.9969807722866677,2.1533927713756484,0.3227860870922491,2.182957052675202,1.9752087716117677,1.6693200899214493,0.23272727272727267,0.17563636363636356,0.02072727272727264
177,177,0.9636363636363636,0.9639044811690552,0.947391456582633,0.9955357142857142,1.859876931433193,0.2624482859578654,1.3331516459113981,2.575866952262737,2.4273815886483265,0.1909090909090909,0.152,0.023636363636363657
178,178,0.9745454545454545,0.9748307338715887,0.9688888888888889,0.9946666666666667,2.317496611308609,0.8682834102351346,2.1443888825690713,1.2079255984600452,1.7461139847227218,0.23927272727272722,0.15999999999999992,0.021454545454545382
179,179,0.9672727272727273,0.967115404519579,0.9332397754611066,0.9953889334402566,2.161636184042164,0.5601666268798956,1.9651504440738006,1.1965363022496347,2.5093304022429783,0.1858181818181818,0.12109090909090914,0.011636363636363634
180,180,0.9709090909090909,0.9713161783750018,0.9673163159710245,0.9951707485339772,2.4922065609533015,1.3195872620705715,1.8937257056734278,0.5027691151285766,2.2960186705022405,0.2516363636363637,0.1643636363636364,0.015272727272727294
181,181,0.9854545454545455,0.9855676767676768,0.9831587502257539,0.998103666245259,2.506423328377613,0.18090742372036744,2.1769817971864267,2.0735402248932444,1.5101583889415218,0.2334545454545455,0.17709090909090913,0.01563636363636366
182,182,0.9927272727272727,0.9927272727272727,0.9883137854835968,0.9984701682814889,1.9030366407309744,0.3718846622722972,2.157778965029885,1.552599925381539,2.376796844253555,0.26072727272727264,0.17890909090909085,0.02872727272727269
183,183,0.9636363636363636,0.963375210545022,0.9353946706887883,0.9945533769063181,1.8737093446697255,-0.09572204752526958,2.268787186603639,2.069766379843079,2.2359198916054677,0.24545454545454543,0.17818181818181816,0.019272727272727264
184,184,0.9672727272727273,0.9674053017372468,0.9473201174743024,0.9965124816446402,1.9376573896706393,0.10939427699820727,2.1627532764202573,2.0770969295112316,1.9793169816649838,0.23127272727272724,0.1672727272727273,0.009454545454545448
185,185,0.9781818181818182,0.9782977022977023,0.974896327014218,0.9955568720379147,2.3176492563459785,0.5473084943542502,1.8943784721679937,2.057111717693762,1.5753367335561428,0.25890909090909087,0.20799999999999996,0.030909090909090876
186,186,0.9709090909090909,0.9714466700907378,0.9750896934116111,0.9981245923026745,2.908430842446406,0.08020761032730152,2.5197638055596006,2.2710429689882665,0.43740266660740396,0.20727272727272733,0.19527272727272732,0.00800000000000004
187,187,0.9745454545454545,0.9746575864222924,0.9579710144927536,0.9965217391304347,1.901037841546582,0.4478075596433677,1.687166826067779,1.7320444011272746,2.8188121451481867,0.23345454545454541,0.13454545454545447,0.01927272727272723
188,188,0.9854545454545455,0.9854545454545455,0.9810135321734328,0.9986191659762497,2.087742163811099,0.23537415105710732,2.0016467742832957,2.149929693838431,1.6403675002147078,0.2665454545454546,0.21163636363636368,0.03163636363636364
189,189,0.9781818181818182,0.9784645098985997,0.9795454545454545,0.9952892561983471,1.987967479359148,0.0003283533206994843,2.1076020960252393,2.299594773042367,2.253027320675942,0.2621818181818182,0.19090909090909092,0.02290909090909088
190,190,0.9672727272727273,0.9671780119121183,0.9502877479933363,0.9920490686051794,2.7876938155596394,1.2610510678582079,2.6282356199622967,1.4832801589979767,-0.08918731505343823,0.2403636363636364,0.13854545454545458,0.016363636363636358
191,191,0.9672727272727273,0.9671706584408661,0.9483678593848086,0.9948995605775267,2.167104854823625,0.816367086634705,2.5390170420304687,1.8547222960066387,0.7599498667831478,0.2101818181818182,0.188,0.029090909090909077
192,192,0.96,0.9609066757659217,0.9471183323114654,0.9904966278356837,2.066967523275951,-0.23303113889489177,3.103954503323556,1.9064318572820442,1.9018468379243243,0.18909090909090906,0.1567272727272727,0.00545454545454539
193,193,0.9709090909090909,0.9706945968829376,0.9460734319224886,0.9925208227095019,1.439640722517453,1.6070760780162534,2.2155943049644993,1.6896434388818384,1.3689187412992585,0.24981818181818188,0.16945454545454547,0.017818181818181823
194,194,0.9636363636363636,0.9639044811690552,0.947391456582633,0.9941351540616246,2.1894455988975148,0.8710737797882905,1.6214163825128454,1.9799047239082408,1.747424865460354,0.23418181818181819,0.18327272727272725,0.01781818181818181
195,195,0.9709090909090909,0.9704311840875717,0.9355555555555556,0.9965333333333333,2.645330501650233,0.3505152014635079,2.31801098514006,1.6138510285394059,1.3869808693637027,0.20945454545454548,0.17563636363636367,0.011636363636363656
196,196,0.9781818181818182,0.9783128964059196,0.9737915881983679,0.9938010043942247,1.712486042310425,0.899546892637909,2.318342856154986,1.7346236443637701,1.4305263235627503,0.2290909090909091,0.1665454545454545,0.027272727272727226
197,197,0.9745454545454545,0.9744503614367431,0.9548120041393584,0.9927561228009659,2.265290477359748,0.11463881765190732,2.2497026152867314,2.1736387391456033,1.5739760939284526,0.18690909090909089,0.2065454545454545,0.038181818181818115
198,198,0.9818181818181818,0.982016635050343,0.9812675070028011,0.9950105042016807,2.2047500533761766,0.715984337960519,2.023150451997181,1.69955321036994,1.5469648602703574,0.23963636363636365,0.17781818181818182,0.023999999999999987
199,199,0.9672727272727273,0.9675867520785063,0.9595156555772995,0.9956784083496413,1.6266424814212812,0.9650842923031046,1.4735884362913614,1.3996897104562318,2.9544585658122537,0.2643636363636364,0.16836363636363635,0.00509090909090909
200,200,0.9636363636363636,0.9634384424816889,0.9443223443223443,0.9902564102564102,2.4654180110505135,0.38469698458877033,2.2149778283823296,1.9400818783453577,1.5212472583562007,0.23927272727272725,0.17345454545454544,0.013818181818181785
201,201,0.9854545454545455,0.9853414141414142,0.9683560924369747,0.9985119047619048,1.6223075135859062,0.37349869348665055,1.896844395706018,2.1866462703150424,2.3892899009383615,0.2294545454545455,0.19272727272727272,0.021818181818181837
202,202,0.9854545454545455,0.9853626684772402,0.9722614563716259,0.9958411801632141,2.1472009239835037,0.3445575074580312,2.048915625988128,2.3480888428217788,1.3839039606230519,0.2243636363636364,0.16981818181818187,0.025090909090909108
203,203,0.9745454545454545,0.9748161047618865,0.9695584684373922,0.9977578475336323,1.7384780130698563,0.5557276857713122,2.0585330598893488,1.835125411757301,1.811008032532197,0.24981818181818177,0.1832727272727272,0.006909090909090842
204,204,0.9709090909090909,0.9710674278328307,0.9643980233602875,0.9948337825696316,2.149036854149524,1.0131881681457324,2.1365631775775165,1.5073230422497865,1.3713837554832826,0.24836363636363643,0.18254545454545462,0.01054545454545457
205,205,0.9745454545454545,0.9748024603605471,0.9701692642869113,0.9976537623596448,1.7720833068357018,1.0747363836914017,2.901493486532529,1.1314077918083534,1.2507536450938355,0.24690909090909083,0.15309090909090903,0.005818181818181767
206,206,0.9854545454545455,0.9855590066910821,0.9836581579855121,0.9984477406002069,2.115252485524968,0.44670837571216077,2.1891736184689035,1.5836365072341594,2.0204712207075888,0.24000000000000005,0.18581818181818183,0.017090909090909136
207,207,0.9636363636363636,0.9640625652882434,0.958372567482737,0.9951349654739485,2.2875411118245905,0.1977889518565691,1.7857859049313531,2.119215340625441,1.7825527122398865,0.21709090909090908,0.19199999999999998,0.017454545454545455
208,208,0.9636363636363636,0.9640420376269433,0.9590546958786579,0.9879730350850314,2.3479746189236415,0.7292519692217114,2.535593372172338,1.7301738660593342,1.2625754347822509,0.2625454545454545,0.14218181818181816,0.019999999999999983
209,209,0.9636363636363636,0.963919191919192,0.945909337186202,0.9938594906989344,2.1614234910135437,0.725518041310275,2.781917049515433,1.087734625233129,1.5529153863286167,0.21490909090909088,0.16436363636363635,0.02618181818181816
210,210,0.9745454545454545,0.974640547654166,0.9616596638655461,0.9967612044817927,2.0423945323180477,1.0250346670528905,2.2869907824903284,1.6304984883321734,1.5147798429923727,0.23199999999999993,0.16181818181818178,0.02254545454545447
211,211,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.9915488099344603,1.7859959235949605,0.5391778944236436,1.771090599758133,2.2356535745128543,2.6350307440972087,0.24436363636363634,0.15599999999999997,0.0229090909090909
212,212,0.9636363636363636,0.9644407162344382,0.961892721690446,0.9953946180242008,2.5086489083411987,0.04549089770109961,1.4253741119830279,2.9534034975294023,1.4484012146951524,0.21454545454545454,0.17745454545454548,0.011636363636363611
213,213,0.9709090909090909,0.9711617791739302,0.9557971014492754,0.991304347826087,1.904843700255866,0.22517459563562872,2.384986922128909,1.4537202503208155,2.6197329203930075,0.20472727272727279,0.1436363636363637,0.028363636363636403
214,214,0.9672727272727273,0.9675180722891565,0.9629186602870814,0.9948528345657532,2.2095132788992617,0.23258878121940801,2.233718907546717,1.6628880692077737,2.0433197627472266,0.2621818181818182,0.19927272727272727,0.022909090909090934
215,215,0.96,0.9598924671785523,0.9419413919413919,0.9960439560439561,2.163284888416256,-0.011593482675385456,2.035562093640683,2.191762474464641,2.1594092305371673,0.23163636363636364,0.1978181818181818,0.01854545454545453
216,216,0.9709090909090909,0.9709090909090909,0.9525698516729907,0.996378061400483,2.0571382507400116,0.5155725036065917,2.1511804270328665,1.8141016249582147,1.728793229180029,0.23309090909090907,0.16218181818181826,0.028000000000000035
217,217,0.9818181818181818,0.9820453230979547,0.9803968103284602,0.9961078412758686,1.938968445481738,0.49023957695042747,2.069737779366175,1.4752782472720636,2.186748173031116,0.22181818181818178,0.19563636363636366,0.01381818181818183
218,218,0.9781818181818182,0.9781818181818182,0.964427388754743,0.9985339772335289,1.9750030577982383,0.4100497007163255,2.0308723732110208,1.8359634984979487,1.877390436862111,0.2516363636363636,0.15272727272727268,0.016363636363636323
219,219,0.9854545454545455,0.9856580891875009,0.9910313901345291,0.9992238703001035,1.8100886777553273,0.6106569498598531,1.9872135757208684,2.236098884555863,1.6188355480454752,0.23927272727272725,0.1698181818181818,0.010545454545454603
220,220,0.9636363636363636,0.9636363636363636,0.946705426356589,0.9951162790697675,1.9234498067580315,1.001920504405074,2.1161399341455436,2.1184115544081856,1.2374785696696835,0.22618181818181818,0.17309090909090905,0.017454545454545455
221,221,0.9745454545454545,0.9750016637407777,0.9834905660377358,0.9946840371368674,2.0736907646600122,0.2393790098027912,2.830157033674163,2.0334375088684946,1.461897003256213,0.2781818181818182,0.18618181818181814,0.0065454545454544984
222,222,0.9709090909090909,0.9707386102483392,0.952635165833712,0.9978040284719066,2.358978133825113,0.27654321694211503,1.4335927200329819,2.631276472827687,1.5630003708166151,0.2254545454545455,0.20727272727272733,0.014181818181818217
223,223,0.9672727272727273,0.9674210923980597,0.9437229437229437,0.9909484454939,1.4519703291324741,0.13808705420929268,2.4343434202240677,2.1248300808641787,2.5452107955199432,0.1952727272727273,0.15890909090909092,0.03272727272727273
224,224,0.9890909090909091,0.9890622893475924,0.9824561403508771,0.9981151225170364,1.3567650178311743,0.342917241279935,1.7230135463964926,1.740205988716769,2.7413349102748854,0.26727272727272733,0.19527272727272732,0.04000000000000005
225,225,0.9781818181818182,0.978443974630021,0.9798585730176386,0.9958684252343875,2.4284722455085683,-0.21927492954292177,1.867739979967467,1.8232421265395855,2.455159741159379,0.2672727272727272,0.196,0.023999999999999945
226,226,0.9781818181818182,0.9781818181818182,0.9659090909090908,0.9980165289256199,2.4501403679810574,0.5178078661113277,2.1060167238358414,2.2339206044286204,0.6663233496541687,0.20218181818181816,0.19127272727272723,0.015636363636363615
227,227,0.9745454545454545,0.974913792058934,0.9776365348399247,0.9962335216572505,2.152993368824134,1.159076608592006,2.2576665038455817,0.9677354126555268,1.4458254793278333,0.26254545454545447,0.15490909090909089,0.022181818181818126
228,228,0.9781818181818182,0.978437539172946,0.9799513496547395,0.995291902071563,2.7606960281590585,0.3087117265372063,2.5561975633659313,1.6921050402290376,0.9821297265683713,0.23672727272727273,0.19199999999999995,0.019999999999999952
229,229,0.9745454545454545,0.9744904557807784,0.9655102864058087,0.9975796692214602,1.2934627847855655,1.128498305372077,1.7549148725441122,1.9185881723176772,1.9061590639097081,0.2599999999999999,0.2094545454545454,0.030181818181818143
230,230,0.96,0.9598898010089163,0.9412766587677726,0.9951125592417062,2.432457373186341,-0.25253229324817666,2.077033189686966,2.5306124261198444,1.7177728157456071,0.26036363636363635,0.18399999999999997,0.01963636363636362
231,231,0.9563636363636364,0.9566611570247934,0.9378665996313056,0.9942182001005531,2.018601406521042,0.5442100481080524,2.0811256800458375,2.0379902363904345,1.7342320034776795,0.2323636363636364,0.1552727272727273,0.018545454545454577
232,232,0.9818181818181818,0.9819721925133691,0.9824574842960012,0.9963995710127164,2.3493633582709905,0.3236103364270385,1.9041240055354505,1.7026368246112804,2.230024087610091,0.2752727272727272,0.1709090909090909,0.013090909090909087
233,233,0.9781818181818182,0.9784972562262557,0.9856459330143541,0.996520226185298,2.154854258542737,-0.009897443969531506,2.257808090512006,2.523726710134828,1.4533525725552812,0.2810909090909091,0.20290909090909087,0.015636363636363625
234,234,0.9563636363636364,0.9572561983471074,0.9509744739565367,0.9912901000344946,2.2376058397785457,0.5704305933465564,2.1510379325202464,1.7491260672621964,1.889137447721683,0.21600000000000005,0.17527272727272733,0.018181818181818233
235,235,0.9781818181818182,0.9778514132925897,0.9505779364269931,0.9948155702872684,2.3177760417994855,0.26310446333818616,2.336173585993088,2.0846406198585723,1.8735497102666594,0.23927272727272725,0.1545454545454545,0.016727272727272702
236,236,0.9709090909090909,0.9711547728121075,0.9564742737801405,0.9941142965635086,2.317083315930063,1.464090062224487,1.5044131686914628,1.032866301047724,1.7255980777332496,0.24000000000000005,0.14509090909090913,0.00981818181818186
237,237,0.9781818181818182,0.9784506077726418,0.9797601802671817,0.9940447448897474,2.4291140774914513,0.067963967146007,2.1643879655867253,1.175112551512073,2.4806261317957685,0.24545454545454543,0.20327272727272727,0.036727272727272685
238,238,0.9745454545454545,0.9748307338715887,0.9688888888888889,0.9975111111111111,1.9942715554195627,0.541523634986513,1.7528042629354637,1.6710997958307958,2.1845270448093332,0.22290909090909086,0.19709090909090904,0.014909090909090861
239,239,0.9818181818181818,0.9818938955781062,0.9721444568868981,0.998040313549832,2.0948072001427023,-0.5077847315955367,2.493863700134468,1.8265113467556204,2.2263738062184237,0.21818181818181817,0.18945454545454546,0.021818181818181813
240,240,0.9818181818181818,0.9820748663101604,0.9883720930232558,0.995891472868217,2.157130761070698,0.4751032604182788,2.406344892331333,1.430107110909643,1.849840772834632,0.2505454545454545,0.18690909090909089,0.030181818181818153
241,241,0.9527272727272728,0.9533784485836755,0.9461850773709208,0.9874368009805423,2.0503935641227358,0.6777517318827423,2.040125665685318,1.7453294863422626,2.01088072510761,0.21309090909090908,0.17309090909090913,0.022181818181818212
242,242,0.9636363636363636,0.9634066711931006,0.9398932831136222,0.9956842435655995,1.6549586943063552,0.7953888441992376,1.437104323018051,2.732905785646783,1.6481227118092403,0.22981818181818184,0.17781818181818182,0.00836363636363634
243,243,0.9709090909090909,0.9709090909090909,0.9551532941943901,0.9971461187214612,2.0140009239150247,0.04662736009574027,1.9423052343929463,1.9281940359053686,2.4858318734775358,0.24472727272727277,0.12509090909090914,0.0065454545454545765
244,244,0.96,0.9598870588235294,0.9405884995507636,0.9931117100928422,1.2461585720652042,0.7385463457756122,2.511962497280986,2.464461110456173,1.3919100588702435,0.24145454545454542,0.16072727272727272,0.025090909090909042
245,245,0.9781818181818182,0.9783162129772298,0.973542030827904,0.9965040521214047,1.680973344669526,0.3399740175328248,2.281119871663217,2.1485378420783756,1.9110100502110037,0.28254545454545454,0.16872727272727267,0.020727272727272684
246,246,0.9781818181818182,0.978342688701433,0.9714635854341737,0.998249299719888,2.2610073268828357,0.06447193448688865,1.9782124129166467,1.969802749517011,2.1923304548020432,0.236,0.16581818181818178,0.014545454545454518
