,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.righttop_CO2_fd2_scaled
215,215,0.9636363636363636,0.963012680186692,0.9336996336996337,0.9931868131868132,2.3783398919525314,2.1503687621510608,2.0933049570348685,0.6180634024931635,0.5961511657011661,0.25381818181818183,0.059999999999999984,0.010909090909090868,0.005090909090909068
216,216,0.9745454545454545,0.9742524541986493,0.9474387719903414,0.9931873059675751,3.0799904487447103,1.301590750356525,2.4868290382971847,0.6927949575249063,-0.13984692855098685,0.19381818181818175,0.009090909090909038,0.011272727272727212,0.006545454545454477
217,217,0.9745454545454545,0.9746544573282767,0.9586576798936777,0.9955382570723371,1.729726313827847,2.1820028045767192,1.3491965236157835,1.4224197597126058,1.0057076048416445,0.17745454545454545,0.04290909090909086,0.006545454545454477,0.0018181818181817633
218,218,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.9965505346671266,2.1364201196782573,1.976575812421416,2.009630223847173,0.7766698063744307,0.4423673773414845,0.20545454545454547,0.0061818181818181885,-0.0018181818181818299,0.0
219,219,0.9672727272727273,0.9676207061224253,0.9577009313556399,0.9966367713004485,2.944026757402849,2.418333376073693,1.5897817026053858,0.26361449577063606,0.16367505161112914,0.22472727272727275,0.004000000000000015,-0.0003636363636363549,0.0
220,220,0.9672727272727273,0.9669665207771443,0.9430232558139535,0.9956589147286822,2.5963348803197324,2.075194044237618,1.7807428356873154,0.545941387006061,0.6191034807302951,0.20254545454545453,0.05200000000000001,0.00690909090909092,-0.0010909090909090979
221,221,0.9636363636363636,0.964022644022644,0.959681042228212,0.9973794549266247,2.0079705662364162,1.9883096337878539,1.8631025724737178,1.2873521619842048,0.14257342219130095,0.2650909090909091,0.04072727272727271,0.0072727272727272415,-0.012727272727272698
222,222,0.9745454545454545,0.9743189042362596,0.9549825836740875,0.9956080569438134,2.3037346252368,1.9695160624296593,1.9803306200379842,0.08449098531977942,1.1050650071088417,0.2269090909090908,0.011272727272727212,0.005090909090909024,0.007999999999999941
223,223,0.9527272727272728,0.9525066408480424,0.9074675324675325,0.9868162140889413,1.3855931623787348,1.6371211054731656,1.7146724542438714,0.5737634277666145,2.7126146480331568,0.13709090909090912,0.07854545454545456,0.02254545454545459,0.009454545454545483
224,224,0.9636363636363636,0.9630278526504942,0.934609250398724,0.9952153110047847,2.3596829515311315,1.9002611537262153,1.8900760710335787,-0.605212718821283,1.958285813336602,0.22363636363636358,0.059272727272727276,0.0076363636363635965,-0.004000000000000026
225,225,0.9636363636363636,0.9636363636363636,0.9453758143969491,0.9921341172731607,2.526163186458637,1.6668859233491051,1.7818762079621981,0.3042487384274185,1.4400219316404796,0.24072727272727268,0.030181818181818188,0.014545454545454528,-0.0029090909090909167
226,226,0.9709090909090909,0.970491245962944,0.9409090909090909,0.9924793388429752,2.4282509455297983,2.1623003599308754,1.5755276239883313,-0.10546923206009498,1.2532175168639934,0.2145454545454546,0.061454545454545484,0.008000000000000052,0.003272727272727294
227,227,0.9672727272727273,0.9669587024669483,0.942208097928437,0.9918392969240427,2.0493997423678327,1.6193124091078634,2.2501995778094974,0.29573071977297194,1.1755485730050734,0.2141818181818182,0.06545454545454549,0.020000000000000018,0.0036363636363636598
228,228,0.9636363636363636,0.9634066711931006,0.9398932831136222,0.9928593848085374,1.9284798674705907,2.0909423725745677,1.9437841536826623,0.5170352150915454,1.3171663724479667,0.24145454545454545,0.04036363636363636,0.006181818181818144,0.004363636363636359
229,229,0.9490909090909091,0.9478642055847629,0.9139437945408095,0.991596073685626,2.6992446275725674,2.547923247389319,1.9855662748202063,0.19118548827704177,0.29499398829586326,0.25090909090909086,0.012727272727272743,0.003272727272727294,-0.002909090909090928
230,230,0.96,0.9596611764705884,0.935833827014218,0.9935574644549763,1.5897617329933922,2.355571363189106,2.1619210557177264,0.004061876783683124,1.6644042658369027,0.2123636363636363,0.050181818181818175,0.016363636363636337,0.010545454545454502
231,231,0.9490909090909091,0.9483401799993728,0.9053544494720965,0.9880174291938998,2.8300241126988124,1.6755531658406677,1.863341368925451,0.20913092172891998,1.17961349228942,0.19345454545454546,0.05345454545454546,0.0010909090909090979,0.0061818181818182
232,232,0.9781818181818182,0.9783065548717526,0.9742607629845258,0.9964761758847862,2.885443501824001,1.5385247728577944,0.765211826911907,0.8216741780891527,1.5676561111836278,0.24472727272727268,0.04509090909090905,0.000363636363636366,0.0
233,233,0.9672727272727273,0.9671868680427772,0.9525518341307815,0.992822966507177,2.4346634822250657,2.306322795152702,1.054025368029024,0.24741986193118012,1.1327648929008356,0.2523636363636364,0.04509090909090909,0.03090909090909092,0.009818181818181827
234,234,0.9418181818181818,0.9422360267643287,0.9125129354949983,0.9873232149016903,1.7496168037115194,2.2647982684325396,2.0715220946187576,0.644949753951315,0.9158019177537627,0.17490909090909085,0.052363636363636314,0.012727272727272698,-0.0010909090909091202
235,235,0.9672727272727273,0.9669059395676975,0.9366394696583376,0.9968553459119497,1.9618047377235894,1.930572181757803,2.3310581524212663,0.5895854538940946,0.6024398468049086,0.20509090909090907,0.016000000000000004,-0.0032727272727272826,-0.009818181818181771
236,236,0.9709090909090909,0.9711547728121075,0.9564742737801405,0.9909815834440858,2.288967392287193,1.3042967804477288,2.309388201052545,0.7890386183872791,0.7466071104252845,0.21200000000000005,0.009818181818181847,0.005818181818181856,-0.0003636363636363438
237,237,0.96,0.9595961337191405,0.9294221793014646,0.9922742636407532,2.1469045140171223,1.6013354920895742,1.506206271248678,1.2815735353213535,1.1430424522660851,0.19854545454545452,0.06799999999999995,0.014545454545454506,0.0014545454545454195
238,238,0.9781818181818182,0.9780074539872264,0.9555555555555556,0.996,3.107889479434872,2.511699256873775,1.4809471550159041,-0.049752826761818185,0.21348434604934716,0.20400000000000001,0.05927272727272724,0.01599999999999998,-0.002909090909090928
239,239,0.9636363636363636,0.9629863855950812,0.918952967525196,0.9929078014184398,2.3193316197131093,2.151924049732102,1.9742563848738457,1.1086901710591832,-0.00858401907183836,0.1869090909090909,0.027636363636363626,-0.0018181818181818299,0.000363636363636366
240,240,0.96,0.9598783364854061,0.9383720930232557,0.9917054263565892,2.407399410153943,1.8258066240916275,1.8222176913792678,0.7511175338833381,0.8415974631725585,0.21090909090909088,0.04181818181818179,0.004727272727272658,0.0021818181818181515
241,241,0.9563636363636364,0.956613109743505,0.942661253255707,0.9906542056074766,2.2043359804618983,1.5067451758389399,2.052978994916457,0.39221918441120457,1.5431025608296953,0.22290909090909095,0.055636363636363685,0.018545454545454587,0.008727272727272783
242,242,0.9745454545454545,0.9744660676762292,0.9591572504708098,0.994428750784683,2.38819255008891,2.182615572917808,1.8954756623806865,0.25589100471885895,0.6573381769375889,0.20327272727272722,0.06181818181818177,0.009090909090909038,0.0032727272727271937
243,243,0.9818181818181818,0.9817569899574455,0.9686480756686235,0.9946183953033267,1.941584949113355,1.9625892102262583,1.942803233868601,1.044246514447019,0.6247543945605039,0.21672727272727274,0.06509090909090907,0.00436363636363638,0.0029090909090909167
244,244,0.9527272727272728,0.9520260455797647,0.9191374663072776,0.9901916741539383,1.9769142846252792,1.666994657735077,2.2140287363529136,0.7512435207979958,0.9808328692697801,0.22654545454545455,0.043636363636363674,0.0018181818181818299,0.004000000000000026
245,245,0.9709090909090909,0.9707206297645697,0.9499841093278245,0.9968218655649134,2.436365487844071,1.7740180623236719,1.4977598486589756,0.9297991016637241,0.7271591096681904,0.20327272727272733,0.0661818181818182,0.0032727272727273273,-0.0032727272727271937
246,246,0.9818181818181818,0.9817484198308473,0.9661239495798319,0.9966736694677871,3.154384160597575,2.1464359386355945,1.72538614682801,-0.26967231978884343,0.7815764268763462,0.20145454545454547,0.04363636363636362,0.013090909090909075,0.000363636363636366
247,247,0.9672727272727273,0.9671731843971505,0.9490310077519379,0.9957364341085271,1.9636310341854102,2.271172740681161,1.2830847824749239,0.9485267774493805,1.0681449883622784,0.24145454545454545,0.045818181818181834,0.005454545454545467,-0.002181818181818185
248,248,0.9490909090909091,0.9487155445451411,0.911014788373279,0.9892911779704232,2.132516217668154,2.1350961999932037,1.7847535028718107,0.2202179157701203,1.5253230892174536,0.19090909090909094,0.03709090909090912,0.01018181818181818,0.005818181818181856
249,249,0.9636363636363636,0.9636363636363636,0.9431818181818181,0.9913223140495868,2.479823585002987,1.8942125939096621,1.6646278376193264,1.4004920530970277,0.2320564699970929,0.20400000000000001,0.04290909090909091,0.011272727272727235,-0.0021818181818181958
