,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_CO2_fd3_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.fronttop_CO2_fd2_scaled
103,103,0.8683127572016461,0.8672538685534137,0.8369582600351831,0.9406684791300176,2.6828536164647914,0.45144146790656897,0.8751324999534741,1.9410003027465297,0.8938908316784232,0.14855967078189308,0.011111111111111172,0.01316872427983543,0.014403292181070015
104,104,0.8518518518518519,0.8514223560910307,0.8334456424079066,0.9297693920335429,2.90430989358645,0.17083679976235808,1.1143917421087373,1.6627145326332977,0.6366148024755199,0.11851851851851855,0.008230452674897137,0.0057613168724279795,0.01152263374485597
105,105,0.8683127572016461,0.8666956301364903,0.8504301075268816,0.9357706093189965,2.226957717042905,0.09057487230313487,0.651627429568974,2.4710548058870643,0.7554142088003952,0.17818930041152267,0.023045267489711963,0.025102880658436254,0.023868312757201682
106,106,0.831275720164609,0.8291142022674222,0.8124822190611665,0.9396870554765291,2.8860549526829504,0.20506704018710029,1.7335763634706587,1.4252375466581662,0.22736716951852817,0.14567901234567898,-0.013168724279835398,-0.011522633744855982,-0.01522633744855969
107,107,0.8395061728395061,0.8402377825285509,0.8230828220858896,0.9194785276073619,2.7124873491782338,0.5372282211184478,1.4583551645356718,2.1567421968338407,0.2302325678579038,0.14444444444444438,0.005349794238683081,0.013168724279835353,0.023868312757201603
108,108,0.8847736625514403,0.8828837585140972,0.8586028751123091,0.9662324049116502,2.976988272420489,0.13100960986526558,1.1057326931229257,1.5157300987261848,0.5687197040835621,0.15637860082304525,-0.0008230452674897303,-0.0012345679012346067,0.0024691358024691136
109,109,0.8436213991769548,0.8440189133037154,0.8316545696933788,0.9266775292549252,2.424048529137386,0.053411065011124956,1.1524674387786904,2.197480901219272,0.6206530784859557,0.1777777777777778,0.01316872427983543,0.006172839506172878,0.014403292181069994
110,110,0.8683127572016461,0.8683127572016461,0.8527495833964551,0.940766550522648,2.2163660431526995,0.15764882187473236,1.4516198278598704,2.216785463965424,0.3874070196827072,0.1592592592592593,0.013580246913580285,0.004526748971193473,0.015637860082304566
111,111,0.8683127572016461,0.8674745638617486,0.8467656415694591,0.9279654597788214,2.717171403749871,-0.5466090627663159,1.353787267607315,1.976577419351005,0.30054406150358637,0.16460905349794244,0.0061728395061728895,0.016049382716049443,0.016460905349794285
112,112,0.8518518518518519,0.8489401351036572,0.8264531521110469,0.9522845575477153,2.9896799340421665,0.5774127279815329,1.2891384531253565,1.676497442028716,0.23374384750236957,0.14156378600823047,0.0041152263374485635,0.0012345679012345846,0.005349794238683136
113,113,0.8271604938271605,0.8313527765282152,0.839340490797546,0.923696319018405,3.01034598862453,-0.17811858103343758,1.2632604513948653,1.6815685587940725,0.37163482125552394,0.15226337448559668,0.013991769547325117,0.0016460905349794386,0.003703703703703709
114,114,0.8477366255144033,0.8448215861161518,0.8205895228367138,0.9413395593170873,2.7526083578913796,0.2521022165990985,1.40589528752167,1.945003661458651,0.3249759142725991,0.1502057613168724,-0.008230452674897071,0.010699588477366285,0.009876543209876566
115,115,0.8641975308641975,0.8647065561963739,0.8554658569100875,0.9257147089320101,3.324112668118119,0.039311352779571096,0.8152076413522223,1.8957910767508361,0.3485809562651092,0.16337448559670775,0.0008230452674896638,0.009053497942386768,0.014403292181069926
116,116,0.8518518518518519,0.8509373571101966,0.8295180722891566,0.9364457831325301,3.2632413074803344,-0.8468018839791052,1.2645633118721828,1.805469222941269,-0.07623589792211337,0.14650205761316873,-0.005349794238683136,0.004115226337448552,-0.0024691358024691358
117,117,0.8724279835390947,0.8705024879658659,0.8345688960515714,0.9489927477840452,2.1359723699107587,-0.21864411562833339,1.4476676614984285,2.0174655620603996,0.6839321433418629,0.13991769547325103,0.008641975308642002,-0.0012345679012345401,0.018518518518518545
118,118,0.8436213991769548,0.845377672771104,0.8356978527607362,0.9358128834355828,3.051913123342098,-0.47631254244090365,1.0298933458477635,1.8287350962157622,0.3984957243130972,0.16872427983539096,0.01028806584362144,0.002057613168724326,0.010699588477366306
119,119,0.9012345679012346,0.9012345679012346,0.8925729442970822,0.9689802534630121,2.1156618962543896,0.2062189329897584,1.2609059612977669,2.2634541150378498,0.5843969809914742,0.18477366255144032,0.013580246913580252,0.01440329218106996,0.00864197530864197
120,120,0.8724279835390947,0.8713339052378999,0.847622699386503,0.9588957055214724,2.743236790273175,-0.6989436434898286,1.4822749832776907,1.6620653802004135,0.43425580359271204,0.16543209876543213,-0.0032921810699588216,0.0004115226337448763,-0.007818930041152227
121,121,0.8518518518518519,0.8477989673799504,0.8100076687116564,0.9437116564417177,2.897183191497488,-0.6270207155410692,1.3036527372613504,1.372048557072824,0.763504123654259,0.1037037037037037,0.011934156378600836,-0.0028806584362139898,0.0024691358024691466
122,122,0.8353909465020576,0.8320527209416099,0.8012129380053908,0.9339622641509435,3.1137001304330956,-0.5115200693146426,1.6872592616093096,2.061934380264023,-0.43268387432280336,0.12839506172839502,0.0024691358024691024,-0.0037037037037037424,0.00411522633744853
123,123,0.8559670781893004,0.8553702232690612,0.8385794697081914,0.9406013923863132,2.658173169160909,-0.26958475841216845,1.517448733756044,1.4405778627562302,0.5580783822698724,0.13662551440329213,0.0024691358024691358,-2.2204460492503132e-17,-0.00864197530864198
124,124,0.8600823045267489,0.8612231077772567,0.8525223450992274,0.941599757612483,2.925629663645525,-0.1728252004848446,1.1310893760037144,1.8073233200704857,0.39649714713770134,0.1596707818930041,0.002057613168724259,0.005761316872427957,0.01069958847736623
125,125,0.8600823045267489,0.8596636748516093,0.8415662650602409,0.9390060240963854,2.789195281137129,-0.7494257268868758,1.3644835487128453,1.8070904470382374,0.42319627293610557,0.14609053497942384,-0.004938271604938293,0.002057613168724259,0.0028806584362139676
126,126,0.8641975308641975,0.8629268644863187,0.8454326572304101,0.9514081424193783,2.4057285606913266,0.3504816970476784,0.5395831640909282,1.7938053470592217,1.473983555367069,0.16543209876543202,0.005761316872427924,0.0008230452674896638,0.004115226337448518
127,127,0.823045267489712,0.8232663593006574,0.8087975243147656,0.9179192455054523,2.395300863798359,-0.1644744715733643,1.2112155913044682,2.3248734497371695,0.3233943664915909,0.14279835390946502,0.023456790123456826,0.012757201646090576,0.012757201646090576
128,128,0.8477366255144033,0.8465833023294234,0.8335348506401138,0.9285206258890469,3.03031664474757,-0.9293594336748087,1.0029708537713948,1.8461399636724591,0.4903548010495644,0.16337448559670784,-0.00781893004115225,-0.005349794238683081,0.005349794238683148
129,129,0.823045267489712,0.8248694397534826,0.8098564371719666,0.91725841309046,3.0306728013153927,0.6234940341074736,1.4033320311006492,2.106158757069505,-0.1807357834217112,0.10452674897119345,-0.011934156378600801,-0.007818930041152227,-0.012345679012345668
130,130,0.8559670781893004,0.8576814775183247,0.8569841504962228,0.9476373870537698,2.2120054594056495,-0.7232522568995876,1.180955128242148,1.982616021537562,0.7458300715032741,0.17037037037037034,0.014814814814814803,0.0012345679012345622,0.005349794238683125
131,131,0.8395061728395061,0.8388192846861717,0.8195085629188383,0.9321667907669396,2.5798280173467796,0.6214099476997342,1.1866256788061282,2.133355006858758,0.5390086435660335,0.12880658436213985,-0.01111111111111116,-4.4408920985006264e-17,-0.02345679012345685
132,132,0.8477366255144033,0.8453861218092558,0.8162778366914103,0.9416755037115588,2.4041531221008228,0.06807205930335933,1.7651964876863744,1.9193516324405238,-0.09192843276157331,0.12386831275720164,-0.013580246913580207,-0.005761316872427957,-0.000823045267489686
133,133,0.8724279835390947,0.8716310246856871,0.8575163398692811,0.9517792302106027,2.5199769514341446,-0.42924682332871733,0.6254051408282932,2.1094735341104904,0.9263530552260113,0.1497942386831276,0.018106995884773693,-0.0024691358024691245,-0.0024691358024691136
134,134,0.823045267489712,0.8194402269764588,0.7910035366931918,0.9277188328912467,2.7879748901963466,0.140404141857969,1.6168075935647146,1.8153583520938583,0.24666023974001755,0.13621399176954735,0.002880658436214023,-0.0061728395061728,0.0004115226337448763
135,135,0.8395061728395061,0.8430332491349316,0.8446386946386946,0.9254079254079254,3.0772210114589256,-1.0061644402466774,1.3809338435212348,1.7013635970078078,0.28280915982240773,0.14444444444444438,0.025925925925925873,0.0008230452674896748,0.005349794238683081
136,136,0.8641975308641975,0.864778743917019,0.8526359642478412,0.9467504923496439,3.185988918087868,0.3737644737251756,0.9536273352547505,2.0693712561810442,-0.03890001303244814,0.15679012345679008,0.0004115226337448208,0.004938271604938238,-0.0012345679012346177
137,137,0.8641975308641975,0.8640336531657177,0.8525463300744199,0.9560046694878155,2.1638438046662265,-0.3067306236358665,1.1002184579502545,2.286281815208302,0.5149027480930516,0.13086419753086412,0.007818930041152205,-0.001646090534979472,-0.009876543209876586
138,138,0.8271604938271605,0.826643363051988,0.8049698795180723,0.9087349397590362,2.4796167226164174,-0.08120725198924214,1.3606102189626978,1.9783252605456472,0.45315361510343644,0.11234567901234568,1.1102230246251566e-17,0.00658436213991771,0.017695473251028826
139,139,0.8806584362139918,0.8804219012104316,0.8560838033843674,0.9461724415793715,2.7646204535734222,0.23848200413662457,1.1117549639685882,1.855482320171199,0.7587836935306679,0.13868312757201645,0.002057613168724259,-0.0012345679012345733,0.004938271604938249
140,140,0.8436213991769548,0.8420313426699123,0.8242842683632157,0.9328368999421631,3.0080895904705285,-0.10589121694746714,1.5742636186320433,1.8089935215210189,-0.020250033589017762,0.14197530864197533,0.005761316872428024,-0.010699588477366217,0.007818930041152305
141,141,0.8600823045267489,0.8615538133963387,0.8555143160127253,0.949022875321921,2.4481472211703093,0.2531569672300262,0.9708521255654633,2.0631269475086795,0.9295121650834922,0.1613168724279835,0.01275720164609052,0.0016460905349793941,0.0037037037037036757
142,142,0.8600823045267489,0.8591080692820986,0.8340151281259649,0.9471287434393332,3.3735652470068596,0.20122903114830595,1.3652487522590326,1.3312696153162504,0.227424372073032,0.11604938271604937,-0.008641975308642014,0.00864197530864197,-0.0020576131687243147
143,143,0.8477366255144033,0.8467529735787789,0.8368055555555556,0.9331509539842873,2.2136132626978586,-0.3607789619797824,1.635250263839716,2.2174194446233915,0.23423747220780847,0.17736625514403298,-0.0024691358024691136,-0.0012345679012345401,-0.0032921810699588216
144,144,0.8559670781893004,0.8557413600891862,0.8364197530864197,0.949702789208962,2.4575055355279036,0.2652490869162312,0.908459373724895,2.191632959978556,0.6015761797604432,0.1551440329218107,0.012757201646090543,0.0008230452674897082,-0.009876543209876566
145,145,0.8765432098765432,0.875998757577705,0.865268817204301,0.9493189964157707,2.588749926369216,-0.06312810003462385,1.5354684832873062,2.2436424442947627,-0.17367043455670664,0.16419753086419753,0.006995884773662564,0.009053497942386846,0.018518518518518556
146,146,0.8847736625514403,0.8850868242280504,0.8754492362982929,0.9567984426474992,2.993937198778915,0.8046270333320915,1.5138431786993125,1.7430930923060979,-0.05579550433628101,0.16995884773662548,0.02427983539094647,0.00987654320987651,0.014403292181069938
147,147,0.8641975308641975,0.864367205974923,0.8535587975243148,0.9428971411730033,2.9368898526470444,-0.40655235996746686,1.4754411068371354,1.5655075667804648,0.4681940315243995,0.1547325102880658,0.006172839506172811,0.032098765432098705,0.01851851851851847
148,148,0.8436213991769548,0.8446945856531913,0.8375331564986737,0.9300766283524904,2.718433595927041,-0.03224443515831134,0.699568526177143,1.7183653326446757,1.1608162616621172,0.11234567901234574,0.021810699588477412,0.004938271604938316,0.002057613168724326
149,149,0.9135802469135802,0.9129638088272543,0.8989408976447933,0.9659309731891572,2.516246070970498,0.41562361283916727,1.1850251382662464,2.2708204484253827,0.27102914827832175,0.19012345679012338,0.0164609053497942,0.019341563786008188,0.02427983539094645
150,150,0.8559670781893004,0.8567082280062389,0.837850614560353,0.9406712890009454,2.8302939684419655,0.37619021554791854,0.8566797846026799,2.1577908353945183,0.39919544305829413,0.12757201646090535,0.014814814814814803,0.004115226337448552,0.004115226337448552
151,151,0.8436213991769548,0.8417498782763305,0.8185083691304992,0.9320841356836025,2.5534963840070057,-0.1316073687578397,1.605696970531801,2.2198378098946545,-0.10995971780460753,0.16954732510288067,-0.002057613168724237,-0.0028806584362139455,-0.009465020576131633
152,152,0.8518518518518519,0.8539596067685955,0.852710843373494,0.9222138554216868,2.4074989278195353,0.2706180232240146,1.7996732965955247,2.2937478389090304,-0.12446291884700691,0.15020576131687244,0.015637860082304545,0.006995884773662564,0.013991769547325106
153,153,0.8641975308641975,0.8631005170924007,0.8406680805938493,0.9450083320708984,2.667345381347862,0.05378828549258435,1.3720318189119067,1.556949647882963,0.7072858674002873,0.14814814814814808,0.02345679012345676,0.012345679012345623,0.010699588477366207
154,154,0.8765432098765432,0.877841600055593,0.8739206180881685,0.9478866838357825,2.4725967376073017,0.5533574800075363,1.466490125687102,1.9039921686197196,0.386718717644494,0.15843621399176952,0.024279835390946525,0.017695473251028816,0.008641975308642002
155,155,0.8724279835390947,0.8708962739174219,0.845679012345679,0.9529035208047553,2.3681221193714337,-0.1589410428025719,1.3625703318873554,2.1813694437448805,0.2677549427361841,0.16543209876543213,0.004526748971193473,0.009876543209876576,0.010699588477366285
156,156,0.8024691358024691,0.8034394120415627,0.7892904754851133,0.8970522885498444,2.575722714068721,-0.30540719240178477,1.5312607354852723,1.758226860105576,0.7101803478694869,0.11646090534979421,-0.011111111111111094,-0.0028806584362139785,-0.006584362139917676
157,157,0.8353909465020576,0.8347834607093866,0.8049558777182477,0.9305861960289946,3.1388026514283287,0.15057840434528047,1.1108101299187074,1.9016054719935809,0.16713768916472824,0.11810699588477362,-0.010699588477366285,0.0012345679012345512,-0.01316872427983542
158,158,0.8600823045267489,0.8618634653740311,0.8515994327135203,0.9464229435865111,2.401857131422249,-0.11744264804915233,1.0547802319459632,2.1160819383573926,0.8455181667826088,0.14485596707818926,-0.004938271604938293,-0.007818930041152283,-0.020164609053497973
159,159,0.8024691358024691,0.8014304236592293,0.7813049853372434,0.917741935483871,2.3701024998108005,0.457206188505839,1.0806151350571052,2.224037037432888,0.7045114321043433,0.12510288065843622,-0.014814814814814803,-0.02304526748971193,-0.004526748971193395
160,160,0.8436213991769548,0.8447426135383554,0.8230049576203422,0.9276347353270431,3.050734022752305,-0.6629891527781528,0.9806070348714072,2.5064876685787465,-0.41946960680130013,0.10452674897119348,0.018106995884773713,0.011522633744856004,0.018930041152263422
161,161,0.8436213991769548,0.8419213786467861,0.8220852181526339,0.9235371370202831,2.7950082667284084,-0.15744224115536773,1.3204872748795498,1.8634160248517786,0.4265287227917668,0.13539094650205766,0.01975308641975314,0.010699588477366306,0.017283950617283984
162,162,0.8724279835390947,0.8719164165557928,0.8574270557029178,0.9495284409077512,2.837906494337094,0.2456638725407488,1.251376271663167,1.4932269777054903,0.6155164154179242,0.15843621399176955,0.01810699588477368,-0.0008230452674896748,0.0012345679012345846
163,163,0.8600823045267489,0.8600823045267489,0.8384055703332811,0.9331090596150837,2.0446315565707156,-0.4349889864167056,1.2732306847504384,2.0952398891585595,0.9405440561522364,0.16337448559670778,0.022633744855967065,0.013991769547325072,0.02263374485596704
164,164,0.8888888888888888,0.8896562737863393,0.8832373882745039,0.9584153916073322,2.7547438146712313,0.03957301738376461,1.6847410757880141,1.8717140214564216,0.008409543787475451,0.1510288065843621,0.016049382716049342,0.013168724279835332,0.007818930041152205
165,165,0.8559670781893004,0.8561288396448256,0.8467320261437908,0.9313725490196079,2.7375823728344835,-0.445501693643407,0.9458147989767549,2.4560951067750314,0.1968178665568394,0.16584362139917697,0.014814814814814791,0.00781893004115226,0.016049382716049377
166,166,0.8518518518518519,0.8513946044810242,0.8313513104075141,0.9350098469928799,2.3457363421638453,0.8979716972426866,1.1436153452788151,2.1193029769639233,0.7079929087289772,0.14320987654320988,0.009465020576131711,-0.009465020576131678,0.0032921810699588438
167,167,0.8765432098765432,0.878114822388851,0.8707453514024582,0.9485502678852822,3.090106110849557,0.040514879286116835,1.3996403564491435,1.8841522686266263,-0.13754255892130676,0.15185185185185185,0.01152263374485597,0.009053497942386834,0.019753086419753096
168,168,0.8559670781893004,0.8561229326737572,0.8473828802776171,0.9451272411798728,2.584026518747926,0.3469118783354042,1.2693734253387723,2.2065612221924025,0.2608358519310323,0.14897119341563783,-0.003292181069958855,0.0008230452674896971,0.006584362139917676
169,169,0.8888888888888888,0.8874654502736681,0.8729729729729729,0.9590327169274537,2.6676590125517174,-0.46877980969433813,0.9561001415187204,2.0160477952030313,0.36002919469868555,0.17201646090534975,-0.0004115226337449096,-0.0032921810699588884,-0.0008230452674897415
170,170,0.8436213991769548,0.8432238850501941,0.8282991202346042,0.9176686217008797,3.0369172681647365,-1.2444157388468553,1.3187704505594948,1.3269373548481669,0.7889299152672191,0.14115226337448564,0.0016460905349794607,-0.0004115226337447986,0.01481481481481487
171,171,0.9012345679012346,0.9012345679012346,0.8914370811615786,0.9618019359642591,2.372184981327178,-0.3242818760548929,1.399908892488095,1.914742750058436,0.5506618128028342,0.16625514403292183,0.006995884773662564,0.00658436213991771,0.01934156378600823
172,172,0.8847736625514403,0.8821477624896428,0.8504601226993864,0.9434815950920246,2.257161253772141,0.3179325497144451,1.1609079351106446,1.6464452972660675,1.168122811287079,0.1876543209876543,0.01851851851851848,0.017283950617283928,0.025514403292181055
173,173,0.8559670781893004,0.8547504104278585,0.8395119493233516,0.9463000287935501,2.932278065425602,0.22422855371879996,0.8854091899188347,1.9847557771973487,0.41680236081331756,0.1831275720164609,0.013168724279835387,0.01069958847736625,0.011934156378600813
174,174,0.8683127572016461,0.8667244242292976,0.8346428571428572,0.9520634920634921,2.4110805596835596,0.6437649608311631,0.9703299439985101,1.8570143035665425,0.9897250884663165,0.16584362139917702,0.004938271604938327,0.004938271604938316,0.0020576131687243147
175,175,0.8395061728395061,0.8364982958766453,0.8173541963015647,0.9428876244665718,2.6827447252939205,-0.029911573440938647,1.102908852804267,2.429857913547728,0.06801317262814892,0.15432098765432095,-0.0032921810699588884,-0.005349794238683181,-3.3306690738754695e-17
176,176,0.8353909465020576,0.835960487783049,0.8309388335704124,0.9435277382645804,3.3718998913397527,0.15644812225860305,0.9425116692634335,1.8170073936585205,0.06029500641382822,0.12510288065843617,-0.0004115226337448874,-0.003703703703703731,-0.012345679012345701
177,177,0.823045267489712,0.8232663593006574,0.8087975243147656,0.9170350722074859,2.9581777341260094,-0.07692192628537267,1.710273593431873,1.633215607656082,0.19859909289009015,0.1506172839506173,-0.0032921810699588216,-0.005349794238683092,-0.0020576131687242484
178,178,0.9094650205761317,0.909159016566424,0.8935628280333436,0.9695893794380983,2.7663632651661394,-0.17850362205060044,0.9352182852475985,2.3980079581040017,-0.010957037709557034,0.18230452674897119,0.013168724279835353,0.008641975308641947,0.01193415637860078
179,179,0.8765432098765432,0.874865558037561,0.8562091503267975,0.9390704429920117,2.573505472572344,0.18608257878636647,1.281928366051299,1.5053431906114803,1.0728488893854338,0.1662551440329218,0.008230452674897137,0.012345679012345678,0.009053497942386846
180,180,0.8765432098765432,0.8762076795087467,0.8623907569249001,0.9578580950970227,2.456756142066327,-0.28380704395137407,1.2220405751311925,1.8294474773302516,0.44351571414171936,0.17078189300411523,0.00452674897119344,0.0020576131687242705,0.008230452674897115
181,181,0.8683127572016461,0.8687067616017776,0.8549382716049383,0.9507696997408932,3.2958802888839105,0.2971604438994161,0.9769663818443814,1.4345388046614678,0.5128297141880026,0.12263374485596712,0.01193415637860088,0.0008230452674897526,0.0032921810699588993
182,182,0.8847736625514403,0.8828325180526438,0.8627450980392157,0.9482207697893972,1.9943216107967123,0.6333843622144668,1.5309345914747834,2.193457794171173,0.5681140584591288,0.17983539094650203,0.01646090534979421,0.008230452674897082,0.02757201646090531
183,183,0.8683127572016461,0.8694219826295297,0.8611111111111112,0.9414723365340649,2.704749646421286,-0.239489461908223,1.1368432427072197,2.4648139126561395,-0.06004373712379908,0.15720164609053502,0.0020576131687243147,0.012757201646090576,0.018518518518518556
184,184,0.8641975308641975,0.8615976308603517,0.8383189843864001,0.9341894060995184,2.9155953001834,-0.10132155820022803,1.3850290785147437,1.8247932656595014,0.058916486381710514,0.16625514403292177,0.020987654320987613,0.009876543209876487,0.013991769547325051
185,185,0.8600823045267489,0.8575743250341422,0.8271604938271605,0.9411675049535133,2.186782383589819,-0.37877100853664186,2.2518392543623564,0.8982029691800311,0.9112872782417515,0.16090534979423868,0.011522633744855926,-0.004526748971193417,0.012345679012345656
186,186,0.8765432098765432,0.8754931645105055,0.8439327485380117,0.9485867446393762,2.5952487947086795,-0.052054977749845695,0.8826247972785537,1.5527192921738384,1.425785734298049,0.12098765432098765,-0.008230452674897127,-0.006172839506172834,0.0057613168724280125
187,187,0.8641975308641975,0.8669940129124005,0.8570714642678661,0.9476095285690489,2.116570495603602,0.33855893237267987,1.4738828687938073,1.9400081729308716,0.5799726080602474,0.1144032921810699,0.006995884773662519,0.007818930041152205,0.0008230452674896748
188,188,0.8395061728395061,0.8388837476109016,0.8226173020527859,0.9424486803519062,3.011585492284739,0.7658053342308659,0.894911815646833,1.7554055375692013,0.5475564305865981,0.1559670781893004,-0.0069958847736625975,-0.00905349794238688,-0.0037037037037037533
189,189,0.8765432098765432,0.879881435436991,0.8835260115606937,0.9410404624277455,3.3058272349621407,0.021773949809151292,1.0500492920065223,1.942972812214097,0.11736454131101552,0.18353909465020576,0.020576131687242805,0.03497942386831278,0.0337448559670782
190,190,0.8477366255144033,0.8460244493970825,0.8286423841059603,0.9182983011805355,2.7045672178831808,0.13844162605556884,1.3721010192580474,1.5705332236946514,0.8458569775208247,0.14320987654320988,0.002057613168724304,0.007818930041152283,0.008230452674897148
191,191,0.8148148148148148,0.8151419393249459,0.786400882445635,0.9188465174913331,3.069219545738817,-0.3008144317541256,1.2430865180471333,1.5630319975639795,0.5939390362592685,0.12427983539094645,0.0020576131687242262,0.004526748971193373,-0.004526748971193473
192,192,0.8559670781893004,0.8565069535416089,0.8464671900459191,0.9279366019848911,2.2727996272365134,0.23618373732162135,1.3302753394361404,2.155180645400212,0.6172340712331748,0.16666666666666666,0.020164609053497918,0.007818930041152227,0.018930041152263356
193,193,0.8600823045267489,0.8600823045267489,0.8485703812316716,0.9387829912023461,2.7059589758244442,-0.42272753593482115,1.3935561884899148,1.6898579998002654,0.3511391885593837,0.1555555555555555,-0.0008230452674897526,0.00987654320987651,0.00905349794238679
194,194,0.8559670781893004,0.8541877021785242,0.8393920068027211,0.9409722222222222,2.8406910837446846,0.02571765770825259,0.8574016483605732,1.8769702333948617,0.7352149264425981,0.15185185185185185,0.006995884773662542,0.0016460905349794052,0.0016460905349794165
195,195,0.8395061728395061,0.8402377825285509,0.8230828220858896,0.9138803680981595,2.583723362955844,0.2055841870655874,1.1525955584286927,1.821656390727764,0.968772016411002,0.15349794238683123,0.004115226337448518,-0.003292181069958877,0.014403292181069926
196,196,0.8641975308641975,0.8639911794134413,0.8466520224208454,0.9334949250113619,2.8870070778854995,-0.017964574972247294,1.6846885433544656,1.9111197883604727,-0.10891214324005546,0.13539094650205757,0.004938271604938216,0.012757201646090488,0.02551440329218101
197,197,0.8395061728395061,0.8396605680556298,0.8318220762530344,0.9422390404112523,2.734535203535897,-0.20590847400904794,1.678343913671957,1.9724796420037292,-0.2455539061947317,0.12798353909465016,0.0032921810699588104,-0.006995884773662609,-0.010288065843621463
198,198,0.8806584362139918,0.880828690542596,0.8687876506024097,0.9567018072289156,2.718335607088515,-0.6991217765054535,1.6160097965479263,1.9158215295607608,0.1283605024561006,0.1613168724279835,-0.003703703703703709,0.010288065843621385,0.0049382716049382715
199,199,0.8271604938271605,0.8234263069654014,0.7957478005865102,0.931524926686217,2.5180626685891756,0.396316480557947,1.2354114035139783,1.9317151685077438,0.7444396608357962,0.13786008230452676,0.010699588477366273,0.008641975308642002,0.009053497942386846
200,200,0.8600823045267489,0.859370963457809,0.8445571282649935,0.9341164453524003,2.707309205272931,0.428863821028325,1.6067986289670901,1.8667478763103393,0.16953261357950955,0.13744855967078184,0.00987654320987652,0.010699588477366217,0.014403292181069949
201,201,0.8518518518518519,0.851500559365728,0.8388888888888888,0.9493827160493827,2.5818334394485807,0.03233484215667837,0.5555213014857944,2.0468235365088763,0.8437991477260518,0.14156378600823044,0.0,-0.006995884773662531,0.012757201646090533
202,202,0.8559670781893004,0.8539356152882722,0.8294489947877886,0.9441548771407298,2.371193752206504,0.5843535926998309,1.2044622060214363,2.1300386509465548,0.5376817019295754,0.1308641975308642,0.005761316872427968,-0.0008230452674897303,0.0016460905349794165
203,203,0.8518518518518519,0.8533582211743133,0.8469126506024096,0.9376506024096385,2.6112433822764913,0.5426218043476206,1.2937300421127576,2.171211242985662,0.31980832432963274,0.14279835390946502,0.01440329218106996,0.008230452674897137,0.013580246913580252
204,204,0.8148148148148148,0.8171872125068493,0.810759209344115,0.9141958670260557,2.734476941254132,1.2612535565398033,1.4590023831199996,1.688721444073235,0.7599485127196786,0.11234567901234563,-5.551115123125783e-17,0.01193415637860078,-0.008230452674897148
205,205,0.8683127572016461,0.8675732735830569,0.8507628499481559,0.9586727892164124,2.6515954923509186,-0.6159963892894961,0.6964809565770812,2.024514292980481,0.7805143073089175,0.16748971193415643,-0.010699588477366207,-0.014814814814814748,-0.0012345679012344957
206,206,0.8395061728395061,0.8380044762111039,0.8188384649058806,0.9317087406975048,2.040151985141955,0.18138085353744976,1.2389406466170305,2.383427212071016,0.4133344284156995,0.12592592592592583,-0.006995884773662586,-0.0004115226337448985,-0.006584362139917743
207,207,0.8353909465020576,0.8348464971344007,0.8270629370629371,0.9195804195804196,2.5828196337646347,0.3140042879976163,0.84666320761176,2.2995467845656212,0.8045691378576935,0.15349794238683123,0.018106995884773637,0.0185185185185185,0.018106995884773613
208,208,0.8559670781893004,0.8539356152882722,0.8294489947877886,0.9466120625465376,2.3664118819904467,-0.006535965593246032,1.0398101421415817,2.3521658711033555,0.504450106058102,0.17407407407407408,0.009053497942386834,0.015226337448559678,0.011111111111111105
209,209,0.8641975308641975,0.863519215238057,0.8414877300613497,0.9434815950920246,3.2819710850823913,0.8822876585256887,1.2492701781813311,1.5734551030748984,0.3080752832000786,0.14691358024691353,-0.011934156378600857,-0.0004115226337448985,0.01193415637860078
210,210,0.8600823045267489,0.8618606571990991,0.8585062869262232,0.9368277533707015,2.4099472420116923,0.6750813961237355,1.4789899051700468,2.2206200322682923,0.2145468323578904,0.14320987654320988,0.006584362139917666,0.006995884773662508,0.006995884773662519
211,211,0.8559670781893004,0.8583745117814562,0.8521903561298456,0.947683580208005,2.7827715972352918,-0.588630243570234,0.8098842285465357,2.196855471717513,0.42422329857822794,0.16502057613168725,0.01851851851851851,-0.002469135802469158,0.0028806584362139898
212,212,0.8641975308641975,0.8622147975950469,0.8471967236266064,0.9567151532269453,2.9052872274996098,0.13996423079169606,1.967564524422846,1.6880476765836954,-0.23770867249685013,0.16419753086419747,0.011111111111111061,0.008641975308641924,0.013168724279835353
213,213,0.8518518518518519,0.8521785232311547,0.8434640522875817,0.9318082788671024,2.9840259882323696,-0.8373736967153846,1.1384938343313915,1.5340471329762675,0.7360730481229733,0.1744855967078189,0.003292181069958866,-0.006995884773662531,-0.004526748971193417
214,214,0.897119341563786,0.8981103057050053,0.8859728136259417,0.9452997052079921,2.5169807295570883,0.3945419320956719,1.2460910085364243,1.7330706547402623,0.7453928409275684,0.17160493827160495,0.011522633744855992,0.013580246913580285,0.028806584362139932
215,215,0.8683127572016461,0.8672740450584062,0.8510506347585,0.9500948489712535,3.19185252438515,0.12224548192257692,1.20798536384832,1.937228045984217,-0.009338738090780598,0.16748971193415638,0.004115226337448619,0.01028806584362144,0.016049382716049453
