,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_humidity_scaled,feature_importance.lefttop_temperature_scaled,feature_importance.lefttop_temperature_fd3_scaled,feature_importance.lefttop_CO2_fd3_scaled,feature_importance.lefttop_humidity_fd2_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_temperature_fd2_scaled,feature_importance.lefttop_temperature_fd1_scaled,feature_importance.lefttop_humidity_fd3_scaled,feature_importance.lefttop_humidity_fd1_scaled
32,32,0.9709090909090909,0.9712860131981328,0.9681818181818183,0.9944628099173554,2.489973046122205,2.207845016024557,1.3860432289193405,1.5354695870930444,1.1445567705463562,0.10290909090909095,0.05200000000000003,0.013454545454545474,0.005818181818181866,0.008000000000000052,-0.005090909090909035,-0.002909090909090861,0.005818181818181856,0.005818181818181866,0.0007272727272727541,0.001454545454545475,-0.002909090909090839
33,33,0.9745454545454545,0.9749423888915807,0.9773727984344422,0.9946183953033269,2.9996669233069566,2.1150644155233915,1.7748404935945798,0.9618754981019423,1.0176190910342244,0.10727272727272721,0.03781818181818177,0.005454545454545379,0.005090909090909024,0.0007272727272727098,0.004727272727272647,0.00618181818181811,0.0036363636363635488,0.0007272727272726986,-0.004000000000000026,0.004727272727272658,-0.0072727272727273196
34,34,0.9745454545454545,0.9746333584865695,0.963172448466566,0.9970672029495559,2.6152339663523567,2.2382880463787607,1.317988029352406,2.0048644104236417,0.510072317855154,0.09490909090909086,0.046909090909090866,0.007999999999999941,0.0003636363636362994,0.0010909090909090424,0.0021818181818181403,0.0014545454545454085,0.0021818181818181294,0.0010909090909090424,0.004363636363636303,0.0014545454545454085,-0.001454545454545464
35,35,0.9709090909090909,0.9711126346420463,0.9604368519462859,0.9931157572667006,2.6563643942158177,2.2243375692581435,1.325363104399074,1.6268475866692915,1.3356003791696356,0.09418181818181821,0.0752727272727273,0.01236363636363641,0.009454545454545504,0.0072727272727273196,0.006545454545454588,0.002909090909090928,0.007636363636363686,0.003272727272727294,0.000363636363636366,0.001454545454545475,0.0021818181818181958
36,36,0.9745454545454545,0.9746289610836704,0.9640818656229615,0.9974722765818657,2.4657332444617293,2.284764286209636,1.0944634483421338,1.6255010957546114,1.3410935580294434,0.10290909090909087,0.05527272727272724,0.01563636363636358,0.0025454545454544953,0.00363636363636356,-0.001454545454545475,0.0036363636363635488,-0.000363636363636366,0.0,-0.001818181818181841,0.0021818181818181403,-0.008363636363636417
37,37,0.9781818181818182,0.978443974630021,0.9798585730176386,0.9960273319561417,2.290760531766232,2.7948620153683965,0.9217127058374345,1.5227306808078576,1.2590009792588155,0.10618181818181816,0.05818181818181815,0.008727272727272684,0.0036363636363636264,0.0,0.002181818181818185,0.000727272727272732,0.0010909090909090979,0.000363636363636366,0.0,0.0,0.0032727272727272826
38,38,0.9672727272727273,0.9675568733545542,0.961046511627907,0.9931007751937985,2.318428777371392,2.4030725444243237,1.0581653924228158,1.8082315428609002,1.5147401980680992,0.10254545454545454,0.06000000000000001,0.01709090909090909,1.1102230246251566e-17,0.0036363636363636598,0.000363636363636366,-0.0025454545454545617,-0.0036363636363636377,-0.003999999999999981,-0.0010909090909090979,0.010181818181818191,0.0043636363636363916
39,39,0.9709090909090909,0.9705415829998699,0.9453488372093024,0.9958914728682171,1.930501248536539,2.1806258644997785,0.7807466671264993,1.8646556941629497,2.1005638351444254,0.1305454545454546,0.03781818181818183,0.011272727272727313,0.006545454545454588,-0.0003636363636363549,0.008000000000000052,0.002909090909090928,0.0,0.0061818181818182215,0.002909090909090928,0.004000000000000026,0.003272727272727294
40,40,0.9672727272727273,0.9678234540193539,0.9653663097059324,0.9969403365629781,2.04487784076378,2.3584447148746137,1.136839619108289,1.9953097477585329,1.1188358899731823,0.10800000000000001,0.0530909090909091,0.009818181818181804,0.0021818181818181958,-0.0036363636363636598,-0.005454545454545434,0.0021818181818181958,-0.000363636363636366,0.000727272727272732,0.000363636363636366,0.001454545454545475,-0.000727272727272732
41,41,0.9636363636363636,0.9643373370684473,0.970879120879121,0.9922344322344323,2.333816274085912,2.6352099366165276,1.0531974091946394,0.9444498777553868,1.8522670228755516,0.11600000000000002,0.06036363636363636,0.023272727272727257,-0.0010909090909090979,0.0,-0.0021818181818181958,0.0010909090909090979,0.0,0.0014545454545454527,-0.003272727272727294,-0.0018181818181818299,0.002181818181818185
42,42,0.9745454545454545,0.9749018598888266,0.9654608624565706,0.9949928469241774,2.1117005411431755,1.696708145189835,1.5391196777560072,2.8816381015276207,0.7646467011380775,0.07890909090909087,0.041818181818181754,0.010545454545454502,0.0065454545454544984,0.0010909090909090647,0.003999999999999915,0.0007272727272726986,0.0,-0.0021818181818181958,-0.001454545454545464,0.003999999999999937,-0.0036363636363636598
43,43,0.9781818181818182,0.9784793388429751,0.9793047764745878,0.9938806731259562,2.100116955539051,1.8869215692208938,1.2428045507468162,1.9973511802950659,1.2811188381944258,0.09054545454545453,0.07018181818181815,0.020363636363636327,0.013090909090909052,0.005090909090909079,0.008363636363636328,0.005454545454545423,0.0018181818181818188,0.006909090909090887,0.0018181818181818188,0.006909090909090876,0.0029090909090909167
44,44,0.9563636363636364,0.9574944032307625,0.9586095529491756,0.9886962434132245,1.7940385481274546,2.8207894665960493,1.1986710675831702,1.4180336518163164,2.085318943888036,0.11927272727272734,0.04400000000000006,0.010545454545454613,0.005454545454545501,-0.0007272727272727098,0.0072727272727273196,-0.002181818181818118,-0.0003636363636363549,0.0043636363636363916,0.0,0.007636363636363686,0.0043636363636363916
45,45,0.9745454545454545,0.9747610695187164,0.9719243143863949,0.9947908686992493,2.371786801666844,1.9560185731370492,1.3149960259900118,1.773448006245487,1.0818220784118644,0.11418181818181813,0.06218181818181815,0.02399999999999993,0.00363636363636356,0.008363636363636306,0.003636363636363593,-0.0010909090909090979,0.002909090909090839,-0.000727272727272732,-1.1102230246251566e-17,-0.001454545454545475,0.0003636363636363549
46,46,0.9854545454545455,0.9854545454545455,0.9762849258364954,0.9987926871334943,2.879518477160234,2.5178243346466966,1.1276053821749892,0.6242815670227625,1.2813911969971987,0.10654545454545454,0.049090909090909116,0.009090909090909139,0.003272727272727294,0.000363636363636366,0.010545454545454603,0.0018181818181818299,0.0018181818181818299,0.002909090909090928,-0.0010909090909090868,0.006545454545454588,0.0018181818181818299
47,47,0.9818181818181818,0.9818695187165775,0.9768287142208087,0.9970467969104952,2.69644880453371,2.4836165562649266,0.9530555034806734,1.2504451189807473,1.147991456974731,0.144,0.06509090909090909,0.01454545454545455,0.01563636363636365,0.005090909090909123,0.0025454545454545617,0.000727272727272732,0.0018181818181818299,-0.000727272727272732,-0.0010909090909090979,0.004727272727272758,-0.000363636363636366
48,48,0.9781818181818182,0.9781818181818182,0.9649413564507905,0.9970253272140065,2.30746110334415,1.9441398403646122,0.6052602019737207,2.5345981282487204,1.5218925986452008,0.11672727272727271,0.08218181818181815,0.010545454545454502,0.006545454545454521,0.007272727272727231,0.006909090909090865,0.007999999999999941,0.0018181818181818299,-0.000363636363636366,-0.0025454545454545617,-0.002545454545454573,-0.0025454545454545617
49,49,0.96,0.9604253074829644,0.9458433942738875,0.9925836495343222,2.3984918239786173,2.286631235892215,1.2449322743327218,1.8553809930896128,1.204666898289557,0.08290909090909086,0.05163636363636359,0.009454545454545405,0.005818181818181755,0.00618181818181811,0.006181818181818122,0.003636363636363582,0.006181818181818122,0.003272727272727227,-0.0025454545454545617,0.0007272727272726875,-0.001454545454545475
50,50,0.9672727272727273,0.9671401528082076,0.9401300343146108,0.9966588405273613,2.737870011185829,2.1383324909674237,0.6444021549051103,1.9032824539533115,1.4160260741415984,0.08072727272727276,0.0530909090909091,0.014545454545454539,0.0021818181818181958,-0.000727272727272732,0.000727272727272732,0.003272727272727294,0.00618181818181821,0.000363636363636366,-0.0032727272727272605,0.0043636363636363916,-1.1102230246251566e-17
51,51,0.9854545454545455,0.9854545454545455,0.9762849258364954,0.9976716109003104,2.6497175698722364,2.21443423832929,1.0190913444393486,1.363888542535779,1.6777228236956059,0.10363636363636367,0.06436363636363637,0.012000000000000044,0.0018181818181818299,-0.000727272727272732,0.00545454545454549,-0.000363636363636366,0.003272727272727294,0.000363636363636366,0.0,-0.000363636363636366,0.002909090909090928
52,52,0.9781818181818182,0.9777355371900827,0.9482758620689655,0.9996821865564913,2.6279722082058434,2.415660717165623,0.5846581361471551,2.0720440897081005,1.063255207148979,0.10181818181818178,0.07781818181818177,0.016727272727272712,0.009454545454545405,0.0029090909090908946,0.005454545454545412,-0.000727272727272732,0.009454545454545415,0.000727272727272732,-0.002909090909090928,-0.004727272727272758,-0.000727272727272732
53,53,0.9672727272727273,0.9677347593582888,0.9670542635658914,0.9957364341085271,2.6898303992088857,2.2592146799983066,1.0601512360691474,1.2146144551434883,1.619461052409068,0.09527272727272729,0.07163636363636365,0.008363636363636373,0.0018181818181818299,0.0,0.014181818181818174,0.0010909090909090979,-0.000363636363636366,-0.0010909090909090979,-0.001454545454545464,-0.0018181818181818299,-0.0010909090909090979
54,54,0.9563636363636364,0.9566257928118393,0.9414234149403641,0.9909761456371626,1.9927064655313125,1.513824477576497,1.5238916622875756,1.9371316206869869,2.2856513878856974,0.11636363636363642,0.07709090909090914,0.01163636363636369,0.0072727272727273196,-0.00290909090909085,-0.00618181818181811,-0.00036363636363632155,0.00036363636363637706,0.005818181818181856,0.002181818181818207,-0.002181818181818118,0.001090909090909109
55,55,0.96,0.9609423546553388,0.9605898585719214,0.9938771990341497,2.3020474917716327,2.0189366190419356,1.095065806375644,2.1912713431043316,1.602785041977189,0.09272727272727269,0.06654545454545452,0.017090909090909066,-0.0007272727272727653,-0.003272727272727294,-0.003272727272727294,-0.0036363636363636598,-0.0036363636363636598,-0.0072727272727273196,-0.006545454545454588,-0.004727272727272758,0.0007272727272726875
56,56,0.9745454545454545,0.974645792738919,0.960538197579917,0.9972909517789417,2.7284318054475416,1.564837282330479,0.7420633562690486,2.456346287913544,1.6389498990081133,0.10727272727272723,0.07890909090909087,0.0025454545454544953,0.006909090909090842,0.005454545454545379,-0.000363636363636366,0.0018181818181817744,0.0032727272727271937,0.0018181818181817744,0.0003636363636363549,0.0018181818181817744,0.0
57,57,0.9745454545454545,0.9746311231504854,0.9636363636363636,0.996198347107438,2.714526246747792,2.2783149141334302,1.007158476487153,1.396689804097943,1.5441390570635989,0.0996363636363636,0.06799999999999995,0.01418181818181814,0.009090909090909038,0.003999999999999937,0.006545454545454488,-0.0010909090909090979,0.00363636363636356,0.002909090909090839,-0.004000000000000026,0.005454545454545412,-0.0036363636363636598
58,58,0.9745454545454545,0.9746268683839898,0.9645098985997103,0.9954128440366972,2.926894682322651,1.964858521004928,1.1670779169634722,1.9341759416493898,0.8128005109523935,0.08399999999999995,0.06836363636363631,0.012363636363636321,0.007636363636363575,-0.00036363636363637706,0.0021818181818181294,0.0018181818181817633,0.004727272727272658,0.0018181818181817744,0.002545454545454506,0.00290909090909085,-0.00036363636363637706
59,59,0.9854545454545455,0.9854545454545455,0.9766275709671937,0.9977052524222336,2.404107243688001,1.8651136418147212,1.5152988026373189,1.8273403376934207,1.6892100986871041,0.0952727272727273,0.05854545454545455,0.01890909090909093,0.010909090909090934,0.0,0.0010909090909090979,0.0,0.003272727272727294,0.003272727272727294,0.000363636363636366,0.0043636363636363916,0.000727272727272732
60,60,0.9745454545454545,0.9750337884567967,0.9763674743024964,0.9958700440528634,2.310211982301584,1.9080654244158632,0.8502877482270874,2.393972584760041,1.5930423182488158,0.1345454545454545,0.07527272727272724,0.009818181818181771,0.005454545454545379,0.0036363636363635488,0.003272727272727205,-0.000363636363636366,0.0003636363636363549,0.002909090909090839,0.0,0.0043636363636362805,0.0003636363636363438
61,61,0.9745454545454545,0.9750085120871638,0.9766666666666667,0.9969777777777777,2.0500594967318153,2.4712181261111343,1.3778536852514067,1.5638262593145549,1.2768204279901045,0.0876363636363636,0.058181818181818126,0.013818181818181795,-0.001818181818181841,0.003636363636363571,0.00545454545454539,0.0039999999999999255,0.007999999999999941,0.0039999999999999255,0.0014545454545454085,0.004727272727272658,0.0032727272727272163
62,62,0.9854545454545455,0.9855617924676221,0.983499649859944,0.9977240896358543,1.995528709450798,2.248995436115818,0.9496714710048426,2.4959801652264204,1.2873262398614513,0.09709090909090909,0.06545454545454546,0.014909090909090927,0.004000000000000026,0.00545454545454549,0.0043636363636363916,0.001454545454545464,0.000727272727272732,0.0036363636363636598,0.0021818181818181958,0.000363636363636366,0.003272727272727294
63,63,0.9745454545454545,0.975176971717129,0.9844444444444445,0.9930666666666667,2.166825887463037,2.5533479624799,1.0229436517343466,1.3755060284089557,1.4384035940593922,0.09309090909090904,0.05927272727272724,0.009454545454545405,0.0007272727272726986,0.005090909090909024,0.0003636363636363549,0.003999999999999915,0.0,0.0003636363636363549,-0.000363636363636366,0.0,0.0010909090909090647
64,64,0.9818181818181818,0.9818809703475496,0.9746941511647393,0.9976537623596446,2.8782027923469657,2.1184893316168956,1.2082493291901775,1.2726207096447073,1.4992820213036717,0.09927272727272726,0.06618181818181817,0.002909090909090928,0.008000000000000007,-0.005454545454545478,-0.0010909090909090979,-0.006909090909090943,-0.0010909090909090979,-0.004000000000000026,-0.004000000000000026,0.000727272727272732,-0.006909090909090943
65,65,0.9781818181818182,0.9781818181818182,0.9659090909090908,0.9979338842975206,2.6880019277423646,2.0954982670260565,1.9880488998187782,1.2071029881659399,0.8414838729777567,0.08218181818181815,0.05563636363636361,0.00727272727272722,0.0021818181818181737,0.00436363636363637,0.0,0.0029090909090909054,0.005454545454545423,0.0010909090909090979,-0.001454545454545464,0.000727272727272732,0.000363636363636366
66,66,0.9709090909090909,0.9709090909090909,0.9557379687751488,0.9956542732979238,2.6049290874146807,1.8700977615311893,1.157542318956512,1.9476532094976382,1.4929529014975877,0.10181818181818185,0.06690909090909095,0.01381818181818183,0.001818181818181841,0.0032727272727273047,0.012727272727272754,-0.00036363636363633266,0.008000000000000052,0.009090909090909139,0.002909090909090961,0.008727272727272773,0.00981818181818186
67,67,0.9781818181818182,0.9785503410363431,0.9780193236714976,0.9973913043478261,2.4562045630819,2.1960978331563927,0.7570544321151726,2.2291256000396937,1.1354124792627684,0.09345454545454543,0.05963636363636362,0.005454545454545434,-0.002909090909090928,0.0,0.00436363636363637,0.004363636363636359,-0.0018181818181818299,-0.0018181818181818299,0.0036363636363636485,0.0014545454545454527,0.0018181818181818299
68,68,0.9781818181818182,0.9784871337812514,0.9791738530527768,0.9962055881338393,2.0166170297874957,2.372153705425662,1.3266496657521207,1.747806709332416,1.4584052963421577,0.11599999999999996,0.053454545454545435,0.014545454545454518,0.010909090909090879,0.005090909090909079,-0.0025454545454545617,0.000363636363636366,-0.000363636363636366,0.000727272727272732,0.0,-0.003272727272727294,0.003272727272727294
69,69,0.9781818181818182,0.978342688701433,0.9714635854341737,0.9980742296918768,2.797370281268476,2.210673749059773,0.6899775030500058,1.3425160302465042,1.5965605596460222,0.10763636363636361,0.04945454545454543,0.00509090909090909,-0.0021818181818181958,-0.0010909090909090979,0.002545454545454551,-0.00545454545454549,-0.000363636363636366,-0.004727272727272758,-0.0010909090909090979,-0.0010909090909090979,-0.005090909090909123
70,70,0.9781818181818182,0.9783268101761252,0.9727272727272727,0.9983471074380166,2.6516869700280967,1.9808323267684886,0.8955780099244293,2.0428016895869225,1.3409675943857393,0.1327272727272727,0.046545454545454515,0.011636363636363601,0.005090909090909068,0.000363636363636366,0.000363636363636366,0.002545454545454551,0.0,0.006909090909090876,0.0025454545454545617,0.001454545454545464,-0.001454545454545464
71,71,0.9672727272727273,0.9669665207771443,0.9430232558139535,0.9971317829457365,2.408193366953048,2.083298517126288,1.1849712279797817,1.7966097938121919,1.4118233455286948,0.10690909090909093,0.06945454545454546,0.00945454545454546,0.0021818181818181958,0.0,0.0021818181818181958,0.000363636363636366,0.0,0.000727272727272732,0.000363636363636366,0.002909090909090928,0.0036363636363636598
72,72,0.9672727272727273,0.9676117853313136,0.9581845996940337,0.99736528981812,2.8254266365501266,2.555300431489252,1.108242857578116,0.6671149930830746,1.4221428274299404,0.1112727272727273,0.04618181818181819,0.0061818181818182,0.002545454545454551,-0.0065454545454544984,-0.000727272727272732,-0.003999999999999992,-0.003999999999999992,0.0018181818181818299,0.0,0.0036363636363636598,-0.000727272727272732
73,73,0.9709090909090909,0.9712957362272431,0.9679068208479973,0.9953075247192895,2.4811622939703604,2.243253639818883,0.7489887539247363,1.0773700193625122,2.226314266080794,0.10181818181818184,0.04872727272727275,0.021090909090909115,-0.0021818181818181403,0.0036363636363636598,0.01309090909090912,-0.005090909090909035,0.005454545454545501,-0.003999999999999948,0.000363636363636366,0.014909090909090917,0.005090909090909123
74,74,0.9672727272727273,0.9671706584408661,0.9483678593848086,0.9940364092906465,2.7959335319606478,2.123922450801362,1.0046144226137166,2.0107143463358215,0.9007114112334712,0.10581818181818184,0.06472727272727273,0.017454545454545455,0.00618181818181821,-0.0025454545454545617,-0.005090909090909068,-0.0018181818181818188,0.0,-0.0010909090909090979,-0.0018181818181818078,0.004000000000000026,0.000363636363636366
75,75,0.9672727272727273,0.9673949898410705,0.9496235994397759,0.9961484593837535,2.343887267194322,1.7996726872679132,1.215376534727233,1.8673030022846333,1.7149645211774767,0.12254545454545455,0.04,0.0036363636363636598,-0.0021818181818181958,-0.0010909090909090979,-0.0018181818181818299,-0.006181818181818144,-0.004000000000000015,-0.0029090909090909167,-0.007999999999999941,-0.0036363636363636485,-0.005090909090909079
76,76,0.96,0.960127936031984,0.9423788829872848,0.9922742636407532,1.7362255087288823,2.237987326727651,1.531309928147014,1.7926666409597714,2.1734100271457915,0.1229090909090909,0.0654545454545454,0.012727272727272698,0.0007272727272726875,0.0010909090909090534,-0.004000000000000026,-0.0036363636363636598,-0.0010909090909090979,-0.001818181818181841,-0.00872727272727276,-0.0010909090909091313,-0.0061818181818182215
77,77,0.9818181818181818,0.9820453230979547,0.9803968103284602,0.9967723561799886,2.4919916277471494,2.018221081491559,0.9795523303528765,1.9877929396451148,1.5454014264795835,0.10654545454545454,0.05454545454545454,0.014181818181818162,0.0061818181818182,-0.004000000000000026,0.004000000000000026,0.0,0.007272727272727297,0.0036363636363636598,0.002909090909090928,0.003272727272727294,0.000363636363636366
78,78,0.9709090909090909,0.9714290733421169,0.963813151563753,0.9940858059342421,2.4258884613703415,2.1619615639383687,0.9779574514976409,1.7784409760348876,1.669759520218908,0.12581818181818188,0.0574545454545455,0.0021818181818181958,0.005818181818181856,0.0043636363636363916,0.00800000000000003,1.1102230246251566e-17,0.001454545454545475,1.1102230246251566e-17,-0.0003636363636363549,0.0036363636363636598,1.1102230246251566e-17
79,79,0.9636363636363636,0.9636363636363636,0.9460530445699937,0.9943502824858756,2.5628167500917303,2.2791738571371565,1.1375407579774681,1.7144576346637996,0.9652653266943888,0.12254545454545455,0.0429090909090909,0.002545454545454551,-0.00436363636363638,-0.001454545454545464,0.000363636363636366,-0.000363636363636366,-0.000363636363636366,0.0010909090909090979,-0.0036363636363636485,0.0025454545454545617,0.0010909090909090979
80,80,0.9818181818181818,0.9816641711229948,0.9663803317535544,0.9988151658767772,2.037530167000197,2.3420814650240667,1.0938671232839594,2.3635330522263276,1.1700639153405454,0.10581818181818178,0.07927272727272727,0.015272727272727249,0.004727272727272747,0.002909090909090928,0.000363636363636366,0.0010909090909090979,0.0025454545454545617,-0.000727272727272732,-0.000727272727272732,0.0036363636363636485,-0.000727272727272732
81,81,0.9709090909090909,0.9711024135681671,0.9613636363636364,0.997190082644628,2.6584031831411563,1.7094254960239783,1.4017723826702457,1.663371678744759,1.2815396783348434,0.10400000000000005,0.03963636363636367,0.0036363636363636598,-0.006545454545454488,0.0014545454545454861,0.0007272727272727541,-0.002545454545454484,-0.002909090909090861,-0.0032727272727272163,-0.005090909090909046,0.0003636363636363993,-0.012727272727272698
82,82,0.9636363636363636,0.9641870384517444,0.953901029438324,0.9911504424778761,1.9519510301310328,2.3822543912384706,1.279171989024995,1.695181270918418,1.3184449658833635,0.06909090909090908,0.060363636363636355,0.02218181818181817,0.00836363636363634,0.002545454545454551,0.0014545454545454527,0.000363636363636366,0.0032727272727272826,0.001454545454545464,0.0007272727272727208,0.0021818181818181958,-0.0010909090909090979
83,83,0.9745454545454545,0.9748091663687993,0.9698708142104369,0.993625701172871,2.625222452659324,2.2201565911915275,1.2185206484339246,1.5982324191494561,1.1538348309392397,0.10181818181818177,0.057454545454545404,0.019999999999999917,0.016363636363636302,0.006909090909090842,0.013090909090909065,0.0025454545454544953,0.0021818181818181294,0.008363636363636306,0.005454545454545379,0.008727272727272672,-0.0025454545454545617
84,84,0.9709090909090909,0.9713841016803103,0.9754481385016087,0.995480312547878,2.9180191558134987,2.313192782531487,0.7380303871388859,0.8267487788593758,2.0928238790527436,0.17418181818181822,0.07163636363636368,0.008363636363636417,0.005090909090909123,0.002909090909090928,-0.002545454545454506,0.0021818181818181958,0.000363636363636366,0.001454545454545464,1.1102230246251566e-17,0.002545454545454573,-0.0014545454545454195
85,85,0.9709090909090909,0.9709090909090909,0.9551532941943901,0.9942106979778212,2.7054532402865696,2.1934773223533957,1.128469730976067,1.9079439479555618,0.8680747488773721,0.08800000000000004,0.06581818181818187,0.02800000000000006,0.009090909090909139,0.002909090909090939,0.0043636363636363916,0.002909090909090928,1.1102230246251566e-17,0.002909090909090928,0.0021818181818181958,0.001090909090909109,-0.0014545454545454195
86,86,0.9890909090909091,0.989061581957787,0.9822344322344323,0.997948717948718,2.4649630231147133,2.3839760352783377,1.3322567509820396,1.6533049024832296,0.7651056279105442,0.12509090909090914,0.08909090909090914,0.023272727272727323,0.007636363636363686,0.0021818181818181958,0.006909090909090953,-0.00036363636363633266,0.006545454545454588,-0.0014545454545454195,-0.0014545454545454195,0.003272727272727294,0.001454545454545464
87,87,0.9745454545454545,0.9748960876989022,0.9777845870997395,0.9945610540830397,2.689334139500881,1.973782263525796,1.208837789407023,1.2136694930680871,2.0894093181720472,0.13818181818181813,0.07672727272727269,0.012363636363636332,0.011636363636363578,0.0036363636363635488,-0.002909090909090928,0.0036363636363635488,0.002545454545454484,0.005090909090909012,0.0003636363636363549,0.006181818181818122,-0.001818181818181841
88,88,0.9781818181818182,0.9781818181818182,0.9672254886381694,0.9981725726998253,1.8215962113903175,2.089746271393955,1.510028438872319,2.1441052585725497,1.1168774726042319,0.10290909090909088,0.0727272727272727,0.010545454545454502,0.020363636363636327,0.002181818181818185,0.0032727272727272826,-0.007272727272727308,-0.004727272727272758,0.0025454545454545287,-0.002909090909090928,0.006909090909090887,-0.006545454545454588
89,89,0.9818181818181818,0.9819882965379502,0.9820537582488331,0.9976661838081442,3.03470988634649,2.6285964134616058,1.2340477330799438,0.9032591940671038,0.8774533875374416,0.1127272727272727,0.05309090909090909,0.013818181818181818,0.010909090909090913,0.011999999999999988,0.005090909090909123,0.0025454545454545617,0.010545454545454547,0.002909090909090928,0.0032727272727272826,0.004000000000000026,0.000363636363636366
90,90,0.9745454545454545,0.9742748043290226,0.95,0.9966115702479339,2.7924739646387016,1.7533421292876432,1.4433760238643345,2.078869772482785,0.9113300283149931,0.08436363636363631,0.06363636363636359,0.01745454545454539,0.01563636363636358,0.002181818181818118,0.003272727272727205,0.002545454545454484,0.002545454545454484,0.00363636363636356,0.0036363636363635488,-0.000363636363636366,-0.001454545454545475
91,91,0.9636363636363636,0.9636363636363636,0.9525338304335819,0.9955122894228114,2.058123921043088,2.1270655187572265,1.1439753441823783,2.229080292591058,1.4833764263477374,0.13963636363636361,0.06690909090909089,0.011272727272727235,0.0014545454545454417,-0.00545454545454549,0.000363636363636366,-0.004000000000000026,-0.0036363636363636598,-0.000727272727272732,-0.005454545454545478,0.000363636363636366,-0.000363636363636366
92,92,0.9672727272727273,0.9671780119121183,0.9502877479933363,0.9944722096016962,2.3800422354268953,2.234357450834277,1.1178011079936931,1.9543365998793183,1.0519260239875206,0.07600000000000003,0.06254545454545456,0.013818181818181795,0.0018181818181818299,0.0043636363636363916,-0.0021818181818181958,-0.0010909090909090979,0.0021818181818181958,-0.001454545454545464,-0.0032727272727272718,0.001454545454545464,0.004000000000000026
93,93,0.9781818181818182,0.9784793388429751,0.9793047764745878,0.998045215026347,2.1056694701209615,2.225031892783099,1.377072124584349,1.7461956174721036,1.3900637296997804,0.11999999999999997,0.055272727272727265,0.008363636363636328,-0.002909090909090928,0.0029090909090909054,-0.0010909090909090979,-0.000363636363636366,0.0018181818181818299,-0.0018181818181818299,-0.0061818181818182215,0.0036363636363636485,-0.00545454545454549
94,94,0.9781818181818182,0.9784506077726418,0.9797601802671817,0.9964590375020118,2.3682624380190815,2.449972993416741,1.2290182394758407,1.6832492107388761,1.1405450523170857,0.12363636363636361,0.038545454545454515,0.010181818181818148,0.011636363636363601,0.000363636363636366,0.006181818181818144,-0.002909090909090928,0.000363636363636366,0.002545454545454551,-0.0021818181818181958,0.0032727272727272718,0.000727272727272732
95,95,0.9709090909090909,0.9709090909090909,0.9545454545454546,0.9959504132231405,2.2952690234058895,2.0145707968149864,1.1275474812861845,1.6377445705376714,1.804075933775987,0.0992727272727273,0.05490909090909095,0.013818181818181874,0.00436363636363638,-0.006545454545454477,-0.003999999999999915,-0.0010909090909090647,-0.002909090909090839,-0.00290909090909085,-0.0003636363636363438,-0.0007272727272726986,0.0021818181818181958
96,96,0.9745454545454545,0.9747777212551335,0.9712378833624662,0.9972191323692992,2.752991140104134,2.404092177791647,1.4220485564456053,1.1059317585057216,1.2458432671797437,0.09672727272727266,0.05490909090909087,0.013454545454545419,0.003999999999999937,0.004363636363636292,-0.0007272727272727541,0.0,0.0032727272727272163,-0.005818181818181856,-0.0018181818181818299,0.0007272727272726765,0.0018181818181817854
97,97,0.9745454545454545,0.9748384548922598,0.9685298898320389,0.9961170308831496,2.3840874801613405,2.2941013406226083,1.156691299000467,1.5922875821526337,1.3322119233873968,0.11018181818181812,0.04909090909090904,0.016727272727272667,0.0065454545454544984,0.0007272727272727098,-0.002181818181818207,0.003636363636363582,-0.007636363636363686,0.0010909090909090424,-0.0036363636363636598,-0.005090909090909123,0.006545454545454488
98,98,0.9781818181818182,0.9780659340659341,0.9649122807017544,0.9972451790633609,2.1606345393046085,2.130541416568625,1.1764719134375772,3.037328706111814,0.03944852446589984,0.11381818181818179,0.09454545454545452,0.019272727272727254,-0.001454545454545464,-0.0021818181818181958,0.0,0.0029090909090909167,-0.0018181818181818299,-0.0036363636363636598,-0.001454545454545464,-0.0021818181818181958,0.002909090909090928
99,99,0.9563636363636364,0.9566257928118393,0.9414234149403641,0.9882297551789078,2.770968852374716,2.5053520972913415,1.679322163899223,1.6196000491607365,1.010333328545623,0.07200000000000005,0.0574545454545455,0.030909090909090976,0.004727272727272758,0.008000000000000052,0.011636363636363712,0.001818181818181852,0.000727272727272732,0.00545454545454549,0.002181818181818207,0.013090909090909163,0.007636363636363686
