,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backlow_CO2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_CO2_fd3_scaled
179,179,0.9022222222222223,0.8804347826086957,0.8988640078457012,0.9100196142530239,0.36,0.10000000000000009,0.13022222222222224,0.04577777777777792
180,180,0.84,0.8235294117647058,0.8512585812356979,0.9172932330827066,0.376,0.1551111111111111,0.08133333333333326,0.020444444444444376
181,181,0.8311111111111111,0.8155339805825242,0.8437397842432167,0.9127165740438052,0.39022222222222225,0.10755555555555563,0.15333333333333332,0.11555555555555563
182,182,0.8177777777777778,0.8056872037914692,0.83413697286695,0.9163942464857796,0.36133333333333334,0.13333333333333341,0.0808888888888889,0.10088888888888892
183,183,0.8266666666666667,0.8133971291866029,0.8416557698594311,0.9140241909120628,0.37333333333333335,0.09777777777777774,0.04311111111111099,0.07244444444444453
184,184,0.8577777777777778,0.813953488372093,0.8428407976462897,0.8998038574697614,0.191111111111111,0.01244444444444448,0.01911111111111108,0.009333333333333194
185,185,0.8888888888888888,0.8633879781420765,0.8842350441320693,0.9095292579274273,0.31333333333333324,0.11599999999999988,0.12044444444444435,0.06088888888888888
186,186,0.8844444444444445,0.8539325842696629,0.8754494932984636,0.9123079437724747,0.3048888888888889,0.016888888888889064,0.05555555555555547,0.0004444444444444695
187,187,0.9022222222222223,0.8791208791208791,0.8971886237332461,0.9079764628963714,0.3546666666666667,0.06933333333333336,0.029333333333333322,0.06399999999999995
188,188,0.7822222222222223,0.7741935483870968,0.80238640078457,0.906914024190912,0.3502222222222222,0.09777777777777774,0.10311111111111126,0.04888888888888898
189,189,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9026642693690748,0.0537777777777777,0.003555555555555645,0.01155555555555543,0.015555555555555545
190,190,0.8666666666666667,0.8275862068965517,0.853710362863681,0.897924158221641,0.32000000000000006,0.06933333333333347,0.0755555555555556,0.007999999999999896
191,191,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.8908957175547565,0.3373333333333334,0.04933333333333323,0.03155555555555556,0.015555555555555545
192,192,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9106734226871527,0.19244444444444442,0.0048888888888888316,0.0040000000000000036,0.011555555555555652
193,193,0.8488888888888889,0.8333333333333334,0.8604527623406342,0.914351095129127,0.38488888888888895,0.12711111111111106,0.12222222222222234,0.10133333333333328
194,194,0.8666666666666667,0.8484848484848485,0.8738149722131415,0.9145962732919254,0.3937777777777778,0.09644444444444444,0.0537777777777777,0.07200000000000017
195,195,0.8933333333333333,0.8681318681318682,0.88799444262831,0.9012749264465512,0.37244444444444436,0.05066666666666675,0.06222222222222218,0.020444444444444376
196,196,0.7555555555555555,0.7555555555555555,0.7815053939195815,0.8327884929715594,0.35777777777777775,0.12577777777777777,0.18533333333333335,0.15155555555555555
197,197,0.8755555555555555,0.8585858585858586,0.8830091533180777,0.9189277541680289,0.4057777777777778,0.19066666666666665,0.22711111111111093,0.21999999999999997
198,198,0.8488888888888889,0.8333333333333334,0.8604527623406342,0.9190912062765609,0.3986666666666667,0.20666666666666667,0.07111111111111101,0.10533333333333339
199,199,0.8355555555555556,0.8195121951219512,0.8474991827394573,0.9134521085322,0.3773333333333334,0.11599999999999999,0.1120000000000001,0.09377777777777785
200,200,0.8977777777777778,0.8729281767955801,0.8917538411245505,0.9178653154625694,0.36711111111111117,0.1777777777777778,0.1213333333333334,0.10044444444444445
201,201,0.8577777777777778,0.84,0.8662961752206604,0.914351095129127,0.3977777777777777,0.13022222222222224,0.07599999999999996,0.18577777777777782
202,202,0.8088888888888889,0.7942583732057417,0.8232674076495587,0.8975972540045767,0.3764444444444444,0.09155555555555561,0.04133333333333322,0.11688888888888893
203,203,0.8977777777777778,0.8729281767955801,0.8917538411245505,0.9102647924158221,0.42666666666666664,0.10133333333333339,0.11422222222222222,0.10399999999999987
204,204,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9110820529584832,0.25555555555555554,0.05022222222222217,0.052888888888888874,0.022666666666666724
205,205,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9145962732919255,0.08044444444444432,0.02400000000000002,0.015111111111110964,0.0
206,206,0.8888888888888888,0.8691099476439791,0.8909365805818895,0.914187643020595,0.4151111111111111,0.10666666666666658,0.08844444444444433,0.08266666666666667
207,207,0.8044444444444444,0.7924528301886793,0.821183393265773,0.9088754494932983,0.3733333333333333,0.07333333333333336,0.06755555555555559,0.07066666666666654
208,208,0.88,0.8629441624365483,0.8867685518143185,0.9186825760052305,0.4151111111111111,0.13511111111111118,0.1444444444444446,0.11599999999999999
209,209,0.8355555555555556,0.821256038647343,0.8491745668519124,0.9131252043151356,0.38533333333333336,0.11822222222222223,0.10977777777777786,0.10000000000000009
210,210,0.8622222222222222,0.8248587570621468,0.8516263484798954,0.9056881333769204,0.28800000000000003,0.027555555555555666,0.0417777777777778,0.027555555555555666
211,211,0.8977777777777778,0.8729281767955801,0.8917538411245505,0.9090389016018308,0.3662222222222222,0.045777777777777695,0.13866666666666672,0.14844444444444438
212,212,0.9111111111111111,0.8913043478260869,0.9080581889506374,0.9192546583850931,0.42844444444444446,0.08933333333333326,0.17200000000000004,0.16666666666666674
213,213,0.88,0.8571428571428571,0.8800670153644983,0.9085485452762339,0.3844444444444444,0.0377777777777778,0.022666666666666613,0.03066666666666673
214,214,0.8177777777777778,0.8056872037914692,0.83413697286695,0.9154952598888526,0.3737777777777779,0.13422222222222235,0.09733333333333338,0.15644444444444439
215,215,0.8044444444444444,0.7582417582417582,0.7960526315789473,0.8786368094148415,0.40622222222222215,0.09733333333333338,0.13111111111111107,0.0928888888888888
216,216,0.9022222222222223,0.8791208791208791,0.8971886237332461,0.9087119973847662,0.41600000000000004,0.058666666666666645,0.06177777777777771,0.09822222222222232
217,217,0.8266666666666667,0.8115942028985508,0.8399803857469761,0.9067505720823797,0.3862222222222222,0.0862222222222222,0.09111111111111114,0.12177777777777776
218,218,0.8444444444444444,0.8292682926829268,0.8566933638443937,0.911735861392612,0.3933333333333334,0.0862222222222222,0.1306666666666666,0.06355555555555559
219,219,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9092840797646291,0.22399999999999998,0.032888888888888856,0.04755555555555557,0.004444444444444473
220,220,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9152500817260543,0.25244444444444436,0.0066666666666664876,0.033777777777777795,0.004444444444444473
221,221,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.8928571428571429,0.21377777777777784,0.005777777777777882,0.040444444444444394,0.013777777777777889
222,222,0.9022222222222223,0.8817204301075269,0.9005393919581562,0.9088754494932985,0.3648888888888888,0.14488888888888907,0.1346666666666667,0.1697777777777778
223,223,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9078130107878393,0.16355555555555568,0.011111111111111183,0.008000000000000118,0.0013333333333332975
224,224,0.8177777777777778,0.8056872037914692,0.83413697286695,0.9168846028113762,0.3835555555555556,0.10977777777777786,0.03822222222222227,0.04311111111111121
225,225,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9047891467799934,0.09777777777777774,0.010666666666666602,-0.0013333333333334085,0.007111111111110957
226,226,0.9066666666666666,0.8888888888888888,0.907649558679307,0.9134521085322,0.40933333333333327,0.14311111111111108,0.15333333333333332,0.2035555555555555
227,227,0.8355555555555556,0.8082901554404145,0.8374468780647271,0.8960444589735207,0.3893333333333334,0.05555555555555558,0.030666666666666842,0.026666666666666727
228,228,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9080581889506374,0.3248888888888889,0.0431111111111111,0.01777777777777767,0.034222222222222265
229,229,0.8888888888888888,0.8603351955307262,0.8808842759071592,0.911817587446878,0.3155555555555555,0.08799999999999997,0.019555555555555548,0.0444444444444444
230,230,0.8088888888888889,0.7962085308056872,0.8249427917620137,0.8981693363844394,0.37688888888888883,0.18977777777777782,0.059555555555555584,0.10177777777777774
231,231,0.8711111111111111,0.8527918781725888,0.8775743707093822,0.9132069303694018,0.39066666666666666,0.0662222222222223,0.13644444444444448,0.10755555555555552
232,232,0.8444444444444444,0.8223350253807107,0.8499918273945735,0.9036449820202681,0.3902222222222222,0.06844444444444442,0.06044444444444441,0.0311111111111112
233,233,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.908385093167702,0.18933333333333346,0.010666666666666602,0.0031111111111111756,1.1102230246251565e-16
234,234,0.8577777777777778,0.813953488372093,0.8428407976462897,0.8984962406015038,0.3520000000000001,0.06577777777777771,0.11511111111111105,0.04266666666666663
235,235,0.8177777777777778,0.8056872037914692,0.83413697286695,0.9159856162144492,0.3724444444444445,0.12711111111111117,0.12622222222222224,0.16088888888888897
236,236,0.7511111111111111,0.582089552238806,0.7006783262504086,0.9106734226871526,0.007555555555555427,0.022222222222222254,0.015555555555555434,0.009333333333333194
237,237,0.8311111111111111,0.8137254901960784,0.8420644001307617,0.9123079437724746,0.37466666666666665,0.08400000000000007,0.10000000000000009,0.06400000000000006
238,238,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9172932330827068,0.13911111111111119,0.027555555555555555,0.046666666666666745,0.0013333333333332975
239,239,0.8933333333333333,0.875,0.8963713631905852,0.9165576985943119,0.4026666666666666,0.2128888888888889,0.10533333333333328,0.14400000000000002
240,240,0.8177777777777778,0.8038277511961722,0.8324615887544948,0.9157404380516507,0.3764444444444445,0.11288888888888893,0.19244444444444464,0.09733333333333338
241,241,0.8933333333333333,0.8681318681318682,0.88799444262831,0.9078947368421053,0.3546666666666667,0.10044444444444434,0.045333333333333226,0.1253333333333333
242,242,0.8266666666666667,0.8115942028985508,0.8399803857469761,0.9106734226871526,0.38133333333333336,0.06755555555555559,0.1373333333333333,0.1253333333333333
243,243,0.8666666666666667,0.8484848484848485,0.8738149722131415,0.9143510951291272,0.3982222222222223,0.1657777777777778,0.16444444444444462,0.07377777777777772
244,244,0.8133333333333334,0.8018867924528302,0.8303775743707094,0.9149231775089899,0.3791111111111111,0.19377777777777772,0.12888888888888894,0.08844444444444455
245,245,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.906015037593985,0.3448888888888888,0.03111111111111109,0.02400000000000002,0.03466666666666662
246,246,0.8933333333333333,0.8723404255319149,0.8930205949656751,0.9082216410591697,0.3831111111111112,0.14400000000000002,0.064888888888889,0.1537777777777778
247,247,0.8711111111111111,0.8527918781725888,0.8775743707093822,0.9102647924158221,0.3928888888888888,0.11955555555555542,0.1697777777777778,0.04088888888888875
248,248,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.9002124877410919,0.34844444444444445,0.0715555555555556,0.059111111111111225,0.02666666666666684
249,249,0.9066666666666666,0.8864864864864865,0.9042987904543969,0.9137790127492644,0.39911111111111097,0.11333333333333329,0.1253333333333333,0.10711111111111116
