,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.fronttop_CO2_fd3_scaled
174,174,0.8767123287671232,0.8571428571428571,0.8772252653200958,0.921516603902773,0.4634703196347032,0.05068493150684927,0.19269406392694055,0.05890410958904102
175,175,0.8812785388127854,0.8571428571428571,0.8766689489900719,0.8968675111263266,0.3506849315068493,0.014155251141552472,-0.013242009132420018,-0.013698630136986356
176,176,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9393187264635399,0.3963470319634703,0.014611872146118698,-0.019178082191780854,-0.031963470319634646
177,177,0.863013698630137,0.8275862068965517,0.8519342690859295,0.907651489216022,0.3484018264840183,0.0,0.011415525114155223,0.01050228310502277
178,178,0.8904109589041096,0.8762886597938144,0.8950273878808628,0.9403457719958918,0.4981735159817352,0.02876712328767117,0.07260273972602738,0.03561643835616457
179,179,0.8904109589041096,0.8695652173913043,0.8875385142074632,0.9018315645326943,0.3132420091324202,0.011415525114155334,0.013698630136986356,0.014611872146118587
180,180,0.8949771689497716,0.8729281767955801,0.8899777473467991,0.9270797672030127,0.3178082191780821,0.06484018264840175,0.037442922374429255,0.012328767123287565
181,181,0.8949771689497716,0.8743169398907104,0.891475522081479,0.9268230058199247,0.4844748858447488,0.0712328767123287,0.12100456621004563,0.1643835616438356
182,182,0.91324200913242,0.8972972972972973,0.9117168777815816,0.9331564532694283,0.4013698630136986,0.016438356164383494,0.005022831050228493,0.01461187214611881
183,183,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9257959602875727,0.3155251141552511,-0.009589041095890538,-0.014155251141552583,0.025570776255707584
184,184,0.8401826484018264,0.7904191616766467,0.8232625813077713,0.9306744265662444,0.12648401826484013,0.00776255707762552,0.022831050228310334,0.005479452054794498
185,185,0.7808219178082192,0.6666666666666666,0.7451215337213283,0.9239986306059568,0.036073059360730686,0.03150684931506853,0.06940639269406401,0.0876712328767123
186,186,0.8538812785388128,0.813953488372093,0.8410647038685382,0.9277644642245806,0.21278538812785386,0.007305936073059294,0.0009132420091324533,0.010958904109588885
187,187,0.821917808219178,0.7636363636363637,0.8030212256076686,0.9201472098596372,0.09999999999999998,0.004566210045662156,0.036073059360730575,0.08630136986301373
188,188,0.8447488584474886,0.7976190476190477,0.828697363916467,0.9384628551865799,0.32968036529680367,-0.01050228310502277,-0.0091324200913242,-0.03652968036529669
189,189,0.8767123287671232,0.8421052631578947,0.8637452927079767,0.9218589524135571,0.1698630136986301,0.0803652968036529,0.04337899543378987,0.027853881278538828
190,190,0.8538812785388128,0.813953488372093,0.8410647038685382,0.920318384115029,0.169406392694064,0.0036529680365295913,0.0036529680365298134,0.0036529680365298134
191,191,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9274221157137966,0.2789954337899543,0.019178082191780743,0.030593607305935966,0.014611872146118698
192,192,0.8401826484018264,0.7928994082840237,0.8247603560424512,0.9340123245463883,0.14748858447488566,0.004109589041095818,0.0365296803652968,0.01552511415525104
193,193,0.8538812785388128,0.813953488372093,0.8410647038685382,0.9340979116740842,0.330593607305936,0.007305936073059294,0.015981735159817267,-0.010958904109589107
194,194,0.8264840182648402,0.75,0.7979715850736049,0.9263950701814447,0.08356164383561648,0.022831050228310557,0.062100456621004496,0.009589041095890427
195,195,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9300753166723724,0.14109589041095894,0.020091324200913308,0.0009132420091324533,0.004109589041095929
196,196,0.8858447488584474,0.8717948717948718,0.891090380006847,0.937863745292708,0.47534246575342465,0.0328767123287671,0.0018264840182647957,0.0091324200913242
197,197,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9301609038000683,0.298173515981735,0.041095890410958735,0.008675799086757974,0.002739726027397138
198,198,0.8401826484018264,0.8275862068965517,0.8502225265320096,0.8885655597398151,0.40730593607305937,0.021917808219178103,0.055707762557077656,0.13105022831050228
199,199,0.8310502283105022,0.7784431137724551,0.8138907908250599,0.9002909962341663,0.2607305936073059,0.014155251141552472,0.030593607305936077,0.049315068493150704
200,200,0.8538812785388128,0.813953488372093,0.8410647038685382,0.9244265662444369,0.22009132420091337,-0.0018264840182646847,0.008675799086758085,0.0
201,201,0.8812785388127854,0.8539325842696629,0.8736733995207121,0.9315302978432044,0.2954337899543378,0.020091324200913308,0.04977168949771704,0.004566210045662156
202,202,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9400890106128037,0.1899543378995433,0.004109589041095929,0.018721461187214627,-0.027397260273972712
203,203,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9306744265662443,0.20547945205479456,0.01598173515981738,-0.0004566210045663377,0.002739726027397249
204,204,0.8264840182648402,0.7564102564102564,0.8009671345429648,0.934953782951044,0.07534246575342463,0.005936073059360836,0.012785388127853903,-0.017351598173515947
205,205,0.91324200913242,0.8994708994708994,0.9147124272509415,0.9198048613488531,0.46073059360730595,0.07625570776255697,0.11735159817351593,0.051598173515981616
206,206,0.8493150684931506,0.8070175438596491,0.8356299212598426,0.9150975693255735,0.19954337899543384,0.014155251141552472,0.02237442922374422,0.0031963470319634757
207,207,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9311023622047244,0.2648401826484019,0.014155251141552472,0.01324200913242013,0.014155251141552583
208,208,0.8538812785388128,0.84,0.8620335501540568,0.9288770968846284,0.44520547945205485,0.058447488584474905,0.08538812785388128,-0.013242009132419907
209,209,0.7808219178082192,0.6712328767123288,0.7466193084560082,0.919976035604245,0.0876712328767123,0.023287671232876783,0.03424657534246589,0.028310502283105055
210,210,0.8356164383561644,0.7857142857142857,0.8193255734337556,0.921345429647381,0.182648401826484,0.012328767123287676,0.01187214611872145,0.01187214611872145
211,211,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9308456008216364,0.3301369863013697,-0.002739726027397249,0.020547945205479423,-0.0009132420091324533
212,212,0.8447488584474886,0.8,0.8301951386511468,0.9344402601848683,0.15799086757990877,0.0018264840182646847,0.011415525114155334,0.018721461187214627
213,213,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9191201643272852,0.2940639269406392,0.00502283105022816,0.017351598173515836,-0.006392694063927062
214,214,0.8538812785388128,0.813953488372093,0.8410647038685382,0.9154399178363575,0.15068493150684925,0.005479452054794498,0.008675799086758085,0.010502283105022991
215,215,0.8995433789954338,0.8791208791208791,0.8954125299554947,0.9241698048613488,0.32922374429223755,0.013698630136986356,0.03698630136986292,0.045205479452054886
216,216,0.9178082191780822,0.9032258064516129,0.9171516603902773,0.9098767545361177,0.410958904109589,0.04109589041095896,0.026940639269406375,0.04885844748858459
217,217,0.8584474885844748,0.8442211055276382,0.8659705580280725,0.9237418692228688,0.465296803652968,0.008219178082191636,0.06073059360730593,-0.018721461187214516
218,218,0.821917808219178,0.7636363636363637,0.8030212256076686,0.9261383087983567,0.18173515981735155,0.054337899543378976,0.007762557077625631,0.010045662100456654
219,219,0.863013698630137,0.8235294117647058,0.8489387196165696,0.9293050325231085,0.16118721461187213,0.013698630136986245,0.038812785388127824,0.05205479452054795
220,220,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9260527216706608,0.17442922374429215,0.010045662100456543,0.012328767123287676,0.00913242009132409
221,221,0.908675799086758,0.8947368421052632,0.9107754193769257,0.922115713796645,0.4963470319634704,0.09999999999999998,0.11826484018264838,0.058447488584474794
222,222,0.8538812785388128,0.813953488372093,0.8410647038685382,0.9169804861348853,0.05114155251141561,0.023287671232876783,0.02602739726027392,0.015068493150684814
223,223,0.8310502283105022,0.7672955974842768,0.8078996918863403,0.9304176651831564,0.08995433789954332,0.020547945205479312,0.029680365296803513,0.024200913242009126
224,224,0.8401826484018264,0.779874213836478,0.8172714823690517,0.9288770968846285,0.09634703196347028,0.010502283105022658,-0.0009132420091323423,0.021461187214611988
225,225,0.8447488584474886,0.8,0.8301951386511468,0.9448818897637795,0.4703196347031964,0.03013698630136985,0.04885844748858459,-0.05388127853881286
226,226,0.8721461187214612,0.8409090909090909,0.8628038343033209,0.9350393700787399,0.37625570776255707,0.03013698630136996,0.014155251141552583,0.017351598173515947
227,227,0.8447488584474886,0.8,0.8301951386511468,0.9359808284833961,0.3511415525114155,0.008219178082191858,-0.008675799086758085,-0.03515981735159812
228,228,0.8538812785388128,0.84,0.8620335501540568,0.919034577199589,0.41963470319634705,-0.018721461187214516,0.02100456621004576,0.05114155251141561
229,229,0.6027397260273972,0.1553398058252427,0.531667237247518,0.9181787059226294,0.014611872146118698,0.009589041095890316,0.01689497716894972,0.015981735159817267
230,230,0.8493150684931506,0.8070175438596491,0.8356299212598426,0.9386340294419718,0.3853881278538812,0.0031963470319634757,-0.00776255707762552,0.0018264840182647957
231,231,0.9041095890410958,0.8852459016393442,0.9008473125641904,0.9234851078397809,0.35114155251141554,0.005936073059360725,0.041095890410958846,0.03242009132420087
232,232,0.9041095890410958,0.8852459016393442,0.9008473125641904,0.9245977404998288,0.4031963470319635,0.026027397260274032,0.06255707762557072,0.05525114155251132
233,233,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9266518315645327,0.18675799086758005,0.00273972602739736,0.005479452054794498,0.006392694063926729
234,234,0.8721461187214612,0.8426966292134831,0.8643016090380007,0.9253680246490927,0.2552511415525114,0.026027397260274032,-0.006392694063926951,0.008219178082191747
235,235,0.863013698630137,0.8275862068965517,0.8519342690859295,0.922458062307429,0.21187214611872152,0.010958904109589107,-0.001369863013698569,-0.0031963470319634757
236,236,0.8767123287671232,0.850828729281768,0.8712341663813763,0.9178363574118452,0.40684931506849314,0.007762557077625631,0.014155251141552583,0.021461187214611877
237,237,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9290482711400205,0.2191780821917808,0.03515981735159812,0.010958904109588885,0.007305936073059294
238,238,0.867579908675799,0.8342857142857143,0.8573690516946251,0.922543649435125,0.15799086757990866,0.010045662100456654,0.029223744292237286,0.015068493150684814
239,239,0.7168949771689498,0.515625,0.6675368024649093,0.9252824375213967,0.018264840182648512,0.04611872146118723,0.03652968036529669,0.03378995433789955
240,240,0.9041095890410958,0.8864864864864865,0.9023450872988703,0.9204039712427251,0.46438356164383554,0.03424657534246578,0.057077625570776225,0.033333333333333326
241,241,0.8538812785388128,0.813953488372093,0.8410647038685382,0.9250256761383088,0.1278538812785388,0.030593607305936077,-0.005936073059360836,0.0036529680365298134
242,242,0.8356164383561644,0.7857142857142857,0.8193255734337556,0.8954981170831906,0.23150684931506849,-0.0018264840182649067,0.011415525114155223,0.00776255707762552
243,243,0.8447488584474886,0.8,0.8301951386511468,0.9296473810338924,0.2187214611872147,-0.001369863013698569,0.004566210045662267,-0.011415525114155223
244,244,0.8538812785388128,0.813953488372093,0.8410647038685382,0.9367511126326601,0.15433789954337895,0.01598173515981749,0.02374429223744312,-0.008219178082191747
245,245,0.8721461187214612,0.8409090909090909,0.8628038343033209,0.937093461143444,0.36027397260273974,0.007305936073059516,0.00136986301369868,0.01552511415525104
246,246,0.8995433789954338,0.8791208791208791,0.8954125299554947,0.922201300924341,0.38447488584474876,0.06940639269406412,0.03515981735159823,0.017808219178082174
247,247,0.8401826484018264,0.7852760736196319,0.8202670318384115,0.9446251283806916,0.3433789954337899,0.0657534246575342,0.029680365296803624,0.04429223744292232
248,248,0.8493150684931506,0.8070175438596491,0.8356299212598426,0.9186066415611092,0.17671232876712317,0.008219178082191858,0.013242009132420018,0.002739726027397249
249,249,0.8812785388127854,0.8586956521739131,0.8781667237247518,0.9198048613488531,0.4018264840182648,0.06301369863013684,0.01050228310502288,0.037442922374429255
