,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.fronttop_humidity_fd3_scaled
101,101,0.8398268398268398,0.7757575757575758,0.8154519862370972,0.7623553331248044,0.11125541125541127,0.02164502164502169,0.04978354978354982,0.0051948051948050855,-0.0012987012987012436,0.016883116883116944,0.010389610389610393,0.009090909090909038
102,102,0.7878787878787878,0.6754966887417219,0.748396934626212,0.9493274945261183,0.021645021645021578,-0.003896103896103842,-0.0043290043290044045,-0.015151515151515138,0.0025974025974024872,-0.003896103896103953,0.006060606060605989,0.007792207792207795
103,103,0.8441558441558441,0.7777777777777778,0.8172114482327182,0.8519705974350953,0.08354978354978349,-0.0012987012987013546,0.0025974025974024872,0.012987012987012991,0.007359307359307232,0.0017316017316016952,0.01255411255411254,0.0012987012987012436
104,104,0.7965367965367965,0.6967741935483871,0.7611041601501407,0.9482327181732875,0.01298701298701288,0.0021645021645021467,-0.007359307359307232,-0.0012987012987013546,0.005627705627705648,-0.010389610389610282,-0.00995670995670983,-0.014285714285714235
105,105,0.8225108225108225,0.7453416149068323,0.7937128558023147,0.7623553331248044,0.1593073593073594,0.006926406926407003,0.023809523809523836,0.012121212121212088,-0.04069264069264067,-0.00649350649350644,-0.0021645021645021467,-0.00303030303030305
106,106,0.8181818181818182,0.7307692307692307,0.7846027525805442,0.8827807319361901,0.05930735930735942,0.035930735930736035,0.018181818181818188,0.0034632034632035014,-0.006926406926406781,-0.0017316017316016952,-0.00303030303030305,-0.004761904761904634
107,107,0.8268398268398268,0.7530864197530864,0.7991476384110103,0.7729121050985298,0.07705627705627693,-0.005627705627705537,-0.01601731601731593,-0.003896103896103731,-0.019913419913419994,0.0051948051948050855,-0.008658008658008476,-0.015151515151515249
108,108,0.7922077922077922,0.6883116883116883,0.7556693775414451,0.9480763215514545,0.010389610389610393,-0.01861471861471853,-0.03419913419913412,-0.032900432900432985,0.018181818181818188,-0.01861471861471853,0.00303030303030305,-0.0004329004329003405
109,109,0.8701298701298701,0.8235294117647058,0.8516578041914296,0.9587894901470129,0.051948051948051965,0.00649350649350644,0.0004329004329003405,-0.0043290043290045155,0.018181818181818188,-0.0012987012987014657,0.004761904761904745,0.0025974025974024872
110,110,0.8181818181818182,0.7407407407407407,0.7901157335001564,0.7614951517047231,0.4064935064935065,0.05238095238095242,0.020779220779220897,0.06060606060606066,-0.024242424242424176,0.02857142857142858,-0.0025974025974025983,0.02510822510822519
