,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled
180,180,0.8767123287671232,0.8491620111731844,0.8697363916466964,0.9205751454981171,0.2337899543378995,0.005479452054794498,0.058447488584474905,0.0022831050228310223
181,181,0.8721461187214612,0.8352941176470589,0.858310510099281,0.9367511126326602,0.013698630136986356,0.11141552511415531,0.1041095890410959,0.24566210045662107
182,182,0.8310502283105022,0.7784431137724551,0.8138907908250599,0.9146696336870934,0.07260273972602738,0.0009132420091323423,0.007305936073059294,0.015068493150684925
183,183,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9376069839096199,0.11278538812785388,0.11552511415525124,0.08538812785388128,0.05890410958904124
184,184,0.8264840182648402,0.7710843373493976,0.8084560082163643,0.9106470386853817,0.26940639269406386,0.006392694063927062,0.0036529680365297024,0.0365296803652968
185,185,0.8356164383561644,0.7857142857142857,0.8193255734337556,0.9198904484765492,0.05251141552511418,-0.0036529680365297024,-0.006849315068493178,-0.007305936073059516
186,186,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.8988360150633344,0.09863013698630141,0.014155251141552583,0.10639269406392693,0.1534246575342465
187,187,0.8721461187214612,0.8372093023255814,0.859808284833961,0.9275932899691887,0.0785388127853881,0.1643835616438356,0.15981735159817356,0.07260273972602738
188,188,0.8493150684931506,0.8,0.8311365970558028,0.9091064703868538,0.147945205479452,0.11735159817351604,0.02739726027397249,0.06164383561643827
189,189,0.821917808219178,0.7636363636363637,0.8030212256076686,0.875299554946936,0.34977168949771686,0.011415525114155223,0.013242009132420018,0.08310502283105026
190,190,0.817351598173516,0.7333333333333333,0.7871020198562136,0.9272509414584047,0.04109589041095896,0.06803652968036533,0.005479452054794609,0.03561643835616435
191,191,0.863013698630137,0.8214285714285714,0.8474409448818898,0.9147552208147894,0.08493150684931505,0.17123287671232867,0.0675799086757991,0.1461187214611872
192,192,0.8493150684931506,0.8290155440414507,0.8521054433413214,0.9112461485792537,0.4255707762557077,0.08904109589041098,0.05479452054794509,0.1748858447488585
193,193,0.8538812785388128,0.8048780487804879,0.8350736049298185,0.8698219787743923,0.0894977168949771,0.07031963470319635,0.1041095890410959,0.07397260273972617
194,194,0.9178082191780822,0.9,0.9126583361862376,0.905169462512838,0.3502283105022831,0.12465753424657544,0.1785388127853882,0.07442922374429217
195,195,0.9041095890410958,0.8813559322033898,0.8963539883601506,0.9161246148579253,0.04977168949771693,0.29999999999999993,0.21735159817351601,0.17031963470319644
196,196,0.867579908675799,0.8342857142857143,0.8573690516946251,0.8965251626155426,0.38767123287671224,0.020547945205479423,0.05251141552511396,0.03926940639269405
197,197,0.8812785388127854,0.8414634146341463,0.8631889763779528,0.9451386511468675,-0.013242009132420018,0.1511415525114157,0.21232876712328763,0.18219178082191778
198,198,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9119308456008216,0.15844748858447477,0.0091324200913242,0.007762557077625631,0.05936073059360736
199,199,0.8493150684931506,0.8,0.8311365970558028,0.9467648065730914,0.12100456621004563,0.11415525114155234,0.032420091324201095,0.0036529680365297024
200,200,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9097911674084217,0.2004566210045663,0.12694063926940646,0.09863013698630141,0.007762557077625631
201,201,0.8767123287671232,0.8457142857142858,0.8667408421773366,0.9320438206093804,0.06940639269406379,0.1515981735159817,0.18858447488584473,0.07762557077625565
202,202,0.6301369863013698,0.21359223300970873,0.5597826086956522,0.9192913385826771,-0.02785388127853894,0.0018264840182647957,-0.0018264840182647957,0.006392694063926951
203,203,0.8447488584474886,0.8172043010752689,0.8421773365285861,0.8664840807942487,0.4082191780821919,0.09589041095890416,0.13424657534246576,0.11917808219178083
204,204,0.8447488584474886,0.7951807228915663,0.827199589181787,0.9299897295446765,0.03561643835616446,0.20684931506849313,0.026027397260274143,-0.008675799086757863
205,205,0.863013698630137,0.8314606741573034,0.8549298185552893,0.9107326258130777,0.30593607305936066,0.05022831050228305,0.05114155251141561,-0.0022831050228310223
206,206,0.863013698630137,0.8192771084337349,0.8459431701472098,0.9595172885997946,-0.011415525114155,0.13744292237442923,0.1150684931506849,0.09452054794520548
207,207,0.8493150684931506,0.8,0.8311365970558028,0.9124443683669976,0.15433789954337906,0.11735159817351604,0.04337899543378998,0.005479452054794498
208,208,0.8082191780821918,0.7941176470588235,0.8181701472098597,0.8948134200616227,0.38219178082191785,-0.004109589041095929,0.11232876712328754,0.05525114155251143
209,209,0.8538812785388128,0.813953488372093,0.8410647038685382,0.8650290996234167,0.06164383561643838,0.22557077625570776,0.04429223744292232,0.11963470319634706
210,210,0.8401826484018264,0.7928994082840237,0.8247603560424512,0.9124443683669977,0.19954337899543373,0.015981735159817267,-0.005022831050228271,0.015068493150684814
211,211,0.8538812785388128,0.8202247191011236,0.8455580280725778,0.8825744608010955,0.38995433789954337,-0.005479452054794498,0.004109589041095929,0.09634703196347039
212,212,0.8767123287671232,0.8439306358381503,0.8652430674426566,0.9077370763437178,0.06255707762557061,0.08264840182648414,0.17260273972602747,0.17990867579908676
213,213,0.867579908675799,0.8284023668639053,0.8528757274905854,0.9281923998630606,0.042465753424657526,0.0986301369863013,0.059817351598173474,0.12511415525114145
214,214,0.8356164383561644,0.775,0.8133344744950359,0.9189489900718932,-0.051598173515981616,0.09269406392694057,0.1095890410958904,0.02602739726027392
215,215,0.821917808219178,0.7636363636363637,0.8030212256076686,0.9105614515576856,0.05479452054794509,-0.00136986301369868,-0.01187214611872145,-0.0004566210045662267
216,216,0.8538812785388128,0.8,0.8320780554604588,0.9441971927422115,0.02648401826484026,0.1899543378995433,0.10639269406392693,0.06803652968036533
217,217,0.8721461187214612,0.8478260869565217,0.8687949332420404,0.8875385142074632,0.41780821917808225,0.024200913242009126,0.09954337899543386,-0.0022831050228311334
218,218,0.8767123287671232,0.8439306358381503,0.8652430674426566,0.9328141047586442,0.06529680365296797,0.19406392694063934,0.1662100456621004,0.09589041095890405
219,219,0.8538812785388128,0.8117647058823529,0.8395669291338583,0.9197192742211572,0.045205479452054775,0.14155251141552516,0.08584474885844762,0.1730593607305937
220,220,0.8721461187214612,0.8409090909090909,0.8628038343033209,0.9159534406025334,0.29863013698630125,0.00410958904109604,-0.0036529680365295913,0.02648401826484026
221,221,0.8493150684931506,0.8070175438596491,0.8356299212598426,0.9304176651831564,0.08493150684931494,-0.0022831050228311334,0.1296803652968036,0.11278538812785388
222,222,0.8447488584474886,0.7875,0.8227062649777473,0.9454809996576514,0.020091324200913196,0.16575342465753418,0.11461187214611879,0.05388127853881275
223,223,0.5799086757990868,0.0,0.5,0.8983224922971585,0.0,0.0,0.0,0.0
224,224,0.8767123287671232,0.8402366863905325,0.8622475179732968,0.9102191030469017,-0.022831050228310446,0.12100456621004574,0.04885844748858437,0.25479452054794505
225,225,0.863013698630137,0.8235294117647058,0.8489387196165696,0.9248545018829167,0.12100456621004574,0.13059360730593617,0.010958904109589107,0.09908675799086764
226,226,0.7990867579908676,0.6986301369863014,0.765362889421431,0.9344402601848683,-0.07214611872146115,0.026027397260274032,0.0031963470319634757,0.08082191780821923
227,227,0.8767123287671232,0.8421052631578947,0.8637452927079767,0.9191201643272852,0.30958904109589036,0.12374429223744288,0.13013698630136994,0.06894977168949767
228,228,0.8858447488584474,0.8554913294797688,0.8746148579253681,0.9180075316672373,0.04794520547945191,0.16210045662100458,0.20136986301369864,0.15662100456620998
229,229,0.6073059360730594,0.17307692307692307,0.5371020198562136,0.9142416980486134,-0.05342465753424663,0.017351598173515947,0.014155251141552583,0.02100456621004565
230,230,0.8949771689497716,0.8685714285714285,0.8854844231427593,0.9064532694282781,0.1771689497716895,0.08767123287671219,0.08675799086757996,0.1095890410958904
231,231,0.867579908675799,0.8263473053892215,0.8513779527559056,0.8877952755905512,0.0694063926940639,0.22785388127853878,0.10547945205479448,0.06438356164383552
232,232,0.8721461187214612,0.8409090909090909,0.8628038343033209,0.8864258815474152,0.19771689497716904,0.032420091324200984,0.2191780821917808,0.07625570776255719
233,233,0.8493150684931506,0.8,0.8311365970558028,0.9085073604929819,0.13607305936073055,0.06621004566210043,0.01963470319634686,0.1570776255707761
234,234,0.8538812785388128,0.813953488372093,0.8410647038685382,0.9222868880520371,0.2210045662100456,0.012785388127853792,0.0,-0.005022831050228271
235,235,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.922885997945909,0.36849315068493155,0.1534246575342466,0.06894977168949756,0.06484018264840163
236,236,0.8812785388127854,0.8539325842696629,0.8736733995207121,0.9032865457035263,0.3684931506849315,0.007762557077625631,0.0273972602739726,0.01872146118721474
237,237,0.867579908675799,0.8304093567251462,0.8543735022252653,0.9311023622047243,0.03515981735159823,0.1570776255707761,0.08310502283105015,0.0968036529680365
238,238,0.8584474885844748,0.8121212121212121,0.8405083875385142,0.9358952413557001,0.05662100456621011,0.25296803652968025,0.16849315068493154,0.11826484018264827
239,239,0.817351598173516,0.8,0.8245463882232111,0.8942998972954468,0.39360730593607307,0.046575342465753455,0.07260273972602738,0.12191780821917808
240,240,0.821917808219178,0.7450980392156863,0.7940345771995891,0.9268230058199247,-0.029680365296803735,0.06164383561643838,0.1698630136986301,0.17123287671232879
241,241,0.8721461187214612,0.8271604938271605,0.8523194111605614,0.9427422115713797,0.007305936073059294,0.24474885844748862,0.05525114155251143,0.169406392694064
242,242,0.8584474885844748,0.8143712574850299,0.842006162273194,0.9223724751797331,0.05662100456620989,0.14931506849315068,0.22876712328767124,0.14566210045662098
243,243,0.8310502283105022,0.7701863354037267,0.8093974666210202,0.9146696336870934,0.22374429223744285,0.002739726027397249,-0.004109589041095929,0.03424657534246578
244,244,0.863013698630137,0.8214285714285714,0.8474409448818898,0.9364943512495719,0.12876712328767137,0.17442922374429226,0.24703196347031964,0.12648401826484024
245,245,0.7625570776255708,0.6388888888888888,0.7263779527559056,0.9235706949674768,0.05251141552511429,-0.012328767123287676,-0.004109589041095818,-0.020091324200913196
246,246,0.8493150684931506,0.7975460122699386,0.8296388223211228,0.9137281752824374,0.03105022831050208,0.05936073059360736,0.03013698630136985,0.04885844748858437
247,247,0.8584474885844748,0.8098159509202454,0.8390106128038343,0.9394899007189319,0.023287671232876672,0.11415525114155245,0.11187214611872143,0.14292237442922373
248,248,0.8127853881278538,0.7284768211920529,0.7831650119821978,0.9313591235878125,-0.009589041095890427,0.05342465753424652,-0.004109589041095929,0.006392694063927062
249,249,0.8858447488584474,0.8603351955307262,0.8791081821294078,0.9010612803834304,0.40502283105022824,0.01963470319634697,0.0383561643835616,0.05205479452054795
