,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.rightlow_humidity_scaled
191,191,0.8455882352941176,0.72,0.7823671497584541,0.9458333333333333,0.17169117647058818,-0.0022058823529410576,0.040073529411764564
192,192,0.8639705882352942,0.7885714285714286,0.8361111111111111,0.9553743961352656,0.12463235294117647,-0.007352941176470562,-0.0018382352941176405
193,193,0.8786764705882353,0.8216216216216217,0.8658212560386473,0.9548309178743961,0.12058823529411766,0.012867647058823484,0.013235294117647012
194,194,0.8823529411764706,0.8279569892473119,0.871256038647343,0.956159420289855,0.1654411764705882,0.012499999999999956,0.011029411764705843
195,195,0.8897058823529411,0.8387096774193549,0.8794685990338165,0.9628019323671497,0.22316176470588234,0.012867647058823373,0.01911764705882335
196,196,0.8823529411764706,0.8279569892473119,0.871256038647343,0.9635869565217391,0.20294117647058818,0.007352941176470562,0.007352941176470562
197,197,0.8823529411764706,0.8297872340425532,0.8739130434782609,0.9667270531400965,0.1834558823529412,0.00772058823529409,0.003676470588235281
198,198,0.8676470588235294,0.7954545454545454,0.8415458937198068,0.9541666666666666,0.136764705882353,0.004411764705882337,0.003676470588235281
199,199,0.8897058823529411,0.8387096774193549,0.8794685990338165,0.9633454106280193,0.21139705882352933,0.014338235294117707,0.024264705882352855
200,200,0.875,0.8131868131868132,0.8577294685990338,0.9599033816425121,0.15330882352941178,0.006249999999999978,0.01764705882352935
201,201,0.8823529411764706,0.8297872340425532,0.8739130434782609,0.9666062801932367,0.19705882352941173,-0.0007352941176470562,0.004044117647058809
202,202,0.8823529411764706,0.8297872340425532,0.8739130434782609,0.9653381642512078,0.17941176470588227,0.008455882352941257,0.01139705882352926
203,203,0.875,0.8152173913043478,0.8603864734299517,0.9402777777777778,0.1408088235294117,0.007720588235293979,0.004411764705882448
204,204,0.875,0.7926829268292683,0.8338164251207729,0.9519927536231885,0.1536764705882353,0.004411764705882448,0.030882352941176472
205,205,0.8713235294117647,0.7904191616766467,0.833695652173913,0.9557971014492753,0.17352941176470582,-0.0018382352941175295,0.02132352941176474
206,206,0.8823529411764706,0.8095238095238095,0.8473429951690821,0.9582125603864735,0.1551470588235293,0.008823529411764564,0.027941176470588136
207,207,0.8897058823529411,0.8387096774193549,0.8794685990338165,0.9643115942028986,0.1941176470588235,0.0014705882352940014,-0.006617647058823506
208,208,0.8676470588235294,0.7831325301204819,0.8282608695652174,0.9578502415458937,0.14632352941176474,-0.006617647058823506,0.010661764705882537
209,209,0.8713235294117647,0.8066298342541437,0.8522946859903382,0.9565821256038648,0.12058823529411766,-0.0022058823529412797,0.009191176470588314
210,210,0.875,0.8111111111111111,0.855072463768116,0.9178743961352657,0.14522058823529405,0.006617647058823506,0.007352941176470673
211,211,0.8897058823529411,0.8387096774193549,0.8794685990338165,0.965036231884058,0.20735294117647052,0.008088235294117618,0.006985294117646923
212,212,0.8860294117647058,0.8342245989304813,0.8766908212560387,0.961171497584541,0.1915441176470588,0.012867647058823595,0.02132352941176474
213,213,0.8786764705882353,0.8235294117647058,0.8684782608695653,0.9648550724637681,0.18014705882352944,0.0018382352941177516,-0.008088235294117618
214,214,0.8455882352941176,0.7307692307692307,0.7903381642512077,0.9514492753623188,0.14742647058823544,-0.00772058823529409,0.038235294117647034
215,215,0.875,0.8152173913043478,0.8603864734299517,0.9454710144927536,0.14522058823529416,0.0022058823529411686,0.004779411764705754
216,216,0.8713235294117647,0.8087431693989071,0.854951690821256,0.9379227053140097,0.13235294117647056,0.008455882352941146,0.018750000000000044
217,217,0.8823529411764706,0.8297872340425532,0.8739130434782609,0.9610507246376813,0.19963235294117654,0.008088235294117618,0.008455882352941257
218,218,0.8272058823529411,0.6713286713286714,0.7525362318840579,0.9519927536231885,0.14926470588235285,-0.008823529411764675,0.04448529411764712
219,219,0.8014705882352942,0.5970149253731343,0.7118357487922705,0.9495772946859903,0.13345588235294126,0.016544117647058876,0.08345588235294121
220,220,0.8713235294117647,0.7878787878787878,0.8310386473429952,0.9569444444444444,0.14080882352941182,0.005514705882352922,0.028308823529411775
221,221,0.875,0.8152173913043478,0.8603864734299517,0.9564009661835748,0.1261029411764707,0.010294117647058898,0.010661764705882426
222,222,0.8125,0.6277372262773723,0.7281400966183575,0.9509661835748793,0.14154411764705888,0.006985294117647145,0.06433823529411764
223,223,0.8639705882352942,0.7730061349693251,0.8201690821256039,0.9566425120772946,0.18419117647058825,0.0003676470588235281,0.018750000000000155
224,224,0.8676470588235294,0.8,0.8468599033816425,0.9141908212560387,0.12169117647058825,-0.006985294117647034,-0.0018382352941176405
225,225,0.8897058823529411,0.8387096774193549,0.8794685990338165,0.9628623188405798,0.2161764705882352,0.009926470588235148,0.01727941176470582
226,226,0.8823529411764706,0.8279569892473119,0.871256038647343,0.9402777777777778,0.12683823529411753,0.015073529411764541,0.01911764705882346
227,227,0.8823529411764706,0.8160919540229885,0.8553140096618357,0.9593599033816426,0.15845588235294117,0.0025735294117648078,0.013235294117647012
228,228,0.8823529411764706,0.8297872340425532,0.8739130434782609,0.9632850241545894,0.17867647058823533,0.011029411764705843,0.01360294117647054
229,229,0.7977941176470589,0.5985401459854015,0.7117149758454107,0.9454106280193236,0.1261029411764707,0.00992647058823537,0.10404411764705879
230,230,0.8823529411764706,0.8279569892473119,0.871256038647343,0.9618357487922705,0.1981617647058822,0.006617647058823506,0.006617647058823506
231,231,0.875,0.8111111111111111,0.855072463768116,0.9246980676328503,0.12463235294117658,0.007720588235294201,0.02169117647058827
232,232,0.8345588235294118,0.6896551724137931,0.7634057971014492,0.9556159420289856,0.1496323529411766,-0.00588235294117645,0.04558823529411771
233,233,0.8455882352941176,0.7272727272727273,0.7876811594202899,0.9568236714975845,0.15404411764705883,-0.010294117647058787,0.0051470588235293935
234,234,0.8713235294117647,0.8087431693989071,0.854951690821256,0.9506642512077295,0.12867647058823528,0.0025735294117646967,0.004411764705882337
235,235,0.8897058823529411,0.8387096774193549,0.8794685990338165,0.9592391304347826,0.18823529411764695,0.014338235294117596,0.02316176470588227
236,236,0.8713235294117647,0.8066298342541437,0.8522946859903382,0.918719806763285,0.1378676470588236,0.0,-0.004411764705882337
237,237,0.8639705882352942,0.7885714285714286,0.8361111111111111,0.9480676328502415,0.13492647058823537,-0.008455882352941146,-0.0018382352941177516
238,238,0.875,0.8045977011494253,0.8471014492753624,0.9419685990338165,0.13198529411764703,-0.0011029411764706953,0.01985294117647063
239,239,0.875,0.8131868131868132,0.8577294685990338,0.9227053140096618,0.14522058823529405,0.002941176470588225,0.004044117647058698
240,240,0.8639705882352942,0.7885714285714286,0.8361111111111111,0.9483695652173912,0.12058823529411766,-0.0025735294117646967,-0.004044117647058698
241,241,0.8786764705882353,0.8114285714285714,0.8525362318840579,0.9465579710144928,0.15257352941176472,0.0051470588235295045,0.022426470588235325
242,242,0.8860294117647058,0.8342245989304813,0.8766908212560387,0.9644323671497584,0.18419117647058814,0.009191176470588314,0.01764705882352935
243,243,0.8897058823529411,0.8387096774193549,0.8794685990338165,0.9643115942028986,0.2110294117647059,0.006249999999999978,0.006985294117646923
244,244,0.8823529411764706,0.8160919540229885,0.8553140096618357,0.9583937198067632,0.16727941176470584,0.0055147058823528106,0.014338235294117707
245,245,0.8823529411764706,0.8297872340425532,0.8739130434782609,0.9597826086956522,0.16764705882352937,0.004044117647058809,0.006617647058823506
246,246,0.8897058823529411,0.8387096774193549,0.8794685990338165,0.9642512077294686,0.22499999999999987,0.012499999999999845,0.025000000000000022
247,247,0.875,0.8131868131868132,0.8577294685990338,0.9530193236714976,0.13124999999999998,0.005514705882352922,0.012499999999999956
248,248,0.8860294117647058,0.8342245989304813,0.8766908212560387,0.964915458937198,0.20257352941176476,0.011029411764705843,0.012132352941176539
249,249,0.875,0.7976190476190477,0.8391304347826087,0.9564613526570048,0.15992647058823528,0.0014705882352942234,0.00992647058823537
